Gene	start	end	description	database_name	transposons	transposons_normalized
YML133C	2521	3550	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	1995	1.939
YML131W	10201	10588	Name=GroES-like	SSF50129	240	0.62
YML131W	10606	11161	Name=NAD(P)-binding Rossmann-fold domains	SSF51735	193	0.348
YML130C	11905	13012	Name=ERO1-like	SSF110019	47	0.042
YML126C	19068	19884	Name=Thiolase-like	SSF53901	12	0.015
YML126C	19893	20391	Name=Thiolase-like	SSF53901	15	0.03
YML125C	20802	21219	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343	11	0.026
YML125C	21174	21510	Name=Riboflavin synthase domain-like	SSF63380	9	0.027
YML124C	22363	22942	Name=Tubulin C-terminal domain-like	SSF55307	420	0.725
YML124C	22948	23680	Name=Tubulin nucleotide-binding domain-like	SSF52490	398	0.544
YML123C	24135	25662	Name=MFS general substrate transporter	SSF103473	1570	1.028
YML121W	26942	27488	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	168	0.308
YML120C	28580	29132	Name=FAD/NAD(P)-binding domain	SSF51905	192	0.348
YML120C	28964	29645	Name=FAD/NAD(P)-binding domain	SSF51905	523	0.768
YML118W	32634	33819	Name=DNase I-like	SSF56219	1522	1.284
YML117W	36199	36703	Name=RNA-binding domain, RBD	SSF54928	300	0.595
YML116W	38412	39762	Name=MFS general substrate transporter	SSF103473	1059	0.784
YML115C	40234	41218	Name=Nucleotide-diphospho-sugar transferases	SSF53448	91	0.092
YML110C	50066	50747	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335	235	0.345
YML108W	54799	55108	Name=Hypothetical protein Yml108w	SSF89975	187	0.605
YML106W	56794	57388	Name=PRTase-like	SSF53271	224	0.377
YML105C	58093	58417	Name=SRP19	SSF69695	1	0.003
YML104C	59619	59979	Name=PX domain	SSF64268	92	0.256
YML102W	68318	69512	Name=WD40 repeat-like	SSF50978	672	0.563
YML100W	71647	73018	Name=UDP-Glycosyltransferase/glycogen phosphorylase	SSF53756	1009	0.736
YML100W	73138	73477	Name=HAD-like	SSF56784	394	1.162
YML099C	76869	77004	Name=Zn2/Cys6 DNA-binding domain	SSF57701	210	1.556
YML098W	77300	77426	Name=Histone-fold	SSF47113	1	0.008
YML097C	78358	78493	Name=UBA-like	SSF46934	226	1.674
YML097C	78736	79516	Name=VPS9 domain	SSF109993	106	0.136
YML096W	80020	80437	Name=N-terminal nucleophile aminohydrolases (Ntn hydrolases)	SSF56235	248	0.595
YML096W	80560	81406	Name=Adenine nucleotide alpha hydrolases-like	SSF52402	318	0.376
YML095C	81486	81837	Name=Restriction endonuclease-like	SSF52980	44	0.125
YML094W	82317	82692	Name=Prefoldin	SSF46579	406	1.083
YML092C	85992	86736	Name=N-terminal nucleophile aminohydrolases (Ntn hydrolases)	SSF56235	3	0.004
YML088W	92259	92496	Name=F-box domain	SSF81383	328	1.384
YML088W	92589	93621	Name=WD40 repeat-like	SSF50978	449	0.435
YML087C	94475	94886	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343	318	0.774
YML087C	94847	95168	Name=Riboflavin synthase domain-like	SSF63380	202	0.629
YML086C	96795	97344	Name=FAD-binding/transporter-associated domain-like	SSF56176	361	0.658
YML085C	98080	98659	Name=Tubulin C-terminal domain-like	SSF55307	10	0.017
YML085C	98665	99397	Name=Tubulin nucleotide-binding domain-like	SSF52490	5	0.007
YML082W	102765	103791	Name=PLP-dependent transferases	SSF53383	898	0.875
YML081W	104951	105098	Name=beta-beta-alpha zinc fingers	SSF57667	53	0.361
YML080W	108902	109811	Name=FMN-linked oxidoreductases	SSF51395	271	0.298
YML079W	110289	110820	Name=RmlC-like cupins	SSF51182	781	1.471
YML078W	111059	111548	Name=Cyclophilin-like	SSF50891	383	0.783
YML077W	111868	112324	Name=SNARE-like	SSF64356	14	0.031
YML076C	114987	115149	Name=Zn2/Cys6 DNA-binding domain	SSF57701	73	0.451
YML075C	115853	117095	Name=Substrate-binding domain of HMG-CoA reductase	SSF56542	1121	0.903
YML075C	116318	116672	Name=NAD-binding domain of HMG-CoA reductase	SSF55035	814	2.299
