Gene	start	end	description	database_name	transposons	transposons_normalized
YJL225C	3088	4120	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	10048	9.736
YJL222W	11598	12642	Name=Sialidases	SSF50939	583	0.558
YJL222W	12642	13173	Name=Sialidases	SSF50939	170	0.32
YJL222W	13632	15138	Name=Oligoxyloglucan reducing end-specific cellobiohydrolase	SSF110296	681	0.452
YJL221C	16775	16994	Name=Glycosyl hydrolase domain	SSF51011	74	0.338
YJL221C	17015	18503	Name=(Trans)glycosidases	SSF51445	1019	0.685
YJL219W	19680	21063	Name=MFS general substrate transporter	SSF103473	1780	1.287
YJL218W	21985	22537	Name=Trimeric LpxA-like enzymes	SSF51161	208	0.377
YJL217W	23172	23694	Name=Concanavalin A-like lectins/glucanases	SSF49899	432	0.828
YJL216C	24346	24562	Name=Glycosyl hydrolase domain	SSF51011	203	0.94
YJL216C	24583	26065	Name=(Trans)glycosidases	SSF51445	870	0.587
YJL214W	27097	28471	Name=MFS general substrate transporter	SSF103473	1463	1.065
YJL213W	32181	33033	Name=Metallo-dependent hydrolases	SSF51556	624	0.732
YJL213W	32961	33156	Name=Composite domain of metallo-dependent hydrolases	SSF51338	94	0.482
YJL208C	40259	41012	Name=His-Me finger endonucleases	SSF54060	682	0.906
YJL207C	41700	44547	Name=ARM repeat	SSF48371	1255	0.441
YJL207C	43014	44709	Name=ARM repeat	SSF48371	581	0.343
YJL207C	45858	47016	Name=ARM repeat	SSF48371	202	0.174
YJL206C	49692	49824	Name=Zn2/Cys6 DNA-binding domain	SSF57701	320	2.424
YJL203W	53347	53506	Name=Surp module (SWAP domain)	SSF109905	70	0.44
YJL203W	53545	53785	Name=Surp module (SWAP domain)	SSF109905	3	0.013
YJL201W	54964	55441	Name=GTPase activation domain, GAP	SSF48350	447	0.937
YJL200C	56467	57130	Name=LeuD/IlvD-like	SSF52016	393	0.593
YJL200C	57163	58711	Name=Aconitase iron-sulfur domain	SSF53732	1116	0.721
YJL197W	64102	64399	Name=DUSP-like	SSF143791	56	0.189
YJL197W	64888	67132	Name=Cysteine proteinases	SSF54001	924	0.412
YJL194W	69566	70382	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	5	0.006
YJL194W	70559	70841	Name=Winged helix DNA-binding domain	SSF46785	15	0.053
YJL191W	73820	74195	Name=Translational machinery components	SSF53137	316	0.843
YJL190C	74912	75290	Name=Ribosomal protein S8	SSF56047	218	0.577
YJL189W	75945	76083	Name=Ribosomal protein L39e	SSF48662	15	0.109
YJL187C	76895	77954	Name=Protein kinase-like (PK-like)	SSF56112	343	0.324
YJL186W	80605	81358	Name=Nucleotide-diphospho-sugar transferases	SSF53448	532	0.707
YJL180C	87600	88479	Name=ATP12-like	SSF160909	103	0.117
YJL179W	88802	89108	Name=Prefoldin	SSF46579	265	0.866
YJL177W	90807	91245	Name=Ribosomal protein L22	SSF54843	57	0.13
YJL176C	92814	92961	Name=Homeodomain-like	SSF46689	0	0
YJL176C	93318	93627	Name=Homeodomain-like	SSF46689	11	0.036
