Gene	start	end	description	database_name
YOL165C	1688	2075	Name=ARYL-ALCOHOL DEHYDROGENASE AAD10-RELATED	PTHR43364:SF2
YOL164W	6223	8101	Name=ALKYL/ARYL-SULFATASE	PTHR43223
YOL163W	9600	10101	Name=AGR235WP	PTHR43791:SF29
YOL162W	10122	10749	Name=AGR235WP	PTHR43791:SF29
YOL161C	11554	11908	Name=SERIPAUPERIN	PTHR31002
YOL158C	19529	21302	Name=GLUTATHIONE EXCHANGER 1-RELATED	PTHR23501:SF92
YOL157C	22530	24291	Name=ALPHA-AMYLASE FAMILY MEMBER	PTHR10357
YOL156W	25384	26965	Name=GALACTOSE TRANSPORTER-RELATED	PTHR48022:SF75
YOL155C	28834	30529	Name=4.1 G PROTEIN	PTHR23280
YOL154W	34679	35402	Name=PROTEIN ZPS1	PTHR39399
YOL152W	40784	42605	Name=FERRIC/CUPRIC REDUCTASE TRANSMEMBRANE COMPONENT 7	PTHR11972:SF89
YOL151W	43697	44684	Name=NAD DEPENDENT EPIMERASE/DEHYDRATASE	PTHR10366
YOL149W	44992	45619	Name=DECAPPING PROTEIN 1, ISOFORM A	PTHR16290:SF0
YOL148C	46188	47505	Name=TRANSCRIPTION FACTOR SPT20 HOMOLOG	PTHR13526
YOL147C	47938	48610	Name=PEROXIN 11	PTHR12652:SF10
YOL146W	48867	49440	Name=UNCHARACTERIZED	PTHR22768
YOL145C	49572	52731	Name=RNA POLYMERASE-ASSOCIATED PROTEIN CTR9	PTHR14027
YOL143C	54609	55098	Name=6,7-DIMETHYL-8-RIBITYLLUMAZINE SYNTHASE	PTHR21058:SF0
YOL142W	55564	56245	Name=EXOSOME COMPLEX COMPONENT RRP40	PTHR21321:SF1
YOL141W	56494	58531	Name=TRNA WYBUTOSINE-SYNTHESIZING PROTEIN 4	PTHR46529
YOL140W	58810	60022	Name=ACETYLORNITHINE AMINOTRANSFERASE, MITOCHONDRIAL	PTHR11986:SF79
YOL139C	60424	60931	Name=AT15894P-RELATED	PTHR11960:SF8
YOL138C	61339	65017	Name=GATOR COMPLEX PROTEIN WDR24	PTHR46200
YOL137W	65720	67106	Name=BYPASS OF STOP CODON PROTEIN 6	PTHR23514
YOL136C	67563	68751	Name=6-PHOSPHOFRUCTO-2-KINASE 2	PTHR10606:SF1
YOL135C	69396	70041	Name=MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 7	PTHR21428
