Gene	start	end	description	database_name
YBL113C	282	1866	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074
YBL113C	1884	2604	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074
YBL111C	4214	4355	Name=-	PTHR31583
YBL111C	4403	5006	Name=-	PTHR31583
YBL108C-A	7610	7730	Name=SERIPAUPERIN	PTHR31002
YBL107C	9969	10455	Name=COILED-COIL DOMAIN-CONTAINING PROTEIN 58	PTHR31905
YBL106C	10996	13810	Name=LETHAL 2  GIANT LARVAE PROTEIN	PTHR10241
YBL105C	14264	16328	Name=AGC FAMILY PROTEIN KINASE	PTHR24351:SF219
YBL104C	18182	21281	Name=GATOR COMPLEX PROTEIN MIOS	PTHR16453:SF9
YBL103C	22084	23530	Name=MIP04163P	PTHR45776
YBL102W	24161	24725	Name=UNCHARACTERIZED	PTHR23137
YBL101C	24966	28104	Name=ARRESTIN DOMAIN CONTAINING PROTEIN	PTHR11188
YBL099W	37143	38688	Name=ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL	PTHR48082
YBL098W	39154	40516	Name=KYNURENINE 3-MONOOXYGENASE	PTHR46028
YBL097W	40873	43066	Name=CONDENSIN COMPLEX SUBUNIT 2	PTHR13108
YBL095W	43280	44087	Name=MIOREX COMPLEX COMPONENT 3	PTHR47260:SF4
YBL093C	44264	44915	Name=MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 19	PTHR28270
YBL092W	45987	46362	Name=60S RIBOSOMAL PROTEIN L32 AND DNA-DIRECTED RNA POLYMERASE II, SUBUNIT N	PTHR23413
YBL091C-A	46802	47174	Name=VESICLE-ASSOCIATED MEMBRANE PROTEIN-ASSOCIATED PROTEIN	PTHR10809
YBL091C	47365	48565	Name=METHIONINE AMINOPEPTIDASE 2	PTHR45777
YBL090W	48846	49356	Name=37S RIBOSOMAL PROTEIN MRP21, MITOCHONDRIAL	PTHR41237
YBL089W	49586	50933	Name=AMINO ACID TRANSPORTER	PTHR22950
YBL088C	51030	59319	Name=ATAXIA TELANGIECTASIA MUTATED  ATM -RELATED	PTHR11139
YBL087C	60331	60727	Name=50S/60S RIBOSOMAL PROTEIN L14/L23	PTHR11761
YBL086C	61273	62593	Name=FAMILY WITH SEQUENCE SIMILARITY 102	PTHR21456
YBL085W	64557	66774	Name=SESQUIPEDALIAN	PTHR22902
