Gene	start	end	description	database_name
YNL339C	521	3914	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074
YNL335W	11458	12121	Name=-	PTHR35569
YNL334C	12234	12873	Name=PYRIDOXAL 5'-PHOSPHATE SYNTHASE SUBUNIT SNO	PTHR31559
YNL333W	13273	14119	Name=PYRIDOXAL 5'-PHOSPHATE SYNTHASE SUBUNIT SNZ1-RELATED	PTHR31829
YNL332W	14835	15759	Name=4-AMINO-5-HYDROXYMETHYL-2-METHYLPYRIMIDINE PHOSPHATE SYNTHASE THI11-RELATED	PTHR31528
YNL331C	16120	17245	Name=ARYL-ALCOHOL DEHYDROGENASE AAD10-RELATED	PTHR43364:SF2
YNL330C	18060	19254	Name=HISTONE DEACETYLASE	PTHR10625
YNL329C	19549	21691	Name=AAA-FAMILY ATPASE	PTHR23077
YNL328C	22836	23271	Name=MITOCHONDRIAL DNAJ HOMOLOG 2	PTHR12763:SF29
YNL326C	27513	28296	Name=PALMITOYLTRANSFERASE ZDHHC20	PTHR22883:SF290
YNL325C	29077	31288	Name=POLYPHOSPHOINOSITIDE PHOSPHATASE	PTHR45738
YNL323W	32007	33180	Name=ALKYLPHOSPHOCHOLINE RESISTANCE PROTEIN LEM3	PTHR10926:SF20
YNL321W	34789	37411	Name=CATION/H+ EXCHANGER PROTEIN 1-RELATED	PTHR31503:SF10
YNL320W	37727	38534	Name=ALPHA/BETA HYDROLASE DOMAIN-CONTAINING PROTEIN	PTHR12277
YNL318C	38712	40314	Name=HEXOSE TRANSPORTER HXT14	PTHR48022:SF50
YNL317W	40637	41975	Name=WD40 REPEAT PROTEIN	PTHR22836
YNL316C	42085	43063	Name=PREPHENATE DEHYDRATASE  P PROTEIN	PTHR21022
YNL315C	43344	44160	Name=ATP SYNTHASE MITOCHONDRIAL F1 COMPLEX ASSEMBLY FACTOR 1	PTHR13126:SF0
YNL313C	45316	47977	Name=UNCHARACTERIZED	PTHR16193
YNL312W	48302	49097	Name=REPLICATION PROTEIN A2	PTHR13989:SF16
YNL310C	51966	52275	Name=DNL-TYPE ZINC FINGER PROTEIN	PTHR20922:SF13
YNL308C	54145	55873	Name=ZINC FINGER, ZZ TYPE	PTHR14490
YNL307C	56472	57570	Name=GLYCOGEN SYNTHASE KINASE-3 ALPHA	PTHR24057
YNL306W	58326	58806	Name=28S RIBOSOMAL PROTEIN S11, MITOCHONDRIAL	PTHR11759:SF3
YNL305C	58921	59683	Name=BAX INHIBITOR-RELATED	PTHR23291
YNL304W	60300	61548	Name=DRAB5-RELATED	PTHR24073
YNL302C	62523	62934	Name=40S RIBOSOMAL PROTEIN S19	PTHR11710
YNL301C	64007	64559	Name=60S RIBOSOMAL PROTEIN L18	PTHR10934
YNL299W	66967	68368	Name=INACTIVE NON-CANONICAL POLY(A) RNA POLYMERASE PROTEIN TRF4-2-RELATED	PTHR23092:SF15
YNL298W	69089	71438	Name=SERINE/THREONINE-PROTEIN KINASE CLA4-RELATED	PTHR48015:SF6
YNL297C	71732	76541	Name=GUANYL-NUCLEOTIDE EXCHANGE FACTOR	PTHR10663
YNL294C	78688	80257	Name=PH-RESPONSE REGULATOR PROTEIN PALH/RIM21	PTHR35779
YNL293W	81108	82530	Name=TBC1 DOMAIN FAMILY MEMBER 30	PTHR22957:SF289
YNL292W	82809	83850	Name=TRNA-PSEUDOURIDINE SYNTHASE	PTHR13767
YNL291C	84198	85686	Name=MID1, ISOFORM A	PTHR15819:SF11
YNL290W	86236	87208	Name=REPLICATION FACTOR C / DNA POLYMERASE III GAMMA-TAU SUBUNIT	PTHR11669
YNL289W	87900	88734	Name=PHO85 CYCLIN-1	PTHR15615:SF107
YNL288W	90474	91410	Name=CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 9	PTHR12262:SF0
YNL287W	92045	94781	Name=COATOMER SUBUNIT GAMMA	PTHR10261
YNL286W	95274	96060	Name=SPLICING FACTOR U2AF-ASSOCIATED PROTEIN 2	PTHR15608
YNL284C	103310	103946	Name=39S RIBOSOMAL PROTEIN L15, MITOCHONDRIAL	PTHR12934:SF11
YNL283C	105480	106641	Name=CELL WALL INTEGRITY AND STRESS RESPONSE COMPONENT 3	PTHR24269:SF21
YNL282W	107696	108269	Name=RIBONUCLEASES P/MRP PROTEIN SUBUNIT POP3	PTHR28272
YNL281W	108470	108923	Name=HEAT SHOCK PROTEIN 90  HSP90  CO-CHAPERONE AHA-1	PTHR13009
YNL280C	109097	110372	Name=DELTA(14)-STEROL REDUCTASE	PTHR21257
YNL279W	110926	112891	Name=PLASMA MEMBRANE FUSION PROTEIN PRM1	PTHR31030
YNL277W	117370	118729	Name=HOMOSERINE O-ACETYLTRANSFERASE	PTHR32268
YNL275W	119439	120960	Name=ANION EXCHANGE PROTEIN	PTHR11453
YNL274C	121159	122146	Name=2-HYDROXYACID DEHYDROGENASE-RELATED	PTHR10996
YNL273W	122946	126024	Name=PROTEIN TIMELESS HOMOLOG	PTHR22940:SF4
