Gene	start	end	description	database_name	transposons	transposons_normalized
YBL111C	3287	3926	Name=ultradead3	SM00487	1691	2.646
YBL106C	12001	12115	Name=WD40_4	SM00320	15	0.132
YBL106C	12412	12529	Name=WD40_4	SM00320	62	0.53
YBL106C	13084	13186	Name=WD40_4	SM00320	3	0.029
YBL106C	13423	13570	Name=WD40_4	SM00320	56	0.381
YBL106C	13666	13780	Name=WD40_4	SM00320	139	1.219
YBL105C	14258	14444	Name=pkinase_C_6	SM00133	5	0.027
YBL105C	14447	15224	Name=serkin_6	SM00220	13	0.017
YBL105C	16103	16250	Name=c1_12	SM00109	2	0.014
YBL105C	16313	16457	Name=c1_12	SM00109	2	0.014
YBL105C	16781	17066	Name=C2_3c	SM00239	3	0.011
YBL105C	17144	17342	Name=hr1_7	SM00742	2	0.01
YBL105C	17492	17681	Name=hr1_7	SM00742	5	0.026
YBL103C	22486	22663	Name=finulus	SM00353	12	0.068
YBL101C	25665	26544	Name=Arrestin_C_2	SM01017	636	0.724
YBL092W	46020	46341	Name=Ribosomal_L32e_2	SM01393	1	0.003
YBL088C	51021	51117	Name=FATC_2	SM01343	124	1.292
YBL088C	51117	51996	Name=pi3k_hr1_6	SM00146	692	0.787
YBL088C	58908	59379	Name=TAN_2	SM01342	333	0.707
YBL087C	60328	60691	Name=Ribosomal_L14_2	SM01374	459	1.264
YBL085W	63924	64104	Name=SH3_2	SM00326	35	0.194
YBL085W	64551	64752	Name=SAM_4	SM00454	0	0
YBL085W	66207	66567	Name=PH_update	SM00233	1256	3.489
YBL084C	67216	67315	Name=tpr_5	SM00028	5	0.051
YBL084C	67318	67417	Name=tpr_5	SM00028	5	0.051
YBL084C	67420	67519	Name=tpr_5	SM00028	6	0.061
YBL084C	67522	67621	Name=tpr_5	SM00028	2	0.02
YBL084C	67624	67723	Name=tpr_5	SM00028	3	0.03
YBL084C	67726	67825	Name=tpr_5	SM00028	5	0.051
YBL084C	67930	68029	Name=tpr_5	SM00028	2	0.02
YBL084C	68884	68983	Name=tpr_5	SM00028	0	0
YBL080C	73084	73576	Name=gatb_yqey_2	SM00845	47	0.096
YBL069W	90921	92013	Name=PKS_ER_names_mod	SM00829	778	0.712
YBL068W	92456	92810	Name=Pribosyltran_N_2	SM01400	97	0.274
YBL066C	98537	98777	Name=Fungal_trans_2	SM00906	33	0.138
YBL066C	99821	99962	Name=gal4_2	SM00066	37	0.262
YBL063W	102036	103140	Name=kinesin_4	SM00129	535	0.485
YBL061C	105804	105909	Name=sel1	SM00671	8	0.076
YBL061C	105912	106023	Name=sel1	SM00671	15	0.135
YBL061C	106026	106134	Name=sel1	SM00671	21	0.194
YBL061C	106137	106248	Name=sel1	SM00671	10	0.09
YBL061C	106260	106377	Name=sel1	SM00671	3	0.026
YBL061C	106380	106485	Name=sel1	SM00671	2	0.019
YBL061C	106488	106593	Name=sel1	SM00671	2	0.019
YBL060W	108121	108730	Name=sec7_5	SM00222	336	0.552
YBL058W	112124	112406	Name=faf_3	SM00553	116	0.411
YBL058W	112457	112703	Name=ubx_3	SM00166	525	2.134
YBL056W	113801	114635	Name=PP2C_4	SM00332	1133	1.359
YBL054W	117811	117955	Name=sant	SM00717	101	0.701
YBL054W	118765	118918	Name=sant	SM00717	159	1.039
YBL051C	124282	124501	Name=rrm1_1	SM00360	11	0.05
YBL047C	127903	128014	Name=uba_6	SM00165	155	1.396
YBL047C	130945	131230	Name=eh_3	SM00027	117	0.411
YBL047C	131377	131656	Name=eh_3	SM00027	47	0.168
YBL047C	131443	131527	Name=efh_1	SM00054	27	0.321
YBL047C	131734	132019	Name=eh_3	SM00027	150	0.526
YBL047C	131803	131887	Name=efh_1	SM00054	134	1.595
YBL037W	149495	149861	Name=alpha_adaptinc2	SM00809	174	0.475
YBL032W	160310	160520	Name=kh_6	SM00322	53	0.252
YBL032W	160649	160862	Name=kh_6	SM00322	67	0.315
YBL032W	160955	161177	Name=kh_6	SM00322	44	0.198
YBL027W	168432	168861	Name=Ribosomal_L19e_2	SM01416	209	0.487
YBL026W	170638	170839	Name=Sm3	SM00651	3	0.015
YBL023C	174988	176620	Name=mcm	SM00350	41	0.025
YBL022C	178965	179403	Name=AAA_5	SM00382	161	0.368
YBL022C	179841	180732	Name=lon_5	SM00464	46	0.052
YBL017C	187434	189327	Name=vps10	SM00602	820	0.433
YBL017C	189399	191448	Name=vps10	SM00602	1458	0.712
YBL016W	192490	193378	Name=serkin_6	SM00220	1475	1.661
YBL011W	203790	204420	Name=plsc_2	SM00563	895	1.421
YBL009W	208907	209201	Name=DUF3635_2	SM01331	886	3.014
YBL008W	209656	209788	Name=WD40_4	SM00320	54	0.409
YBL008W	209857	209974	Name=WD40_4	SM00320	35	0.299
YBL008W	210031	210148	Name=WD40_4	SM00320	87	0.744
YBL008W	210157	210274	Name=WD40_4	SM00320	41	0.35
YBL008W	210382	210676	Name=WD40_4	SM00320	67	0.228
YBL008W	210688	210805	Name=WD40_4	SM00320	14	0.12
YBL007C	215124	215298	Name=SH3_2	SM00326	3	0.017
YBL007C	215973	216150	Name=SH3_2	SM00326	16	0.09
YBL007C	216159	216348	Name=SH3_2	SM00326	21	0.111
YBL005W	217497	217626	Name=gal4_2	SM00066	33	0.256
YBL003C	235420	235780	Name=h2a4	SM00414	751	2.086
YBL002W	236585	236873	Name=h2b3	SM00427	988	3.431
YBR007C	248976	249084	Name=sel1	SM00671	1091	10.102
YBR009C	255414	255636	Name=h44	SM00417	30	0.135
YBR010W	256433	256739	Name=h35	SM00428	323	1.056
YBR022W	283747	284227	Name=YBR022w_8	SM00506	1140	2.375
YBR028C	294454	294667	Name=pkinase_C_6	SM00133	196	0.92
YBR028C	294730	295618	Name=serkin_6	SM00220	571	0.643
YBR033W	302094	302232	Name=gal4_2	SM00066	109	0.79
YBR042C	320826	321291	Name=plsc_2	SM00563	212	0.456
YBR046C	330521	331457	Name=PKS_ER_names_mod	SM00829	669	0.715
YBR049C	334478	334646	Name=sant	SM00717	37	0.22
YBR049C	334661	335240	Name=sant	SM00717	2	0.003
YBR049C	335255	335396	Name=sant	SM00717	17	0.121
YBR049C	335405	335615	Name=sant	SM00717	0	0
YBR054W	343200	343926	Name=Bac_rhodopsin_2	SM01021	614	0.846
YBR055C	344787	344886	Name=tpr_5	SM00028	109	1.101
YBR055C	344952	345048	Name=hat_new_1	SM00386	37	0.385
YBR055C	344991	345090	Name=tpr_5	SM00028	23	0.232
YBR055C	345054	345150	Name=hat_new_1	SM00386	2	0.021
YBR055C	345159	345255	Name=hat_new_1	SM00386	0	0
YBR055C	345198	345297	Name=tpr_5	SM00028	1	0.01
YBR055C	346068	346164	Name=hat_new_1	SM00386	0	0
YBR055C	346251	346335	Name=hat_new_1	SM00386	0	0
YBR055C	346440	346536	Name=hat_new_1	SM00386	0	0
YBR055C	346542	346638	Name=hat_new_1	SM00386	2	0.021
YBR058C	353953	354064	Name=uba_6	SM00165	38	0.342
YBR058C	354142	354256	Name=uba_6	SM00165	30	0.263
YBR058C	355279	355444	Name=Zf_UBP_1	SM00290	6	0.036
YBR059C	359230	360082	Name=serkin_6	SM00220	407	0.478
YBR062C	366144	366273	Name=ring_2	SM00184	61	0.473
YBR066C	370084	370156	Name=c2h2final6	SM00355	59	0.819
YBR066C	370174	370240	Name=c2h2final6	SM00355	2	0.03
YBR073W	383988	384708	Name=ultradead3	SM00487	327	0.454
YBR073W	385197	385446	Name=helicmild6	SM00490	11	0.044
YBR079C	396759	397020	Name=motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	SM00753	3	0.011
YBR080C	398814	399222	Name=AAA_5	SM00382	22	0.054
YBR080C	399630	400071	Name=AAA_5	SM00382	1	0.002
YBR080C	400278	400491	Name=CDC48_2_2	SM01072	2	0.009
YBR080C	400575	400806	Name=CDC48_N_2	SM01073	1	0.004
YBR081C	403607	403937	Name=bromo_6	SM00297	23	0.07
YBR082C	406725	407154	Name=ubc_7	SM00212	201	0.469
YBR083W	409538	409745	Name=tea2	SM00426	47	0.227
YBR084C-A	414823	415252	Name=Ribosomal_L19e_2	SM01416	279	0.65
YBR087W	423870	424344	Name=AAA_5	SM00382	0	0
YBR089C-A	426201	426411	Name=hmgende2	SM00398	198	0.943
YBR097W	437050	437863	Name=serkin_6	SM00220	17	0.021
YBR097W	440155	440278	Name=WD40_4	SM00320	8	0.065
YBR097W	440311	440419	Name=WD40_4	SM00320	12	0.111
YBR097W	440605	440728	Name=WD40_4	SM00320	7	0.057
YBR097W	440737	440869	Name=WD40_4	SM00320	31	0.235
YBR097W	441193	441313	Name=WD40_4	SM00320	21	0.175
YBR098W	442706	443480	Name=ERCC4_2	SM00891	425	0.549
YBR103W	447721	447817	Name=Lish	SM00667	34	0.354
YBR103W	448336	448453	Name=WD40_4	SM00320	36	0.308
YBR103W	448459	448576	Name=WD40_4	SM00320	135	1.154
YBR103W	448753	448870	Name=WD40_4	SM00320	52	0.444
YBR103W	448879	448993	Name=WD40_4	SM00320	1	0.009
YBR103W	449002	449119	Name=WD40_4	SM00320	49	0.419
YBR109C	458023	458107	Name=efh_1	SM00054	2	0.024
YBR109C	458134	458218	Name=efh_1	SM00054	0	0
YBR109C	458242	458326	Name=efh_1	SM00054	1	0.012
YBR112C	464576	464678	Name=tpr_5	SM00028	9	0.088
YBR112C	464681	464780	Name=tpr_5	SM00028	18	0.182
YBR112C	464783	464882	Name=tpr_5	SM00028	1	0.01
YBR112C	464885	464996	Name=tpr_5	SM00028	0	0
YBR112C	464999	465098	Name=tpr_5	SM00028	0	0
YBR112C	465110	465209	Name=tpr_5	SM00028	1	0.01
YBR112C	465221	465320	Name=tpr_5	SM00028	1	0.01
YBR112C	465329	465428	Name=tpr_5	SM00028	1	0.01
YBR112C	465431	465530	Name=tpr_5	SM00028	4	0.04
YBR112C	465533	465632	Name=tpr_5	SM00028	3	0.03
YBR114W	467788	468379	Name=ultradead3	SM00487	202	0.342
YBR114W	468859	468988	Name=ring_2	SM00184	50	0.388
YBR114W	469201	469450	Name=helicmild6	SM00490	474	1.904
YBR115C	471166	471379	Name=Phosphopantetheine attachment site	SM00823	23	0.108
YBR115C	471178	471376	Name=17clusters_betabranch_W	SM01294	23	0.116
YBR117C	474838	475369	Name=Transket_pyr_3	SM00861	650	1.224
YBR119W	479347	479665	Name=rrm1_1	SM00360	98	0.308
YBR119W	480022	480223	Name=rrm1_1	SM00360	171	0.851
YBR125C	487282	488311	Name=PP2C_4	SM00332	439	0.427
YBR129C	494379	494691	Name=PH_update	SM00233	28	0.09
YBR129C	494883	495297	Name=PH_update	SM00233	258	0.623
YBR135W	504935	505169	Name=CKS_2	SM01084	15	0.064
YBR136W	508284	508605	Name=UME_cls	SM00802	8	0.025
YBR136W	511896	512769	Name=pi3k_hr1_6	SM00146	253	0.29
YBR136W	512676	512772	Name=FATC_2	SM01343	26	0.271
YBR140C	520634	521651	Name=RasGAP_2	SM00323	20	0.02
YBR142W	528887	529556	Name=ultradead3	SM00487	8	0.012
YBR142W	529748	530039	Name=helicmild6	SM00490	9	0.031
YBR143C	531768	532176	Name=eRF1_1_2	SM01194	1	0.002
YBR145W	533813	534803	Name=PKS_ER_names_mod	SM00829	1027	1.037
YBR147W	536656	536749	Name=ctns	SM00679	134	1.441
YBR147W	537238	537331	Name=ctns	SM00679	23	0.247
YBR150C	542816	543032	Name=Fungal_trans_2	SM00906	54	0.25
YBR150C	544049	544190	Name=gal4_2	SM00066	109	0.773
YBR155W	550020	550119	Name=tpr_5	SM00028	3	0.03
YBR155W	550134	550233	Name=tpr_5	SM00028	0	0
YBR158W	557554	557629	Name=LRR_CC_2	SM00367	104	1.387
YBR158W	557632	557707	Name=LRR_CC_2	SM00367	0	0
YBR158W	557710	557794	Name=LRR_CC_2	SM00367	69	0.821
YBR158W	557872	557947	Name=LRR_CC_2	SM00367	58	0.773
YBR158W	557956	558025	Name=LRR_CC_2	SM00367	107	1.551
YBR160W	560102	560963	Name=serkin_6	SM00220	14	0.016
YBR164C	567880	568423	Name=arf_sub_2	SM00177	105	0.193
YBR164C	567883	568369	Name=rab_sub_5	SM00175	105	0.216
YBR164C	567892	568417	Name=sar_sub_1	SM00178	100	0.19
YBR168W	573289	573508	Name=dysfn	SM00693	199	0.909
