Gene	start	end	description	database_name	transposons	transposons_normalized
YCL067C	12436	12634	Name=HOX_1	SM00389	1	0.005
YCL059C	22803	23013	Name=kh_6	SM00322	2	0.01
YCL052C	34175	34721	Name=pig_x_1	SM00780	15	0.027
YCL039W	53584	53713	Name=WD40_4	SM00320	88	0.682
YCL039W	53725	53842	Name=WD40_4	SM00320	44	0.376
YCL039W	53980	54106	Name=WD40_4	SM00320	220	1.746
YCL039W	54583	54706	Name=WD40_4	SM00320	151	1.228
YCL039W	54715	54868	Name=WD40_4	SM00320	200	1.307
YCL037C	57646	57901	Name=la	SM00715	133	0.522
YCL032W	64146	64422	Name=RA_5	SM00314	688	2.493
YCL029C	69699	69897	Name=CAP_GLY_2	SM01052	924	4.667
YCL027W	73120	73339	Name=SH3_2	SM00326	119	0.543
YCL024W	79225	80017	Name=serkin_6	SM00220	897	1.133
YCL018W	91342	92389	Name=Iso_dh_2	SM01329	1782	1.702
YCL014W	97076	97610	Name=RhoGEF_3	SM00325	145	0.272
YCL011C	102092	102308	Name=rrm1_1	SM00360	266	1.231
YCL011C	102482	102698	Name=rrm1_1	SM00360	98	0.454
YCL011C	102776	102989	Name=rrm1_1	SM00360	355	1.667
YCL008C	106106	106745	Name=ubc_7	SM00212	1365	2.136
YCL004W	109636	109714	Name=pld_4	SM00155	3	0.038
YCL004W	110362	110476	Name=pld_4	SM00155	3	0.026
YCR008W	129418	130240	Name=serkin_6	SM00220	264	0.321
YCR009C	130846	131527	Name=5bar	SM00721	54	0.079
YCR011C	135049	135628	Name=AAA_5	SM00382	791	1.366
YCR014C	139211	140378	Name=polxneu3	SM00483	1411	1.209
YCR018C	148261	148417	Name=GATA_3	SM00401	380	2.436
YCR020C-A	154892	155084	Name=Sm3	SM00651	123	0.641
YCR021C	156252	157002	Name=Bac_rhodopsin_2	SM01021	2348	3.131
YCR027C	167423	167957	Name=ras_sub_4	SM00173	165	0.309
YCR027C	167423	167945	Name=rab_sub_5	SM00175	165	0.316
YCR027C	167423	167942	Name=rho_sub_3	SM00174	165	0.318
YCR032W	184191	185037	Name=Beach_2	SM01026	773	0.914
YCR033W	188496	188643	Name=sant	SM00717	23	0.156
YCR033W	189153	189297	Name=sant	SM00717	19	0.132
YCR038C	197626	198325	Name=RasGEF_3	SM00147	243	0.348
YCR038C	198532	198880	Name=rasgefn_5	SM00229	94	0.27
YCR039C	199596	199794	Name=HOX_1	SM00389	1	0.005
YCR051W	214179	214269	Name=ANK_2a	SM00248	65	0.722
YCR051W	214281	214362	Name=ANK_2a	SM00248	86	1.062
YCR057C	221113	221224	Name=WD40_4	SM00320	2	0.018
YCR057C	221413	221530	Name=WD40_4	SM00320	1	0.009
YCR057C	221599	221704	Name=WD40_4	SM00320	2	0.019
YCR057C	221725	221842	Name=WD40_4	SM00320	9	0.077
YCR057C	221851	221974	Name=WD40_4	SM00320	3	0.024
YCR057C	221983	222100	Name=WD40_4	SM00320	2	0.017
YCR057C	222109	222226	Name=WD40_4	SM00320	0	0
YCR057C	222235	222355	Name=WD40_4	SM00320	0	0
YCR057C	222364	222481	Name=WD40_4	SM00320	0	0
YCR057C	222571	222688	Name=WD40_4	SM00320	1	0.009
YCR057C	222706	222823	Name=WD40_4	SM00320	0	0
YCR057C	222859	222970	Name=WD40_4	SM00320	4	0.036
YCR057C	222979	223093	Name=WD40_4	SM00320	0	0
YCR059C	223888	224200	Name=RWD2001b	SM00591	567	1.817
YCR060W	224411	224510	Name=tpr_5	SM00028	120	1.212
YCR060W	224513	224612	Name=tpr_5	SM00028	105	1.061
YCR065W	229631	229895	Name=forkneu4	SM00339	446	1.689
YCR066W	231584	231695	Name=ring_2	SM00184	15	0.135
YCR066W	232061	232133	Name=c2hc_5	SM00734	6	0.083
YCR066W	232334	232436	Name=sap_9	SM00513	4	0.039
YCR067C	235326	235446	Name=WD40_4	SM00320	38	0.317
YCR067C	235455	235560	Name=WD40_4	SM00320	78	0.743
YCR072C	240810	240927	Name=WD40_4	SM00320	1	0.009
YCR072C	240936	241053	Name=WD40_4	SM00320	0	0
YCR072C	241062	241179	Name=WD40_4	SM00320	14	0.12
YCR072C	241191	241425	Name=WD40_4	SM00320	2	0.009
YCR072C	241437	241551	Name=WD40_4	SM00320	0	0
YCR072C	241560	241698	Name=WD40_4	SM00320	6	0.043
YCR072C	241710	241827	Name=WD40_4	SM00320	5	0.043
YCR072C	241836	241956	Name=WD40_4	SM00320	0	0
YCR073C	242653	243481	Name=serkin_6	SM00220	2706	3.268
YCR075C	248218	248311	Name=ctns	SM00679	6	0.065
YCR075C	248668	248761	Name=ctns	SM00679	94	1.011
YCR079W	252884	254072	Name=PP2C_4	SM00332	930	0.783
YCR081W	254707	254896	Name=Med12_2	SM01281	221	1.169
YCR084C	260334	260469	Name=WD40_4	SM00320	8	0.059
YCR084C	260478	260595	Name=WD40_4	SM00320	8	0.068
YCR084C	260640	260778	Name=WD40_4	SM00320	11	0.08
YCR084C	260787	260904	Name=WD40_4	SM00320	2	0.017
YCR084C	260913	261030	Name=WD40_4	SM00320	2	0.017
YCR084C	261039	261162	Name=WD40_4	SM00320	0	0
YCR084C	261339	261450	Name=WD40_4	SM00320	1	0.009
YCR088W	265098	265476	Name=adf_2	SM00102	172	0.455
YCR088W	266673	266844	Name=SH3_2	SM00326	252	1.474
YCR091W	275376	276210	Name=serkin_6	SM00220	367	0.44
YCR092C	276892	277468	Name=mutATP5	SM00534	331	0.575
YCR092C	277516	278515	Name=DNAend	SM00533	424	0.424
YCR096C	293229	293427	Name=HOX_1	SM00389	0	0
YCR097W	294045	294213	Name=HOX_1	SM00389	0	0
YCR102C	304372	305440	Name=PKS_ER_names_mod	SM00829	1863	1.744
YCR105W	309118	310108	Name=PKS_ER_names_mod	SM00829	1733	1.751
YCR106W	310985	311117	Name=gal4_2	SM00066	358	2.712
