Gene	start	end	description	database_name
YGL255W	21071	22106	Name=zip: ZIP zinc/iron transport family	TIGR00820
YGL245W	39329	41108	Name=gltX_arch: glutamate--tRNA ligase	TIGR00463
YGL236C	53807	55682	Name=gidA: tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	TIGR00136
YGL234W	56488	57802	Name=purD: phosphoribosylamine--glycine ligase	TIGR00877
YGL234W	57832	58837	Name=purM: phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878
YGL225W	77221	77860	Name=nst: UDP-galactose transporter	TIGR00803
YGL224C	78119	78689	Name=Pyr-5-nucltdase: pyrimidine 5'-nucleotidase	TIGR01993
YGL224C	78122	78683	Name=HAD-SF-IA-v3: HAD hydrolase, family IA, variant 3	TIGR01509
YGL221C	81440	82265	Name=YbgI_SA1388: dinuclear metal center protein, YbgI/SA1388 family	TIGR00486
YGL210W	93828	94296	Name=small_GTP: small GTP-binding protein domain	TIGR00231
YGL186C	151255	152563	Name=ncs1: NCS1 nucleoside transporter family	TIGR00800
YGL184C	154785	155994	Name=cysta_beta_ly_E: cystathionine beta-lyase	TIGR01329
YGL169W	186200	186836	Name=TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family	TIGR00057
YGL167C	187648	190363	Name=ATPase-IIA2_Ca: calcium-transporting P-type ATPase, PMR1-type	TIGR01522
YGL167C	188167	188590	Name=ATPase_P-type: HAD ATPase, P-type, family IC	TIGR01494
YGL167C	189301	189727	Name=ATPase_P-type: HAD ATPase, P-type, family IC	TIGR01494
YGL148W	226423	227503	Name=aroC: chorismate synthase	TIGR00033
YGL125W	272574	273426	Name=fadh2_euk: methylenetetrahydrofolate reductase	TIGR00677
YGL123W	277707	278322	Name=uS5_euk_arch: ribosomal protein uS5	TIGR01020
YGL114W	293484	295626	Name=OPT_sfam: oligopeptide transporter, OPT superfamily	TIGR00728
YGL077C	362356	363778	Name=2A0304: amino acid permease	TIGR00907
YGL076C	365264	365969	Name=uL30_euk: 60S ribosomal protein uL30	TIGR01310
YGL063W	383660	384566	Name=hisT_truA: tRNA pseudouridine(38-40) synthase	TIGR00071
YGL062W	385259	388703	Name=pyruv_carbox: pyruvate carboxylase	TIGR01235
