Gene	start	end	description	database_name
YPL281C	9610	10867	Name=Enolase [eno].	MF
YFL059W	11366	12257	Name=Pyridoxal 5'-phosphate synthase subunit PdxS [pdxS].	MF
YNL333W	13270	14161	Name=Pyridoxal 5'-phosphate synthase subunit PdxS [pdxS].	MF
YKL216W	25230	26148	Name=Dihydroorotate dehydrogenase [pyrD].	MF
Q0085	28529	29264	Name=ATP synthase subunit a [atpB].; ATP synthase, F0 complex, subunit A	MF
YCL054W	31455	33960	Name=AdoMet-dependent rRNA methyltransferase <gene_name> [SPB1].	MF
YCL054W	31476	32058	Name=Ribosomal RNA large subunit methyltransferase E [rlmE].	MF
YBL099W	37167	38688	Name=ATP synthase subunit alpha [atpA].	MF
YBL098W	39151	40513	Name=Kynurenine 3-monooxygenase [kmo].	MF
YGL245W	39272	41102	Name=Glutamate--tRNA ligase [gltX].	MF
Q0130	46738	46942	Name=ATP synthase subunit c [atpH].; ATP synthase, F0 complex, subunit C	MF
YBL091C	47365	48610	Name=Methionine aminopeptidase 2 [METAP2].	MF
YPL262W	47420	48797	Name=Fumarate hydratase class II [fumC].	MF
YML110C	50036	50780	Name=Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE [ubiE].	MF
YEL054C	52783	53191	Name=50S ribosomal protein L11 [rplK].	MF
YGL236C	53798	55691	Name=tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG [mnmG].	MF
YOL143C	54603	55065	Name=6,7-dimethyl-8-ribityllumazine synthase [ribH].	MF
YGL234W	56488	57802	Name=Phosphoribosylamine--glycine ligase [purD].	MF
YML106W	56776	57451	Name=Orotate phosphoribosyltransferase [pyrE].	MF
YGL234W	57832	58888	Name=Phosphoribosylformylglycinamidine cyclo-ligase [purM].	MF
YAL044C	57961	58336	Name=Glycine cleavage system H protein [gcvH].	MF
YML105C	58102	58387	Name=Signal recognition particle 19 kDa protein [srp19].	MF
YNL306W	58332	58806	Name=30S ribosomal protein S11 [rpsK].	MF
