Gene	start	end	description	database_name
YFL066C	1604	1844	Name=helicmild6	SM00490
YPL283C	2407	2647	Name=helicmild6	SM00490
YEL077C	2414	2654	Name=helicmild6	SM00490
YNL339C	2498	2738	Name=helicmild6	SM00490
YML133C	2542	2782	Name=helicmild6	SM00490
YLL067C	2666	2906	Name=helicmild6	SM00490
YPL283C	2827	3466	Name=ultradead3	SM00487
YEL077C	2834	3473	Name=ultradead3	SM00487
YNL339C	2918	3557	Name=ultradead3	SM00487
YML133C	2962	3601	Name=ultradead3	SM00487
YLL067C	3086	3725	Name=ultradead3	SM00487
YJL225C	3109	3349	Name=helicmild6	SM00490
YIL177C	3126	3366	Name=helicmild6	SM00490
YBL111C	3287	3926	Name=ultradead3	SM00487
YJL225C	3529	4168	Name=ultradead3	SM00487
YIL177C	3546	4185	Name=ultradead3	SM00487
YKL222C	4435	4666	Name=Fungal_trans_2	SM00906
YKL222C	5431	5566	Name=gal4_2	SM00066
YOL164W	6520	7186	Name=Lactamase_B_5a	SM00849
YLL066C	8201	8441	Name=helicmild6	SM00490
YLL066C	8621	9260	Name=ultradead3	SM00487
YDL246C	8697	9711	Name=PKS_ER_names_mod	SM00829
YPL281C	9568	10438	Name=Enolase_C_3	SM01192
YFL061W	9689	10067	Name=hd_13	SM00471
YPL281C	10468	10861	Name=Enolase_N_3	SM01193
YNL335W	11596	11974	Name=hd_13	SM00471
YJL222W	11610	13587	Name=vps10	SM00602
YIL173W	11627	13604	Name=vps10	SM00602
YBL106C	12001	12115	Name=WD40_4	SM00320
YBL106C	12412	12529	Name=WD40_4	SM00320
YCL067C	12436	12634	Name=HOX_1	SM00389
YBL106C	13084	13186	Name=WD40_4	SM00320
YBL106C	13423	13570	Name=WD40_4	SM00320
YJL222W	13659	15552	Name=vps10	SM00602
YBL106C	13666	13780	Name=WD40_4	SM00320
YIL173W	13676	15569	Name=vps10	SM00602
YBL105C	14258	14444	Name=pkinase_C_6	SM00133
YBL105C	14447	15224	Name=serkin_6	SM00220
Q0050	16101	16278	Name=HNH_5; HNH nuclease	SM00507
YBL105C	16103	16250	Name=c1_12	SM00109
Q0055	16164	16344	Name=HNH_5; HNH nuclease	SM00507
YBL105C	16313	16457	Name=c1_12	SM00109
YBL105C	16781	17066	Name=C2_3c	SM00239
YBL105C	17144	17342	Name=hr1_7	SM00742
YJL221C	17198	18470	Name=aamy	SM00642
YIL172C	17215	18487	Name=aamy	SM00642
YBL105C	17492	17681	Name=hr1_7	SM00742
YNL329C	19924	20341	Name=AAA_5	SM00382
YJL218W	21985	22150	Name=Mac_2	SM01266
YGL254W	22340	22412	Name=c2h2final6	SM00355
YGL254W	22430	22502	Name=c2h2final6	SM00355
YBL103C	22486	22663	Name=finulus	SM00353
YML124C	22501	22936	Name=Tubulin_C_4	SM00865
YGL254W	22520	22586	Name=c2h2final6	SM00355
YGL254W	22769	22841	Name=c2h2final6	SM00355
YCL059C	22803	23013	Name=kh_6	SM00322
YNL328C	22848	23022	Name=dnaj_3	SM00271
YDL240W	22904	23090	Name=lim_4	SM00132
YML124C	22942	23533	Name=Tubulin_4	SM00864
YOL157C	22956	24228	Name=aamy	SM00642
YGL254W	23042	23123	Name=c2h2final6	SM00355
YDL240W	23114	23267	Name=lim_4	SM00132
YDL240W	24077	24245	Name=lim_4	SM00132
YFL053W	24653	25184	Name=Dak2_2	SM01120
YJL216C	24763	26035	Name=aamy	SM00642
YDL240W	25079	25631	Name=RhoGAP_3	SM00324
YBL101C	25665	26544	Name=Arrestin_C_2	SM01017
YAL063C	27224	27668	Name=pa14_novel	SM00758
YHL035C	28109	28709	Name=AAA_5	SM00382
YFL052W	28238	28367	Name=gal4_2	SM00066
YGL251C	28822	29788	Name=Sec63_2	SM00973
YHL035C	30095	30674	Name=AAA_5	SM00382
YGL251C	30145	30403	Name=helicmild6	SM00490
YGL251C	30634	31231	Name=ultradead3	SM00487
YKL214C	31291	31498	Name=rrm1_1	SM00360
YPL270W	31901	32468	Name=AAA_5	SM00382
YAL062W	32128	32929	Name=ELFV_dehydrog_3	SM00839
YKL213C	33243	33357	Name=WD40_4	SM00320
YHL034C	33267	33516	Name=rrm1_1	SM00360
YKL213C	33366	33480	Name=WD40_4	SM00320
YKL213C	33489	33606	Name=WD40_4	SM00320
YDL235C	33555	33858	Name=hpt_2	SM00073
YKL213C	33609	33729	Name=WD40_4	SM00320
