Gene	start	end	description	database_name
YAL068W-A	541	790	Name=Protein of unknown function (DUF468)	PF04318
YKL225W	547	796	Name=Protein of unknown function (DUF468)	PF04318
YOL166W-A	588	726	Name=Protein of unknown function (DUF468)	PF04318
YCL076W	1425	1854	Name=Ty5 Gag N-terminal region	PF17241
YFL066C	1613	1922	Name=Helicase conserved C-terminal domain	PF00271
YOL165C	1727	2075	Name=Aldo/keto reductase family	PF00248
YAL068C	1827	2103	Name=Seripauperin and TIP1 family	PF00660
YKL224C	1830	2103	Name=Seripauperin and TIP1 family	PF00660
YDL248W	2009	2303	Name=DUP family	PF00674
YFL066C	2129	2597	Name=DEAD/DEAH box helicase	PF00270
YPL283C	2416	2725	Name=Helicase conserved C-terminal domain	PF00271
YEL077C	2423	2732	Name=Helicase conserved C-terminal domain	PF00271
YNL339C	2507	2816	Name=Helicase conserved C-terminal domain	PF00271
YML133C	2551	2860	Name=Helicase conserved C-terminal domain	PF00271
YDL248W	2570	2861	Name=DUP family	PF00674
YLL067C	2675	2984	Name=Helicase conserved C-terminal domain	PF00271
YBL112C	2776	2893	Name=Helicase conserved C-terminal domain	PF00271
YHL050C	2825	3293	Name=DEAD/DEAH box helicase	PF00270
YPL283C	2932	3409	Name=DEAD/DEAH box helicase	PF00270
YGL263W	3006	3282	Name=DUP family	PF00674
YNL339C	3023	3500	Name=DEAD/DEAH box helicase	PF00270
YML133C	3067	3544	Name=DEAD/DEAH box helicase	PF00270
YJL225C	3118	3427	Name=Helicase conserved C-terminal domain	PF00271
YIL177C	3135	3444	Name=Helicase conserved C-terminal domain	PF00271
YBL111C	3392	3869	Name=DEAD/DEAH box helicase	PF00270
YGL263W	3567	3852	Name=DUP family	PF00674
YFL064C	3582	3816	Name=Sir1, ORC-binding domain	PF11603
YKL222C	4237	5020	Name=Fungal specific transcription factor domain	PF04082
YHL049C	4277	4511	Name=Sir1, ORC-binding domain	PF11603
YML133C	4420	4654	Name=Sir1, ORC-binding domain	PF11603
YBL111C	4745	4979	Name=Sir1, ORC-binding domain	PF11603
YFL063W	5270	5519	Name=Protein of unknown function (DUF468)	PF04318
YGL262W	5321	5678	Name=Family of unknown function (DUF5341)	PF17276
YKL222C	5449	5554	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172
YEL075C	5449	5683	Name=Sir1, ORC-binding domain	PF11603
YPL283C	5551	5896	Name=Sir1, ORC-binding domain	PF11603
YNL339C	5642	5987	Name=Sir1, ORC-binding domain	PF11603
YJL225C	5866	6100	Name=Sir1, ORC-binding domain	PF11603
YIL177C	5883	6117	Name=Sir1, ORC-binding domain	PF11603
YKL221W	6239	7253	Name=Major Facilitator Superfamily	PF07690
YDL247W	6291	7665	Name=Sugar (and other) transporter	PF00083
YGL261C	6310	6586	Name=Seripauperin and TIP1 family	PF00660
YEL074W	6366	6462	Name=Protein of unknown function (DUF468)	PF04318
YOL164W	6508	7186	Name=Metallo-beta-lactamase superfamily	PF00753
YHL048W	6605	6902	Name=DUP family	PF00674
YFL062W	6630	6927	Name=DUP family	PF00674
YCL073C	6856	8116	Name=Major Facilitator Superfamily	PF07690
YNL337W	7168	7417	Name=Protein of unknown function (DUF468)	PF04318
YHL048W	7169	7460	Name=DUP family	PF00674
YFL062W	7194	7479	Name=DUP family	PF00674
YOL164W	7297	7711	Name=Alkyl sulfatase dimerisation	PF14863
YML132W	7451	7745	Name=DUP family	PF00674
YAL067C	7507	8584	Name=Major Facilitator Superfamily	PF07690
YBL108C-A	7625	7730	Name=Seripauperin and TIP1 family	PF00660
YOL164W	7735	8098	Name=Alkyl sulfatase C-terminal	PF14864
YPL282C	7956	8229	Name=Seripauperin and TIP1 family	PF00660
YML132W	8012	8297	Name=DUP family	PF00674
YLL066C	8210	8519	Name=Helicase conserved C-terminal domain	PF00271
YNL336W	8537	8831	Name=DUP family	PF00674
