Gene	start	end	description	database_name
YFL066C	1583	2603	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YOL165C	1727	2072	Name=NAD(P)-linked oxidoreductase	SSF51430
YPL283C	2386	3415	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL077C	2393	3425	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL339C	2477	3506	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YML133C	2521	3550	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL067C	2645	3674	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YBL112C	2725	2893	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHL050C	2831	3296	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YBL111C	3050	3875	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL225C	3088	4120	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YIL177C	3105	4137	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YKL222C	5449	5578	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YPL283C	5647	5899	Name=ORC1-binding domain	SSF144005
YNL339C	5738	5990	Name=ORC1-binding domain	SSF144005
YKL221W	6179	7391	Name=MFS general substrate transporter	SSF103473
YOL164W	6229	7720	Name=Metallo-hydrolase/oxidoreductase	SSF56281
YDL247W	6291	7656	Name=MFS general substrate transporter	SSF103473
YCL073C	6634	8134	Name=MFS general substrate transporter	SSF103473
YAL067C	7345	8638	Name=MFS general substrate transporter	SSF103473
YOL164W	7747	8098	Name=SCP-like	SSF55718
YLL066C	8180	9209	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YGL259W	8497	8848	Name=Acid proteases	SSF50630
YHL047C	8683	9994	Name=MFS general substrate transporter	SSF103473
YDL246C	8799	9324	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YKL220C	9153	9660	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343
YGL258W-A	9177	9390	Name=Acid proteases	SSF50630
YDL246C	9219	9735	Name=GroES-like	SSF50129
YPL281C	9574	10435	Name=Enolase C-terminal domain-like	SSF51604
YOL163W	9600	9969	Name=MFS general substrate transporter	SSF103473
YKL220C	9636	9909	Name=Riboflavin synthase domain-like	SSF63380
YFL061W	9647	10109	Name=HD-domain/PDEase-like	SSF109604
YCL069W	9715	10276	Name=MFS general substrate transporter	SSF103473
YCL069W	10108	11023	Name=MFS general substrate transporter	SSF103473
YOL162W	10128	10695	Name=MFS general substrate transporter	SSF103473
YML131W	10201	10588	Name=GroES-like	SSF50129
YFL060C	10324	10960	Name=Class I glutamine amidotransferase-like	SSF52317
YPL281C	10459	10861	Name=Enolase N-terminal domain-like	SSF54826
YML131W	10606	11161	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YFL059W	11408	12146	Name=Ribulose-phoshate binding barrel	SSF51366
YNL335W	11554	12016	Name=HD-domain/PDEase-like	SSF109604
YJL222W	11598	12642	Name=Sialidases	SSF50939
YIL173W	11615	12659	Name=Sialidases	SSF50939
YDL245C	11797	13159	Name=MFS general substrate transporter	SSF103473
YPL280W	11896	12592	Name=Class I glutamine amidotransferase-like	SSF52317
YML130C	11905	13012	Name=ERO1-like	SSF110019
YBL106C	11914	13144	Name=WD40 repeat-like	SSF50978
YNL334C	12231	12867	Name=Class I glutamine amidotransferase-like	SSF52317
YCL067C	12424	12625	Name=Homeodomain-like	SSF46689
YJL222W	12642	13173	Name=Sialidases	SSF50939
YIL173W	12659	13190	Name=Sialidases	SSF50939
YGL257C	12921	13638	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YFL058W	12944	13646	Name=Periplasmic binding protein-like II	SSF53850
YBL106C	13045	13825	Name=WD40 repeat-like	SSF50978
YNL333W	13312	14050	Name=Ribulose-phoshate binding barrel	SSF51366
YJL222W	13632	15138	Name=Oligoxyloglucan reducing end-specific cellobiohydrolase	SSF110296
YIL173W	13649	15155	Name=Oligoxyloglucan reducing end-specific cellobiohydrolase	SSF110296
Q0055	13827	14184	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0060	13827	14241	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0050	13827	14262	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0065	13827	14652	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0070	13827	14799	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0045	13827	15405	Name=Cytochrome c oxidase subunit I-like; Cytochrome c oxidase-like, subunit I  superfamily	SSF81442
Q0060	14139	14508	Name=Homing endonucleases	SSF55608
YBL105C	14282	15233	Name=Protein kinase-like (PK-like)	SSF56112
Q0060	14535	15051	Name=Homing endonucleases	SSF55608
Q0055	14553	15873	Name=DNA/RNA polymerases	SSF56672
Q0050	14628	15564	Name=DNA/RNA polymerases	SSF56672
Q0065	14769	15096	Name=Homing endonucleases	SSF55608
YNL332W	14847	15549	Name=Periplasmic binding protein-like II	SSF53850
Q0070	15057	15669	Name=Homing endonucleases	SSF55608
Q0065	15105	15423	Name=Homing endonucleases	SSF55608
YGL256W	15177	16299	Name=Dehydroquinate synthase-like	SSF56796
YCL064C	15923	16868	Name=Tryptophan synthase beta subunit-like PLP-dependent enzymes	SSF53686
YBL105C	16091	16277	Name=Cysteine-rich domain	SSF57889
YDL244W	16219	16921	Name=Periplasmic binding protein-like II	SSF53850
YNL331C	16225	17173	Name=NAD(P)-linked oxidoreductase	SSF51430
YBL105C	16307	16478	Name=Cysteine-rich domain	SSF57889
YEL071W	16451	17078	Name=FAD-binding/transporter-associated domain-like	SSF56176
YBL105C	16550	17081	Name=C2 domain (Calcium/lipid-binding domain, CaLB)	SSF49562
YLL062C	16644	17571	Name=Homocysteine S-methyltransferase	SSF82282
YJL221C	16775	16994	Name=Glycosyl hydrolase domain	SSF51011
YIL172C	16792	17011	Name=Glycosyl hydrolase domain	SSF51011
YEL071W	17006	17840	Name=FAD-linked oxidases, C-terminal domain	SSF55103
YJL221C	17015	18503	Name=(Trans)glycosidases	SSF51445
YIL172C	17032	18520	Name=(Trans)glycosidases	SSF51445
YBL105C	17138	17357	Name=HR1 repeat	SSF46585
YKL218C	17397	18324	Name=Tryptophan synthase beta subunit-like PLP-dependent enzymes	SSF53686
YDL243C	17684	18557	Name=NAD(P)-linked oxidoreductase	SSF51430
YNL330C	18159	19245	Name=Arginase/deacetylase	SSF52768
YML126C	19068	19884	Name=Thiolase-like	SSF53901
YHL040C	19426	20761	Name=MFS general substrate transporter	SSF103473
YOL158C	19544	21110	Name=MFS general substrate transporter	SSF103473
YNL329C	19558	20452	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL070W	19628	20471	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YJL219W	19680	21063	Name=MFS general substrate transporter	SSF103473
YML126C	19893	20391	Name=Thiolase-like	SSF53901
YBL104C	20111	21164	Name=WD40 repeat-like	SSF50978
YEL070W	20477	21089	Name=6-phosphogluconate dehydrogenase C-terminal domain-like	SSF48179
YNL329C	20482	21175	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YML125C	20802	21219	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343
YFL054C	21014	21749	Name=Aquaporin-like	SSF81338
YLL060C	21158	21542	Name=GST C-terminal domain-like	SSF47616
YML125C	21174	21510	Name=Riboflavin synthase domain-like	SSF63380
YLL060C	21512	21782	Name=Thioredoxin-like	SSF52833
YEL069C	21677	23051	Name=MFS general substrate transporter	SSF103473
YHL039W	21801	22680	Name=SET domain	SSF82199
YJL218W	21985	22537	Name=Trimeric LpxA-like enzymes	SSF51161
YML124C	22363	22942	Name=Tubulin C-terminal domain-like	SSF55307
YGL254W	22385	22511	Name=beta-beta-alpha zinc fingers	SSF57667
YBL103C	22441	22678	Name=HLH, helix-loop-helix DNA-binding domain	SSF47459
YGL254W	22478	22589	Name=beta-beta-alpha zinc fingers	SSF57667
YOL157C	22533	22752	Name=Glycosyl hydrolase domain	SSF51011
YKL217W	22606	23923	Name=MFS general substrate transporter	SSF103473
YCL059C	22710	23019	Name=Eukaryotic type KH-domain (KH-domain type I)	SSF54791
YOL157C	22773	24261	Name=(Trans)glycosidases	SSF51445
YNL328C	22854	23049	Name=Chaperone J-domain	SSF46565
YML124C	22948	23680	Name=Tubulin nucleotide-binding domain-like	SSF52490
YDL240W	23003	23204	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YJL217W	23172	23694	Name=Concanavalin A-like lectins/glucanases	SSF49899
YDL240W	23195	23378	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YFL053W	23456	24458	Name=DAK1/DegV-like	SSF82549
YGL253W	23992	24607	Name=Actin-like ATPase domain	SSF53067
YML123C	24135	25662	Name=MFS general substrate transporter	SSF103473
YLL058W	24190	25264	Name=PLP-dependent transferases	SSF53383
YJL216C	24346	24562	Name=Glycosyl hydrolase domain	SSF51011
Q0075	24420	24726	Name=Homing endonucleases	SSF55608
YFL053W	24557	25184	Name=DhaL-like	SSF101473
YJL216C	24583	26065	Name=(Trans)glycosidases	SSF51445
YGL253W	24613	25387	Name=Actin-like ATPase domain	SSF53067
Q0075	24741	25113	Name=Homing endonucleases	SSF55608
YCL057W	24876	26895	"Name=Metalloproteases (""zincins""), catalytic domain"	SSF55486
YDL240W	24992	25673	Name=GTPase activation domain, GAP	SSF48350
YPL273W	25114	26059	Name=Homocysteine S-methyltransferase	SSF82282
YKL216W	25224	26148	Name=FMN-linked oxidoreductases	SSF51395
YOL156W	25456	26839	Name=MFS general substrate transporter	SSF103473
YLL057C	25812	26655	Name=Clavaminate synthase-like	SSF51197
