Gene	start	end	description	database_name	transposons	transposons_normalized
YDL246C	8697	9711	Name=PKS_ER_names_mod	SM00829	1507	1.486
YDL240W	22904	23090	Name=lim_4	SM00132	38	0.204
YDL240W	23114	23267	Name=lim_4	SM00132	55	0.359
YDL240W	24077	24245	Name=lim_4	SM00132	3	0.018
YDL240W	25079	25631	Name=RhoGAP_3	SM00324	102	0.185
YDL235C	33555	33858	Name=hpt_2	SM00073	4	0.013
YDL234C	34503	35331	Name=tbc_4	SM00164	347	0.419
YDL230W	42766	43690	Name=PTPc_3	SM00194	892	0.965
YDL230W	43330	43681	Name=ptp_7	SM00404	202	0.575
YDL227C	47650	48028	Name=hint_7	SM00306	853	2.257
YDL226C	51792	52140	Name=arf_gap_3	SM00105	262	0.753
YDL224C	54507	54744	Name=rrm1_1	SM00360	439	1.852
YDL220C	63023	63488	Name=Telo_bind_a_2	SM00976	4	0.009
YDL216C	69668	70109	Name=pad1_6	SM00232	113	0.256
YDL215C	70960	71773	Name=ELFV_dehydrog_3	SM00839	355	0.437
YDL214C	74586	75462	Name=serkin_6	SM00220	196	0.224
YDL212W	78438	79026	Name=shr3_chaperone2	SM00786	30	0.051
YDL203C	96120	96225	Name=sel1	SM00671	14	0.133
YDL203C	96237	96348	Name=sel1	SM00671	11	0.099
YDL203C	96360	96468	Name=sel1	SM00671	117	1.083
YDL203C	96474	96615	Name=sel1	SM00671	53	0.376
YDL203C	96621	96729	Name=sel1	SM00671	43	0.398
YDL203C	96735	96867	Name=sel1	SM00671	61	0.462
YDL203C	96870	96999	Name=sel1	SM00671	96	0.744
YDL195W	107364	107478	Name=WD40_4	SM00320	0	0
YDL195W	107499	107619	Name=WD40_4	SM00320	2	0.017
YDL195W	107658	107775	Name=WD40_4	SM00320	0	0
YDL195W	107790	107931	Name=WD40_4	SM00320	0	0
YDL195W	107943	108066	Name=WD40_4	SM00320	0	0
YDL195W	108075	108195	Name=WD40_4	SM00320	0	0
YDL192W	116324	116852	Name=sar_sub_1	SM00178	66	0.125
YDL192W	116324	116864	Name=arf_sub_2	SM00177	66	0.122
YDL192W	116375	116861	Name=rab_sub_5	SM00175	60	0.123
YDL190C	118751	118940	Name=Ubox_2	SM00504	1	0.005
YDL189W	122243	122474	Name=R3H_4	SM00393	92	0.398
YDL188C	123915	124725	Name=pp2a_7	SM00156	468	0.578
YDL185W	127633	127954	Name=hint_7	SM00306	8	0.025
YDL185W	128884	129016	Name=HINTC_6	SM00305	1	0.008
YDL179W	138444	138708	Name=cyclin_7	SM00385	48	0.182
YDL175C	144981	145029	Name=c2hcfinal6	SM00343	5	0.104
YDL175C	145104	145152	Name=c2hcfinal6	SM00343	35	0.729
YDL175C	145170	145218	Name=c2hcfinal6	SM00343	0	0
YDL175C	145227	145278	Name=c2hcfinal6	SM00343	27	0.529
YDL175C	145284	145332	Name=c2hcfinal6	SM00343	14	0.292
YDL170W	156351	156483	Name=gal4_2	SM00066	403	3.053
YDL167C	161333	161405	Name=zf_4	SM00547	41	0.569
YDL167C	162011	162083	Name=zf_4	SM00547	37	0.514
YDL161W	167765	168143	Name=enth_2	SM00273	292	0.772
YDL161W	168209	168266	Name=uim	SM00726	98	1.719
YDL161W	168281	168338	Name=uim	SM00726	3	0.053
YDL160C	170796	171039	Name=helicmild6	SM00490	38	0.156
YDL160C	171147	171735	Name=ultradead3	SM00487	115	0.196
YDL159W	173054	173879	Name=serkin_6	SM00220	178	0.216
YDL156W	175452	175563	Name=WD40_4	SM00320	8	0.072
YDL156W	175890	176004	Name=WD40_4	SM00320	60	0.526
YDL156W	176058	176172	Name=WD40_4	SM00320	139	1.219
YDL156W	176340	176454	Name=WD40_4	SM00320	307	2.693
YDL155W	177391	177643	Name=cyclin_7	SM00385	98	0.389
YDL155W	177670	178015	Name=Cyclin_C_2	SM01332	245	0.71
YDL155W	177682	177925	Name=cyclin_7	SM00385	184	0.757
YDL154W	179156	180161	Name=DNAend	SM00533	576	0.573
YDL154W	180242	180863	Name=mutATP5	SM00534	353	0.568
