Gene	start	end	description	database_name	transposons	transposons_normalized
YAL063C	27224	27668	Name=pa14_novel	SM00758	271	0.61
YAL062W	32128	32929	Name=ELFV_dehydrog_3	SM00839	5744	7.171
YAL053W	46007	46433	Name=TRP_N_2	SM01320	496	1.164
YAL051W	48744	48876	Name=gal4_2	SM00066	224	1.697
YAL048C	54231	54780	Name=ras_sub_4	SM00173	369	0.672
YAL048C	54231	54771	Name=rab_sub_5	SM00175	369	0.683
YAL048C	54231	54765	Name=rho_sub_3	SM00174	369	0.691
YAL041W	63251	63560	Name=ch_5	SM00033	4	0.013
YAL041W	63686	64199	Name=RhoGEF_3	SM00325	3	0.006
YAL041W	64277	64850	Name=PH_update	SM00233	7	0.012
YAL041W	65123	65402	Name=PB1_new	SM00666	3	0.011
YAL040C	66923	67181	Name=cyclin_7	SM00385	1	0.004
YAL029C	88067	88373	Name=DIL_2	SM01132	216	0.706
YAL029C	89510	89576	Name=iq_5	SM00015	21	0.318
YAL029C	89579	89645	Name=iq_5	SM00015	1	0.015
YAL029C	89723	89789	Name=iq_5	SM00015	7	0.106
YAL029C	89867	89933	Name=iq_5	SM00015	2	0.03
YAL029C	89936	92075	Name=MYSc_2a	SM00242	1549	0.724
YAL024C	101567	102302	Name=RasGEF_3	SM00147	49	0.067
YAL024C	105401	105800	Name=rasgefn_5	SM00229	6	0.015
YAL023C	106964	107135	Name=mir_2	SM00472	26	0.152
YAL023C	107162	107330	Name=mir_2	SM00472	18	0.107
YAL023C	107369	107534	Name=mir_2	SM00472	47	0.285
YAL021C	112153	112222	Name=LRR_typ_2	SM00369	3	0.043
YAL021C	112225	112282	Name=LRR_typ_2	SM00369	5	0.088
YAL019W	116623	117211	Name=ultradead3	SM00487	314	0.534
YAL019W	117859	118108	Name=helicmild6	SM00490	55	0.221
YAL017W	121575	121779	Name=pas_2	SM00091	13	0.064
YAL017W	122439	122646	Name=pas_2	SM00091	61	0.295
YAL017W	123513	124287	Name=serkin_6	SM00220	1142	1.475
YAL015C	127166	127646	Name=endo3end	SM00478	1080	2.25
YAL014C	128338	128542	Name=tSNARE_6	SM00397	401	1.966
YAL013W	129816	130476	Name=Sds3_2	SM01401	59	0.089
YAL007C	137721	138252	Name=EMP24_GP25L_2	SM01190	1063	2.002
YAL003W	142423	142504	Name=EF-1_beta_acid_2	SM01182	0	0
YAL003W	142534	142792	Name=EF1_GNE_2	SM00888	0	0
YAR002C-A	154082	154658	Name=EMP24_GP25L_2	SM01190	2084	3.618
YAR003W	155053	155167	Name=WD40_4	SM00320	14	0.123
YAR003W	155188	155305	Name=WD40_4	SM00320	43	0.368
YAR003W	155317	155437	Name=WD40_4	SM00320	72	0.6
YAR003W	155614	155731	Name=WD40_4	SM00320	7	0.06
YAR003W	155908	156028	Name=WD40_4	SM00320	1	0.008
YAR014C	167914	168085	Name=SH3_2	SM00326	116	0.678
YAR018C	170674	171628	Name=serkin_6	SM00220	843	0.884
YAR019C	174319	175060	Name=serkin_6	SM00220	20	0.027
YAR042W	192907	192991	Name=ANK_2a	SM00248	189	2.25
YAR042W	193207	193294	Name=ANK_2a	SM00248	27	0.31
YAR042W	193465	193762	Name=PH_update	SM00233	343	1.155
YAR050W	203703	204147	Name=pa14_novel	SM00758	486	1.095
YAR073W	227847	228951	Name=IMPDH_2	SM01240	89	0.081
YAR073W	228114	228267	Name=cbs_1	SM00116	86	0.562
YAR073W	228303	228447	Name=cbs_1	SM00116	69	0.479
YAR075W	228847	229282	Name=IMPDH_2	SM01240	42	0.097
