Gene	start	end	description	database_name	transposons	transposons_normalized
YOL164W	6520	7186	Name=Lactamase_B_5a	SM00849	1409	2.116
YOL157C	22956	24228	Name=aamy	SM00642	1545	1.215
YOL145C	50385	50484	Name=tpr_5	SM00028	1	0.01
YOL145C	50496	50595	Name=tpr_5	SM00028	6	0.061
YOL145C	51186	51285	Name=tpr_5	SM00028	1	0.01
YOL145C	51303	51402	Name=tpr_5	SM00028	22	0.222
YOL145C	51675	51774	Name=tpr_5	SM00028	0	0
YOL145C	52035	52134	Name=tpr_5	SM00028	0	0
YOL145C	52140	52239	Name=tpr_5	SM00028	2	0.02
YOL145C	52521	52620	Name=tpr_5	SM00028	0	0
YOL141W	57811	57952	Name=kelc_smart	SM00612	98	0.695
YOL138C	64159	64276	Name=WD40_4	SM00320	1	0.009
YOL138C	64489	64609	Name=WD40_4	SM00320	4	0.033
YOL128C	78492	79356	Name=serkin_6	SM00220	628	0.727
YOL123W	88324	88537	Name=rrm1_1	SM00360	4	0.019
YOL123W	88576	88792	Name=rrm1_1	SM00360	8	0.037
YOL121C	92424	92835	Name=Ribosomal_S19e_2	SM01413	170	0.414
YOL113W	104338	104686	Name=PH_update	SM00233	244	0.701
YOL113W	104695	104800	Name=PBD_5	SM00285	39	0.371
YOL113W	105406	106243	Name=serkin_6	SM00220	547	0.654
YOL112W	107142	107880	Name=tbc_4	SM00164	536	0.726
YOL111C	108449	108674	Name=ubq_7	SM00213	242	1.076
YOL108C	111577	111733	Name=finulus	SM00353	3	0.019
YOL107W	112318	112612	Name=DUF1751_2	SM01160	420	1.429
YOL105C	115412	115691	Name=SLG_2	SM00321	164	0.588
YOL100W	129774	130566	Name=serkin_6	SM00220	256	0.323
YOL094C	141790	142432	Name=AAA_5	SM00382	21	0.033
YOL092W	144285	144378	Name=ctns	SM00679	120	1.29
YOL092W	144879	144972	Name=ctns	SM00679	137	1.473
YOL090W	148381	149374	Name=DNAend	SM00533	160	0.161
YOL090W	149425	150013	Name=mutATP5	SM00534	209	0.355
YOL089C	151798	152014	Name=Fungal_trans_2	SM00906	126	0.583
YOL089C	152959	153100	Name=gal4_2	SM00066	44	0.312
YOL087C	157386	157491	Name=WD40_4	SM00320	31	0.295
YOL087C	157749	157866	Name=WD40_4	SM00320	2	0.017
YOL087C	158064	158277	Name=WD40_4	SM00320	18	0.085
YOL087C	158478	158601	Name=WD40_4	SM00320	0	0
YOL086C	159562	160552	Name=PKS_ER_names_mod	SM00829	711	0.718
YOL081W	176023	177037	Name=RasGAP_2	SM00323	10	0.01
YOL080C	180581	181067	Name=exoiiiendus	SM00479	644	1.325
YOL077C	186045	186621	Name=Brix_2	SM00879	13	0.023
YOL075C	190791	191385	Name=AAA_5	SM00382	294	0.495
YOL075C	192750	193380	Name=AAA_5	SM00382	639	1.014
YOL067C	202212	202467	Name=finulus	SM00353	29	0.114
YOL065C	204901	205873	Name=i5p_5	SM00128	505	0.52
YOL061W	212262	212574	Name=Pribosyltran_N_2	SM01400	264	0.846
YOL056W	223292	223994	Name=PGAM_5	SM00855	852	1.214
YOL054W	228704	228827	Name=ring_2	SM00184	14	0.114
YOL045W	244331	244535	Name=pas_2	SM00091	64	0.314
YOL045W	246020	246794	Name=serkin_6	SM00220	709	0.916
YOL043C	248520	248580	Name=ccc3	SM00525	27	0.45
YOL043C	248583	249063	Name=endo3end	SM00478	271	0.565
YOL041C	251599	251806	Name=rrm1_1	SM00360	117	0.565
YOL041C	251845	252199	Name=rrm1_1	SM00360	27	0.076
YOL038W	255349	255415	Name=Proteasome_A_N_2	SM00948	2	0.03
YOL028C	270809	271001	Name=brlzneu	SM00338	64	0.333
YOL021C	282423	282699	Name=S1_6	SM00316	169	0.612
YOL021C	282834	283833	Name=RNB_2	SM00955	19	0.019
YOL021C	284817	285168	Name=PIN_9	SM00670	9	0.026
YOL018C	291156	291357	Name=tSNARE_6	SM00397	39	0.194
YOL016C	295193	295979	Name=serkin_6	SM00220	881	1.121
YOL013C	301838	301988	Name=ring_2	SM00184	409	2.727
YOL012C	303593	303953	Name=h2a4	SM00414	1011	2.808
YOL011W	305409	307107	Name=pla2_6	SM00022	1574	0.927
YOL006C	313164	314511	Name=topeu	SM00435	537	0.399
YOL004W	319179	319482	Name=hdac_interact2seq4b	SM00761	8	0.026
YOR001W	327471	327975	Name=35exoneu6	SM00474	139	0.276
YOR001W	328137	328377	Name=hrdc7	SM00341	149	0.621
YOR005C	335033	335294	Name=BRCT_7	SM00292	714	2.736
YOR007C	339369	339468	Name=tpr_5	SM00028	302	3.051
YOR007C	339471	339570	Name=tpr_5	SM00028	9	0.091
YOR007C	339573	339672	Name=tpr_5	SM00028	15	0.152
YOR008C	342084	342351	Name=SLG_2	SM00321	22	0.082
YOR011W	352001	352544	Name=AAA_5	SM00382	331	0.61
YOR016C	360484	361006	Name=EMP24_GP25L_2	SM01190	658	1.261
YOR018W	365065	365554	Name=Arrestin_C_2	SM01017	314	0.642
YOR020C	370535	370814	Name=Cpn10_2	SM00883	2	0.007
YOR022C	373757	374300	Name=DDHD_2a	SM01127	499	0.919
YOR026W	379784	379898	Name=WD40_4	SM00320	199	1.746
YOR026W	379919	380036	Name=WD40_4	SM00320	156	1.333
YOR026W	380045	380165	Name=WD40_4	SM00320	104	0.867
YOR026W	380474	380618	Name=WD40_4	SM00320	128	0.889
YOR027W	381068	381167	Name=tpr_5	SM00028	158	1.596
YOR027W	381173	381272	Name=tpr_5	SM00028	12	0.121
YOR027W	381275	381374	Name=tpr_5	SM00028	67	0.677
YOR027W	381467	381584	Name=CBM	SM00727	136	1.162
YOR027W	381839	381938	Name=tpr_5	SM00028	15	0.152
YOR027W	381941	382037	Name=tpr_5	SM00028	26	0.271
YOR027W	382061	382160	Name=tpr_5	SM00028	56	0.566
YOR027W	382241	382340	Name=tpr_5	SM00028	147	1.485
YOR027W	382343	382442	Name=tpr_5	SM00028	124	1.253
YOR027W	382445	382544	Name=tpr_5	SM00028	283	2.859
YOR027W	382664	382781	Name=CBM	SM00727	324	2.769
YOR028C	383535	383715	Name=brlzneu	SM00338	31	0.172
YOR032C	390034	390259	Name=finulus	SM00353	158	0.702
YOR033C	393783	393882	Name=HhH_4	SM00279	54	0.545
YOR033C	393897	394110	Name=xpgineu	SM00484	67	0.315
YOR033C	394227	394521	Name=xpgn3	SM00485	151	0.514
YOR034C	396333	396420	Name=ANK_2a	SM00248	75	0.862
YOR034C	396432	396519	Name=ANK_2a	SM00248	21	0.241
YOR034C	396549	396636	Name=ANK_2a	SM00248	88	1.011
YOR034C	396648	396735	Name=ANK_2a	SM00248	100	1.149
YOR034C	396750	396837	Name=ANK_2a	SM00248	28	0.322
YOR034C	396849	396939	Name=ANK_2a	SM00248	52	0.578
YOR036W	400402	400762	Name=SynN_4	SM00503	181	0.503
YOR036W	400918	401119	Name=tSNARE_6	SM00397	1	0.005
YOR039W	405879	406431	Name=CK_II_beta_2	SM01085	220	0.399
YOR040W	407139	407658	Name=Lactamase_B_5a	SM00849	759	1.462
YOR042W	408716	408842	Name=cue_7	SM00546	80	0.635
YOR046C	414614	414875	Name=helicmild6	SM00490	13	0.05
YOR046C	414986	415574	Name=ultradead3	SM00487	9	0.015
YOR052C	426849	426969	Name=AN1_Zf_4	SM00154	107	0.892
YOR056C	431281	431596	Name=PIN_9	SM00670	1	0.003
YOR061W	441684	442536	Name=serkin_6	SM00220	236	0.277
YOR064C	446129	446267	Name=PHD_3	SM00249	108	0.783
YOR069W	454599	454938	Name=PX_2	SM00312	37	0.109
YOR070C	456224	456989	Name=tbc_4	SM00164	129	0.169
YOR075W	468962	469163	Name=tSNARE_6	SM00397	1	0.005
YOR077W	471962	472064	Name=ZnF_U1_5	SM00451	0	0
YOR077W	472049	472433	Name=Kin17_mid_2	SM01253	11	0.029
YOR080W	475224	475347	Name=fbox_2	SM00256	45	0.366
YOR080W	476331	476439	Name=LRR_CC_2	SM00367	26	0.241
YOR080W	476442	476517	Name=LRR_CC_2	SM00367	1	0.013
YOR080W	476529	476604	Name=LRR_CC_2	SM00367	10	0.133
YOR086C	483500	483800	Name=C2_3c	SM00239	311	1.037
YOR086C	484511	484802	Name=C2_3c	SM00239	69	0.237
YOR086C	484913	485189	Name=C2_3c	SM00239	75	0.272
YOR086C	485321	485618	Name=C2_3c	SM00239	97	0.327
YOR089C	490204	490789	Name=ran_sub_2	SM00176	86	0.147
YOR089C	490306	490813	Name=ras_sub_4	SM00173	76	0.15
YOR089C	490306	490804	Name=rab_sub_5	SM00175	76	0.153
YOR089C	490321	490798	Name=rho_sub_3	SM00174	76	0.159
YOR090C	491218	492412	Name=PP2C_4	SM00332	476	0.399
YOR091W	493694	493772	Name=c3hfinal6	SM00356	18	0.231
YOR091W	493913	494018	Name=c3hfinal6	SM00356	46	0.438
YOR093C	502089	502437	Name=DMAP_binding_2	SM01137	84	0.241
YOR094W	502798	503341	Name=arf_sub_2	SM00177	133	0.245
YOR094W	502804	503329	Name=sar_sub_1	SM00178	133	0.253
YOR094W	502849	503251	Name=rab_sub_5	SM00175	120	0.299
YOR101W	515268	515766	Name=ras_sub_4	SM00173	815	1.637
YOR101W	515277	515766	Name=rab_sub_5	SM00175	813	1.663
YOR101W	515283	515766	Name=rho_sub_3	SM00174	813	1.683
YOR101W	515292	515898	Name=ran_sub_2	SM00176	879	1.45
YOR106W	519676	519877	Name=tSNARE_6	SM00397	2	0.01
YOR107W	521464	521836	Name=RGS_3	SM00315	728	1.957
YOR108W	524392	524812	Name=LeuA_dimer_2	SM00917	92	0.219
YOR109W	526970	527870	Name=i5p_5	SM00128	318	0.353
YOR110W	528956	529469	Name=PGAM_5	SM00855	155	0.302
YOR113W	535854	535920	Name=c2h2final6	SM00355	15	0.227
YOR113W	535938	536004	Name=c2h2final6	SM00355	5	0.076
YOR113W	536022	536088	Name=c2h2final6	SM00355	3	0.045
YOR113W	536106	536181	Name=c2h2final6	SM00355	1	0.013
YOR116C	542450	543383	Name=rpolaneu7	SM00663	13	0.014
