Gene	start	end	description	database_name	transposons	transposons_normalized
YIL177C	3126	3366	Name=helicmild6	SM00490	456	1.9
YIL177C	3546	4185	Name=ultradead3	SM00487	9089	14.224
YIL173W	11627	13604	Name=vps10	SM00602	922	0.466
YIL173W	13676	15569	Name=vps10	SM00602	930	0.491
YIL172C	17215	18487	Name=aamy	SM00642	895	0.704
YIL162W	37481	38861	Name=glyco_32	SM00640	1088	0.788
YIL159W	42104	42680	Name=Drf_GBD_2	SM01140	296	0.514
YIL159W	44429	45821	Name=it6_source	SM00498	853	0.613
YIL151C	57433	57853	Name=PIN_9	SM00670	310	0.738
YIL148W	68711	68924	Name=ubq_7	SM00213	55	0.258
YIL148W	68939	69092	Name=Ribosomal_L40e_3	SM01377	44	0.288
YIL147C	69835	70189	Name=REC_2	SM00448	9	0.025
YIL147C	70669	71413	Name=HKATPase_4	SM00387	19	0.026
YIL147C	71560	71755	Name=HisKA_10	SM00388	6	0.031
YIL143C	80959	81193	Name=helicmild6	SM00490	2	0.009
YIL143C	81424	81967	Name=ultradead3	SM00487	12	0.022
YIL140W	85441	85759	Name=cadg_13	SM00736	167	0.525
YIL140W	85804	86119	Name=cadg_13	SM00736	287	0.911
YIL140W	86125	86416	Name=cadg_13	SM00736	80	0.275
YIL140W	86419	86710	Name=cadg_13	SM00736	104	0.357
YIL131C	101062	101332	Name=forkneu4	SM00339	73	0.27
YIL131C	101809	102010	Name=FHA_2	SM00240	170	0.846
YIL130W	102827	102956	Name=gal4_2	SM00066	48	0.372
YIL130W	103877	104099	Name=Fungal_trans_2	SM00906	115	0.518
YIL126W	119390	119966	Name=ultradead3	SM00487	4	0.007
YIL126W	120455	120707	Name=helicmild6	SM00490	3	0.012
YIL126W	120992	121199	Name=SnAC_2	SM01314	0	0
YIL126W	121745	122069	Name=bromo_6	SM00297	207	0.639
YIL125W	124627	125257	Name=Transket_pyr_3	SM00861	495	0.786
YIL118W	139800	140391	Name=ras_sub_4	SM00173	20	0.034
YIL118W	139806	140391	Name=rab_sub_5	SM00175	20	0.034
YIL118W	139809	140391	Name=rho_sub_3	SM00174	20	0.034
YIL118W	139818	140385	Name=ran_sub_2	SM00176	19	0.034
YIL113W	150736	151138	Name=dsp_5	SM00195	305	0.759
YIL112W	152582	152672	Name=ANK_2a	SM00248	0	0
YIL112W	152684	152771	Name=ANK_2a	SM00248	6	0.069
YIL112W	152789	152876	Name=ANK_2a	SM00248	48	0.552
YIL112W	153374	153461	Name=ANK_2a	SM00248	53	0.609
YIL107C	164045	164567	Name=PGAM_5	SM00855	237	0.454
YIL106W	166805	167327	Name=Mob1_phocein_2	SM01388	16	0.031
YIL105C	167892	168234	Name=PH_update	SM00233	280	0.819
YIL097W	180988	181162	Name=ctlh	SM00668	39	0.224
YIL095W	184003	184831	Name=serkin_6	SM00220	748	0.903
YIL094C	186531	187557	Name=Iso_dh_2	SM01329	434	0.423
YIL084C	202329	203196	Name=Sds3_2	SM01401	120	0.138
YIL082W	206433	206481	Name=c2hcfinal6	SM00343	47	0.979
YIL079C	211435	211483	Name=c2hcfinal6	SM00343	0	0
YIL079C	211552	211600	Name=c2hcfinal6	SM00343	0	0
YIL079C	211618	211666	Name=c2hcfinal6	SM00343	2	0.042
YIL079C	211675	211726	Name=c2hcfinal6	SM00343	7	0.137
YIL079C	211732	211780	Name=c2hcfinal6	SM00343	24	0.5
YIL078W	213267	213414	Name=tRNA_SAD_4	SM00863	6	0.041
YIL071C	228833	229106	Name=motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	SM00753	52	0.19
YIL063C	242769	243159	Name=ranbd_3	SM00160	38	0.097
YIL061C	245007	245235	Name=rrm1_1	SM00360	1	0.004
YIL046W	269212	269332	Name=fbox_2	SM00256	5	0.042
YIL046W	269524	269635	Name=WD40_4	SM00320	2	0.018
YIL046W	269644	269755	Name=WD40_4	SM00320	1	0.009
YIL046W	269764	269875	Name=WD40_4	SM00320	3	0.027
YIL046W	269881	269998	Name=WD40_4	SM00320	3	0.026
YIL046W	270007	270265	Name=WD40_4	SM00320	4	0.016
YIL046W	270274	270385	Name=WD40_4	SM00320	2	0.018
YIL044C	273456	273819	Name=arf_gap_3	SM00105	455	1.253
YIL042C	275134	275512	Name=HKATPase_4	SM00387	277	0.733
YIL036W	286935	287127	Name=brlzneu	SM00338	281	1.464
YIL035C	287819	288788	Name=serkin_6	SM00220	516	0.533
YIL033C	290421	290763	Name=cnmp_10	SM00100	73	0.213
YIL033C	290769	291117	Name=cnmp_10	SM00100	1	0.003
YIL033C	291534	291648	Name=akam_3	SM00394	74	0.649
YIL030C	299727	299895	Name=ringv_2	SM00744	221	1.315
YIL022W	311975	312437	Name=Tim44_a_2	SM00978	7	0.015
YIL021W	312956	313688	Name=rpoldneu2	SM00662	22	0.03
YIL018W	316801	317038	Name=Ribosomal_L2_2	SM01383	106	0.447
YIL018W	317056	317461	Name=Ribosomal_L2_C_2	SM01382	123	0.304
YIL016W	321673	321931	Name=BAG_1	SM00264	109	0.422
YIL013C	329577	330120	Name=AAA_5	SM00382	234	0.431
YIL007C	343074	343362	Name=pdz_new	SM00228	944	3.278
YIL004C	348163	348364	Name=tSNARE_6	SM00397	8	0.04
YIL002C	350947	351856	Name=i5p_5	SM00128	268	0.295
YIL001W	353964	354051	Name=ANK_2a	SM00248	431	4.954
YIL001W	354063	354150	Name=ANK_2a	SM00248	205	2.356
YIL001W	354306	354597	Name=BTB_4	SM00225	355	1.22
YIL001W	354762	355110	Name=BTB_4	SM00225	699	2.009
YIR001C	356484	356700	Name=rrm1_1	SM00360	202	0.935
YIR002C	358560	358902	Name=helicmild6	SM00490	385	1.126
YIR002C	359547	360147	Name=ultradead3	SM00487	1090	1.817
YIR004W	363236	363410	Name=dnaj_3	SM00271	384	2.207
YIR005W	364985	365204	Name=rrm1_1	SM00360	339	1.548
YIR006C	367844	368129	Name=eh_3	SM00027	0	0
YIR006C	367913	367997	Name=efh_1	SM00054	0	0
YIR006C	368015	368099	Name=efh_1	SM00054	0	0
YIR006C	368834	369119	Name=eh_3	SM00027	38	0.133
YIR006C	368903	368987	Name=efh_1	SM00054	37	0.44
YIR009W	374612	374831	Name=rrm1_1	SM00360	211	0.963
YIR012W	378648	378765	Name=WD40_4	SM00320	4	0.034
YIR012W	378780	378897	Name=WD40_4	SM00320	16	0.137
YIR012W	379056	379188	Name=WD40_4	SM00320	4	0.03
YIR012W	379374	379503	Name=WD40_4	SM00320	1	0.008
YIR012W	379512	379620	Name=WD40_4	SM00320	0	0
YIR013C	380075	380243	Name=GATA_3	SM00401	970	5.774
YIR017C	383618	383813	Name=brlzneu	SM00338	1974	10.123
YIR018W	384777	384969	Name=brlzneu	SM00338	283	1.474
YIR019C	393090	393549	Name=Flo11_2	SM01213	446	0.972
YIR023W	400209	400347	Name=gal4_2	SM00066	129	0.935
YIR023W	401037	401256	Name=Fungal_trans_2	SM00906	165	0.753
YIR026C	405457	405934	Name=dsp_5	SM00195	446	0.935
YIR033W	417711	417999	Name=iptmega2	SM00429	49	0.17
YIR033W	418281	418368	Name=ANK_2a	SM00248	17	0.195
YIR033W	418380	418467	Name=ANK_2a	SM00248	21	0.241
YIR034C	419785	420199	Name=AlaDh_PNT_C_2	SM01002	436	1.053
YIR034C	420310	420715	Name=AlaDh_PNT_N_2	SM01003	270	0.667
