Gene	start	end	description	database_name	transposons	transposons_normalized
YPL283C	2386	3415	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	2462	2.393
YPL283C	5647	5899	Name=ORC1-binding domain	SSF144005	171	0.679
YPL281C	9574	10435	Name=Enolase C-terminal domain-like	SSF51604	635	0.738
YPL281C	10459	10861	Name=Enolase N-terminal domain-like	SSF54826	486	1.209
YPL280W	11896	12592	Name=Class I glutamine amidotransferase-like	SSF52317	588	0.845
YPL273W	25114	26059	Name=Homocysteine S-methyltransferase	SSF82282	240	0.254
YPL271W	30082	30223	Name=Epsilon subunit of mitochondrial F1F0-ATP synthase	SSF48690	8	0.057
YPL270W	30803	31769	Name=ABC transporter transmembrane region	SSF90123	436	0.451
YPL270W	31802	32513	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	388	0.546
YPL268W	35542	35875	Name=PH domain-like	SSF50729	11	0.033
YPL268W	35992	36343	Name=EF-hand	SSF47473	4	0.011
YPL268W	36388	37390	Name=PLC-like phosphodiesterases	SSF51695	7	0.007
YPL268W	37438	37837	Name=C2 domain (Calcium/lipid-binding domain, CaLB)	SSF49562	10	0.025
YPL266W	39193	40057	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335	12	0.014
YPL264C	43369	43648	Name=Multidrug resistance efflux transporter EmrE	SSF103481	169	0.606
YPL264C	43858	44170	Name=Multidrug resistance efflux transporter EmrE	SSF103481	178	0.571
YPL263C	45033	46227	Name=Kelch motif	SSF117281	1169	0.979
YPL262W	47420	48791	Name=L-aspartase-like	SSF48557	225	0.164
YPL259C	51252	52179	Name=Second domain of Mu2 adaptin subunit (ap50) of ap2 adaptor	SSF49447	400	0.431
YPL259C	52248	52668	Name=SNARE-like	SSF64356	184	0.438
YPL258C	53500	54154	Name=Heme oxygenase-like	SSF48613	913	1.396
YPL258C	54271	55081	Name=Ribokinase-like	SSF53613	1191	1.47
YPL256C	66032	66515	Name=Cyclin-like	SSF47954	6	0.012
YPL252C	73395	73695	Name=2Fe-2S ferredoxin-like	SSF54292	6	0.02
YPL249C	77352	77658	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923	192	0.627
YPL249C	77586	78057	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923	256	0.544
YPL248C	82038	82206	Name=Leucine zipper domain	SSF57959	52	0.31
YPL248C	82218	82335	Name=Zn2/Cys6 DNA-binding domain	SSF57701	112	0.957
YPL247C	82891	83806	Name=WD40 repeat-like	SSF50978	778	0.85
YPL246C	84709	85255	Name=Rhomboid-like	SSF144091	334	0.612
YPL245W	85679	86198	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	510	0.983
YPL244C	87049	87289	Name=Multidrug resistance efflux transporter EmrE	SSF103481	57	0.237
YPL242C	91698	92631	Name=GTPase activation domain, GAP	SSF48350	13	0.014
YPL242C	94359	94800	Name=Calponin-homology domain, CH-domain	SSF47576	5	0.011
YPL240C	96609	96978	Name=HSP90 C-terminal domain	SSF110942	1139	3.087
YPL240C	97044	97809	Name=Ribosomal protein S5 domain 2-like	SSF54211	1170	1.529
YPL240C	97992	98616	Name=ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	SSF55874	174	0.279
YPL239W	99544	99928	Name=Ankyrin repeat	SSF48403	175	0.456
YPL237W	100883	101204	Name=Translation initiation factor 2 beta, aIF2beta, N-terminal domain	SSF100966	7	0.022
YPL237W	101195	101306	Name=Zinc-binding domain of translation initiation factor 2 beta	SSF75689	1	0.009
YPL236C	101619	102621	Name=Protein kinase-like (PK-like)	SSF56112	513	0.512
YPL235W	103355	104513	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	28	0.024
YPL234C	104960	105170	Name=F1F0 ATP synthase subunit C	SSF81333	2	0.01
YPL232W	107368	108010	Name=t-snare proteins	SSF47661	479	0.746
YPL231W	108688	108844	Name=FabD/lysophospholipase-like	SSF52151	2	0.013
YPL231W	110671	111394	Name=NAD(P)-binding Rossmann-fold domains	SSF51735	11	0.015
YPL231W	111709	112852	Name=Thiolase-like	SSF53901	10	0.009
YPL231W	112738	113629	Name=Thiolase-like	SSF53901	27	0.03
YPL231W	113956	114301	Name=4'-phosphopantetheinyl transferase	SSF56214	6	0.017
YPL230W	115450	115585	Name=beta-beta-alpha zinc fingers	SSF57667	48	0.356
YPL228W	119102	119996	Name=CYTH-like phosphatases	SSF55154	30	0.034
YPL227C	120198	120963	Name=Nucleotide-diphospho-sugar transferases	SSF53448	171	0.224
YPL226W	122286	125142	Name=ARM repeat	SSF48371	660	0.231
YPL226W	123480	124083	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	445	0.738
YPL226W	124209	125100	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	228	0.256
YPL224C	127032	127704	Name=Cation efflux protein transmembrane domain-like	SSF161111	484	0.72
YPL220W	135826	136441	Name=Ribosomal protein L1	SSF56808	442	0.719
YPL218W	138758	139268	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	13	0.025
YPL217C	142559	142973	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	16	0.039
YPL214C	148601	149438	Name=Ribokinase-like	SSF53613	561	0.67
YPL214C	149501	150167	Name=Thiamin phosphate synthase	SSF51391	639	0.959
YPL213W	150701	151100	Name=L domain-like	SSF52058	222	0.556
YPL212C	151895	152930	Name=Pseudouridine synthase	SSF55120	676	0.653
YPL211W	153498	153777	Name=Pre-PUA domain	SSF88802	2	0.007
YPL211W	153780	154005	Name=PUA domain-like	SSF88697	10	0.044
YPL210C	155417	155873	Name=TPR-like	SSF48452	10	0.022
YPL209C	156516	157332	Name=Protein kinase-like (PK-like)	SSF56112	53	0.065
YPL208W	157851	158718	Name=SET domain	SSF82199	527	0.608
YPL207W	160521	161016	Name=Flavoproteins	SSF52218	169	0.341
YPL207W	161328	162063	Name=Radical SAM enzymes	SSF102114	287	0.39
YPL206C	162847	163591	Name=PLC-like phosphodiesterases	SSF51695	815	1.095
YPL204W	164294	165146	Name=Protein kinase-like (PK-like)	SSF56112	25	0.029
YPL203W	166394	167315	Name=Protein kinase-like (PK-like)	SSF56112	367	0.398
YPL199C	172242	172470	Name=SMR domain-like	SSF160443	18	0.079
YPL198W	173401	173884	Name=Ribosomal protein L30p/L7e	SSF55129	203	0.42
YPL195W	176349	178500	Name=ARM repeat	SSF48371	163	0.076
YPL194W	179316	179544	Name=DNA clamp	SSF55979	125	0.548
YPL190C	186084	186369	Name=Class II aaRS ABD-related	SSF52954	3	0.011
YPL190C	186510	186756	Name=RNA-binding domain, RBD	SSF54928	1	0.004
YPL188W	191613	192441	Name=NAD kinase/diacylglycerol kinase-like	SSF111331	11	0.013
YPL186C	195150	195414	Name=E set domains	SSF81296	256	0.97
YPL184C	195979	196234	Name=RNA-binding domain, RBD	SSF54928	222	0.871
YPL184C	196264	196522	Name=RNA-binding domain, RBD	SSF54928	209	0.81
YPL184C	196735	197191	Name=RNA-binding domain, RBD	SSF54928	145	0.318
YPL183W-A	199263	199374	Name=Ribosomal protein L36	SSF57840	34	0.306
YPL183C	199620	200610	Name=WD40 repeat-like	SSF50978	935	0.944
YPL183C	200319	201171	Name=WD40 repeat-like	SSF50978	148	0.174
YPL183C	201615	202518	Name=WD40 repeat-like	SSF50978	889	0.984
YPL181W	203610	203802	Name=FYVE/PHD zinc finger	SSF57903	48	0.25
YPL179W	208934	209768	Name=Metallo-dependent phosphatases	SSF56300	74	0.089
YPL178W	212284	212611	Name=RNA-binding domain, RBD	SSF54928	19	0.058
YPL177C	213299	213473	Name=Homeodomain-like	SSF46689	367	2.109
YPL176C	216059	216512	Name=Transferrin receptor-like dimerisation domain	SSF47672	1491	3.291
YPL176C	216611	217904	Name=Zn-dependent exopeptidases	SSF53187	1539	1.19
YPL176C	217139	217742	Name=PA domain	SSF52025	595	0.987
YPL175W	218633	219761	Name=UDP-Glycosyltransferase/glycogen phosphorylase	SSF53756	26	0.023
YPL174C	222497	222743	Name=Cap-Gly domain	SSF74924	15	0.061
YPL173W	223314	223569	Name=Translation proteins SH3-like domain	SSF50104	9	0.035
YPL171C	226186	227347	Name=FMN-linked oxidoreductases	SSF51395	2888	2.488
YPL170W	228446	228749	Name=Cytochrome b5-like heme/steroid binding domain	SSF55856	1111	3.667
YPL169C	229047	229206	Name=UBA-like	SSF46934	45	0.283
YPL169C	229389	230034	Name=NTF2-like	SSF54427	5	0.008
YPL169C	230076	230532	Name=L domain-like	SSF52058	4	0.009
YPL167C	232994	234233	Name=DNA/RNA polymerases	SSF56672	241	0.195
YPL167C	234353	236945	Name=Ribonuclease H-like	SSF53098	664	0.256
YPL165C	237988	239044	Name=SET domain	SSF82199	404	0.383
YPL165C	238060	238636	Name=SET domain	SSF82199	404	0.701
YPL164C	239364	240015	Name=DNA mismatch repair protein MutL	SSF118116	477	0.733
YPL164C	240387	240813	Name=Ribosomal protein S5 domain 2-like	SSF54211	221	0.519
YPL164C	240855	241488	Name=ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	SSF55874	451	0.712
YPL160W	247005	249318	Name=Nucleotidylyl transferase	SSF52374	49	0.021
YPL160W	247902	248571	Name=ValRS/IleRS/LeuRS editing domain	SSF50677	36	0.054
YPL160W	249342	250014	Name=Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	SSF47323	3	0.004
YPL157W	255003	255456	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335	455	1.004
YPL155C	257740	258904	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	569	0.489
YPL154C	259719	260907	Name=Acid proteases	SSF50630	648	0.545
YPL153C	262005	262539	Name=SMAD/FHA domain	SSF49879	172	0.322
YPL153C	262791	263622	Name=Protein kinase-like (PK-like)	SSF56112	31	0.037
YPL153C	263709	264189	Name=SMAD/FHA domain	SSF49879	19	0.04
YPL152W	265037	265922	Name=PTPA-like	SSF140984	110	0.124
YPL151C	266254	267163	Name=WD40 repeat-like	SSF50978	16	0.018
YPL150W	268302	269052	Name=Protein kinase-like (PK-like)	SSF56112	37	0.049
YPL148C	272314	272779	Name=4'-phosphopantetheinyl transferase	SSF56214	135	0.29
YPL147W	273873	274824	Name=ABC transporter transmembrane region	SSF90123	322	0.339
YPL147W	275118	275724	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	130	0.215
YPL145C	278400	279684	Name=Oxysterol-binding protein-like	SSF144000	219	0.171
YPL143W	282143	282425	Name=Translation proteins	SSF50447	0	0
YPL141C	285119	285947	Name=Protein kinase-like (PK-like)	SSF56112	751	0.907
YPL140C	287573	288404	Name=Protein kinase-like (PK-like)	SSF56112	534	0.643
YPL139C	289704	290499	Name=WD40 repeat-like	SSF50978	7	0.009
YPL138C	292214	292403	Name=FYVE/PHD zinc finger	SSF57903	70	0.37
YPL137C	293977	295237	Name=RNI-like	SSF52047	373	0.296
YPL135W	297655	298027	Name=SufE/NifU	SSF82649	85	0.228
YPL134C	298621	299482	Name=Mitochondrial carrier	SSF103506	1386	1.61
YPL133C	299914	300226	Name=PYP-like sensor domain (PAS domain)	SSF55785	458	1.468
YPL133C	301093	301195	Name=Zn2/Cys6 DNA-binding domain	SSF57701	14	0.137
YPL132W	302115	302487	Name=Ctag/Cox11	SSF110111	6	0.016
YPL131W	303154	303880	Name=Translational machinery components	SSF53137	8	0.011
YPL128C	306808	307006	Name=Homeodomain-like	SSF46689	2	0.01
YPL127C	308842	309085	Name=Winged helix DNA-binding domain	SSF46785	152	0.626
YPL127C	309223	309478	Name=Winged helix DNA-binding domain	SSF46785	260	1.02
YPL126W	310357	311245	Name=WD40 repeat-like	SSF50978	12	0.014
YPL126W	310984	312553	Name=Peptidase/esterase 'gauge' domain	SSF50993	12	0.008
YPL125W	313391	316460	Name=ARM repeat	SSF48371	607	0.198
YPL123C	318096	318864	Name=Ribonuclease Rh-like	SSF55895	370	0.482
YPL119C	324698	325547	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	292	0.344
YPL117C	327914	328514	Name=Nudix	SSF55811	22	0.037
YPL116W	329732	331046	Name=Arginase/deacetylase	SSF52768	839	0.639
YPL115C	332165	332783	Name=GTPase activation domain, GAP	SSF48350	173	0.28
YPL115C	333200	333617	Name=PH domain-like	SSF50729	181	0.434
YPL115C	333650	333857	Name=PX domain	SSF64268	53	0.256
YPL113C	336051	336504	Name=NAD(P)-binding Rossmann-fold domains	SSF51735	266	0.587
YPL113C	336747	337098	Name=Formate/glycerate dehydrogenase catalytic domain-like	SSF52283	238	0.678
