Gene	start	end	description	database_name	transposons	transposons_normalized
YGL259W	8497	8848	Name=Acid proteases	SSF50630	68	0.194
YGL258W-A	9177	9390	Name=Acid proteases	SSF50630	10	0.047
YGL257C	12921	13638	Name=Nucleotide-diphospho-sugar transferases	SSF53448	356	0.497
YGL256W	15177	16299	Name=Dehydroquinate synthase-like	SSF56796	454	0.405
YGL254W	22385	22511	Name=beta-beta-alpha zinc fingers	SSF57667	579	4.595
YGL254W	22478	22589	Name=beta-beta-alpha zinc fingers	SSF57667	108	0.973
YGL253W	23992	24607	Name=Actin-like ATPase domain	SSF53067	255	0.415
YGL253W	24613	25387	Name=Actin-like ATPase domain	SSF53067	1334	1.724
YGL252C	26443	27025	Name=Actin-like ATPase domain	SSF53067	48	0.082
YGL252C	27037	27430	Name=Actin-like ATPase domain	SSF53067	38	0.097
YGL251C	29131	29704	Name=Sec63 N-terminal domain-like	SSF158702	156	0.272
YGL251C	30103	31192	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	490	0.45
YGL248W	36004	36415	Name=Metallo-hydrolase/oxidoreductase	SSF56281	343	0.835
YGL245W	39224	39512	Name=GST C-terminal domain-like	SSF47616	14	0.049
YGL245W	39629	40565	Name=Nucleotidylyl transferase	SSF52374	18	0.019
YGL245W	40550	41120	Name=Ribosomal protein L25-like	SSF50715	8	0.014
YGL244W	42221	42605	Name=Plus3-like	SSF159042	1	0.003
YGL242C	44756	45161	Name=Ankyrin repeat	SSF48403	255	0.63
YGL241W	45478	48451	Name=ARM repeat	SSF48371	960	0.323
YGL240W	48715	49276	Name=Galactose-binding domain-like	SSF49785	28	0.05
YGL238W	49555	52423	Name=ARM repeat	SSF48371	97	0.034
YGL236C	54890	55685	Name=FAD/NAD(P)-binding domain	SSF51905	840	1.057
YGL234W	56488	56803	Name=PreATP-grasp domain	SSF52440	14	0.044
YGL234W	56809	57490	Name=Glutathione synthetase ATP-binding domain-like	SSF56059	15	0.022
YGL234W	57514	57802	Name=Rudiment single hybrid motif	SSF51246	0	0
YGL234W	57832	58324	Name=PurM N-terminal domain-like	SSF55326	2	0.004
YGL234W	58348	58846	Name=PurM C-terminal domain-like	SSF56042	0	0
YGL232W	62585	62849	Name=THUMP domain-like	SSF143437	68	0.258
YGL227W	71126	71441	Name=Concanavalin A-like lectins/glucanases	SSF49899	103	0.327
YGL226W	73454	73643	Name=Mitochondrial cytochrome c oxidase subunit IV	SSF81406	225	1.19
YGL225W	77557	77875	Name=Multidrug resistance efflux transporter EmrE	SSF103481	4	0.013
YGL224C	78026	78692	Name=HAD-like	SSF56784	520	0.781
YGL221C	81431	82265	Name=NIF3 (NGG1p interacting factor 3)-like	SSF102705	354	0.424
YGL220W	82416	82725	Name=BolA-like	SSF82657	554	1.793
YGL216W	85311	86304	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	492	0.495
YGL213C	90074	91226	Name=WD40 repeat-like	SSF50978	260	0.226
