Gene	start	end	description	database_name	transposons	transposons_normalized
YCL073C	6634	8134	Name=MFS general substrate transporter	SSF103473	675	0.45
YCL069W	9715	10276	Name=MFS general substrate transporter	SSF103473	96	0.171
YCL069W	10108	11023	Name=MFS general substrate transporter	SSF103473	436	0.477
YCL067C	12424	12625	Name=Homeodomain-like	SSF46689	2	0.01
YCL064C	15923	16868	Name=Tryptophan synthase beta subunit-like PLP-dependent enzymes	SSF53686	311	0.329
YCL059C	22710	23019	Name=Eukaryotic type KH-domain (KH-domain type I)	SSF54791	4	0.013
YCL057W	24876	26895	"Name=Metalloproteases (""zincins""), catalytic domain"	SSF55486	1350	0.669
YCL054W	31521	32058	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335	24	0.045
YCL050C	38306	38672	Name=HIT-like	SSF54197	333	0.91
YCL048W	42381	42681	Name=L domain-like	SSF52058	112	0.373
YCL048W	43023	43359	Name=L domain-like	SSF52058	308	0.917
YCL047C	43675	44353	Name=Nucleotidylyl transferase	SSF52374	1073	1.583
YCL043C	48727	49123	Name=Thioredoxin-like	SSF52833	159	0.402
YCL043C	49132	49501	Name=Thioredoxin-like	SSF52833	5	0.014
YCL043C	49504	49795	Name=Thioredoxin-like	SSF52833	13	0.045
YCL043C	49804	50134	Name=Thioredoxin-like	SSF52833	20	0.061
YCL040W	50883	51528	Name=Actin-like ATPase domain	SSF53067	2398	3.718
YCL040W	51573	52335	Name=Actin-like ATPase domain	SSF53067	3627	4.76
YCL039W	53488	54868	Name=WD40 repeat-like	SSF50978	1326	0.961
YCL038C	54976	56443	Name=MFS general substrate transporter	SSF103473	1029	0.701
YCL037C	57703	57919	Name=Winged helix DNA-binding domain	SSF46785	77	0.356
YCL036W	59872	60460	Name=Ribonuclease H-like	SSF53098	1017	1.73
YCL035C	60855	61152	Name=Thioredoxin-like	SSF52833	494	1.663
YCL034W	61706	62120	Name=ENTH/VHS domain	SSF48464	1108	2.676
YCL034W	62363	62543	Name=GAT-like domain	SSF89009	453	2.517
YCL033C	62781	63165	Name=Mss4-like	SSF51316	522	1.359
YCL032W	63525	63756	Name=SAM/Pointed domain	SSF47769	630	2.727
YCL032W	64185	64422	Name=Ubiquitin-like	SSF54236	505	2.131
YCL030C	65969	67193	Name=ALDH-like	SSF53720	2308	1.886
YCL030C	67349	67598	Name=all-alpha NTP pyrophosphatases	SSF101386	574	2.305
YCL030C	67604	67907	Name=HisI-like	SSF141734	582	1.921
YCL029C	69600	69906	Name=Cap-Gly domain	SSF74924	988	3.229
YCL027W	73108	73336	Name=SH3-domain	SSF50044	136	0.596
YCL026C-B	73428	73965	Name=FMN-dependent nitroreductase-like	SSF55469	550	1.024
YCL026C-A	74730	75267	Name=FMN-dependent nitroreductase-like	SSF55469	1224	2.279
YCL024W	79216	80020	Name=Protein kinase-like (PK-like)	SSF56112	914	1.137
YCL018W	91336	92395	Name=Isocitrate/Isopropylmalate dehydrogenase-like	SSF53659	1804	1.703
YCL017C	92818	93973	Name=PLP-dependent transferases	SSF53383	34	0.029
YCL014W	97061	97598	Name=DBL homology domain (DH-domain)	SSF48065	142	0.264
YCL011C	102080	102701	Name=RNA-binding domain, RBD	SSF54928	744	1.198
YCL011C	102755	102992	Name=RNA-binding domain, RBD	SSF54928	388	1.637
YCL009C	104702	104897	Name=ACT-like	SSF55021	630	3.231
YCL009C	105095	105317	Name=ACT-like	SSF55021	713	3.212
YCL008C	105707	105878	Name=Endosomal sorting complex assembly domain	SSF140111	744	4.351
YCL008C	106382	106826	Name=UBC-like	SSF54495	1068	2.405
YCL004W	109249	109870	Name=Phospholipase D/nuclease	SSF56024	19	0.031
YCL004W	110344	110587	Name=Phospholipase D/nuclease	SSF56024	7	0.029
YCL001W-B	113773	113992	Name=L30e-like	SSF55315	188	0.858
YCR002C	117523	118327	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540	7	0.009
YCR003W	118830	118995	Name=Zn-binding ribosomal proteins	SSF57829	7	0.042
YCR004C	119718	120315	Name=Flavoproteins	SSF52218	691	1.157
YCR005C	120966	122253	Name=Citrate synthase	SSF48256	2717	2.111
