Gene	start	end	description	database_name
YOL164W	6520	7186	Name=Lactamase_B_5a	SM00849
YOL157C	22956	24228	Name=aamy	SM00642
YOL145C	50385	50484	Name=tpr_5	SM00028
YOL145C	50496	50595	Name=tpr_5	SM00028
YOL145C	51186	51285	Name=tpr_5	SM00028
YOL145C	51303	51402	Name=tpr_5	SM00028
YOL145C	51675	51774	Name=tpr_5	SM00028
YOL145C	52035	52134	Name=tpr_5	SM00028
YOL145C	52140	52239	Name=tpr_5	SM00028
YOL145C	52521	52620	Name=tpr_5	SM00028
YOL141W	57811	57952	Name=kelc_smart	SM00612
YOL138C	64159	64276	Name=WD40_4	SM00320
YOL138C	64489	64609	Name=WD40_4	SM00320
YOL128C	78492	79356	Name=serkin_6	SM00220
YOL123W	88324	88537	Name=rrm1_1	SM00360
YOL123W	88576	88792	Name=rrm1_1	SM00360
YOL121C	92424	92835	Name=Ribosomal_S19e_2	SM01413
YOL113W	104338	104686	Name=PH_update	SM00233
YOL113W	104695	104800	Name=PBD_5	SM00285
YOL113W	105406	106243	Name=serkin_6	SM00220
YOL112W	107142	107880	Name=tbc_4	SM00164
YOL111C	108449	108674	Name=ubq_7	SM00213
YOL108C	111577	111733	Name=finulus	SM00353
YOL107W	112318	112612	Name=DUF1751_2	SM01160
YOL105C	115412	115691	Name=SLG_2	SM00321
YOL100W	129774	130566	Name=serkin_6	SM00220
YOL094C	141790	142432	Name=AAA_5	SM00382
YOL092W	144285	144378	Name=ctns	SM00679
YOL092W	144879	144972	Name=ctns	SM00679
YOL090W	148381	149374	Name=DNAend	SM00533
YOL090W	149425	150013	Name=mutATP5	SM00534
YOL089C	151798	152014	Name=Fungal_trans_2	SM00906
YOL089C	152959	153100	Name=gal4_2	SM00066
YOL087C	157386	157491	Name=WD40_4	SM00320
YOL087C	157749	157866	Name=WD40_4	SM00320
YOL087C	158064	158277	Name=WD40_4	SM00320
YOL087C	158478	158601	Name=WD40_4	SM00320
YOL086C	159562	160552	Name=PKS_ER_names_mod	SM00829
YOL081W	176023	177037	Name=RasGAP_2	SM00323
YOL080C	180581	181067	Name=exoiiiendus	SM00479
YOL077C	186045	186621	Name=Brix_2	SM00879
YOL075C	190791	191385	Name=AAA_5	SM00382
YOL075C	192750	193380	Name=AAA_5	SM00382
YOL067C	202212	202467	Name=finulus	SM00353
YOL065C	204901	205873	Name=i5p_5	SM00128
YOL061W	212262	212574	Name=Pribosyltran_N_2	SM01400
YOL056W	223292	223994	Name=PGAM_5	SM00855
YOL054W	228704	228827	Name=ring_2	SM00184
YOL045W	244331	244535	Name=pas_2	SM00091
YOL045W	246020	246794	Name=serkin_6	SM00220
YOL043C	248520	248580	Name=ccc3	SM00525
YOL043C	248583	249063	Name=endo3end	SM00478
YOL041C	251599	251806	Name=rrm1_1	SM00360
YOL041C	251845	252199	Name=rrm1_1	SM00360
YOL038W	255349	255415	Name=Proteasome_A_N_2	SM00948
YOL028C	270809	271001	Name=brlzneu	SM00338
YOL021C	282423	282699	Name=S1_6	SM00316
YOL021C	282834	283833	Name=RNB_2	SM00955
YOL021C	284817	285168	Name=PIN_9	SM00670
YOL018C	291156	291357	Name=tSNARE_6	SM00397
YOL016C	295193	295979	Name=serkin_6	SM00220
YOL013C	301838	301988	Name=ring_2	SM00184
YOL012C	303593	303953	Name=h2a4	SM00414
YOL011W	305409	307107	Name=pla2_6	SM00022
YOL006C	313164	314511	Name=topeu	SM00435
YOL004W	319179	319482	Name=hdac_interact2seq4b	SM00761
YOR001W	327471	327975	Name=35exoneu6	SM00474
YOR001W	328137	328377	Name=hrdc7	SM00341
YOR005C	335033	335294	Name=BRCT_7	SM00292
YOR007C	339369	339468	Name=tpr_5	SM00028
YOR007C	339471	339570	Name=tpr_5	SM00028
YOR007C	339573	339672	Name=tpr_5	SM00028
YOR008C	342084	342351	Name=SLG_2	SM00321
