Gene	start	end	description	database_name
YAL063C	27224	27668	Name=pa14_novel	SM00758
YAL062W	32128	32929	Name=ELFV_dehydrog_3	SM00839
YAL053W	46007	46433	Name=TRP_N_2	SM01320
YAL051W	48744	48876	Name=gal4_2	SM00066
YAL048C	54231	54780	Name=ras_sub_4	SM00173
YAL048C	54231	54771	Name=rab_sub_5	SM00175
YAL048C	54231	54765	Name=rho_sub_3	SM00174
YAL041W	63251	63560	Name=ch_5	SM00033
YAL041W	63686	64199	Name=RhoGEF_3	SM00325
YAL041W	64277	64850	Name=PH_update	SM00233
YAL041W	65123	65402	Name=PB1_new	SM00666
YAL040C	66923	67181	Name=cyclin_7	SM00385
YAL029C	88067	88373	Name=DIL_2	SM01132
YAL029C	89510	89576	Name=iq_5	SM00015
YAL029C	89579	89645	Name=iq_5	SM00015
YAL029C	89723	89789	Name=iq_5	SM00015
YAL029C	89867	89933	Name=iq_5	SM00015
YAL029C	89936	92075	Name=MYSc_2a	SM00242
YAL024C	101567	102302	Name=RasGEF_3	SM00147
YAL024C	105401	105800	Name=rasgefn_5	SM00229
YAL023C	106964	107135	Name=mir_2	SM00472
YAL023C	107162	107330	Name=mir_2	SM00472
YAL023C	107369	107534	Name=mir_2	SM00472
YAL021C	112153	112222	Name=LRR_typ_2	SM00369
YAL021C	112225	112282	Name=LRR_typ_2	SM00369
YAL019W	116623	117211	Name=ultradead3	SM00487
YAL019W	117859	118108	Name=helicmild6	SM00490
YAL017W	121575	121779	Name=pas_2	SM00091
YAL017W	122439	122646	Name=pas_2	SM00091
YAL017W	123513	124287	Name=serkin_6	SM00220
YAL015C	127166	127646	Name=endo3end	SM00478
YAL014C	128338	128542	Name=tSNARE_6	SM00397
YAL013W	129816	130476	Name=Sds3_2	SM01401
YAL007C	137721	138252	Name=EMP24_GP25L_2	SM01190
YAL003W	142423	142504	Name=EF-1_beta_acid_2	SM01182
YAL003W	142534	142792	Name=EF1_GNE_2	SM00888
YAR002C-A	154082	154658	Name=EMP24_GP25L_2	SM01190
YAR003W	155053	155167	Name=WD40_4	SM00320
YAR003W	155188	155305	Name=WD40_4	SM00320
YAR003W	155317	155437	Name=WD40_4	SM00320
YAR003W	155614	155731	Name=WD40_4	SM00320
YAR003W	155908	156028	Name=WD40_4	SM00320
YAR014C	167914	168085	Name=SH3_2	SM00326
YAR018C	170674	171628	Name=serkin_6	SM00220
YAR019C	174319	175060	Name=serkin_6	SM00220
YAR042W	192907	192991	Name=ANK_2a	SM00248
YAR042W	193207	193294	Name=ANK_2a	SM00248
YAR042W	193465	193762	Name=PH_update	SM00233
YAR050W	203703	204147	Name=pa14_novel	SM00758
YAR073W	227847	228951	Name=IMPDH_2	SM01240
YAR073W	228114	228267	Name=cbs_1	SM00116
YAR073W	228303	228447	Name=cbs_1	SM00116
YAR075W	228847	229282	Name=IMPDH_2	SM01240
