Gene	start	end	description	database_name
YIL177C	3126	3366	Name=helicmild6	SM00490
YIL177C	3546	4185	Name=ultradead3	SM00487
YIL173W	11627	13604	Name=vps10	SM00602
YIL173W	13676	15569	Name=vps10	SM00602
YIL172C	17215	18487	Name=aamy	SM00642
YIL162W	37481	38861	Name=glyco_32	SM00640
YIL159W	42104	42680	Name=Drf_GBD_2	SM01140
YIL159W	44429	45821	Name=it6_source	SM00498
YIL151C	57433	57853	Name=PIN_9	SM00670
YIL148W	68711	68924	Name=ubq_7	SM00213
YIL148W	68939	69092	Name=Ribosomal_L40e_3	SM01377
YIL147C	69835	70189	Name=REC_2	SM00448
YIL147C	70669	71413	Name=HKATPase_4	SM00387
YIL147C	71560	71755	Name=HisKA_10	SM00388
YIL143C	80959	81193	Name=helicmild6	SM00490
YIL143C	81424	81967	Name=ultradead3	SM00487
YIL140W	85441	85759	Name=cadg_13	SM00736
YIL140W	85804	86119	Name=cadg_13	SM00736
YIL140W	86125	86416	Name=cadg_13	SM00736
YIL140W	86419	86710	Name=cadg_13	SM00736
YIL131C	101062	101332	Name=forkneu4	SM00339
YIL131C	101809	102010	Name=FHA_2	SM00240
YIL130W	102827	102956	Name=gal4_2	SM00066
YIL130W	103877	104099	Name=Fungal_trans_2	SM00906
YIL126W	119390	119966	Name=ultradead3	SM00487
YIL126W	120455	120707	Name=helicmild6	SM00490
YIL126W	120992	121199	Name=SnAC_2	SM01314
YIL126W	121745	122069	Name=bromo_6	SM00297
YIL125W	124627	125257	Name=Transket_pyr_3	SM00861
YIL118W	139800	140391	Name=ras_sub_4	SM00173
YIL118W	139806	140391	Name=rab_sub_5	SM00175
YIL118W	139809	140391	Name=rho_sub_3	SM00174
YIL118W	139818	140385	Name=ran_sub_2	SM00176
YIL113W	150736	151138	Name=dsp_5	SM00195
YIL112W	152582	152672	Name=ANK_2a	SM00248
YIL112W	152684	152771	Name=ANK_2a	SM00248
YIL112W	152789	152876	Name=ANK_2a	SM00248
YIL112W	153374	153461	Name=ANK_2a	SM00248
YIL107C	164045	164567	Name=PGAM_5	SM00855
YIL106W	166805	167327	Name=Mob1_phocein_2	SM01388
YIL105C	167892	168234	Name=PH_update	SM00233
YIL097W	180988	181162	Name=ctlh	SM00668
YIL095W	184003	184831	Name=serkin_6	SM00220
YIL094C	186531	187557	Name=Iso_dh_2	SM01329
YIL084C	202329	203196	Name=Sds3_2	SM01401
YIL082W	206433	206481	Name=c2hcfinal6	SM00343
YIL079C	211435	211483	Name=c2hcfinal6	SM00343
YIL079C	211552	211600	Name=c2hcfinal6	SM00343
YIL079C	211618	211666	Name=c2hcfinal6	SM00343
YIL079C	211675	211726	Name=c2hcfinal6	SM00343
YIL079C	211732	211780	Name=c2hcfinal6	SM00343
YIL078W	213267	213414	Name=tRNA_SAD_4	SM00863
YIL071C	228833	229106	Name=motif in proteasome subunits, Int-6, Nip-1 and TRIP-15	SM00753
YIL063C	242769	243159	Name=ranbd_3	SM00160
YIL061C	245007	245235	Name=rrm1_1	SM00360
YIL046W	269212	269332	Name=fbox_2	SM00256
YIL046W	269524	269635	Name=WD40_4	SM00320
YIL046W	269644	269755	Name=WD40_4	SM00320
YIL046W	269764	269875	Name=WD40_4	SM00320
YIL046W	269881	269998	Name=WD40_4	SM00320
YIL046W	270007	270265	Name=WD40_4	SM00320
YIL046W	270274	270385	Name=WD40_4	SM00320
YIL044C	273456	273819	Name=arf_gap_3	SM00105
YIL042C	275134	275512	Name=HKATPase_4	SM00387
YIL036W	286935	287127	Name=brlzneu	SM00338
YIL035C	287819	288788	Name=serkin_6	SM00220
YIL033C	290421	290763	Name=cnmp_10	SM00100
YIL033C	290769	291117	Name=cnmp_10	SM00100
YIL033C	291534	291648	Name=akam_3	SM00394
YIL030C	299727	299895	Name=ringv_2	SM00744
YIL022W	311975	312437	Name=Tim44_a_2	SM00978
YIL021W	312956	313688	Name=rpoldneu2	SM00662
YIL018W	316801	317038	Name=Ribosomal_L2_2	SM01383
YIL018W	317056	317461	Name=Ribosomal_L2_C_2	SM01382
YIL016W	321673	321931	Name=BAG_1	SM00264
YIL013C	329577	330120	Name=AAA_5	SM00382
YIL007C	343074	343362	Name=pdz_new	SM00228
YIL004C	348163	348364	Name=tSNARE_6	SM00397
YIL002C	350947	351856	Name=i5p_5	SM00128
YIL001W	353964	354051	Name=ANK_2a	SM00248
YIL001W	354063	354150	Name=ANK_2a	SM00248
YIL001W	354306	354597	Name=BTB_4	SM00225
YIL001W	354762	355110	Name=BTB_4	SM00225
YIR001C	356484	356700	Name=rrm1_1	SM00360
YIR002C	358560	358902	Name=helicmild6	SM00490
YIR002C	359547	360147	Name=ultradead3	SM00487
YIR004W	363236	363410	Name=dnaj_3	SM00271
YIR005W	364985	365204	Name=rrm1_1	SM00360
YIR006C	367844	368129	Name=eh_3	SM00027
YIR006C	367913	367997	Name=efh_1	SM00054
YIR006C	368015	368099	Name=efh_1	SM00054
YIR006C	368834	369119	Name=eh_3	SM00027
YIR006C	368903	368987	Name=efh_1	SM00054
YIR009W	374612	374831	Name=rrm1_1	SM00360
YIR012W	378648	378765	Name=WD40_4	SM00320
YIR012W	378780	378897	Name=WD40_4	SM00320
YIR012W	379056	379188	Name=WD40_4	SM00320
YIR012W	379374	379503	Name=WD40_4	SM00320
YIR012W	379512	379620	Name=WD40_4	SM00320
YIR013C	380075	380243	Name=GATA_3	SM00401
YIR017C	383618	383813	Name=brlzneu	SM00338
YIR018W	384777	384969	Name=brlzneu	SM00338
YIR019C	393090	393549	Name=Flo11_2	SM01213
YIR023W	400209	400347	Name=gal4_2	SM00066
YIR023W	401037	401256	Name=Fungal_trans_2	SM00906
YIR026C	405457	405934	Name=dsp_5	SM00195
YIR033W	417711	417999	Name=iptmega2	SM00429
YIR033W	418281	418368	Name=ANK_2a	SM00248
YIR033W	418380	418467	Name=ANK_2a	SM00248
YIR034C	419785	420199	Name=AlaDh_PNT_C_2	SM01002
YIR034C	420310	420715	Name=AlaDh_PNT_N_2	SM01003
