Gene	start	end	description	database_name
YHL035C	28109	28709	Name=AAA_5	SM00382
YHL035C	30095	30674	Name=AAA_5	SM00382
YHL034C	33267	33516	Name=rrm1_1	SM00360
YHL034C	33732	33963	Name=rrm1_1	SM00360
YHL029C	46576	47827	Name=tbc_4	SM00164
YHL028W	48838	49093	Name=SLG_2	SM00321
YHL027W	51549	51624	Name=c2h2final6	SM00355
YHL027W	51657	51729	Name=c2h2final6	SM00355
YHL027W	51747	51813	Name=c2h2final6	SM00355
YHL024W	56931	57153	Name=rrm1_1	SM00360
YHL024W	57690	57897	Name=rrm1_1	SM00360
YHL015W	75481	75763	Name=Ribosomal_S10_2	SM01403
YHL011C	81247	81598	Name=Pribosyltran_N_2	SM01400
YHL010C	82674	82821	Name=Zf_UBP_1	SM00290
YHL010C	82884	83001	Name=ring_2	SM00184
YHL009C	84442	84634	Name=brlzneu	SM00338
YHL007C	95324	96077	Name=serkin_6	SM00220
YHL007C	96821	96926	Name=PBD_5	SM00285
YHL003C	100731	101370	Name=lag1_27	SM00724
YHL002W	102636	103035	Name=VHS_2	SM00288
YHL002W	103098	103155	Name=uim	SM00726
YHL002W	103272	103437	Name=SH3_2	SM00326
YHR004C	111858	112344	Name=forpap2	SM00577
YHR005C	113504	114854	Name=galpha_1	SM00275
YHR006W	118426	118492	Name=c2h2final6	SM00355
YHR006W	118549	118615	Name=c2h2final6	SM00355
YHR015W	134890	135109	Name=rrm1_1	SM00360
YHR015W	135154	135364	Name=rrm1_1	SM00360
YHR015W	135496	135709	Name=rrm1_1	SM00360
YHR015W	135763	135982	Name=rrm1_1	SM00360
YHR016C	137051	137219	Name=SH3_2	SM00326
YHR020W	145802	146060	Name=ProRS_C_1_2	SM00946
YHR022C	149601	149997	Name=ras_sub_4	SM00173
YHR022C	149601	149982	Name=rab_sub_5	SM00175
YHR023W	151873	154042	Name=MYSc_2a	SM00242
YHR030C	169390	170275	Name=serkin_6	SM00220
YHR031C	171788	172232	Name=AAA_5	SM00382
YHR033W	176496	176784	Name=pua_5	SM00359
YHR036W	181227	181632	Name=Brr6_like_C_C_2	SM01042
YHR056C	217672	217807	Name=gal4_2	SM00066
YHR059W	220231	220399	Name=IGR_2	SM01238
YHR061C	221989	222100	Name=PBD_5	SM00285
YHR065C	227789	228032	Name=helicmild6	SM00490
YHR065C	228140	228737	Name=ultradead3	SM00487
YHR066W	229413	230361	Name=Brix_2	SM00879
YHR073W	243248	243533	Name=PH_update	SM00233
YHR076W	251305	252121	Name=PP2C_4	SM00332
YHR076W	251314	252127	Name=PP2C_SIG_2	SM00331
YHR077C	253302	254022	Name=if4_15	SM00543
YHR077C	254073	254637	Name=if4_15	SM00543
YHR077C	255021	255654	Name=if4_15	SM00543
YHR079C	258291	258453	Name=PGNneu	SM00580
YHR079C	258651	259569	Name=serkin_6	SM00220
YHR079C	260544	260640	Name=ire1_9	SM00564
YHR079C	260847	260940	Name=ire1_9	SM00564
YHR079C	261150	261243	Name=ire1_9	SM00564
YHR080C	264987	265194	Name=gram2001c	SM00568
YHR082C	270495	271494	Name=serkin_6	SM00220
YHR084W	274345	274675	Name=ste	SM00424
YHR086W	278318	278576	Name=rrm1_1	SM00360
YHR086W	278645	278867	Name=rrm1_1	SM00360
YHR086W	279095	279296	Name=rrm1_1	SM00360
YHR088W	281783	282305	Name=Brix_2	SM00879
YHR090C	283818	283953	Name=PHD_3	SM00249
YHR090C	284292	284607	Name=ING_2	SM01408
YHR091C	284841	285195	Name=dalr_1_4	SM00836
YHR091C	286320	286557	Name=Arg_tRNA_synt_N_2	SM01016
YHR099W	312973	313942	Name=pi3k_hr1_6	SM00146
YHR102W	316641	317400	Name=serkin_6	SM00220
YHR105W	324994	325396	Name=PX_2	SM00312
YHR108W	328378	328798	Name=VHS_2	SM00288
YHR108W	329698	330052	Name=alpha_adaptinc2	SM00809
YHR110W	332345	332903	Name=EMP24_GP25L_2	SM01190
YHR111W	334059	334377	Name=rhod_4	SM00450
YHR114W	338098	338413	Name=fch_2	SM00055
YHR114W	339571	339745	Name=SH3_2	SM00326
YHR114W	339823	339982	Name=SH3_2	SM00326
YHR115C	340603	340795	Name=FHA_2	SM00240
YHR117W	342730	342829	Name=tpr_5	SM00028
YHR117W	342832	342931	Name=tpr_5	SM00028
YHR117W	342934	343030	Name=tpr_5	SM00028
YHR117W	343483	343582	Name=tpr_5	SM00028
YHR117W	343585	343684	Name=tpr_5	SM00028
YHR117W	343687	343786	Name=tpr_5	SM00028
YHR117W	343789	343888	Name=tpr_5	SM00028
YHR117W	344041	344140	Name=tpr_5	SM00028
YHR119W	348299	348827	Name=N_SET_2	SM01291
YHR119W	348857	349226	Name=set_7	SM00317
YHR119W	349235	349283	Name=PostSET_3	SM00508
YHR120W	350723	351809	Name=DNAend	SM00533
YHR120W	351866	352451	Name=mutATP5	SM00534
YHR121W	352996	353266	Name=AD_2	SM00995
YHR129C	363001	364117	Name=actin_3	SM00268
YHR132C	368555	369431	Name=zn_carb	SM00631
YHR135C	373251	374103	Name=serkin_6	SM00220
YHR143W-A	387314	387443	Name=rpolcxc3	SM00659
