Gene	start	end	description	database_name	transposons	transposons_normalized
YBL112C	2776	2893	Name=Helicase conserved C-terminal domain	PF00271	43	0.368
YBL111C	3392	3869	Name=DEAD/DEAH box helicase	PF00270	1314	2.755
YBL111C	4745	4979	Name=Sir1, ORC-binding domain	PF11603	114	0.487
YBL108C-A	7625	7730	Name=Seripauperin and TIP1 family	PF00660	45	0.429
YBL107C	10011	10437	Name=Caffeine-induced death protein 2	PF09774	634	1.488
YBL106C	11131	12337	Name=Lethal giant larvae(Lgl) like, C-terminal	PF08596	622	0.516
YBL105C	14264	14384	Name=Protein kinase C terminal domain	PF00433	2	0.017
YBL105C	14447	15218	Name=Protein kinase domain	PF00069	13	0.017
YBL105C	16097	16250	Name=Phorbol esters/diacylglycerol binding domain (C1 domain)	PF00130	4	0.026
YBL105C	16310	16451	Name=Phorbol esters/diacylglycerol binding domain (C1 domain)	PF00130	2	0.014
YBL105C	16856	17066	Name=C2 domain	PF00168	3	0.014
YBL105C	17150	17339	Name=Hr1 repeat	PF02185	1	0.005
YBL105C	17498	17672	Name=Hr1 repeat	PF02185	5	0.029
YBL104C	18182	18479	Name=Zinc-ribbon like family	PF17034	216	0.727
YBL103C	22504	22678	Name=Helix-loop-helix DNA-binding domain	PF00010	12	0.069
YBL102W	24344	24674	Name=Got1/Sft2-like family	PF04178	304	0.921
YBL099W	37245	37440	Name=ATP synthase alpha/beta family, beta-barrel domain	PF02874	8	0.041
YBL099W	37611	38280	Name=ATP synthase alpha/beta family, nucleotide-binding domain	PF00006	84	0.126
YBL099W	38301	38676	Name=ATP synthase alpha/beta chain, C terminal domain	PF00306	3	0.008
YBL098W	39157	40225	Name=FAD binding domain	PF01494	875	0.819
YBL097W	40891	42712	Name=Condensin complex subunit 2	PF05786	24	0.013
YBL097W	42724	43057	Name=Condensin complex subunit 2	PF05786	42	0.126
YBL095W	43718	43919	Name=Thioesterase superfamily	PF03061	212	1.055
YBL093C	44264	44840	Name=Rox3 mediator complex subunit	PF08633	2119	3.679
YBL092W	46020	46341	Name=Ribosomal protein L32	PF01655	1	0.003
YBL091C-A	46892	47174	Name=MSP (Major sperm protein) domain	PF00635	184	0.652
YBL091C	47404	48316	Name=Metallopeptidase family M24	PF00557	700	0.768
YBL090W	49143	49299	Name=Ribosomal protein S21	PF01165	24	0.154
YBL089W	49580	50909	Name=Transmembrane amino acid transporter protein	PF01490	1014	0.763
YBL088C	51021	51111	Name=FATC domain	PF02260	124	1.378
YBL088C	51273	51981	Name=Phosphatidylinositol 3- and 4-kinase	PF00454	628	0.887
YBL088C	58914	59361	Name=Telomere-length maintenance and DNA damage repair	PF11640	330	0.738
YBL087C	60334	60682	Name=Ribosomal protein L14p/L23e	PF00238	399	1.147
YBL086C	61984	62578	Name=N-terminal C2 in EEIG1 and EHBP1 proteins	PF10358	1	0.002
YBL085W	63933	64083	Name=SH3 domain	PF00018	31	0.207
YBL085W	64554	64746	Name=SAM domain (Sterile alpha motif)	PF07647	0	0
YBL085W	66213	66555	Name=PH domain	PF00169	1246	3.643
YBL084C	67249	67405	Name=Tetratricopeptide repeat	PF13432	9	0.058
YBL084C	67528	67618	Name=Tetratricopeptide repeat	PF00515	2	0.022
YBL084C	67624	67720	Name=Tetratricopeptide repeat	PF13181	3	0.031
YBL084C	67726	67825	Name=Tetratricopeptide repeat	PF00515	5	0.051
YBL084C	69073	69328	Name=Anaphase-promoting complex, cyclosome, subunit 3	PF12895	1	0.004
YBL082C	69876	70980	Name=ALG3 protein	PF05208	205	0.186
YBL081W	71869	72970	Name=Family of unknown function (DUF5349)	PF17298	668	0.607
YBL080C	73084	73573	Name=GatB domain	PF02637	47	0.096
YBL080C	73747	74605	Name=GatB/GatE catalytic domain	PF02934	82	0.096
YBL079W	75691	77206	Name=Nup133 N terminal like	PF08801	111	0.073
YBL079W	77758	79435	Name=Non-repetitive/WGA-negative nucleoporin C-terminal	PF03177	364	0.217
YBL078C	80383	80692	Name=Autophagy protein Atg8 ubiquitin like	PF02991	5	0.016
YBL076C	81051	81651	Name=Domain of unknown function (DUF5915)	PF19302	6	0.01
YBL076C	81708	82182	Name=Anticodon-binding domain of tRNA ligase	PF08264	8	0.017
YBL076C	82341	84210	Name=tRNA synthetases class I (I, L, M and V)	PF00133	38	0.02
YBL075C	84621	86436	Name=Hsp70 protein	PF00012	2768	1.525
YBL074C	86880	87771	Name=AAR2 protein	PF05282	200	0.224
YBL072C	88573	89110	Name=Ribosomal protein S8e	PF01201	122	0.227
YBL071W-A	89993	90155	Name=CSL zinc finger	PF05207	6	0.037
YBL069W	90972	91146	Name=Alcohol dehydrogenase GroES-like domain	PF08240	253	1.454
YBL069W	91620	92010	Name=Zinc-binding dehydrogenase	PF13602	128	0.328
YBL068W-A	91872	92010	Name=Zinc-binding dehydrogenase	PF13602	25	0.181
YBL068W	92456	92810	Name=N-terminal domain of ribose phosphate pyrophosphokinase	PF13793	97	0.274
YBL068W	93050	93377	Name=Phosphoribosyl synthetase-associated domain	PF14572	324	0.991
YBL067C	93887	95462	Name=Ubiquitin carboxyl-terminal hydrolase	PF00443	357	0.227
YBL066C	98384	99044	Name=Fungal specific transcription factor domain	PF04082	115	0.174
YBL066C	99827	99950	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172	37	0.301
YBL064C	100421	100529	Name=C-terminal domain of 1-Cys peroxiredoxin	PF10417	72	0.667
YBL064C	100592	101003	Name=AhpC/TSA family	PF00578	249	0.606
YBL063W	102060	103116	Name=Kinesin motor domain	PF00225	515	0.488
YBL061C	105816	105909	Name=Sel1 repeat	PF08238	8	0.086
YBL061C	105915	106020	Name=Sel1 repeat	PF08238	14	0.133
YBL061C	106026	106128	Name=Sel1 repeat	PF08238	21	0.206
YBL061C	106137	106236	Name=Sel1 repeat	PF08238	10	0.101
YBL061C	106266	106377	Name=Sel1 repeat	PF08238	3	0.027
YBL061C	106380	106482	Name=Sel1 repeat	PF08238	2	0.02
YBL061C	106488	106593	Name=Sel1 repeat	PF08238	2	0.019
YBL060W	108220	108619	Name=Sec7 domain	PF01369	188	0.471
YBL059C-A	110335	110536	Name=Cytochrome c oxidase biogenesis protein Cmc1 like	PF08583	29	0.144
