Gene	start	end	description	database_name	transposons	transposons_normalized
YLL067C	2675	2984	Name=Helicase conserved C-terminal domain	PF00271	280	0.906
YLL066C	8210	8519	Name=Helicase conserved C-terminal domain	PF00271	287	0.929
YLL066C	8726	9203	Name=DEAD/DEAH box helicase	PF00270	1160	2.432
YLL065W	11825	12074	Name=Protein of unknown function (DUF468)	PF04318	112	0.45
YLL064C	13103	13379	Name=Seripauperin and TIP1 family	PF00660	87	0.315
YLL063C	14677	15625	Name=Transferase family	PF02458	664	0.7
YLL062C	16653	17559	Name=Homocysteine S-methyltransferase	PF02574	1226	1.353
YLL061W	18187	19573	Name=Amino acid permease	PF00324	1214	0.876
YLL060C	21179	21386	Name=Glutathione S-transferase, C-terminal domain	PF00043	475	2.295
YLL060C	21542	21773	Name=Glutathione S-transferase, N-terminal domain	PF13417	1057	4.576
YLL058W	24472	25261	Name=Cys/Met metabolism PLP-dependent enzyme	PF01053	375	0.475
YLL057C	25839	26649	Name=Taurine catabolism dioxygenase TauD, TfdA family	PF02668	1339	1.653
YLL056C	27648	28296	Name=NAD dependent epimerase/dehydratase family	PF01370	414	0.639
YLL055W	30310	31402	Name=Major Facilitator Superfamily	PF07690	535	0.49
YLL054C	35063	35162	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172	25	0.253
YLL053C	35589	35946	Name=Major intrinsic protein	PF00230	287	0.804
YLL051C	37398	37821	Name=Ferric reductase NAD binding domain	PF08030	305	0.721
YLL051C	37842	38145	Name=FAD-binding domain	PF08022	129	0.426
YLL051C	38262	38610	Name=Ferric reductase like transmembrane component	PF01794	244	0.701
YLL050C	40009	40372	Name=Cofilin/tropomyosin-type actin-binding protein	PF00241	0	0
YLL048C	41564	42071	Name=ABC transporter	PF00005	221	0.436
YLL048C	42281	43013	Name=ABC transporter transmembrane region	PF00664	370	0.505
YLL048C	43679	44129	Name=ABC transporter	PF00005	290	0.644
YLL048C	44318	44846	Name=ABC transporter transmembrane region	PF00664	134	0.254
YLL046C	47142	47352	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	42	0.2
YLL045C	48008	48272	Name=Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	PF01248	145	0.549
YLL043W	50673	51519	Name=Major intrinsic protein	PF00230	161	0.19
YLL042C	52101	52449	Name=Autophagocytosis associated protein, active-site domain	PF03987	166	0.477
YLL041C	53178	53397	Name=4Fe-4S dicluster domain	PF13534	65	0.297
YLL041C	53508	53826	Name=2Fe-2S iron-sulfur cluster binding domain	PF13085	130	0.409
YLL040C	54891	55422	Name=Vacuolar-sorting-associated 13 protein C-terminal	PF16909	630	1.186
YLL040C	56193	57027	Name=SHR-binding domain of vacuolar-sorting associated protein 13	PF06650	101	0.121
YLL040C	61107	61815	Name=Repeating coiled region of VPS13	PF16910	191	0.27
YLL040C	62502	63207	Name=Vacuolar sorting-associated protein 13, N-terminal	PF16908	131	0.186
YLL040C	63303	63639	Name=N-terminal region of Chorein or VPS13	PF12624	146	0.435
YLL039C	64073	64286	Name=Ubiquitin family	PF00240	289	1.357
YLL039C	64301	64514	Name=Ubiquitin family	PF00240	95	0.446
YLL039C	64529	64742	Name=Ubiquitin family	PF00240	50	0.235
YLL039C	64757	64970	Name=Ubiquitin family	PF00240	4	0.019
YLL039C	64985	65198	Name=Ubiquitin family	PF00240	6	0.028
YLL038C	66095	66482	Name=ENTH domain	PF01417	2035	5.258
YLL036C	67845	68034	Name=Prp19/Pso4-like	PF08606	4	0.021
YLL035W	69318	69786	Name=mRNA cleavage and polyadenylation factor CLP1 P-loop	PF16575	0	0
YLL034C	70674	70779	Name=Vps4 C terminal oligomerisation domain	PF09336	24	0.229
YLL034C	70866	70974	Name=AAA+ lid domain	PF17862	0	0
YLL034C	71049	71436	Name=ATPase family associated with various cellular activities (AAA)	PF00004	1	0.003
YLL034C	71841	71946	Name=AAA+ lid domain	PF17862	4	0.038
YLL034C	72024	72420	Name=ATPase family associated with various cellular activities (AAA)	PF00004	2	0.005
YLL031C	79278	79551	Name=Type I phosphodiesterase / nucleotide pyrophosphatase	PF01663	6	0.022
YLL029W	81785	82265	Name=Creatinase/Prolidase N-terminal domain	PF01321	926	1.929
YLL029W	82307	82841	Name=Creatinase/Prolidase N-terminal domain	PF16189	355	0.665
YLL029W	82859	83501	Name=Metallopeptidase family M24	PF00557	1693	2.637
YLL029W	83522	83708	Name=C-terminal region of peptidase_M24	PF16188	330	1.774
YLL028W	85275	86403	Name=Major Facilitator Superfamily	PF07690	1659	1.471
YLL027W	87844	88141	Name=Iron-sulphur cluster biosynthesis	PF01521	4	0.013
YLL026W	88677	88752	Name=Clp amino terminal domain, pathogenicity island component	PF02861	54	0.72
YLL026W	88920	89070	Name=Clp amino terminal domain, pathogenicity island component	PF02861	48	0.32
YLL026W	89250	89601	Name=ATPase family associated with various cellular activities (AAA)	PF00004	335	0.954
YLL026W	89655	89946	Name=AAA lid domain	PF17871	260	0.893
YLL026W	90444	90927	Name=AAA domain (Cdc48 subfamily)	PF07724	1023	2.118
YLL026W	90948	91194	Name=C-terminal, D2-small domain, of ClpB protein	PF10431	618	2.512
YLL025W	94825	95098	Name=Seripauperin and TIP1 family	PF00660	420	1.538
YLL024C	95664	97473	Name=Hsp70 protein	PF00012	2492	1.378
YLL023C	98050	98776	Name=Transmembrane protein 33/Nucleoporin POM33	PF03661	1457	2.007
YLL021W	101079	101160	Name=Spa2 homology domain (SHD) of GIT	PF08518	35	0.432
YLL021W	101229	101310	Name=Spa2 homology domain (SHD) of GIT	PF08518	53	0.654
YLL021W	104919	105294	Name=G protein-coupled receptor kinase-interacting protein 1 C term	PF12205	269	0.717
YLL019C	105739	106957	Name=Protein kinase domain	PF00069	1065	0.874
YLL018C	109922	110888	Name=tRNA synthetases class II (D, K and N)	PF00152	31	0.032
YLL018C	110987	111248	Name=OB-fold nucleic acid binding domain	PF01336	4	0.015
YLL015W	117329	118127	Name=ABC transporter transmembrane region	PF00664	308	0.386
YLL015W	118409	118817	Name=ABC transporter	PF00005	206	0.505
YLL015W	119375	120179	Name=ABC transporter transmembrane region	PF00664	312	0.388
YLL015W	120389	120884	Name=ABC transporter	PF00005	254	0.513
YLL014W	121400	121634	Name=EMC6	PF07019	681	2.91
YLL013C	122185	122260	Name=Pumilio-family RNA binding repeat	PF00806	110	1.467
YLL013C	122320	122422	Name=Pumilio-family RNA binding repeat	PF00806	86	0.843
YLL013C	122491	122536	Name=Pumilio-family RNA binding repeat	PF00806	86	1.911
YLL013C	122557	122656	Name=Pumilio-family RNA binding repeat	PF00806	205	2.071
YLL013C	122704	122761	Name=Pumilio-family RNA binding repeat	PF00806	2	0.035
YLL013C	122773	122869	Name=Pumilio-family RNA binding repeat	PF00806	24	0.25
YLL013C	122887	122974	Name=Pumilio-family RNA binding repeat	PF00806	38	0.437
YLL013C	122989	123082	Name=Pumilio-family RNA binding repeat	PF00806	66	0.71
YLL012W	126071	126257	Name=Partial alpha/beta-hydrolase lipase region	PF04083	139	0.747
YLL011W	127718	127811	Name=WD domain, G-beta repeat	PF00400	6	0.065
YLL011W	127838	127970	Name=WD domain, G-beta repeat	PF00400	2	0.015
YLL011W	128417	128519	Name=WD domain, G-beta repeat	PF00400	2	0.02
