Gene	start	end	description	database_name	transposons	transposons_normalized
YHL050C	2825	3293	Name=DEAD/DEAH box helicase	PF00270	740	1.581
YHL049C	4277	4511	Name=Sir1, ORC-binding domain	PF11603	134	0.573
YHL048W	6605	6902	Name=DUP family	PF00674	120	0.404
YHL048W	7169	7460	Name=DUP family	PF00674	179	0.615
YHL047C	8713	9982	Name=Major Facilitator Superfamily	PF07690	1381	1.088
YHL046C	11943	12219	Name=Seripauperin and TIP1 family	PF00660	262	0.949
YHL044W	13796	14075	Name=DUP family	PF00674	282	1.011
YHL043W	15198	15408	Name=DUP family	PF00674	404	1.924
YHL042W	15754	16030	Name=DUP family	PF00674	1923	6.967
YHL036W	26436	27738	Name=Amino acid permease	PF13520	1330	1.022
YHL035C	28247	28733	Name=ABC transporter	PF00005	761	1.566
YHL035C	28958	29807	Name=ABC transporter transmembrane region	PF00664	383	0.451
YHL035C	30251	30695	Name=ABC transporter	PF00005	267	0.601
YHL035C	30899	31742	Name=ABC transporter transmembrane region	PF00664	580	0.688
YHL034C	33738	33960	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	1	0.005
YHL033C	35404	35668	Name=Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	PF01248	27	0.102
YHL032C	36633	37302	Name=FGGY family of carbohydrate kinases, C-terminal domain	PF02782	738	1.103
YHL032C	37329	38082	Name=FGGY family of carbohydrate kinases, N-terminal domain	PF00370	718	0.954
YHL031C	38883	39078	Name=Snare region anchored in the vesicle membrane C-terminus	PF12352	42	0.215
YHL030W	40126	41698	Name=Proteasome stabiliser	PF13001	635	0.404
YHL027W	51753	51813	Name=Zinc finger, C2H2 type	PF00096	4	0.067
YHL026C	53377	53662	Name=Protein of unknown function (DUF2456)	PF10445	933	3.274
YHL024W	56991	57147	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	164	1.051
YHL024W	57693	57891	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	104	0.525
