Gene	start	end	description	database_name	transposons	transposons_normalized
YDL248W	2009	2303	Name=DUP family	PF00674	61	0.207
YDL248W	2570	2861	Name=DUP family	PF00674	50	0.172
YDL247W	6291	7665	Name=Sugar (and other) transporter	PF00083	791	0.576
YDL246C	8811	9213	Name=Zinc-binding dehydrogenase	PF00107	1048	2.607
YDL246C	9333	9663	Name=Alcohol dehydrogenase GroES-like domain	PF08240	129	0.391
YDL245C	11791	13171	Name=Sugar (and other) transporter	PF00083	1271	0.921
YDL244W	16252	16918	Name=NMT1/THI5 like	PF09084	628	0.943
YDL243C	17681	18557	Name=Aldo/keto reductase family	PF00248	799	0.912
YDL240W	22907	23105	Name=LIM domain	PF00412	38	0.192
YDL240W	24080	24254	Name=LIM domain	PF00412	3	0.017
YDL240W	25088	25544	Name=RhoGAP domain	PF00620	102	0.224
YDL239C	26411	26810	Name=Septation initiation	PF11778	214	0.536
YDL238C	28996	30181	Name=Amidohydrolase family	PF01979	586	0.495
YDL236W	32377	32689	Name=Haloacid dehalogenase-like hydrolase	PF13344	142	0.455
YDL236W	32977	33205	Name=HAD-hyrolase-like	PF13242	77	0.338
YDL235C	33651	33822	Name=Hpt domain	PF01627	4	0.023
YDL234C	34512	34956	Name=Rab-GTPase-TBC domain	PF00566	230	0.518
YDL233W	37247	37976	Name=LIM-domain binding protein	PF01803	80	0.11
YDL232W	38490	38586	Name=Oligosaccaryltransferase	PF10215	3	0.031
YDL231C	39058	39646	Name=Aromatic acid exporter family member 2	PF10334	206	0.35
YDL231C	39679	40072	Name=Fusaric acid resistance protein-like	PF13515	82	0.209
YDL230W	42856	43672	Name=Protein-tyrosine phosphatase	PF00102	827	1.013
YDL229W	44092	45895	Name=Hsp70 protein	PF00012	664	0.368
YDL228C	45282	45645	Name=NAD-specific glutamate dehydrogenase	PF10712	208	0.573
YDL227C	46648	48025	Name=Hom_end-associated Hint	PF05203	1497	1.087
YDL227C	46768	47104	Name=Homing endonuclease	PF05204	1430	4.256
YDL226C	51819	52131	Name=Putative GTPase activating protein for Arf	PF01412	243	0.779
YDL225W	52820	53471	Name=Septin	PF00735	145	0.223
YDL224C	54528	54741	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	406	1.906
YDL222C	61186	61774	Name=SUR7/PalI family	PF06687	576	0.98
YDL220C	62405	62765	Name=Cdc13 OB4 dimerization domain	PF18233	187	0.519
YDL220C	63053	63485	Name=Telomeric single stranded DNA binding POT1/CDC13	PF02765	3	0.007
YDL220C	63605	63941	Name=Cell division control protein 13, OB2 domain	PF18691	10	0.03
YDL220C	64295	64970	Name=Cell division control protein 13 N-terminus	PF16853	2	0.003
YDL219W	65248	65683	Name=D-Tyr-tRNA(Tyr) deacylase	PF02580	43	0.099
YDL218W	66520	66946	Name=Membrane-associating domain	PF01284	340	0.798
YDL217C	68048	68480	Name=Tim17/Tim22/Tim23/Pmp24 family	PF02466	1	0.002
YDL216C	69752	70118	Name=JAB1/Mov34/MPN/PAD-1 ubiquitin protease	PF01398	126	0.344
YDL215C	70960	71776	Name=Glutamate/Leucine/Phenylalanine/Valine dehydrogenase	PF00208	355	0.435
YDL214C	74586	75450	Name=Protein kinase domain	PF00069	196	0.227
YDL212W	78444	78996	Name=ER membrane protein SH3	PF08229	7	0.013
YDL210W	84492	85833	Name=Amino acid permease	PF13520	916	0.683
YDL209C	86614	86755	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076	3	0.021
YDL209C	86884	87214	Name=Torus domain	PF16131	3	0.009
YDL208W	87638	87908	Name=Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	PF01248	19	0.07
YDL207W	89025	89745	Name=GLE1-like protein	PF07817	7	0.01
YDL206W	90287	90773	Name=Sodium/calcium exchanger protein	PF01699	415	0.854
YDL206W	91952	92441	Name=Sodium/calcium exchanger protein	PF01699	145	0.297
YDL205C	92815	93040	Name=Porphobilinogen deaminase, C-terminal domain	PF03900	2	0.009
YDL205C	93079	93727	Name=Porphobilinogen deaminase, dipyromethane cofactor binding domain	PF01379	29	0.045
YDL204W	94704	95163	Name=Reticulon	PF02453	431	0.939
YDL203C	96123	96213	Name=Sel1 repeat	PF08238	9	0.1
YDL203C	96246	96345	Name=Sel1 repeat	PF08238	7	0.071
YDL203C	96369	96465	Name=Sel1 repeat	PF08238	87	0.906
YDL203C	96492	96603	Name=Sel1 repeat	PF08238	18	0.162
YDL203C	96621	96729	Name=Sel1 repeat	PF08238	43	0.398
YDL203C	96756	96867	Name=Sel1 repeat	PF08238	42	0.378
YDL203C	96870	96996	Name=Sel1 repeat	PF08238	96	0.762
YDL202W	98622	98943	Name=Ribosomal protein L10	PF00466	4	0.012
YDL201W	99849	100383	Name=Putative methyltransferase	PF02390	220	0.412
YDL200C	100530	100767	Name=6-O-methylguanine DNA methyltransferase, DNA binding domain	PF01035	166	0.7
YDL200C	100782	101052	Name=6-O-methylguanine DNA methyltransferase, ribonuclease-like domain	PF02870	245	0.907
YDL199C	101685	102972	Name=Sugar (and other) transporter	PF00083	318	0.247
YDL198C	103678	103927	Name=Mitochondrial carrier protein	PF00153	2	0.008
YDL198C	103951	104197	Name=Mitochondrial carrier protein	PF00153	17	0.069
YDL195W	107514	107619	Name=WD domain, G-beta repeat	PF00400	2	0.019
YDL195W	107952	108066	Name=WD domain, G-beta repeat	PF00400	0	0
YDL195W	108750	109245	Name=Sec23-binding domain of Sec16	PF12931	13	0.026
YDL195W	109914	110043	Name=Protein transport protein SEC31	PF11549	0	0
YDL195W	110625	111006	Name=Steroid receptor RNA activator (SRA1)	PF07304	9	0.024
YDL194W	111886	113248	Name=Sugar (and other) transporter	PF00083	303	0.222
YDL192W	116339	116849	Name=ADP-ribosylation factor family	PF00025	64	0.125
YDL191W	117688	117844	Name=Ribosomal L29 protein	PF00831	9	0.058
YDL190C	118733	118949	Name=U-box domain	PF04564	1	0.005
YDL190C	118997	120941	Name=Ubiquitin elongating factor core	PF10408	586	0.301
YDL189W	122300	122432	Name=R3H domain	PF01424	30	0.227
YDL188C	124068	124641	Name=Calcineurin-like phosphoesterase	PF00149	250	0.436
YDL185W	126871	127057	Name=ATP synthase alpha/beta family, beta-barrel domain	PF02874	2	0.011
YDL185W	127105	127471	Name=ATPsynthase alpha/beta subunit N-term extension	PF16886	22	0.06
YDL185W	127498	129535	Name=ATP synthase alpha/beta family, nucleotide-binding domain	PF00006	37	0.018
YDL185W	127639	128995	Name=Hom_end-associated Hint	PF05203	36	0.027
YDL185W	128224	128509	Name=Homing endonuclease	PF05204	26	0.091
YDL185W	128542	128857	Name=Homing endonuclease	PF05204	23	0.073
YDL184C	130409	130481	Name=Ribosomal protein L41	PF05162	14	0.194
YDL183C	131110	131704	Name=Mitochondrial K+-H+ exchange-related	PF10173	249	0.419
YDL182W	133506	134283	Name=HMGL-like	PF00682	672	0.865
YDL181W	135227	135434	Name=Mitochondrial ATPase inhibitor, IATP	PF04568	119	0.575
YDL179W	138435	138726	Name=Cyclin, N-terminal domain	PF00134	48	0.165
YDL178W	139831	140239	Name=FAD binding domain	PF01565	228	0.559
YDL178W	140353	141106	Name=FAD linked oxidases, C-terminal domain	PF02913	308	0.409
YDL177C	141235	141658	Name=Uncharacterized protein family UPF0029	PF01205	460	1.087
YDL175C	144981	145029	Name=Zinc knuckle	PF00098	5	0.104
YDL175C	145170	145218	Name=Zinc knuckle	PF00098	0	0
YDL175C	145284	145332	Name=Zinc knuckle	PF00098	14	0.292
YDL174C	145867	146608	Name=FAD linked oxidases, C-terminal domain	PF02913	507	0.684
YDL174C	146719	147136	Name=FAD binding domain	PF01565	245	0.588
YDL173W	148221	148422	Name=Protein of unknown function (DUF3602)	PF12223	112	0.557
YDL171C	149322	150285	Name=Pyridine nucleotide-disulphide oxidoreductase	PF07992	1208	1.254
YDL171C	150330	150657	Name=Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster	PF14691	349	1.067
YDL171C	151122	151683	Name=GXGXG motif	PF01493	437	0.779
YDL171C	151923	153033	Name=Conserved region in glutamate synthase	PF01645	631	0.568
YDL171C	153219	154092	Name=Glutamate synthase central domain	PF04898	362	0.415
YDL171C	154206	155478	Name=Glutamine amidotransferases class-II	PF00310	543	0.427
YDL170W	156363	156477	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172	403	3.535
YDL170W	156681	157902	Name=Fungal specific transcription factor domain	PF11951	704	0.577
YDL168W	159715	160093	Name=Alcohol dehydrogenase GroES-like domain	PF08240	401	1.061
YDL168W	160228	160594	Name=Zinc-binding dehydrogenase	PF00107	118	0.322
YDL167C	161327	161411	Name=Zn-finger in Ran binding protein and others	PF00641	41	0.488
YDL167C	162002	162089	Name=Zn-finger in Ran binding protein and others	PF00641	53	0.609
YDL166C	163652	164012	Name=AAA domain	PF13238	10	0.028
YDL165W	164455	164857	Name=NOT2 / NOT3 / NOT5 family	PF04153	15	0.037
YDL164C	165058	165385	Name=ATP dependent DNA ligase C terminal region	PF04679	7	0.021
YDL164C	165460	166075	Name=ATP dependent DNA ligase domain	PF01068	3	0.005
YDL164C	166285	166813	Name=DNA ligase N terminus	PF04675	4	0.008
YDL161W	167762	168131	Name=ENTH domain	PF01417	292	0.791
YDL160C-A	169368	169593	Name=CENP-S associating Centromere protein X	PF09415	269	1.196
YDL160C	170796	171117	Name=Helicase conserved C-terminal domain	PF00271	39	0.121
YDL160C	171225	171717	Name=DEAD/DEAH box helicase	PF00270	99	0.201
YDL159W	173060	173876	Name=Protein kinase domain	PF00069	178	0.218
YDL156W	175926	176004	Name=WD domain, G-beta repeat	PF00400	40	0.513
YDL155W	177286	177661	Name=Cyclin, N-terminal domain	PF00134	103	0.275
YDL155W	177670	178009	Name=Cyclin, C-terminal domain	PF02984	245	0.723
YDL154W	179090	180062	Name=MutS domain III	PF05192	555	0.571
YDL154W	180251	180863	Name=MutS domain V	PF00488	353	0.577
YDL153C	181194	181413	Name=Sas10 C-terminal domain	PF09368	7	0.032
YDL150W	184249	184609	Name=RNA polymerase III RPC4	PF05132	22	0.061
YDL149W	185810	187253	Name=Autophagy protein ATG9	PF04109	109	0.076
YDL148C	188207	189452	Name=Nop14-like family	PF04147	314	0.252
YDL148C	189503	190439	Name=Nop14-like family	PF04147	119	0.127
YDL147W	191815	192136	Name=PCI domain	PF01399	0	0
YDL147W	192154	192247	Name=26S proteasome regulatory subunit RPN5 C-terminal domain	PF18098	16	0.172
YDL146W	193455	193866	Name=Protein of unknown function (DUF2013)	PF09431	97	0.236
YDL145C	194579	195689	Name=Coatomer (COPI) alpha subunit C-terminus	PF06957	27	0.024
YDL145C	195866	197147	Name=Coatomer WD associated region	PF04053	6	0.005
YDL145C	197333	197438	Name=WD domain, G-beta repeat	PF00400	1	0.01
YDL145C	197468	197564	Name=WD domain, G-beta repeat	PF00400	2	0.021
YDL145C	197681	197789	Name=WD domain, G-beta repeat	PF00400	1	0.009
YDL145C	197807	197918	Name=WD domain, G-beta repeat	PF00400	0	0
YDL145C	197933	198044	Name=WD domain, G-beta repeat	PF00400	0	0
YDL144C	198736	199108	Name=Ketopantoate reductase PanE/ApbA C terminal	PF08546	408	1.097
YDL144C	199201	199720	Name=Ketopantoate reductase PanE/ApbA	PF02558	866	1.669
YDL143W	200089	201568	Name=TCP-1/cpn60 chaperonin family	PF00118	22	0.015
YDL142C	202171	202363	Name=CDP-alcohol phosphatidyltransferase	PF01066	102	0.531
YDL141W	203042	204161	Name=Biotin-protein ligase, N terminal	PF09825	15	0.013
YDL141W	204197	204698	Name=Biotin/lipoate A/B protein ligase family	PF03099	9	0.018
YDL141W	204908	205085	Name=Biotin protein ligase C terminal domain	PF02237	102	0.576
YDL140C	205410	205449	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	15	0.385
YDL140C	205452	205491	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	8	0.205
YDL140C	205494	205533	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	9	0.231
YDL140C	205536	205575	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	1	0.026
YDL140C	205578	205617	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	10	0.256
YDL140C	205620	205659	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	11	0.282
YDL140C	205662	205701	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	12	0.308
YDL140C	205704	205743	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	0	0
YDL140C	205746	205785	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	0	0
YDL140C	205788	205827	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	0	0
YDL140C	205830	205869	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	0	0
YDL140C	205872	205911	Name=RNA polymerase Rpb1 C-terminal repeat	PF05001	0	0
YDL140C	206373	208140	Name=RNA polymerase Rpb1, domain 5	PF04998	34	0.019
YDL140C	206739	207138	Name=RNA polymerase Rpb1, domain 7	PF04990	27	0.068
YDL140C	207393	207942	Name=RNA polymerase Rpb1, domain 6	PF04992	11	0.02
YDL140C	208161	208476	Name=RNA polymerase Rpb1, domain 4	PF05000	4	0.013
YDL140C	208554	209031	Name=RNA polymerase Rpb1, domain 3	PF04983	4	0.008
YDL140C	209040	209535	Name=RNA polymerase Rpb1, domain 2	PF00623	20	0.04
YDL140C	209541	210525	Name=RNA polymerase Rpb1, domain 1	PF04997	14	0.014
YDL139C	211623	211770	Name=Centromere protein Scm3	PF10384	3	0.02
YDL138W	213663	215028	Name=Sugar (and other) transporter	PF00083	883	0.647
YDL137W	216547	217057	Name=ADP-ribosylation factor family	PF00025	122	0.239
YDL136W	217624	217780	Name=Ribosomal L29 protein	PF00831	113	0.724
YDL135C	218685	219252	Name=RHO protein GDP dissociation inhibitor	PF02115	163	0.287
YDL134C	219865	220438	Name=Calcineurin-like phosphoesterase	PF00149	153	0.267
YDL133C-A	221726	221798	Name=Ribosomal protein L41	PF05162	11	0.153
YDL132W	224349	226380	Name=Cullin family	PF00888	34	0.017
YDL132W	226542	226725	Name=Cullin protein neddylation domain	PF10557	10	0.055
YDL131W	227504	228281	Name=HMGL-like	PF00682	909	1.17
YDL130W-A	229279	229429	Name=Mitochondrial ATPase inhibitor, IATP	PF04568	86	0.573
YDL130W	229963	230221	Name=60s Acidic ribosomal protein	PF00428	105	0.407
YDL128W	232832	233309	Name=Sodium/calcium exchanger protein	PF01699	290	0.608
YDL128W	233411	233834	Name=Sodium/calcium exchanger protein	PF01699	266	0.629
YDL127W	235074	235362	Name=Cyclin, N-terminal domain	PF00134	220	0.764
YDL126C	236315	236414	Name=Vps4 C terminal oligomerisation domain	PF09336	0	0
YDL126C	236516	236618	Name=AAA+ lid domain	PF17862	0	0
YDL126C	236693	237092	Name=ATPase family associated with various cellular activities (AAA)	PF00004	1	0.003
YDL126C	237335	237455	Name=AAA+ lid domain	PF17862	7	0.058
YDL126C	237524	237911	Name=ATPase family associated with various cellular activities (AAA)	PF00004	3	0.008
YDL126C	238070	238256	Name=Cell division protein 48 (CDC48), domain 2	PF02933	2	0.011
YDL126C	238316	238556	Name=Cell division protein 48 (CDC48), N-terminal domain	PF02359	12	0.05
YDL125C	239234	239507	Name=HIT domain	PF01230	28	0.103
YDL124W	240325	241120	Name=Aldo/keto reductase family	PF00248	634	0.797
YDL123W	241454	241598	Name=Proteolipid membrane potential modulator	PF01679	139	0.965
YDL122W	242858	244757	Name=Ubiquitin carboxyl-terminal hydrolase	PF00443	403	0.212
YDL120W	246133	246439	Name=Frataxin-like domain	PF01491	3	0.01
YDL119C	246694	246943	Name=Mitochondrial carrier protein	PF00153	119	0.478
YDL119C	247012	247267	Name=Mitochondrial carrier protein	PF00153	90	0.353
YDL119C	247342	247579	Name=Mitochondrial carrier protein	PF00153	103	0.435
YDL116W	251764	253729	Name=Nuclear pore protein 84 / 107	PF04121	60	0.031
