Gene	start	end	description	database_name	transposons	transposons_normalized
YIL177C	3135	3444	Name=Helicase conserved C-terminal domain	PF00271	507	1.641
YIL177C	5883	6117	Name=Sir1, ORC-binding domain	PF11603	227	0.97
YIL176C	8813	9089	Name=Seripauperin and TIP1 family	PF00660	146	0.529
YIL173W	11657	13091	Name=Sortilin, neurotensin receptor 3,	PF15902	672	0.469
YIL173W	13109	13568	Name=Sortilin, neurotensin receptor 3, C-terminal	PF15901	211	0.46
YIL173W	13706	15044	Name=Sortilin, neurotensin receptor 3,	PF15902	660	0.493
YIL173W	15050	15554	Name=Sortilin, neurotensin receptor 3, C-terminal	PF15901	261	0.518
YIL172C	17353	18442	Name=Alpha amylase, catalytic domain	PF00128	810	0.744
YIL169C	24303	25170	Name=Hyphally regulated cell wall protein N-terminal	PF11765	131	0.151
YIL166C	31171	32296	Name=Major Facilitator Superfamily	PF07690	1730	1.538
YIL165C	33810	34071	Name=Carbon-nitrogen hydrolase	PF00795	587	2.249
YIL164C	34113	34668	Name=Carbon-nitrogen hydrolase	PF00795	679	1.223
YIL162W	37481	38393	Name=Glycosyl hydrolases family 32 N-terminal domain	PF00251	577	0.633
YIL162W	38498	38903	Name=Glycosyl hydrolases family 32 C terminal	PF08244	417	1.03
YIL160C	40202	40550	Name=Thiolase, C-terminal domain	PF02803	278	0.799
YIL160C	40577	41336	Name=Thiolase, N-terminal domain	PF00108	573	0.755
YIL159W	44435	45620	Name=Formin Homology 2 Domain	PF02181	342	0.289
YIL157C	46975	47317	Name=Cytochrome oxidase complex assembly protein 1	PF08695	76	0.222
YIL156W-B	47702	47906	Name=Fungal protein of unknown function (DUF1748)	PF08520	439	2.152
YIL156W	49918	51289	Name=Ubiquitin carboxyl-terminal hydrolase	PF00443	622	0.454
YIL155C	51809	52244	Name=C-terminal domain of alpha-glycerophosphate oxidase	PF16901	382	0.878
YIL155C	52310	53501	Name=FAD dependent oxidoreductase	PF01266	1733	1.455
YIL153W	55246	56140	Name=Phosphotyrosyl phosphate activator (PTPA) protein	PF03095	79	0.088
YIL151C	57403	57847	Name=PIN domain	PF13638	328	0.739
YIL150C	61687	61825	Name=Primase zinc finger	PF09329	1	0.007
YIL148W	68717	68930	Name=Ubiquitin family	PF00240	55	0.258
YIL148W	68942	69089	Name=Ribosomal L40e family	PF01020	44	0.299
YIL147C	69835	70183	Name=Response regulator receiver domain	PF00072	9	0.026
YIL147C	70672	70894	Name=Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	PF02518	0	0
YIL147C	71572	71752	Name=His Kinase A (phospho-acceptor) domain	PF00512	6	0.033
YIL145C	76362	77277	Name=Pantoate-beta-alanine ligase	PF02569	265	0.29
YIL144W	78356	78791	Name=HEC/Ndc80p family	PF03801	9	0.021
YIL144W	78881	79079	Name=Domain of unknown function (DUF5595)	PF18077	0	0
YIL143C	80707	81412	Name=ERCC3/RAD25/XPB C-terminal helicase	PF16203	13	0.018
YIL143C	81490	81958	Name=Type III restriction enzyme, res subunit	PF04851	12	0.026
YIL143C	82273	82642	Name=Helicase conserved C-terminal domain	PF13625	10	0.027
