Gene	start	end	description	database_name	transposons	transposons_normalized
YOL166W-A	588	726	Name=Protein of unknown function (DUF468)	PF04318	174	1.261
YOL165C	1727	2075	Name=Aldo/keto reductase family	PF00248	212	0.609
YOL164W	6508	7186	Name=Metallo-beta-lactamase superfamily	PF00753	1409	2.078
YOL164W	7297	7711	Name=Alkyl sulfatase dimerisation	PF14863	440	1.063
YOL164W	7735	8098	Name=Alkyl sulfatase C-terminal	PF14864	254	0.7
YOL161C	11569	11845	Name=Seripauperin and TIP1 family	PF00660	110	0.399
YOL158C	19829	21041	Name=Major Facilitator Superfamily	PF07690	809	0.667
YOL157C	23094	24183	Name=Alpha amylase, catalytic domain	PF00128	1320	1.212
YOL156W	25465	26851	Name=Sugar (and other) transporter	PF00083	1691	1.22
YOL155C	29719	30595	Name=Hyphally regulated cell wall protein N-terminal	PF11765	233	0.266
YOL154W	34691	35402	Name=Putative peptidase family	PF13933	307	0.432
YOL152W	41231	41588	Name=Ferric reductase like transmembrane component	PF01794	395	1.106
YOL152W	41729	41990	Name=FAD-binding domain	PF08022	211	0.808
YOL152W	42017	42533	Name=Ferric reductase NAD binding domain	PF08030	671	1.3
YOL151W	43709	44465	Name=3-beta hydroxysteroid dehydrogenase/isomerase family	PF01073	341	0.451
YOL149W	44995	45166	Name=Dcp1-like decapping family	PF06058	6	0.035
YOL149W	45343	45595	Name=Dcp1-like decapping family	PF06058	3	0.012
YOL148C	46548	47205	Name=Spt20 family	PF12090	2	0.003
YOL147C	47944	48607	Name=Peroxisomal biogenesis factor 11 (PEX11)	PF05648	354	0.534
YOL146W	48999	49386	Name=GINS complex protein	PF05916	12	0.031
YOL145C	50499	50583	Name=Tetratricopeptide repeat	PF13176	6	0.071
YOL145C	52035	52116	Name=Tetratricopeptide repeat	PF13181	0	0
YOL143C	54621	55050	Name=6,7-dimethyl-8-ribityllumazine synthase	PF00885	10	0.023
YOL142W	55594	55747	Name=Exosome complex exonuclease Rrp40 N-terminal domain	PF18311	4	0.026
YOL142W	56017	56158	Name=KH domain	PF15985	7	0.05
YOL141W	56473	57178	Name=Leucine carboxyl methyltransferase	PF04072	332	0.471
YOL141W	57769	57910	Name=Galactose oxidase, central domain	PF13418	95	0.674
YOL140W	58858	60013	Name=Aminotransferase class-III	PF00202	22	0.019
YOL139C	60439	60910	Name=Eukaryotic initiation factor 4E	PF01652	4	0.008
YOL138C	61345	61483	Name=Zinc-ribbon, C4HC2 type	PF17120	77	0.558
YOL138C	64162	64261	Name=WD domain, G-beta repeat	PF00400	1	0.01
YOL138C	64489	64594	Name=WD domain, G-beta repeat	PF00400	1	0.01
YOL137W	65876	66851	Name=Major Facilitator Superfamily	PF07690	669	0.686
YOL136C	67782	68499	Name=6-phosphofructo-2-kinase	PF01591	480	0.669
YOL135C	69435	70014	Name=MED7 protein	PF05983	98	0.169
YOL133W	70484	70658	Name=RING-H2 zinc finger domain	PF12678	3	0.017
YOL132W	71351	72305	Name=Glucanosyltransferase	PF03198	687	0.72
YOL130W	75768	76308	Name=CorA-like Mg2+ transporter protein	PF01544	1	0.002
YOL130W	76449	76779	Name=CorA-like Mg2+ transporter protein	PF01544	7	0.021
YOL129W	77584	78094	Name=Uncharacterised protein family (UPF0220)	PF05255	569	1.116
YOL128C	78492	79350	Name=Protein kinase domain	PF00069	618	0.72
YOL127W	80360	80507	Name=Ribosomal protein L23, N-terminal domain	PF03939	0	0
YOL127W	80531	80723	Name=Ribosomal protein L23	PF00276	0	0
YOL126C	81810	82383	Name=lactate/malate dehydrogenase, alpha/beta C-terminal domain	PF02866	560	0.977
YOL126C	82413	82875	Name=lactate/malate dehydrogenase, NAD binding domain	PF00056	468	1.013
YOL125W	83891	83975	Name=CCCH zinc finger in TRM13 protein	PF11722	58	0.69
YOL125W	84050	84122	Name=U11-48K-like CHHC zinc finger	PF05253	126	1.75
YOL125W	84371	85253	Name=Methyltransferase TRM13	PF05206	787	0.892
