YAL005C,YOR178C
YBR136W,YBR274W
YBR136W,YCL061C
YBR136W,YDR217C
YBR136W,YER173W
YBR136W,YLR263W
YBR136W,YLR288C
YBR136W,YOR368W
YBR136W,YPL153C
YBR136W,YPL194W
YBR154C,YGR063C
YBR154C,YML010W
YBR160W,YBL021C
YBR160W,YBL035C
YBR160W,YDR146C
YBR160W,YER111C
YBR160W,YFL029C
YBR160W,YGR218W
YBR160W,YGR225W
YBR160W,YIR008C
YBR160W,YJL157C
YBR160W,YJL187C
YBR160W,YJL194W
YBR160W,YKL045W
YBR160W,YLR079W
YBR160W,YLR182W
YBR160W,YMR036C
YBR160W,YNL102W
YBR160W,YNL262W
YBR160W,YOR083W
YBR160W,YOR358W
YBR160W,YPR175W
YBR181C,YDR324C
YBR181C,YDR398W
YBR181C,YGR095C
YBR181C,YGR159C
YBR181C,YJL050W
YBR181C,YJL069C
YBR181C,YJL109C
YBR181C,YMR093W
YBR181C,YOR001W
YBR182C,YLR113W
YBR189W,YDR324C
YBR189W,YDR398W
YBR189W,YGR095C
YBR189W,YGR159C
YBR189W,YJL050W
YBR189W,YJL069C
YBR189W,YJL109C
YBR189W,YMR093W
YBR189W,YOR001W
YBR202W,YBL021C
YBR202W,YBL035C
YBR202W,YDL017W
YBR202W,YDR052C
YBR202W,YIR008C
YBR202W,YKL045W
YBR202W,YNL102W
YBR202W,YNL262W
YBR202W,YOR358W
YBR202W,YPR175W
YBR217W,YBL078C
YBR217W,YHR171W
YBR217W,YLL042C
YBR217W,YNR007C
YBR221C,YIL042C
YBR247C,YCR047C
YBR260C,YKL092C
YBR260C,YNL098C
YBR260C,YOR101W
YBR274W,YBL088C
YBR274W,YBR136W
YBR274W,YDR113C
YBR274W,YDR499W
YBR274W,YMR036C
YBR279W,YHR030C
YBR279W,YKL161C
YCL017C,YHR111W
YCL017C,YOR251C
YCL017C,YPL252C
YCL018W,YLR451W
YCL024W,YJL187C
YCL031C,YCL059C
YCL031C,YDL148C
YCL031C,YDR449C
YCL031C,YER082C
YCL031C,YGL171W
YCL031C,YHR065C
YCL031C,YHR148W
YCL031C,YKL099C
YCL031C,YLL011W
YCL031C,YLR129W
YCL031C,YLR222C
YCL031C,YNL075W
YCL031C,YOR287C
YCL031C,YOR287C
YCL031C,YPL217C
YCL031C,YPR144C
YCL032W,YLR362W
YCL032W,YPR075C
YCL059C,YCL031C
YCL059C,YDR324C
YCL059C,YDR398W
YCL059C,YGR095C
YCL059C,YGR159C
YCL059C,YJL050W
YCL059C,YJL069C
YCL059C,YJL109C
YCL059C,YMR093W
YCL059C,YOR001W
YCL059C,YOR287C
YCL061C,YBR136W
YCL061C,YDR499W
YCL061C,YPL153C
YCR027C,YHR186C
YCR027C,YNL006W
YCR031C,YDR324C
YCR031C,YDR398W
YCR031C,YGR095C
YCR031C,YGR159C
YCR031C,YJL050W
YCR031C,YJL069C
YCR031C,YJL109C
YCR031C,YMR093W
YCR031C,YOR001W
YCR039C,YGR044C
YCR047C,YBR247C
YCR047C,YDL060W
YCR047C,YKL143W
YCR047C,YNL207W
YCR047C,YOR056C
YCR047C,YOR145C
YCR057C,YDR324C
YCR057C,YDR398W
YCR057C,YGR090W
YCR057C,YGR095C
YCR057C,YGR159C
YCR057C,YJL050W
YCR057C,YJL069C
YCR057C,YJL109C
YCR057C,YMR093W
YCR057C,YOR001W
YCR057C,YPL126W
YCR067C,YPL218W
YCR073C,YJL128C
YCR073C,YLR006C
YCR084C,YDL101C
YCR084C,YNL167C
YCR096C,YGR044C
YCR097W,YGR044C
YDL003W,YGR098C
YDL006W,YLR113W
YDL008W,YGL003C
YDL008W,YGL116W
YDL008W,YJL013C
YDL008W,YJL030W
YDL008W,YOR026W
YDL014W,YDR324C
YDL014W,YDR398W
YDL014W,YGR090W
YDL014W,YGR095C
YDL014W,YGR159C
YDL014W,YJL050W
YDL014W,YJL069C
YDL014W,YJL109C
YDL014W,YMR093W
YDL014W,YOR001W
YDL014W,YPL126W
YDL017W,YBL021C
YDL017W,YBL023C
YDL017W,YBL035C
YDL017W,YBR202W
YDL017W,YEL032W
YDL017W,YGL201C
YDL017W,YIR008C
YDL017W,YKL045W
YDL017W,YLR274W
YDL017W,YNL102W
YDL017W,YNL262W
YDL017W,YOR358W
YDL017W,YPR019W
YDL017W,YPR175W
YDL028C,YGL086W
YDL029W,YPR049C
YDL035C,YJL005W
YDL035C,YNL098C
YDL035C,YOR101W
YDL056W,YOR083W
YDL060W,YCR047C
YDL084W,YOR384W
YDL101C,YBR112C
YDL101C,YCR084C
YDL101C,YLR176C
YDL101C,YPL153C
YDL102W,YBR088C
YDL116W,YFR002W
YDL116W,YFR002W
YDL116W,YGL100W
YDL116W,YGL100W
YDL116W,YGR119C
YDL116W,YGR119C
YDL116W,YIL115C
YDL116W,YIL115C
YDL116W,YJL039C
YDL116W,YJL039C
YDL116W,YJL041W
YDL116W,YJL041W
YDL116W,YJR042W
YDL116W,YJR042W
YDL116W,YKR082W
YDL116W,YKR082W
YDL116W,YLR208W
YDL116W,YLR208W
YDL116W,YLR335W
YDL116W,YLR335W
YDL116W,YMR235C
YDL116W,YMR235C
YDL120W,YPL252C
YDL132W,YDR328C
YDL132W,YDR328C
YDL132W,YJL157C
YDL132W,YJL187C
YDL132W,YJL194W
YDL132W,YLR079W
YDL132W,YLR128W
YDL132W,YLR306W
YDL132W,YMR199W
YDL132W,YOL133W
YDL132W,YOL133W
YDL132W,YPL256C
YDL134C,YGL180W
YDL134C,YJL076W
YDL134C,YMR028W
YDL134C,YOR195W
YDL134C,YPR049C
YDL134C,YPR185W
YDL135C,YPR165W
YDL148C,YCL031C
YDL148C,YDR324C
YDL148C,YDR398W
YDL148C,YGR090W
YDL148C,YGR095C
YDL148C,YGR159C
YDL148C,YJL050W
YDL148C,YJL069C
YDL148C,YJL109C
YDL148C,YMR093W
YDL148C,YOR001W
YDL148C,YPL126W
YDL149W,YBR097W
YDL149W,YDR022C
YDL149W,YFR021W
YDL149W,YGL180W
YDL149W,YLR240W
YDL149W,YLR423C
YDL149W,YNL242W
YDL149W,YPL100W
YDL149W,YPL120W
YDL149W,YPL166W
YDL149W,YPR185W
YDL153C,YDR324C
YDL153C,YDR398W
YDL153C,YGR090W
YDL153C,YGR095C
YDL153C,YGR159C
YDL153C,YJL050W
YDL153C,YJL069C
YDL153C,YJL109C
YDL153C,YMR093W
YDL153C,YOR001W
YDL155W,YFR028C
YDL155W,YGR218W
YDL159W,YBL016W
YDL159W,YGR040W
YDL159W,YLR362W
YDL188C,YGL180W
YDL188C,YJL076W
YDL188C,YMR028W
YDL188C,YOR195W
YDL188C,YPR049C
YDL188C,YPR185W
YDL207W,YIL115C
YDL207W,YJL041W
YDL207W,YPL169C
YDL234C,YER031C
YDL234C,YFL038C
YDL234C,YGL210W
YDL234C,YML001W
YDL235C,YIL147C
YDL235C,YLR006C
YDR002W,YMR235C
YDR002W,YMR235C
YDR022C,YDL149W
YDR022C,YPR185W
YDR052C,YBL023C
YDR052C,YBR202W
YDR052C,YEL032W
YDR052C,YGL201C
YDR052C,YLR274W
YDR052C,YPR019W
YDR062W,YHR186C
YDR062W,YJR066W
YDR062W,YKL203C
YDR062W,YNL006W
YDR096W,YFL033C
YDR099W,YGL073W
YDR099W,YHL007C
YDR099W,YLR229C
YDR110W,YHR152W
YDR110W,YJL076W
YDR113C,YBR274W
YDR113C,YGR098C
YDR118W,YGL003C
YDR118W,YGL116W
YDR118W,YJL013C
YDR118W,YJL030W
YDR118W,YOR026W
YDR128W,YEL062W
YDR128W,YJR138W
YDR144C,YGR014W
YDR146C,YBR160W
YDR146C,YFR028C
YDR146C,YGR108W
YDR146C,YPR119W
YDR207C,YBL078C
YDR207C,YFL033C
YDR207C,YFL033C
YDR207C,YJR066W
YDR207C,YKL203C
YDR207C,YMR139W
YDR211W,YER025W
YDR211W,YJR007W
YDR211W,YPL237W
YDR217C,YBR136W
YDR217C,YDR499W
YDR217C,YPL153C
YDR228C,YDR289C
YDR283C,YHR186C
YDR283C,YJR007W
YDR283C,YJR007W
YDR283C,YJR066W
YDR283C,YKL203C
YDR283C,YNL006W
YDR289C,YDR228C
YDR310C,YJL106W
YDR324C,YBL004W
YDR324C,YBR181C
YDR324C,YBR189W
YDR324C,YCL059C
YDR324C,YCR031C
YDR324C,YCR057C
YDR324C,YDL014W
YDR324C,YDL148C
YDR324C,YDL153C
YDR324C,YDR339C
YDR324C,YDR398W
YDR324C,YDR398W
YDR324C,YDR449C
YDR324C,YEL026W
YDR324C,YER082C
YDR324C,YGL123W
YDR324C,YGL171W
YDR324C,YGR090W
YDR324C,YGR090W
YDR324C,YGR095C
YDR324C,YGR159C
YDR324C,YHR065C
YDR324C,YHR148W
YDR324C,YHR169W
YDR324C,YIL091C
YDR324C,YJL050W
YDR324C,YJL069C
YDR324C,YJL069C
YDR324C,YJL109C
YDR324C,YJL109C
YDR324C,YJL191W
YDR324C,YJR002W
YDR324C,YKL099C
YDR324C,YLL011W
YDR324C,YLR129W
YDR324C,YLR186W
YDR324C,YLR197W
YDR324C,YLR222C
YDR324C,YLR409C
YDR324C,YML093W
YDR324C,YMR093W
YDR324C,YMR093W
YDR324C,YMR128W
YDR324C,YMR229C
YDR324C,YNL075W
YDR324C,YNL096C
YDR324C,YOL010W
YDR324C,YOR001W
YDR324C,YOR096W
YDR324C,YOR310C
YDR324C,YPL081W
YDR324C,YPL126W
YDR324C,YPL126W
YDR324C,YPL217C
YDR324C,YPR137W
YDR324C,YPR144C
YDR328C,YBR135W
YDR328C,YDL132W
YDR328C,YDL132W
YDR328C,YER051W
YDR328C,YER051W
YDR328C,YJL157C
YDR328C,YJL187C
YDR328C,YJL194W
YDR328C,YLR079W
YDR328C,YMR199W
YDR328C,YOL133W
YDR328C,YOL133W
YDR328C,YPL256C
YDR339C,YDR324C
YDR339C,YDR398W
YDR339C,YGR095C
YDR339C,YGR159C
YDR339C,YJL050W
YDR339C,YJL069C
YDR339C,YJL109C
YDR339C,YMR093W
YDR339C,YOR001W
YDR379W,YLR229C
YDR389W,YPR165W
YDR398W,YBL004W
YDR398W,YBR181C
YDR398W,YBR189W
YDR398W,YCL059C
YDR398W,YCR031C
YDR398W,YCR057C
YDR398W,YDL014W
YDR398W,YDL148C
YDR398W,YDL153C
YDR398W,YDR324C
YDR398W,YDR324C
YDR398W,YDR339C
YDR398W,YDR449C
YDR398W,YEL026W
YDR398W,YER082C
YDR398W,YGL123W
YDR398W,YGL171W
YDR398W,YGR090W
YDR398W,YGR090W
YDR398W,YGR095C
YDR398W,YGR159C
YDR398W,YHR065C
YDR398W,YHR148W
YDR398W,YHR169W
YDR398W,YIL091C
YDR398W,YJL050W
YDR398W,YJL069C
YDR398W,YJL069C
YDR398W,YJL109C
YDR398W,YJL109C
YDR398W,YJL191W
YDR398W,YJR002W
YDR398W,YKL099C
YDR398W,YLL011W
YDR398W,YLR129W
YDR398W,YLR186W
YDR398W,YLR197W
YDR398W,YLR222C
YDR398W,YLR409C
YDR398W,YML093W
YDR398W,YMR093W
YDR398W,YMR093W
YDR398W,YMR128W
YDR398W,YMR229C
YDR398W,YNL075W
YDR398W,YNL096C
YDR398W,YOL010W
YDR398W,YOR001W
YDR398W,YOR096W
YDR398W,YOR310C
YDR398W,YPL081W
YDR398W,YPL126W
YDR398W,YPL126W
YDR398W,YPL217C
YDR398W,YPR137W
YDR398W,YPR144C
YDR404C,YGR063C
YDR404C,YML010W
YDR420W,YLR229C
YDR449C,YCL031C
YDR449C,YDR324C
YDR449C,YDR398W
YDR449C,YGR090W
YDR449C,YGR095C
YDR449C,YGR159C
YDR449C,YJL050W
YDR449C,YJL069C
YDR449C,YJL109C
YDR449C,YMR093W
YDR449C,YOR001W
YDR449C,YPL126W
YDR461W,YKL178C
YDR466W,YBL105C
YDR466W,YHR205W
YDR466W,YKL126W
YDR466W,YMR104C
YDR468C,YAL030W
YDR468C,YOR327C
YDR477W,YER129W
YDR477W,YGL179C
YDR477W,YGL180W
YDR477W,YKL048C
YDR480W,YBL016W
YDR480W,YGR040W
YDR480W,YHR084W
YDR490C,YBL105C
YDR498C,YLR268W
YDR499W,YBR274W
YDR499W,YCL061C
YDR499W,YDR217C
YDR499W,YPL153C
YDR507C,YJL187C
YDR532C,YOL139C
YEL009C,YGL180W
YEL009C,YHR071W
YEL009C,YJR007W
YEL009C,YOR128C
YEL009C,YPL031C
YEL026W,YDR324C
YEL026W,YDR398W
YEL026W,YGR095C
YEL026W,YGR159C
YEL026W,YJL050W
YEL026W,YJL069C
YEL026W,YJL109C
YEL026W,YMR093W
YEL026W,YOR001W
YEL032W,YBL021C
YEL032W,YBL035C
YEL032W,YDL017W
YEL032W,YDR052C
YEL032W,YIR008C
YEL032W,YKL045W
YEL032W,YNL102W
YEL032W,YNL262W
YEL032W,YOR358W
YEL032W,YPR175W
YEL056W,YNL031C
YEL062W,YBL104C
YEL062W,YDR128W
YEL062W,YGL100W
YEL062W,YML121W
YEL062W,YOL138C
YER006W,YGR103W
YER006W,YMR049C
YER006W,YOR272W
YER009W,YJL041W
YER016W,YPL155C
YER016W,YPL155C
YER018C,YIL144W
YER018C,YIL144W
YER018C,YJL030W
YER018C,YJL030W
YER018C,YOL069W
YER018C,YOL069W
YER018C,YPL209C
YER018C,YPL209C
YER020W,YJL005W
YER025W,YDR211W
YER025W,YLR291C
YER025W,YOR260W
YER031C,YDL234C
YER048W-A,YPL252C
YER051W,YDR328C
YER051W,YDR328C
YER075C,YBL016W
YER075C,YGR040W
YER075C,YHR030C
YER075C,YLR113W
YER082C,YCL031C
YER082C,YDR324C
YER082C,YDR398W
YER082C,YGR090W
YER082C,YGR095C
YER082C,YGR159C
YER082C,YJL050W
YER082C,YJL069C
YER082C,YJL109C
YER082C,YMR093W
YER082C,YOR001W
YER082C,YPL126W
YER103W,YGL073W
YER103W,YNL007C
YER103W,YNL064C
YER105C,YJL041W
YER105C,YJL041W
YER107C,YGR119C
YER107C,YGR119C
YER107C,YJL041W
YER107C,YJL041W
YER111C,YAL040C
YER111C,YBR160W
YER111C,YHR030C
YER111C,YKL161C
YER111C,YOR083W
YER118C,YAL041W
YER118C,YGR014W
YER118C,YLR229C
YER123W,YBL016W
YER123W,YGR040W
YER125W,YFL026W
YER125W,YKL178C
YER129W,YDR477W
YER155C,YPR165W
YER173W,YBR136W
YER177W,YGL073W
YER177W,YHL007C
YER177W,YLR229C
YER178W,YIL042C
YFL008W,YGR098C
YFL009W,YJL157C
YFL009W,YJL194W
YFL009W,YLR079W
YFL018C,YIL042C
YFL026W,YER125W
YFL026W,YGL089C
YFL026W,YHR005C
YFL026W,YHR135C
YFL026W,YNL154C
YFL026W,YPL187W
YFL029C,YBR160W
YFL029C,YGR108W
YFL029C,YPR119W
YFL033C,YDR096W
YFL033C,YDR207C
YFL033C,YDR207C
YFL033C,YHR205W
YFL033C,YJL164C
YFL033C,YKL062W
YFL033C,YKL166C
YFL033C,YMR037C
YFL033C,YPL203W
YFL038C,YDL234C
YFL038C,YNL293W
YFL038C,YOL112W
YFL039C,YLR229C
YFL039C,YOR181W
YFL039C,YPL242C
YFL039C,YPR165W
YFR002W,YDL116W
YFR002W,YDL116W
YFR002W,YGR119C
YFR002W,YGR119C
YFR002W,YIL115C
YFR002W,YIL115C
YFR002W,YJL039C
YFR002W,YJL039C
YFR002W,YJL041W
YFR002W,YJL041W
YFR002W,YJR042W
YFR002W,YJR042W
YFR002W,YLR335W
YFR002W,YLR335W
YFR021W,YDL149W
YFR021W,YNL242W
YFR028C,YBL016W
YFR028C,YDL155W
YFR028C,YDR146C
YFR028C,YGL003C
YFR028C,YGR040W
YFR028C,YGR092W
YFR028C,YGR098C
YFR028C,YGR108W
YFR028C,YGR109C
YFR028C,YIL106W
YFR028C,YJL076W
YFR028C,YLR079W
YFR028C,YLR210W
YFR028C,YPR111W
YFR028C,YPR119W
YFR028C,YPR120C
YFR031C,YLR086W
YFR031C,YLR086W
YFR034C,YOL001W
YFR034C,YPL031C
YGL003C,YBL084C
YGL003C,YDL008W
YGL003C,YDR118W
YGL003C,YFR028C
YGL003C,YGL240W
YGL003C,YGR108W
YGL003C,YHR166C
YGL003C,YKL022C
YGL003C,YLR127C
YGL003C,YMR001C
YGL003C,YNL172W
YGL003C,YPR119W
YGL012W,YLR056W
YGL013C,YOR153W
YGL018C,YLL027W
YGL018C,YPL059W
YGL018C,YPR067W
YGL019W,YIL146C
YGL070C,YGR063C
YGL070C,YML010W
YGL071W,YMR319C
YGL073W,YDR099W
YGL073W,YER103W
YGL073W,YER177W
YGL073W,YNL007C
YGL073W,YPL240C
YGL073W,YPR080W
YGL086W,YDL028C
YGL086W,YGL116W
YGL086W,YJL030W
YGL086W,YJL030W
YGL086W,YJL030W
YGL089C,YFL026W
YGL089C,YIL015W
YGL091C,YMR301C
YGL098W,YLR268W
YGL100W,YDL116W
YGL100W,YDL116W
YGL100W,YEL062W
YGL100W,YJL039C
YGL100W,YJL039C
YGL100W,YJL041W
YGL100W,YJL041W
YGL100W,YJR042W
YGL100W,YJR042W
YGL100W,YLR208W
YGL100W,YLR208W
YGL115W,YHR186C
YGL115W,YJR066W
YGL115W,YKL203C
YGL116W,YBL084C
YGL116W,YDL008W
YGL116W,YDR118W
YGL116W,YGL086W
YGL116W,YGL240W
YGL116W,YGR188C
YGL116W,YHR166C
YGL116W,YJL013C
YGL116W,YJL030W
YGL116W,YJL030W
YGL116W,YKL022C
YGL116W,YLR127C
YGL116W,YNL172W
YGL116W,YOR026W
YGL116W,YOR026W
YGL123W,YDR324C
YGL123W,YDR398W
YGL123W,YGR095C
YGL123W,YGR159C
YGL123W,YJL050W
YGL123W,YJL069C
YGL123W,YJL109C
YGL123W,YMR093W
YGL123W,YOR001W
YGL171W,YCL031C
YGL171W,YDR324C
YGL171W,YDR398W
YGL171W,YGR090W
YGL171W,YGR095C
YGL171W,YGR159C
YGL171W,YJL050W
YGL171W,YJL069C
YGL171W,YJL109C
YGL171W,YMR093W
YGL171W,YOR001W
YGL179C,YDR477W
YGL180W,YBR128C
YGL180W,YDL134C
YGL180W,YDL149W
YGL180W,YDL188C
YGL180W,YDR477W
YGL180W,YEL009C
YGL180W,YHR186C
YGL180W,YJR066W
YGL180W,YKL203C
YGL180W,YNL242W
YGL180W,YPL120W
YGL180W,YPR185W
YGL190C,YJL076W
YGL190C,YOR195W
YGL201C,YBL021C
YGL201C,YBL035C
YGL201C,YDL017W
YGL201C,YDR052C
YGL201C,YIR008C
YGL201C,YKL045W
YGL201C,YNL102W
YGL201C,YNL262W
YGL201C,YOR358W
YGL201C,YPR175W
YGL210W,YDL234C
YGL211W,YNL119W
YGL212W,YKL196C
YGL219C,YKR001C
YGL219C,YLL001W
YGL240W,YGL003C
YGL240W,YGL116W
YGL240W,YGR108W
YGL240W,YJL013C
YGL240W,YJL030W
YGL240W,YOR026W
YGL240W,YPR119W
YGR014W,YDR144C
YGR014W,YER118C
YGR014W,YLR120C
YGR014W,YLR229C
YGR023W,YGR070W
YGR023W,YLR371W
YGR040W,YDL159W
YGR040W,YDR480W
YGR040W,YER075C
YGR040W,YER123W
YGR040W,YFR028C
YGR040W,YGR218W
YGR040W,YHR084W
YGR040W,YHR135C
YGR040W,YIR026C
YGR040W,YJL128C
YGR040W,YJL157C
YGR040W,YNL053W
YGR040W,YNL154C
YGR040W,YNL271C
YGR040W,YOR208W
YGR040W,YPL049C
YGR044C,YCR039C
YGR044C,YCR096C
YGR044C,YCR097W
YGR044C,YIL099W
YGR063C,YBR154C
YGR063C,YDR404C
YGR063C,YGL070C
YGR063C,YHR143W-A
YGR063C,YIL021W
YGR063C,YJL140W
YGR063C,YOL005C
YGR063C,YOR151C
YGR063C,YOR210W
YGR063C,YOR224C
YGR063C,YPR187W
YGR070W,YGR023W
YGR070W,YLR332W
YGR070W,YNL283C
YGR070W,YOL105C
YGR070W,YOR008C
YGR070W,YPR165W
YGR083C,YJR007W
YGR090W,YBL004W
YGR090W,YCR057C
YGR090W,YDL014W
YGR090W,YDL148C
YGR090W,YDL153C
YGR090W,YDR324C
YGR090W,YDR324C
YGR090W,YDR398W
YGR090W,YDR398W
YGR090W,YDR449C
YGR090W,YER082C
YGR090W,YGL171W
YGR090W,YGR095C
YGR090W,YGR159C
YGR090W,YHR065C
YGR090W,YIL091C
YGR090W,YJL050W
YGR090W,YJL069C
YGR090W,YJL069C
YGR090W,YJL109C
YGR090W,YJL109C
YGR090W,YJR002W
YGR090W,YLL011W
YGR090W,YLR129W
YGR090W,YLR197W
YGR090W,YLR222C
YGR090W,YLR409C
YGR090W,YML093W
YGR090W,YMR093W
YGR090W,YMR093W
YGR090W,YMR128W
YGR090W,YMR229C
YGR090W,YNL075W
YGR090W,YOR001W
YGR090W,YOR310C
YGR090W,YPL126W
YGR090W,YPL126W
YGR090W,YPL217C
YGR090W,YPR137W
YGR090W,YPR144C
YGR092W,YAR019C
YGR092W,YFR028C
YGR095C,YBL004W
YGR095C,YBR181C
YGR095C,YBR189W
YGR095C,YCL059C
YGR095C,YCR031C
YGR095C,YCR057C
YGR095C,YDL014W
YGR095C,YDL148C
YGR095C,YDL153C
YGR095C,YDR324C
YGR095C,YDR339C
YGR095C,YDR398W
YGR095C,YDR449C
YGR095C,YEL026W
YGR095C,YER082C
YGR095C,YGL123W
YGR095C,YGL171W
YGR095C,YGR090W
YGR095C,YHR065C
YGR095C,YHR148W
YGR095C,YHR169W
YGR095C,YIL091C
YGR095C,YJL069C
YGR095C,YJL109C
YGR095C,YJL191W
YGR095C,YJR002W
YGR095C,YKL099C
YGR095C,YLL011W
YGR095C,YLR129W
YGR095C,YLR186W
YGR095C,YLR197W
YGR095C,YLR222C
YGR095C,YLR409C
YGR095C,YML093W
YGR095C,YMR093W
YGR095C,YMR128W
YGR095C,YMR229C
YGR095C,YNL075W
YGR095C,YNL096C
YGR095C,YOL010W
YGR095C,YOR096W
YGR095C,YOR310C
YGR095C,YPL081W
YGR095C,YPL217C
YGR095C,YPR137W
YGR095C,YPR144C
YGR098C,YDL003W
YGR098C,YDR113C
YGR098C,YFL008W
YGR098C,YFR028C
YGR098C,YIL026C
YGR098C,YJL074C
YGR098C,YOR195W
YGR098C,YPR007C
YGR100W,YML001W
YGR103W,YER006W
YGR103W,YHR085W
YGR103W,YKL172W
YGR103W,YMR049C
YGR103W,YMR049C
YGR103W,YOR272W
YGR103W,YOR272W
YGR108W,YBL084C
YGR108W,YDR146C
YGR108W,YFL029C
YGR108W,YFR028C
YGR108W,YGL003C
YGR108W,YGL240W
YGR108W,YGR218W
YGR108W,YGR225W
YGR108W,YJL187C
YGR108W,YLR079W
YGR108W,YMR036C
YGR109C,YFR028C
YGR109C,YGR218W
YGR109C,YJL194W
YGR109C,YLR079W
YGR119C,YDL116W
YGR119C,YDL116W
YGR119C,YER107C
YGR119C,YER107C
YGR119C,YFR002W
YGR119C,YFR002W
YGR119C,YIL115C
YGR119C,YIL115C
YGR119C,YJL039C
YGR119C,YJL039C
YGR119C,YJL041W
YGR119C,YJL041W
YGR119C,YJR042W
YGR119C,YJR042W
YGR119C,YLR335W
YGR119C,YLR335W
YGR159C,YBL004W
YGR159C,YBR181C
YGR159C,YBR189W
YGR159C,YCL059C
YGR159C,YCR031C
YGR159C,YCR057C
YGR159C,YDL014W
YGR159C,YDL148C
YGR159C,YDL153C
YGR159C,YDR324C
YGR159C,YDR339C
YGR159C,YDR398W
YGR159C,YDR449C
YGR159C,YEL026W
YGR159C,YER082C
YGR159C,YGL123W
YGR159C,YGL171W
YGR159C,YGR090W
YGR159C,YHR065C
YGR159C,YHR148W
YGR159C,YHR169W
YGR159C,YIL091C
YGR159C,YJL069C
YGR159C,YJL109C
YGR159C,YJL191W
