Gene	start	end	description	database_name	transposons	transposons_normalized
YNL335W	11458	12121	Name=cyanamide_fam: HD domain protein, cyanamide hydratase family	TIGR03401	709	1.069
YNL334C	12240	12861	Name=PLP_synth_Pdx2: pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2	TIGR03800	1197	1.928
YNL333W	13285	14161	Name=TIGR00343: pyridoxal 5'-phosphate synthase, synthase subunit Pdx1	TIGR00343	1107	1.264
YNL318C	38733	40152	Name=SP: MFS transporter, sugar porter (SP) family	TIGR00879	942	0.664
YNL304W	60885	61266	Name=small_GTP: small GTP-binding protein domain	TIGR00231	883	2.318
YNL284C	103472	103919	Name=rplO_bact: ribosomal protein uL15	TIGR01071	11	0.025
YNL277W	117457	118696	Name=homoserO_Ac_trn: homoserine O-acetyltransferase	TIGR01392	546	0.441
YNL270C	136026	137460	Name=2A0310: amino acid permease (yeast)	TIGR00913	2150	1.499
YNL268W	138871	140299	Name=2A0310: amino acid permease (yeast)	TIGR00913	578	0.405
YNL256W	164689	165043	Name=folB_dom: FolB domain	TIGR00526	6	0.017
YNL256W	165061	165406	Name=folB_dom: FolB domain	TIGR00526	1	0.003
YNL256W	165523	165922	Name=folK: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	TIGR01498	2	0.005
YNL250W	175419	179319	Name=rad50: rad50	TIGR00606	205	0.053
YNL247W	182983	184861	Name=cysS: cysteine--tRNA ligase	TIGR00435	43	0.023
YNL244C	187172	187487	Name=SUI1_MOF2: translation initiation factor SUI1	TIGR01160	13	0.041
YNL241C	196482	197910	Name=zwf: glucose-6-phosphate dehydrogenase	TIGR00871	1730	1.211
YNL220W	234425	235703	Name=purA: adenylosuccinate synthase	TIGR00184	23	0.018
YNL200C	263781	264438	Name=yjeF_nterm: YjeF family N-terminal domain	TIGR00197	591	0.9
YNL185C	292198	292651	Name=L11_bact: ribosomal protein uL11	TIGR01632	77	0.17
YNL180C	300055	300646	Name=small_GTP: small GTP-binding protein domain	TIGR00231	105	0.178
YNL178W	302704	303310	Name=uS3_euk_arch: ribosomal protein uS3	TIGR01008	0	0
YNL169C	316189	317164	Name=PS_decarb: phosphatidylserine decarboxylase	TIGR00163	316	0.324
YNL163C	329587	330013	Name=small_GTP: small GTP-binding protein domain	TIGR00231	5	0.012
