Gene	start	end	description	database_name	transposons	transposons_normalized
YGL255W	21071	22106	Name=zip: ZIP zinc/iron transport family	TIGR00820	68	0.066
YGL245W	39329	41108	Name=gltX_arch: glutamate--tRNA ligase	TIGR00463	38	0.021
YGL236C	53807	55682	Name=gidA: tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	TIGR00136	1875	1.0
YGL234W	56488	57802	Name=purD: phosphoribosylamine--glycine ligase	TIGR00877	29	0.022
YGL234W	57832	58837	Name=purM: phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878	2	0.002
YGL225W	77221	77860	Name=nst: UDP-galactose transporter	TIGR00803	5	0.008
YGL224C	78119	78689	Name=Pyr-5-nucltdase: pyrimidine 5'-nucleotidase	TIGR01993	366	0.642
YGL224C	78122	78683	Name=HAD-SF-IA-v3: HAD hydrolase, family IA, variant 3	TIGR01509	366	0.652
YGL221C	81440	82265	Name=YbgI_SA1388: dinuclear metal center protein, YbgI/SA1388 family	TIGR00486	354	0.429
YGL210W	93828	94296	Name=small_GTP: small GTP-binding protein domain	TIGR00231	368	0.786
YGL186C	151255	152563	Name=ncs1: NCS1 nucleoside transporter family	TIGR00800	563	0.43
YGL184C	154785	155994	Name=cysta_beta_ly_E: cystathionine beta-lyase	TIGR01329	1000	0.827
YGL169W	186200	186836	Name=TIGR00057: tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family	TIGR00057	24	0.038
YGL167C	187648	190363	Name=ATPase-IIA2_Ca: calcium-transporting P-type ATPase, PMR1-type	TIGR01522	30	0.011
YGL167C	188167	188590	Name=ATPase_P-type: HAD ATPase, P-type, family IC	TIGR01494	26	0.061
YGL167C	189301	189727	Name=ATPase_P-type: HAD ATPase, P-type, family IC	TIGR01494	18	0.042
YGL148W	226423	227503	Name=aroC: chorismate synthase	TIGR00033	303	0.281
YGL125W	272574	273426	Name=fadh2_euk: methylenetetrahydrofolate reductase	TIGR00677	444	0.521
YGL123W	277707	278322	Name=uS5_euk_arch: ribosomal protein uS5	TIGR01020	7	0.011
YGL114W	293484	295626	Name=OPT_sfam: oligopeptide transporter, OPT superfamily	TIGR00728	1271	0.593
YGL077C	362356	363778	Name=2A0304: amino acid permease	TIGR00907	611	0.43
YGL076C	365264	365969	Name=uL30_euk: 60S ribosomal protein uL30	TIGR01310	29	0.041
YGL063W	383660	384566	Name=hisT_truA: tRNA pseudouridine(38-40) synthase	TIGR00071	2114	2.333
YGL062W	385259	388703	Name=pyruv_carbox: pyruvate carboxylase	TIGR01235	2695	0.783
YGL048C	410116	411199	Name=26Sp45: 26S proteasome subunit P45 family	TIGR01242	20	0.018
YGL043W	417492	418410	Name=TFSII: transcription elongation factor S-II	TIGR01385	623	0.679
YGL026C	446477	447620	Name=trpB: tryptophan synthase, beta subunit	TIGR00263	805	0.704
YGL026C	447809	448508	Name=trpA: tryptophan synthase, alpha subunit	TIGR00262	246	0.352
