Gene	start	end	description	database_name	transposons	transposons_normalized
YBL113C	282	1866	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	1547	0.977
YBL113C	1884	2604	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	378	0.525
YBL111C	4214	4355	Name=-	PTHR31583	250	1.773
YBL111C	4403	5006	Name=-	PTHR31583	585	0.97
YBL108C-A	7610	7730	Name=SERIPAUPERIN	PTHR31002	97	0.808
YBL107C	9969	10455	Name=COILED-COIL DOMAIN-CONTAINING PROTEIN 58	PTHR31905	653	1.344
YBL106C	10996	13810	Name=LETHAL 2  GIANT LARVAE PROTEIN	PTHR10241	1757	0.624
YBL105C	14264	16328	Name=AGC FAMILY PROTEIN KINASE	PTHR24351:SF219	41	0.02
YBL104C	18182	21281	Name=GATOR COMPLEX PROTEIN MIOS	PTHR16453:SF9	2370	0.765
YBL103C	22084	23530	Name=MIP04163P	PTHR45776	409	0.283
YBL102W	24161	24725	Name=UNCHARACTERIZED	PTHR23137	431	0.764
YBL101C	24966	28104	Name=ARRESTIN DOMAIN CONTAINING PROTEIN	PTHR11188	2687	0.856
YBL099W	37143	38688	Name=ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL	PTHR48082	124	0.08
YBL098W	39154	40516	Name=KYNURENINE 3-MONOOXYGENASE	PTHR46028	983	0.722
YBL097W	40873	43066	Name=CONDENSIN COMPLEX SUBUNIT 2	PTHR13108	68	0.031
YBL095W	43280	44087	Name=MIOREX COMPLEX COMPONENT 3	PTHR47260:SF4	891	1.104
YBL093C	44264	44915	Name=MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 19	PTHR28270	2183	3.353
YBL092W	45987	46362	Name=60S RIBOSOMAL PROTEIN L32 AND DNA-DIRECTED RNA POLYMERASE II, SUBUNIT N	PTHR23413	2	0.005
YBL091C-A	46802	47174	Name=VESICLE-ASSOCIATED MEMBRANE PROTEIN-ASSOCIATED PROTEIN	PTHR10809	249	0.669
YBL091C	47365	48565	Name=METHIONINE AMINOPEPTIDASE 2	PTHR45777	1195	0.996
YBL090W	48846	49356	Name=37S RIBOSOMAL PROTEIN MRP21, MITOCHONDRIAL	PTHR41237	43	0.084
YBL089W	49586	50933	Name=AMINO ACID TRANSPORTER	PTHR22950	1019	0.756
YBL088C	51030	59319	Name=ATAXIA TELANGIECTASIA MUTATED  ATM -RELATED	PTHR11139	3366	0.406
YBL087C	60331	60727	Name=50S/60S RIBOSOMAL PROTEIN L14/L23	PTHR11761	495	1.25
YBL086C	61273	62593	Name=FAMILY WITH SEQUENCE SIMILARITY 102	PTHR21456	127	0.096
YBL085W	64557	66774	Name=SESQUIPEDALIAN	PTHR22902	2211	0.997
YBL084C	67219	69358	Name=CELL DIVISION CYCLE 16,23,27	PTHR12558	38	0.018
YBL082C	69804	71040	Name=DOL-P-MAN:MAN(5)GLCNAC(2)-PP-DOL ALPHA-1,3-MANNOSYLTRANSFERASE	PTHR12646:SF0	346	0.28
YBL080C	73081	74632	Name=GLUTAMYL-TRNA(GLN) AMIDOTRANSFERASE SUBUNIT B, MITOCHONDRIAL	PTHR11659:SF0	154	0.099
YBL079W	75508	79651	Name=NUCLEAR PORE COMPLEX PROTEIN NUP155	PTHR10350	656	0.158
YBL078C	80383	80725	Name=AUTOPHAGY-RELATED PROTEIN	PTHR10969:SF77	5	0.015
YBL076C	81051	84246	Name=ISOLEUCINE--TRNA LIGASE, CYTOPLASMIC	PTHR42780:SF1	56	0.018
YBL075C	84582	86445	Name=HEAT SHOCK PROTEIN 70KDA	PTHR19375	2932	1.574
YBL074C	86748	87780	Name=A1 CISTRON SPLICING FACTOR AAR2-RELATED	PTHR12689	1315	1.274
YBL072C	88525	89122	Name=40S RIBOSOMAL PROTEIN S8	PTHR10394	131	0.219
YBL071W-A	89981	90188	Name=DPH3 HOMOLOG	PTHR21454:SF2	6	0.029
YBL069W	90891	92022	Name=PROTEIN AST1-RELATED	PTHR43482	778	0.688
YBL068W	92441	93389	Name=RIBOSE-PHOSPHATE DIPHOSPHOKINASE FAMILY MEMBER	PTHR10210	573	0.604
YBL067C	93782	95669	Name=RE52890P	PTHR24006:SF805	529	0.28
YBL066C	96671	100112	Name=FINGER DOMAIN PROTEIN, PUTATIVE-RELATED	PTHR31845	909	0.264
YBL064C	100376	101102	Name=MCG48959-RELATED	PTHR43503	499	0.687
YBL063W	102033	104919	Name=KINESIN-LIKE PROTEIN KIF11	PTHR47970	1878	0.651
YBL061C	105318	106974	Name=PROTEIN SKT5	PTHR46430:SF1	435	0.263
YBL061C	106977	107394	Name=PROTEIN SKT5	PTHR46430:SF1	209	0.501
YBL060W	108196	108634	Name=GUANYL-NUCLEOTIDE EXCHANGE FACTOR	PTHR10663	193	0.441
YBL059C-A	110296	110536	Name=COX ASSEMBLY MITOCHONDRIAL PROTEIN	PTHR22977	29	0.121
YBL059W	110654	111164	Name=ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 11	PTHR39136	510	1.0
YBL058W	111455	112703	Name=GH01724P	PTHR23333:SF20	1183	0.948
YBL057C	112803	113403	Name=PEPTIDYL-TRNA HYDROLASE 2	PTHR12649	1029	1.715
YBL056W	113780	114653	Name=AT28366P-RELATED	PTHR13832:SF565	1142	1.308
YBL055C	115581	116718	Name=DEOXYRIBONUCLEASE TATDN1-RELATED	PTHR10060:SF15	1182	1.04
YBL052C	120122	121772	Name=HISTONE ACETYLTRANSFERASE	PTHR10615	1088	0.659
YBL051C	123088	124756	Name=RNA-BINDING PROTEIN PIN4	PTHR23003:SF17	540	0.324
YBL050W	125143	125992	Name=ALPHA-SOLUBLE NSF ATTACHMENT PROTEIN	PTHR13768:SF8	29	0.034
YBL049W	126927	127236	Name=PROTEIN YIPPEE-LIKE 5	PTHR13848:SF15	127	0.411
YBL047C	128344	132022	Name=EH DOMAIN	PTHR11216	1310	0.356
YBL046W	132643	133690	Name=PPP4R2-RELATED PROTEIN	PTHR16487	866	0.827
YBL045C	134148	135513	Name=CYTOCHROME B-C1 COMPLEX SUBUNIT 1, MITOCHONDRIAL	PTHR11851:SF126	121	0.089
YBL043W	136691	137450	Name=PROTEIN ECM13	PTHR36826	746	0.983
YBL042C	138343	140239	Name=NCS1 FAMILY PURINE/PYRIMIDINE TRANSPORTER	PTHR30618	1730	0.912
YBL041W	141295	141967	Name=PROTEASOME SUBUNIT ALPHA/BETA	PTHR11599	18	0.027
YBL040C	142229	142865	Name=ER LUMEN PROTEIN RETAINING RECEPTOR	PTHR10585	23	0.036
YBL039C	144042	145725	Name=CTP SYNTHASE	PTHR11550	1273	0.756
YBL038W	146280	146727	Name=39S RIBOSOMAL PROTEIN L16, MITOCHONDRIAL	PTHR12220:SF13	110	0.246
YBL037W	147269	150011	Name=ADAPTIN, ALPHA/GAMMA/EPSILON	PTHR22780	1154	0.421
YBL036C	150467	151175	Name=PROLINE SYNTHETASE CO-TRANSCRIBED BACTERIAL HOMOLOG PROTEIN	PTHR10146	1309	1.849
YBL035C	151504	153574	Name=DNA POLYMERASE 2 ALPHA 70 KDA SUBUNIT	PTHR23061	127	0.061
YBL034C	153886	157504	Name=CLASP	PTHR21567	212	0.059
YBL033C	158745	159603	Name=GTP CYCLOHYDROLASE-2	PTHR21327:SF13	46	0.054
YBL032W	160271	161189	Name=KH DOMAIN CONTAINING RNA BINDING PROTEIN	PTHR10288	302	0.329
YBL030C	163046	163958	Name=ADP,ATP CARRIER PROTEIN 1, MITOCHONDRIAL-RELATED	PTHR45635:SF18	136	0.149
YBL029C-A	164493	164769	Name=UPF0768 PROTEIN YBL029C-A	PTHR28139	780	2.826
YBL028C	167520	167835	Name=UPF0642 PROTEIN YBL028C	PTHR28219	312	0.99
YBL027W	168426	168969	Name=60S RIBOSOMAL PROTEIN L19	PTHR10722	241	0.444
YBL026W	170626	170890	Name=SNRNP CORE PROTEIN FAMILY MEMBER	PTHR13829	6	0.023
YBL025W	171493	171913	Name=RNA POLYMERASE I-SPECIFIC TRANSCRIPTION INITIATION FACTOR RRN10	PTHR28054	13	0.031
