Gene	start	end	description	database_name	transposons	transposons_normalized
YLL067C	695	3992	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	5505	1.67
YLL066C	6221	9527	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	5730	1.733
YLL064C	13088	13442	Name=SERIPAUPERIN	PTHR31002	122	0.345
YLL063C	14665	15973	Name=TRICHOTHECENE 3-O-ACETYLTRANSFERASE	PTHR31642	908	0.694
YLL062C	16644	17610	Name=HOMOCYSTEINE S-METHYLTRANSFERASE 1-RELATED	PTHR11103:SF10	1325	1.372
YLL061W	17971	19705	Name=AMINO ACID PERMEASE	PTHR43341	1600	0.923
YLL060C	21158	21776	Name=GLUTATHIONE S-TRANSFERASE RHO	PTHR43900	1848	2.99
YLL058W	23578	24070	Name=-	PTHR42699	384	0.78
YLL058W	24073	25276	Name=-	PTHR42699	563	0.468
YLL057C	25776	26931	Name=ALPHA-KETOGLUTARATE-DEPENDENT SULFONATE DIOXYGENASE	PTHR30468	1640	1.42
YLL056C	27426	28302	Name=PROTEIN YEEZ	PTHR48079	675	0.771
YLL055W	30148	31696	Name=HIGH AFFINITY CYSTEINE TRANSPORTER	PTHR43791:SF63	725	0.468
YLL054C	32678	35195	Name=OLEATE-ACTIVATED TRANSCRIPTION FACTOR 1-RELATED	PTHR31069	949	0.377
YLL053C	35535	35946	Name=AQUAPORIN TRANSPORTER	PTHR19139	434	1.056
YLL052C	36034	36277	Name=AQUAPORIN TRANSPORTER	PTHR19139	119	0.49
YLL051C	37335	39429	Name=FERRIC/CUPRIC REDUCTASE TRANSMEMBRANE COMPONENT	PTHR32361	1681	0.803
YLL050C	40003	40402	Name=COFILIN/ACTIN-DEPOLYMERIZING FACTOR HOMOLOG-RELATED	PTHR11913:SF12	2	0.005
YLL048C	41312	45884	Name=ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE VMR1-RELATED	PTHR24223:SF353	1956	0.428
YLL046C	47079	47424	Name=NUCLEOLAR PROTEIN 3	PTHR23003:SF30	54	0.157
YLL045C	47894	48578	Name=BNAA03G47020D PROTEIN	PTHR23105:SF168	517	0.756
YLL043W	49950	51717	Name=AQUAPORIN OR AQUAGLYCEROPORIN RELATED	PTHR43829	256	0.145
YLL041C	53142	53862	Name=SUCCINATE DEHYDROGENASE IRON-SULFUR PROTEIN	PTHR11921	307	0.426
YLL040C	54267	63642	Name=VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 13D	PTHR16166:SF93	3723	0.397
YLL039C	64067	64352	Name=UBIQUITIN	PTHR10666	350	1.228
YLL039C	64130	64751	Name=UBIQUITIN	PTHR10666	375	0.604
YLL039C	64358	64985	Name=UBIQUITIN	PTHR10666	118	0.188
YLL039C	64586	65204	Name=UBIQUITIN	PTHR10666	77	0.125
