Gene	start	end	description	database_name	transposons	transposons_normalized
YCL073C	6607	7300	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	522	0.753
YCL073C	7549	8164	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	90	0.146
YCL069W	9709	10282	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	96	0.168
YCL069W	10324	11032	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	419	0.592
YCL067C	12451	12709	Name=-	G3DSA:1.10.10.60	3	0.012
YCL064C	15920	16826	Name=Tryptophan synthase beta subunit-like PLP-dependent enzyme	G3DSA:3.40.50.1100	282	0.311
YCL064C	16451	16766	Name=Tryptophan synthase beta subunit-like PLP-dependent enzyme	G3DSA:3.40.50.1100	131	0.416
YCL059C	22713	23019	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	4	0.013
YCL059C	23022	23283	Name=K Homology domain, type 1	G3DSA:3.30.1370.10	5	0.019
YCL057W	24831	25266	Name=Endopeptidase. Chain P; domain 1	G3DSA:1.20.1050.40	483	1.11
YCL057W	25308	26883	Name=Neurolysin, domain 3	G3DSA:1.10.1370.10	952	0.604
YCL057W	25917	26388	Name=Collagenase (Catalytic Domain)	G3DSA:3.40.390.10	712	1.512
YCL054W	31515	32076	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150	24	0.043
YCL050C	37838	38798	Name=Ap4A phosphorylase 1/2-like	G3DSA:3.30.428.70	808	0.842
YCL048W	42378	42684	Name=Receptor L-domain superfamily	G3DSA:3.80.20.20	119	0.389
YCL048W	43032	43431	Name=Receptor L-domain superfamily	G3DSA:3.80.20.20	371	0.93
YCL047C	43669	44359	Name=HUPs	G3DSA:3.40.50.620	1077	1.561
YCL043C	48709	49126	Name=Glutaredoxin	G3DSA:3.40.30.10	185	0.444
YCL043C	49129	49507	Name=Glutaredoxin	G3DSA:3.40.30.10	5	0.013
YCL043C	49510	49798	Name=Glutaredoxin	G3DSA:3.40.30.10	13	0.045
YCL043C	49801	50161	Name=Glutaredoxin	G3DSA:3.40.30.10	22	0.061
YCL040W	50910	52296	Name=-	G3DSA:3.40.367.20	6028	4.349
YCL040W	51039	52326	Name=-	G3DSA:3.30.420.40	5547	4.31
YCL039W	53434	54412	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	845	0.864
YCL039W	54439	54880	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	518	1.175
YCL038C	55003	55594	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	373	0.631
YCL037C	57643	57904	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	133	0.51
YCL036W	59854	60469	Name=Ribonuclease H superfamily	G3DSA:3.30.420.10	1036	1.685
YCL035C	60843	61170	Name=Glutaredoxin	G3DSA:3.40.30.10	542	1.657
YCL034W	61673	62165	Name=ENTH/VHS	G3DSA:1.25.40.90	1311	2.665
YCL033C	62778	63195	Name=Peptide methionine sulfoxide reductase.	G3DSA:2.170.150.20	528	1.266
YCL032W	63525	63762	Name=Sterile alpha motif/pointed domain superfamily	G3DSA:1.10.150.50	630	2.658
YCL032W	64179	64428	Name=-	G3DSA:3.10.20.90	505	2.028
YCL031C	64677	64812	Name=-	G3DSA:6.10.250.1770	15	0.111
YCL031C	65001	65178	Name=-	G3DSA:6.10.250.2760	1	0.006
YCL030C	65969	66968	Name=-	G3DSA:1.20.5.1300	2106	2.108
YCL030C	66077	67172	Name=Nitrogenase molybdenum iron protein domain	G3DSA:3.40.50.1980	2105	1.922
YCL030C	66116	66548	Name=Nitrogenase molybdenum iron protein domain	G3DSA:3.40.50.1980	2000	4.63
YCL030C	67343	67604	Name=-	G3DSA:1.10.287.1080	621	2.379
YCL030C	67643	67940	Name=Phosphoribosyl-AMP cyclohydrolase domain superfamily	G3DSA:3.10.20.810	656	2.209
YCL029C	69672	69915	Name=CAP Gly-rich domain superfamily	G3DSA:2.30.30.190	940	3.868
YCL027W	73102	73339	Name=SH3 Domains	G3DSA:2.30.30.40	170	0.717
YCL026C-B	73407	73983	Name=NADH Oxidase	G3DSA:3.40.109.10	559	0.97
YCL026C-A	74706	75282	Name=NADH Oxidase	G3DSA:3.40.109.10	1393	2.418
YCL025C	76149	77577	Name=Amino acid/polyamine transporter I	G3DSA:1.20.1740.10	2643	1.851
YCL024W	79198	80329	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	1102	0.974
YCL024W	81898	82273	Name=Kinase associated-1 domain superfamily, fungal	G3DSA:3.30.310.220	292	0.779
YCL018W	91330	92413	Name=Isopropylmalate Dehydrogenase	G3DSA:3.40.718.10	1839	1.698
YCL017C	92887	93970	Name=Aspartate Aminotransferase, domain 1	G3DSA:3.90.1150.10	30	0.028
YCL017C	93202	93937	Name=Pyridoxal phosphate-dependent transferase, major domain	G3DSA:3.40.640.10	29	0.039
YCL011C	102077	102377	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	426	1.42
YCL011C	102464	102701	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	150	0.633
YCL011C	102704	103013	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	406	1.314
YCL010C	103573	103783	Name=-	G3DSA:2.30.30.140	425	2.024
YCL010C	103786	103963	Name=-	G3DSA:2.30.30.140	511	2.887
YCL009C	104708	105080	Name=Acetolactate synthase/Transcription factor NikR, C-terminal	G3DSA:3.30.70.1150	1217	3.272
YCL009C	105086	105323	Name=-	G3DSA:3.30.70.260	751	3.169
YCL008C	105698	105890	Name=-	G3DSA:6.10.140.820	1211	6.307
YCL008C	106370	106850	Name=Ubiquitin Conjugating Enzyme	G3DSA:3.10.110.10	1096	2.283
YCL004W	109288	109840	Name=Endonuclease Chain A	G3DSA:3.30.870.10	13	0.024
YCL004W	109918	110662	Name=Endonuclease Chain A	G3DSA:3.30.870.10	30	0.04
YCL001W-B	113773	114019	Name=50S ribosomal protein L30e-like	G3DSA:3.30.1330.30	262	1.065
YCR002C	117439	118321	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	10	0.011
YCR004C	119718	120315	Name=Flavoprotein-like superfamily	G3DSA:3.40.50.360	691	1.157
YCR005C	121002	122232	Name=Citrate Synthase, domain 1	G3DSA:1.10.580.10	2675	2.175
YCR005C	121098	121440	Name=Citrate synthase-like, small alpha subdomain	G3DSA:1.10.230.10	2248	6.573
YCR008W	129388	130267	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	308	0.35
YCR009C	130831	131533	Name=Arfaptin homology (AH) domain/BAR domain	G3DSA:1.20.1270.60	55	0.078
YCR011C	134995	135730	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	1008	1.371
YCR012W	137749	137962	Name=Phosphoglycerate kinase, N-terminal	G3DSA:3.40.50.1260	2	0.009
YCR012W	137971	138994	Name=Phosphoglycerate kinase, N-terminal	G3DSA:3.40.50.1260	57	0.056
YCR012W	138349	138916	Name=Phosphoglycerate kinase, N-terminal	G3DSA:3.40.50.1260	57	0.101
YCR014C	139214	139394	Name=DNA polymerase, thumb domain	G3DSA:3.30.210.10	451	2.506
YCR014C	139397	139955	Name=Beta Polymerase, domain 2	G3DSA:3.30.460.10	749	1.342
YCR014C	140165	140375	Name=DNA polymerase lambda lyase domain superfamily	G3DSA:1.10.150.110	63	0.3
YCR015C	141390	142164	Name=HAD superfamily	G3DSA:3.40.50.1000	913	1.18
YCR017C	144964	145588	Name=Endonuclease/exonuclease/phosphatase	G3DSA:3.60.10.10	214	0.343
YCR018C	148243	148411	Name=Zinc finger, NHR/GATA-type	G3DSA:3.30.50.10	382	2.274
YCR019W	152876	153836	Name=Ribokinase-like	G3DSA:3.40.1190.20	1665	1.734
YCR020C	154014	154656	Name=Haem oxygenase-like, multi-helical	G3DSA:1.20.910.10	1337	2.083
YCR020C-A	154871	155087	Name=-	G3DSA:2.30.30.100	124	0.574
YCR021C	156276	157029	Name=-	G3DSA:1.20.1070.10	2402	3.19
YCR023C	158687	160322	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	1916	1.172
YCR024C	160755	161838	Name=Bira Bifunctional Protein; Domain 2	G3DSA:3.30.930.10	140	0.129
YCR024C	161853	162174	Name=-	G3DSA:2.40.50.140	23	0.072
YCR026C	164563	165829	Name=Alkaline Phosphatase, subunit A	G3DSA:3.40.720.10	966	0.763
YCR026C	164713	165082	Name=-	G3DSA:3.30.1360.180	900	2.439
YCR027C	167411	167966	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	181	0.326
YCR028C	171737	172334	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	16	0.027
YCR028C-A	173035	173389	Name=-	G3DSA:2.40.50.140	65	0.184
