Gene	start	end	description	database_name	transposons	transposons_normalized
YAL067C	7318	7906	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	346	0.588
YAL067C	8029	8629	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	513	0.855
YAL064C-A	13368	13740	Name=-	G3DSA:2.60.120.1560	841	2.261
YAL063C	27155	27923	Name=-	G3DSA:2.60.120.1560	490	0.638
YAL063C	27620	27716	Name=-	G3DSA:6.20.60.20	125	1.302
YAL062W	31576	31678	Name=Glutamate Dehydrogenase, chain A, domain 3	G3DSA:1.10.285.10	200	1.961
YAL062W	31681	32086	Name=Leucine Dehydrogenase, chain A, domain 1	G3DSA:3.40.50.10860	3043	7.514
YAL062W	32143	32695	Name=-	G3DSA:3.40.50.720	3240	5.87
YAL062W	32707	32935	Name=Glutamate Dehydrogenase, chain A, domain 3	G3DSA:1.10.285.10	2239	9.82
YAL061W	33526	34561	Name=-	G3DSA:3.90.180.10	4479	4.328
YAL061W	33979	34399	Name=-	G3DSA:3.40.50.720	2955	7.036
YAL060W	35236	36265	Name=-	G3DSA:3.90.180.10	2184	2.122
YAL060W	35686	36103	Name=-	G3DSA:3.40.50.720	1281	3.072
YAL058W	37596	38724	Name=-	G3DSA:2.60.120.200	1841	1.632
YAL058W	38187	38622	Name=Calreticulin/calnexin, P domain	G3DSA:2.10.250.10	648	1.49
YAL056W	41242	41887	Name=Kelch-type beta propeller	G3DSA:2.120.10.80	40	0.062
YAL055W	42330	42717	Name=Peroxisome assembly protein 22	G3DSA:3.40.50.11730	789	2.039
YAL054C	42883	43291	Name=AMP-binding enzyme, C-terminal domain superfamily	G3DSA:3.30.300.30	538	1.319
YAL054C	43294	44800	Name=ANL, N-terminal domain	G3DSA:3.40.50.12780	3775	2.507
YAL051W	48759	49011	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	336	1.333
YAL049C	51866	52523	Name=alpha/beta hydrolase	G3DSA:3.40.50.1820	961	1.463
YAL048C	52959	53253	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	307	1.044
YAL048C	53271	53865	Name=-	G3DSA:1.10.238.10	1394	2.347
YAL048C	53871	54204	Name=-	G3DSA:1.10.238.10	239	0.718
YAL048C	54231	54786	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	369	0.665
YAL046C	57049	57319	Name=-	G3DSA:3.10.20.90	258	0.956
YAL044W-A	57557	57845	Name=BolA-like superfamily	G3DSA:3.30.300.90	490	1.701
YAL044C	57958	58348	Name=-	G3DSA:2.40.50.100	1050	2.692
YAL043C	60068	61049	Name=Armadillo-like helical	G3DSA:1.25.10.10	20	0.02
YAL041W	63278	63680	Name=CH domain superfamily	G3DSA:1.10.418.10	5	0.012
YAL041W	63683	64217	Name=Dbl homology (DH) domain	G3DSA:1.20.900.10	3	0.006
YAL041W	64220	64889	Name=PH-like domain superfamily	G3DSA:2.30.29.30	7	0.01
YAL041W	65111	65402	Name=-	G3DSA:3.10.20.90	3	0.01
YAL040C	66905	67238	Name=-	G3DSA:1.10.472.10	3	0.009
YAL038W	71843	72851	Name=Pyruvate kinase-like domain superfamily	G3DSA:3.20.20.60	9	0.009
YAL038W	72050	72353	Name=Pyruvate kinase, insert domain superfamily	G3DSA:2.40.33.10	9	0.03
YAL038W	72854	73247	Name=Pyruvate kinase, C-terminal domain superfamily	G3DSA:3.40.1380.20	10	0.025
YAL036C	75045	75297	Name=Beta-grasp domain superfamily	G3DSA:3.10.20.30	281	1.115
YAL036C	75432	75750	Name=-	G3DSA:6.10.140.1070	541	1.701
YAL036C	75831	76149	Name=-	G3DSA:6.10.140.1070	534	1.679
YAL035W	77618	78308	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	4	0.006
YAL035W	78311	78665	Name=Translation factors	G3DSA:2.40.30.10	10	0.028
YAL035W	78668	78980	Name=Translation initiation factor IF-2, domain 3 superfamily	G3DSA:3.40.50.10050	8	0.026
YAL035W	79001	79433	Name=Translation factors	G3DSA:2.40.30.10	211	0.488
YAL034C	80733	81003	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	567	2.1
YAL033W	82709	83114	Name=Ribonuclease P, Pop5 subunit	G3DSA:3.30.70.3250	14	0.035
YAL030W	87292	87622	Name=-	G3DSA:1.20.5.110	571	1.73
YAL029C	89486	89642	Name=-	G3DSA:1.20.5.190	22	0.141
YAL029C	89801	90170	Name=-	G3DSA:1.20.5.4820	90	0.244
YAL029C	90182	92048	Name=Kinesin motor domain	G3DSA:3.40.850.10	1398	0.749
YAL029C	90299	90908	Name=-	G3DSA:1.20.58.530	1366	2.243
YAL029C	90365	91292	Name=Myosin VI head, motor domain, U50 subdomain	G3DSA:1.20.120.720	1359	1.466
YAL029C	91298	91475	Name=-	G3DSA:1.10.10.820	792	4.475
YAL026C	96721	97297	Name=HAD superfamily	G3DSA:3.40.50.1000	110	0.191
YAL026C	97354	97732	Name=P-type ATPase, cytoplasmic domain N	G3DSA:3.40.1110.10	80	0.212
YAL026C	98398	98941	Name=-	G3DSA:2.70.150.10	218	0.401
YAL025C	100770	101142	Name=-	G3DSA:3.30.390.110	12	0.032
YAL024C	101567	102356	Name=Ras guanine-nucleotide exchange factor, catalytic domain superfamily	G3DSA:1.10.840.10	49	0.062
YAL024C	105407	105869	Name=Son of sevenless (SoS) protein Chain: S domain 1	G3DSA:1.20.870.10	8	0.017
YAL023C	106952	107555	Name=-	G3DSA:2.80.10.50	93	0.154
YAL021C	110851	111940	Name=Endonuclease/exonuclease/phosphatase	G3DSA:3.60.10.10	172	0.158
YAL021C	111976	112525	Name=Ribonuclease Inhibitor	G3DSA:3.80.10.10	130	0.237
YAL021C	112627	112954	Name=Ribonuclease Inhibitor	G3DSA:3.80.10.10	84	0.257
YAL020C	113649	113928	Name=Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	G3DSA:2.130.10.30	597	2.14
YAL020C	113931	114609	Name=Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	G3DSA:2.130.10.30	1934	2.853
YAL019W	116539	117400	Name=SNF2-like, N-terminal domain superfamily	G3DSA:3.40.50.10810	905	1.051
YAL019W	117580	118312	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	290	0.396
YAL017W	123456	123780	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	496	1.531
YAL017W	123792	124293	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	640	1.277
YAL016W	124966	126766	Name=Armadillo-like helical	G3DSA:1.25.10.10	55	0.031
YAL015C	127142	127355	Name=Helix-hairpin-helix, base-excision DNA repair, C-terminal	G3DSA:1.10.1670.10	599	2.812
YAL015C	127358	127691	Name=Hypothetical protein; domain 2	G3DSA:1.10.340.30	537	1.613
YAL014C	128341	128524	Name=-	G3DSA:1.20.5.110	319	1.743
YAL012W	130820	131561	Name=Pyridoxal phosphate-dependent transferase, major domain	G3DSA:3.40.640.10	203	0.274
YAL012W	131564	131981	Name=Aspartate Aminotransferase, domain 1	G3DSA:3.90.1150.10	53	0.127
YAL005C	139607	139820	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10	1735	8.146
YAL005C	139823	140285	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10	968	2.095
YAL005C	140306	141416	Name=-	G3DSA:3.30.420.40	835	0.752
YAL005C	140360	140873	Name=-	G3DSA:3.30.420.40	744	1.45
YAL005C	140504	140750	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10	461	1.874
YAL005C	141071	141233	Name=-	G3DSA:3.30.30.30	162	1.0
YAL003W	142180	142390	Name=-	G3DSA:1.20.1050.130	10	0.048
YAL003W	142513	142792	Name=Translation elongation factor EF1B/ribosomal protein S6	G3DSA:3.30.70.60	0	0
YAL002W	143824	144781	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	1855	1.938
YAL002W	147247	147523	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10	7088	25.681
YAR003W	155023	155497	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	135	0.285
YAR003W	155500	156205	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	39	0.055
YAR007C	156765	157326	Name=-	G3DSA:2.40.50.140	184	0.328
YAR007C	157338	157740	Name=-	G3DSA:2.40.50.140	5	0.012
YAR007C	157752	158076	Name=-	G3DSA:2.40.50.140	0	0
YAR007C	158268	158607	Name=-	G3DSA:2.40.50.140	23	0.068
YAR008W	159506	159785	Name=tRNA endonuclease-like domain superfamily	G3DSA:3.40.1350.10	26	0.093
YAR014C	167890	168085	Name=SH3 Domains	G3DSA:2.30.30.40	128	0.656
YAR015W	169378	169711	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	5	0.015
YAR015W	169714	170149	Name=-	G3DSA:3.30.470.20	3	0.007
YAR018C	170473	171376	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	814	0.901
YAR018C	171388	171697	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20	308	0.997
YAR019C	174154	175087	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	22	0.024
YAR035W	190205	192119	Name=Chloramphenicol acetyltransferase-like domain superfamily	G3DSA:3.30.559.10	19050	9.953
YAR035W	190403	191507	Name=Choline/Carnitine o-acyltransferase, domain 2	G3DSA:3.30.559.70	17954	16.263
YAR042W	192667	193075	Name=Ankyrin repeat-containing domain superfamily	G3DSA:1.25.40.20	1067	2.615
YAR042W	193153	193417	Name=Ankyrin repeat-containing domain superfamily	G3DSA:1.25.40.20	298	1.129
YAR042W	193471	193783	Name=PH-like domain superfamily	G3DSA:2.30.29.30	343	1.099
YAR042W	195265	195790	Name=-	G3DSA:2.40.160.120	222	0.423
YAR042W	195955	196174	Name=-	G3DSA:3.30.70.3490	71	0.324
YAR050W	203448	204216	Name=-	G3DSA:2.60.120.1560	616	0.802
YAR050W	203655	203754	Name=-	G3DSA:6.20.60.20	489	4.939
YAR071W	225664	226774	Name=Histidine phosphatase superfamily	G3DSA:3.40.50.1240	739	0.666
YAR073W	227769	228873	Name=Aldolase class I	G3DSA:3.20.20.70	90	0.082
YAR075W	228856	229315	Name=Aldolase class I	G3DSA:3.20.20.70	42	0.092
