Gene	start	end	description	database_name	transposons	transposons_normalized
YDL247W	6261	7671	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	825	0.585
YDL246C	8739	9711	Name=-	G3DSA:3.90.180.10	1474	1.516
YDL246C	8856	9282	Name=-	G3DSA:3.40.50.720	1220	2.864
YDL245C	11779	13192	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	1366	0.967
YDL244W	16234	17107	Name=-	G3DSA:3.40.190.10	872	0.999
YDL244W	16465	16798	Name=-	G3DSA:3.40.190.10	510	1.532
YDL243C	17618	18563	Name=NADP-dependent oxidoreductase domain superfamily	G3DSA:3.20.20.100	858	0.908
YDL240W	22862	23099	Name=Cysteine Rich Protein	G3DSA:2.10.110.10	38	0.16
YDL240W	23102	23279	Name=Cysteine Rich Protein	G3DSA:2.10.110.10	55	0.311
YDL240W	24062	24266	Name=Cysteine Rich Protein	G3DSA:2.10.110.10	3	0.015
YDL240W	24887	25721	Name=Rho GTPase activation protein	G3DSA:1.10.555.10	117	0.14
YDL238C	28999	30391	Name=Urease, subunit C, domain 1	G3DSA:2.30.40.10	800	0.575
YDL238C	29239	30169	Name=-	G3DSA:3.20.20.140	727	0.782
YDL236W	32371	33205	Name=HAD superfamily	G3DSA:3.40.50.1000	387	0.464
YDL236W	32572	32983	Name=HAD superfamily	G3DSA:3.40.50.1000	266	0.647
YDL235C	33417	33915	Name=HPT domain	G3DSA:1.20.120.160	36	0.072
YDL234C	34365	34773	Name=-	G3DSA:1.10.472.80	414	1.015
YDL234C	34800	35175	Name=putative rabgap domain of human tbc1 domain family member 14 like domains	G3DSA:1.10.8.270	87	0.232
YDL230W	42751	43699	Name=Protein tyrosine phosphatase superfamily	G3DSA:3.90.190.10	892	0.941
YDL229W	44095	45205	Name=-	G3DSA:3.30.420.40	430	0.387
YDL229W	44275	44437	Name=-	G3DSA:3.30.30.30	302	1.864
YDL229W	44638	45154	Name=-	G3DSA:3.30.420.40	210	0.407
YDL229W	44761	45010	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10	181	0.727
YDL229W	45208	45601	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10	109	0.277
YDL229W	45610	45904	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10	125	0.425
YDL227C	46795	47098	Name=Homing endonucleases	G3DSA:3.10.28.10	344	1.135
YDL227C	47101	47452	Name=Homing endonucleases	G3DSA:3.10.28.10	210	0.598
YDL227C	47455	48025	Name=Hedgehog/Intein (Hint) domain	G3DSA:2.170.16.10	875	1.535
YDL226C	51744	52164	Name=Arf GTPase activating protein	G3DSA:1.10.220.150	291	0.693
YDL225W	52466	53468	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	231	0.231
YDL224C	54453	54774	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	454	1.414
YDL220C	62363	62816	Name=-	G3DSA:2.40.50.810	1028	2.269
YDL220C	62936	63530	Name=-	G3DSA:2.40.50.140	75	0.126
YDL220C	63596	63986	Name=-	G3DSA:2.40.50.860	10	0.026
YDL220C	64346	64538	Name=-	G3DSA:1.10.10.2380	0	0
YDL220C	64541	64985	Name=-	G3DSA:2.40.50.800	2	0.005
YDL219W	65245	65692	Name=D-aminoacyl-tRNA deacylase-like superfamily	G3DSA:3.50.80.10	43	0.096
YDL216C	69566	70253	Name=Cytidine Deaminase, domain 2	G3DSA:3.40.140.10	255	0.371
YDL215C	70861	71776	Name=-	G3DSA:3.40.50.720	359	0.392
YDL214C	74469	75486	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10	308	0.303
YDL213C	77498	77741	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	201	0.827
YDL210W	84474	85914	Name=Amino acid/polyamine transporter I	G3DSA:1.20.1740.10	954	0.662
YDL209C	86545	86878	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	4	0.012
YDL208W	87620	87980	Name=50S ribosomal protein L30e-like	G3DSA:3.30.1330.30	20	0.056
YDL207W	88977	89862	Name=GLE1-like superfamily	G3DSA:1.25.40.510	7	0.008
YDL206W	90185	90782	Name=NCX, central ion-binding domain superfamily	G3DSA:1.20.1420.30	475	0.796
YDL206W	91805	92444	Name=NCX, central ion-binding domain superfamily	G3DSA:1.20.1420.30	149	0.233
YDL205C	92770	93052	Name=Porphobilinogen deaminase, C-terminal domain superfamily	G3DSA:3.30.160.40	2	0.007
YDL205C	93088	93727	Name=-	G3DSA:3.40.190.10	29	0.045
YDL205C	93112	93424	Name=-	G3DSA:3.40.190.10	29	0.093
YDL203C	96084	96564	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	183	0.381
YDL203C	96573	96798	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	94	0.418
YDL203C	96801	97176	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10	155	0.413
YDL202W	98616	99036	Name=Ribosomal protein L10-like domain superfamily	G3DSA:3.30.70.1730	4	0.01
YDL201W	99789	100398	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150	293	0.481
YDL200C	100524	100776	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10	174	0.69
YDL199C	101652	103032	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	318	0.23
YDL198C	103663	104512	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10	22	0.026
YDL195W	107211	108201	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10	37	0.037
YDL195W	108315	108447	Name=-	G3DSA:2.20.25.400	0	0
YDL195W	108450	108615	Name=-	G3DSA:6.10.140.1600	0	0
YDL195W	108732	109446	Name=-	G3DSA:1.25.40.980	13	0.018
YDL195W	110694	111024	Name=Functional domain of the splicing factor Prp18	G3DSA:1.20.940.10	10	0.03
YDL194W	111850	113257	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20	303	0.215
YDL193W	115173	115797	Name=Decaprenyl diphosphate synthase-like superfamily	G3DSA:3.40.1180.10	4	0.006
YDL192W	116339	116864	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	64	0.122
YDL191W	117667	117868	Name=Ribosomal protein L29/L35 superfamily	G3DSA:1.10.287.310	10	0.05
YDL191W	117889	118024	Name=-	G3DSA:6.10.250.3450	6	0.044
YDL190C	118709	118952	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10	4	0.016
YDL189W	122222	122582	Name=R3H domain superfamily	G3DSA:3.30.1370.50	145	0.403
YDL188C	123867	124788	Name=Metallo-dependent phosphatase-like	G3DSA:3.60.21.10	482	0.523
YDL185W	126838	127066	Name=ATP synthase subunit alpha, N-terminal domain-like superfamily	G3DSA:2.40.30.20	5	0.022
YDL185W	127072	127663	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	23	0.039
YDL185W	127201	127417	Name=-	G3DSA:2.40.50.100	23	0.106
YDL185W	128185	128545	Name=Homing endonucleases	G3DSA:3.10.28.10	3	0.008
YDL185W	128548	128830	Name=Homing endonucleases	G3DSA:3.10.28.10	0	0
YDL185W	128965	129532	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	22	0.039
YDL185W	129538	130000	Name=ATPase, F1/V1 complex, beta/alpha subunit, C-terminal	G3DSA:1.10.1140.10	6	0.013
YDL182W	133476	134301	Name=Aldolase class I	G3DSA:3.20.20.70	684	0.829
YDL182W	134304	134655	Name=-	G3DSA:1.10.238.260	669	1.906
YDL181W	135242	135431	Name=Single helix bin	G3DSA:1.20.5.500	113	0.598
YDL179W	138318	138918	Name=-	G3DSA:1.10.472.10	130	0.217
YDL178W	139678	139984	Name=FAD-binding, type PCMH, subdomain 1	G3DSA:3.30.43.10	145	0.474
YDL178W	139990	140353	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10	146	0.402
YDL178W	140356	140719	Name=-	G3DSA:3.30.70.2190	97	0.267
YDL178W	140725	140989	Name=-	G3DSA:3.30.70.2740	191	0.723
YDL178W	140992	141112	Name=Vanillyl-alcohol oxidase, C-terminal subdomain 2	G3DSA:1.10.45.10	65	0.542
YDL177C	141220	141691	Name=Impact, N-terminal domain superfamily	G3DSA:3.30.230.30	533	1.132
YDL175C	144924	145170	Name=-	G3DSA:4.10.60.10	122	0.496
YDL175C	145218	145374	Name=-	G3DSA:4.10.60.10	55	0.353
YDL174C	145867	145984	Name=Vanillyl-alcohol oxidase, C-terminal subdomain 2	G3DSA:1.10.45.10	10	0.085
YDL174C	145987	146224	Name=-	G3DSA:3.30.70.2740	274	1.156
YDL174C	146542	147238	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10	395	0.568
YDL171C	149247	149886	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60	943	1.476
YDL171C	149895	150291	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60	557	1.407
YDL171C	150294	150756	Name=Alpha-helical ferredoxin	G3DSA:1.10.1060.10	400	0.866
YDL171C	150939	151764	Name=Glutamate synthase, alpha subunit, C-terminal domain superfamily	G3DSA:2.160.20.60	537	0.651
YDL171C	151875	154020	Name=Aldolase class I	G3DSA:3.20.20.70	1019	0.475
YDL171C	153057	154167	Name=Aldolase class I	G3DSA:3.20.20.70	407	0.367
YDL171C	153834	155478	Name=Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	G3DSA:3.60.20.10	617	0.375
YDL170W	156345	156540	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10	409	2.097
YDL168W	159649	160735	Name=-	G3DSA:3.90.180.10	820	0.755
YDL168W	160156	160579	Name=-	G3DSA:3.40.50.720	257	0.608
YDL167C	161324	161432	Name=-	G3DSA:4.10.1060.10	41	0.38
YDL167C	161999	162110	Name=-	G3DSA:4.10.1060.10	71	0.64
YDL167C	162185	162500	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330	89	0.283
YDL166C	163514	164036	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300	20	0.038
YDL165W	164293	164863	Name=CCR4-NOT complex subunit 2/3/5, N-terminal domain superfamily	G3DSA:2.30.30.1020	23	0.04
YDL164C	164989	165445	Name=-	G3DSA:2.40.50.140	23	0.05
YDL164C	165448	166045	Name=-	G3DSA:3.30.1490.70	2	0.003
