Gene	start	end	description	database_name
YEL077C	2363	2921	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YEL071W	16409	16715	Name=FAD-binding, type PCMH, subdomain 1	G3DSA:3.30.43.10
YEL071W	16721	17075	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10
YEL071W	17087	17447	Name=-	G3DSA:3.30.70.2190
YEL071W	17456	17720	Name=-	G3DSA:3.30.70.2740
YEL071W	17723	17843	Name=Vanillyl-alcohol oxidase, C-terminal subdomain 2	G3DSA:1.10.45.10
YEL070W	19619	20471	Name=-	G3DSA:3.40.50.720
YEL070W	20474	21095	Name=6-phosphogluconate dehydrogenase, domain 2	G3DSA:1.10.1040.10
YEL069C	21659	23075	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YEL066W	26754	27204	Name=-	G3DSA:3.40.630.30
YEL065W	27852	28473	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YEL065W	28623	29205	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YEL063C	31822	33217	Name=Amino acid/polyamine transporter I	G3DSA:1.20.1740.10
YEL061C	38088	39501	Name=Kinesin motor domain	G3DSA:3.40.850.10
YEL060C	40192	41107	Name=Peptidase S8/S53 domain	G3DSA:3.40.50.200
YEL060C	41116	41410	Name=Peptidase S8 propeptide/proteinase inhibitor I9	G3DSA:3.30.70.80
YEL058W	43258	43810	Name=-	G3DSA:3.40.120.10
YEL058W	43843	44281	Name=-	G3DSA:3.40.120.10
YEL058W	44674	44923	Name=-	G3DSA:3.30.310.50
YEL056W	47171	48371	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YEL054C	52729	52975	Name=Ribosomal protein L11, C-terminal domain superfamily	G3DSA:1.10.10.250
YEL054C	52978	53215	Name=Ribosomal protein L11/L12, N-terminal domain superfamily	G3DSA:3.30.1550.10
YEL052W	56871	57372	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YEL051W	58381	58969	Name=-	G3DSA:1.10.287.3240
YEL050C	59678	59921	Name=Ribosomal protein L2, domain 3	G3DSA:4.10.950.10
YEL050C	59924	60158	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YEL050C	60239	60578	Name=-	G3DSA:2.40.50.140
YEL048C	64711	65164	Name=-	G3DSA:3.30.450.70
YEL047C	65405	66779	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60
YEL047C	65579	66059	Name=Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	G3DSA:3.90.700.10
YEL046C	67745	68000	Name=Aspartate Aminotransferase, domain 1	G3DSA:3.90.1150.10
YEL046C	68012	68747	Name=Pyridoxal phosphate-dependent transferase, major domain	G3DSA:3.40.640.10
YEL043W	70559	70904	Name=Immunoglobulins	G3DSA:2.60.40.10
YEL042W	74047	75280	Name=-	G3DSA:3.30.420.40
YEL042W	74407	75244	Name=Exopolyphosphatase. Domain 2	G3DSA:3.30.420.150
YEL041W	76259	77213	Name=Inorganic polyphosphate/ATP-NAD kinase, N-terminal	G3DSA:3.40.50.10330
YEL041W	76685	77138	Name=ATP-NAD kinase, PpnK-type, C-terminal	G3DSA:2.60.200.30
YEL040W	78335	79046	Name=-	G3DSA:2.60.120.200
YEL039C	79638	79971	Name=Cytochrome c-like domain superfamily	G3DSA:1.10.760.10
YEL038W	80489	81107	Name=HAD superfamily	G3DSA:3.40.50.1000
YEL038W	80519	80750	Name=-	G3DSA:1.10.720.60
YEL037C	81409	81562	Name=-	G3DSA:1.10.8.10
YEL037C	81676	81826	Name=XPC-binding domain superfamily	G3DSA:1.10.10.540
YEL037C	82039	82180	Name=-	G3DSA:1.10.8.10
YEL037C	82381	82600	Name=-	G3DSA:3.10.20.90
YEL036C	83475	84378	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10
YEL034W	85679	85925	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YEL034W	85931	86147	Name=-	G3DSA:2.40.50.140
YEL032W	86991	87429	Name=-	G3DSA:3.30.1640.10
YEL032W	87444	87840	Name=-	G3DSA:2.40.50.140
YEL032W	87522	87690	Name=-	G3DSA:2.20.28.10
YEL032W	87957	89205	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YEL031W	90942	91416	Name=-	G3DSA:2.70.150.10
YEL031W	91737	92262	Name=P-type ATPase, cytoplasmic domain N	G3DSA:3.40.1110.10
YEL031W	92265	92784	Name=HAD superfamily	G3DSA:3.40.50.1000
YEL030W	94734	95841	Name=-	G3DSA:3.30.420.40
YEL030W	95259	95802	Name=-	G3DSA:3.30.420.40
YEL030W	95391	95652	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10
YEL030W	95853	96270	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10
YEL030W	96276	96540	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10
YEL029C	96881	97790	Name=Ribokinase-like	G3DSA:3.40.1190.20
YEL027W	100796	101243	Name=F/V-ATP synthase subunit C superfamily	G3DSA:1.20.120.610
YEL026W	101949	102321	Name=50S ribosomal protein L30e-like	G3DSA:3.30.1330.30
YEL024W	107353	107515	Name=Ubiquinol cytochrome reductase, transmembrane domain	G3DSA:1.20.5.270
YEL024W	107518	107905	Name=Rieske [2Fe-2S] iron-sulphur domain superfamily	G3DSA:2.102.10.10
YEL022W	113080	113314	Name=-	G3DSA:1.10.220.20
YEL022W	113317	113719	Name=Sec7, C-terminal domain superfamily	G3DSA:1.10.1000.11
YEL021W	116170	116968	Name=Aldolase class I	G3DSA:3.20.20.70
YEL020W-A	117214	117472	Name=Mitochondrial import inner membrane translocase subunit tim13 like domains	G3DSA:1.10.287.810
YEL020C	118631	119246	Name=-	G3DSA:3.40.50.970
YEL020C	119276	119735	Name=-	G3DSA:3.40.50.1220
YEL020C	119789	120296	Name=-	G3DSA:3.40.50.970
YEL019C	120545	121277	Name=-	G3DSA:1.20.120.1010
YEL019C	120590	120749	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10
YEL016C	124790	125984	Name=Alkaline Phosphatase, subunit A	G3DSA:3.40.720.10
YEL016C	124913	125288	Name=-	G3DSA:3.30.1360.180
YEL015W	126632	126863	Name=-	G3DSA:2.30.30.100
YEL015W	127394	128246	Name=YjeF N-terminal domain superfamily	G3DSA:3.40.50.10260
YEL013W	128879	129305	Name=Armadillo-like helical	G3DSA:1.25.10.10
YEL013W	129308	130433	Name=Armadillo-like helical	G3DSA:1.25.10.10
YEL012W	131775	132255	Name=Ubiquitin Conjugating Enzyme	G3DSA:3.10.110.10
YEL011W	133165	134914	Name=Glycosidases	G3DSA:3.20.20.80
YEL011W	133288	133651	Name=Immunoglobulins	G3DSA:2.60.40.10
YEL011W	134932	135232	Name=Glycosyl hydrolase, all-beta	G3DSA:2.60.40.1180
YEL009C	138920	139103	Name=Classic Zinc Finger	G3DSA:3.30.160.60
YEL006W	144354	144729	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10
YEL006W	144732	145323	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10
YEL003W	148200	148500	Name=Prefoldin	G3DSA:1.10.287.370
YER003C	157843	159103	Name=Jelly Rolls	G3DSA:2.60.120.10
YER003C	158140	158662	Name=Phosphomannose Isomerase, domain 2	G3DSA:1.10.441.10
YER003C	158215	159091	Name=Jelly Rolls	G3DSA:2.60.120.10
YER004W	159583	160264	Name=-	G3DSA:3.40.50.720
YER005W	160577	161882	Name=-	G3DSA:3.30.420.40
YER005W	160994	161861	Name=Exopolyphosphatase. Domain 2	G3DSA:3.30.420.150
YER006W	163221	163755	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER006W	163776	164070	Name=GTP-binding protein, orthogonal bundle domain superfamily	G3DSA:1.10.1580.10
YER007W	164530	164755	Name=CAP Gly-rich domain superfamily	G3DSA:2.30.30.190
YER007W	164761	165265	Name=Ribonuclease Inhibitor	G3DSA:3.80.10.10
YER007W	165268	165703	Name=Ribonuclease Inhibitor	G3DSA:3.80.10.10
YER007C-A	166345	166882	Name=-	G3DSA:3.10.400.20
YER008C	171155	171605	Name=-	G3DSA:2.30.29.90
YER009W	172118	172490	Name=-	G3DSA:3.10.450.50
YER010C	172636	173335	Name=-	G3DSA:3.50.30.40
YER012W	177838	178426	Name=Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	G3DSA:3.60.20.10
YER013W	179366	179618	Name=-	G3DSA:2.40.50.140
YER013W	180119	180815	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER013W	180818	181343	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER013W	181412	181886	Name=-	G3DSA:1.20.120.1080
YER014W	182633	184217	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60
YER015W	184796	186302	Name=ANL, N-terminal domain	G3DSA:3.40.50.12780
YER016W	188280	188649	Name=CH domain superfamily	G3DSA:1.10.418.10
YER016W	188808	189123	Name=-	G3DSA:1.20.5.1430
YER017C	189592	190165	Name=Peptidase M41	G3DSA:1.20.58.760
YER017C	190168	190408	Name=-	G3DSA:1.10.8.60
YER017C	190414	190990	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER017C	191119	191377	Name=-	G3DSA:3.40.1690.20
YER018C	191961	192234	Name=Chromosome segregation protein Spc25	G3DSA:3.30.457.50
YER018C	192462	192621	Name=Chromosome segregation protein Spc25	G3DSA:3.30.457.50
YER019W	192893	193826	Name=Endonuclease/exonuclease/phosphatase	G3DSA:3.60.10.10
YER020W	195543	196479	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER020W	195624	195993	Name=G protein alpha subunit, helical insertion	G3DSA:1.10.400.10
YER022W	199412	199577	Name=-	G3DSA:6.10.250.2620
YER023W	201079	201616	Name=-	G3DSA:3.40.50.720
YER023W	201619	201925	Name=-	G3DSA:1.10.3730.10
YER024W	202210	202537	Name=Carnitine o-acyltransferase, N-terminal	G3DSA:1.10.275.20
YER024W	202540	203758	Name=Choline/Carnitine o-acyltransferase, domain 2	G3DSA:3.30.559.70
YER024W	203770	204406	Name=Chloramphenicol acetyltransferase-like domain superfamily	G3DSA:3.30.559.10
YER025W	205545	206172	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER025W	206175	206520	Name=Translation factors	G3DSA:2.40.30.10
YER025W	206523	206820	Name=Translation factors	G3DSA:2.40.30.10
YER026C	207670	208249	Name=CDP-alcohol phosphatidyltransferase, transmembrane domain	G3DSA:1.20.120.1760
YER027C	208984	209242	Name=-	G3DSA:6.20.250.60
YER027C	209500	209755	Name=Immunoglobulins	G3DSA:2.60.40.10
YER028C	211651	211750	Name=Classic Zinc Finger	G3DSA:3.30.160.60
YER028C	211753	211846	Name=Classic Zinc Finger	G3DSA:3.30.160.60
YER029C	212865	213153	Name=-	G3DSA:2.30.30.100
YER031C	214126	214714	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER036C	223375	224113	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER036C	224155	224953	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YER037W	225922	226300	Name=-	G3DSA:1.10.150.450
YER037W	225973	226645	Name=HAD superfamily	G3DSA:3.40.50.1000
