Gene	start	end	description	database_name
YDL247W	6261	7671	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YDL246C	8739	9711	Name=-	G3DSA:3.90.180.10
YDL246C	8856	9282	Name=-	G3DSA:3.40.50.720
YDL245C	11779	13192	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YDL244W	16234	17107	Name=-	G3DSA:3.40.190.10
YDL244W	16465	16798	Name=-	G3DSA:3.40.190.10
YDL243C	17618	18563	Name=NADP-dependent oxidoreductase domain superfamily	G3DSA:3.20.20.100
YDL240W	22862	23099	Name=Cysteine Rich Protein	G3DSA:2.10.110.10
YDL240W	23102	23279	Name=Cysteine Rich Protein	G3DSA:2.10.110.10
YDL240W	24062	24266	Name=Cysteine Rich Protein	G3DSA:2.10.110.10
YDL240W	24887	25721	Name=Rho GTPase activation protein	G3DSA:1.10.555.10
YDL238C	28999	30391	Name=Urease, subunit C, domain 1	G3DSA:2.30.40.10
YDL238C	29239	30169	Name=-	G3DSA:3.20.20.140
YDL236W	32371	33205	Name=HAD superfamily	G3DSA:3.40.50.1000
YDL236W	32572	32983	Name=HAD superfamily	G3DSA:3.40.50.1000
YDL235C	33417	33915	Name=HPT domain	G3DSA:1.20.120.160
YDL234C	34365	34773	Name=-	G3DSA:1.10.472.80
YDL234C	34800	35175	Name=putative rabgap domain of human tbc1 domain family member 14 like domains	G3DSA:1.10.8.270
YDL230W	42751	43699	Name=Protein tyrosine phosphatase superfamily	G3DSA:3.90.190.10
YDL229W	44095	45205	Name=-	G3DSA:3.30.420.40
YDL229W	44275	44437	Name=-	G3DSA:3.30.30.30
YDL229W	44638	45154	Name=-	G3DSA:3.30.420.40
YDL229W	44761	45010	Name=Actin; Chain A, domain 4	G3DSA:3.90.640.10
YDL229W	45208	45601	Name=Substrate Binding Domain Of DNAk; Chain A, domain 1	G3DSA:2.60.34.10
YDL229W	45610	45904	Name=Heat shock protein 70kD, C-terminal domain superfamily	G3DSA:1.20.1270.10
YDL227C	46795	47098	Name=Homing endonucleases	G3DSA:3.10.28.10
YDL227C	47101	47452	Name=Homing endonucleases	G3DSA:3.10.28.10
YDL227C	47455	48025	Name=Hedgehog/Intein (Hint) domain	G3DSA:2.170.16.10
YDL226C	51744	52164	Name=Arf GTPase activating protein	G3DSA:1.10.220.150
YDL225W	52466	53468	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL224C	54453	54774	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YDL220C	62363	62816	Name=-	G3DSA:2.40.50.810
YDL220C	62936	63530	Name=-	G3DSA:2.40.50.140
YDL220C	63596	63986	Name=-	G3DSA:2.40.50.860
YDL220C	64346	64538	Name=-	G3DSA:1.10.10.2380
YDL220C	64541	64985	Name=-	G3DSA:2.40.50.800
YDL219W	65245	65692	Name=D-aminoacyl-tRNA deacylase-like superfamily	G3DSA:3.50.80.10
YDL216C	69566	70253	Name=Cytidine Deaminase, domain 2	G3DSA:3.40.140.10
YDL215C	70861	71776	Name=-	G3DSA:3.40.50.720
YDL214C	74469	75486	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10
YDL213C	77498	77741	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YDL210W	84474	85914	Name=Amino acid/polyamine transporter I	G3DSA:1.20.1740.10
YDL209C	86545	86878	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YDL208W	87620	87980	Name=50S ribosomal protein L30e-like	G3DSA:3.30.1330.30
YDL207W	88977	89862	Name=GLE1-like superfamily	G3DSA:1.25.40.510
YDL206W	90185	90782	Name=NCX, central ion-binding domain superfamily	G3DSA:1.20.1420.30
YDL206W	91805	92444	Name=NCX, central ion-binding domain superfamily	G3DSA:1.20.1420.30
YDL205C	92770	93052	Name=Porphobilinogen deaminase, C-terminal domain superfamily	G3DSA:3.30.160.40
YDL205C	93088	93727	Name=-	G3DSA:3.40.190.10
YDL205C	93112	93424	Name=-	G3DSA:3.40.190.10
YDL203C	96084	96564	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10
YDL203C	96573	96798	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10
YDL203C	96801	97176	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10
YDL202W	98616	99036	Name=Ribosomal protein L10-like domain superfamily	G3DSA:3.30.70.1730
YDL201W	99789	100398	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150
YDL200C	100524	100776	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10
YDL199C	101652	103032	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YDL198C	103663	104512	Name=Mitochondrial carrier domain	G3DSA:1.50.40.10
YDL195W	107211	108201	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YDL195W	108315	108447	Name=-	G3DSA:2.20.25.400
YDL195W	108450	108615	Name=-	G3DSA:6.10.140.1600
YDL195W	108732	109446	Name=-	G3DSA:1.25.40.980
YDL195W	110694	111024	Name=Functional domain of the splicing factor Prp18	G3DSA:1.20.940.10
YDL194W	111850	113257	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YDL193W	115173	115797	Name=Decaprenyl diphosphate synthase-like superfamily	G3DSA:3.40.1180.10
YDL192W	116339	116864	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL191W	117667	117868	Name=Ribosomal protein L29/L35 superfamily	G3DSA:1.10.287.310
YDL191W	117889	118024	Name=-	G3DSA:6.10.250.3450
YDL190C	118709	118952	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10
YDL189W	122222	122582	Name=R3H domain superfamily	G3DSA:3.30.1370.50
YDL188C	123867	124788	Name=Metallo-dependent phosphatase-like	G3DSA:3.60.21.10
YDL185W	126838	127066	Name=ATP synthase subunit alpha, N-terminal domain-like superfamily	G3DSA:2.40.30.20
YDL185W	127072	127663	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL185W	127201	127417	Name=-	G3DSA:2.40.50.100
YDL185W	128185	128545	Name=Homing endonucleases	G3DSA:3.10.28.10
YDL185W	128548	128830	Name=Homing endonucleases	G3DSA:3.10.28.10
YDL185W	128965	129532	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL185W	129538	130000	Name=ATPase, F1/V1 complex, beta/alpha subunit, C-terminal	G3DSA:1.10.1140.10
YDL182W	133476	134301	Name=Aldolase class I	G3DSA:3.20.20.70
YDL182W	134304	134655	Name=-	G3DSA:1.10.238.260
YDL181W	135242	135431	Name=Single helix bin	G3DSA:1.20.5.500
YDL179W	138318	138918	Name=-	G3DSA:1.10.472.10
YDL178W	139678	139984	Name=FAD-binding, type PCMH, subdomain 1	G3DSA:3.30.43.10
YDL178W	139990	140353	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10
YDL178W	140356	140719	Name=-	G3DSA:3.30.70.2190
YDL178W	140725	140989	Name=-	G3DSA:3.30.70.2740
YDL178W	140992	141112	Name=Vanillyl-alcohol oxidase, C-terminal subdomain 2	G3DSA:1.10.45.10
YDL177C	141220	141691	Name=Impact, N-terminal domain superfamily	G3DSA:3.30.230.30
YDL175C	144924	145170	Name=-	G3DSA:4.10.60.10
YDL175C	145218	145374	Name=-	G3DSA:4.10.60.10
YDL174C	145867	145984	Name=Vanillyl-alcohol oxidase, C-terminal subdomain 2	G3DSA:1.10.45.10
YDL174C	145987	146224	Name=-	G3DSA:3.30.70.2740
YDL174C	146542	147238	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10
YDL171C	149247	149886	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60
YDL171C	149895	150291	Name=FAD/NAD(P)-binding domain superfamily	G3DSA:3.50.50.60
YDL171C	150294	150756	Name=Alpha-helical ferredoxin	G3DSA:1.10.1060.10
YDL171C	150939	151764	Name=Glutamate synthase, alpha subunit, C-terminal domain superfamily	G3DSA:2.160.20.60
YDL171C	151875	154020	Name=Aldolase class I	G3DSA:3.20.20.70
YDL171C	153057	154167	Name=Aldolase class I	G3DSA:3.20.20.70
YDL171C	153834	155478	Name=Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	G3DSA:3.60.20.10
YDL170W	156345	156540	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10
YDL168W	159649	160735	Name=-	G3DSA:3.90.180.10
YDL168W	160156	160579	Name=-	G3DSA:3.40.50.720
YDL167C	161324	161432	Name=-	G3DSA:4.10.1060.10
YDL167C	161999	162110	Name=-	G3DSA:4.10.1060.10
YDL167C	162185	162500	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YDL166C	163514	164036	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL165W	164293	164863	Name=CCR4-NOT complex subunit 2/3/5, N-terminal domain superfamily	G3DSA:2.30.30.1020
YDL164C	164989	165445	Name=-	G3DSA:2.40.50.140
YDL164C	165448	166045	Name=-	G3DSA:3.30.1490.70
YDL164C	165613	165988	Name=DNA ligase/mRNA capping enzyme	G3DSA:3.30.470.30
YDL164C	166069	166864	Name=DNA ligase, ATP-dependent, N-terminal domain superfamily	G3DSA:1.10.3260.10
YDL161W	167720	168176	Name=ENTH/VHS	G3DSA:1.25.40.90
YDL160C-A	169368	169605	Name=Histone, subunit A	G3DSA:1.10.20.10
YDL160C	170655	171177	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL160C	171180	171903	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL159W	172973	173306	Name=Phosphorylase Kinase; domain 1	G3DSA:3.30.200.20
YDL159W	173360	174002	Name=Transferase(Phosphotransferase) domain 1	G3DSA:1.10.510.10
YDL156W	175458	176463	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YDL155W	177286	178000	Name=-	G3DSA:1.10.472.10
YDL155W	177328	177664	Name=-	G3DSA:1.10.472.10
YDL154W	179075	179771	Name=-	G3DSA:1.10.1420.10
YDL154W	180092	181031	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YDL147W	191917	192157	Name=Winged helix-like DNA-binding domain superfamily	G3DSA:1.10.10.10
YDL145C	195722	196250	Name=-	G3DSA:1.25.40.470
YDL145C	197204	198173	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YDL144C	198688	199108	Name=6-phosphogluconate dehydrogenase, domain 2	G3DSA:1.10.1040.10
YDL144C	199135	199729	Name=-	G3DSA:3.40.50.720
YDL143W	200080	201568	Name=GroEL-like equatorial domain superfamily	G3DSA:1.10.560.10
YDL143W	200419	201220	Name=TCP-1-like chaperonin intermediate domain superfamily	G3DSA:3.30.260.10
YDL143W	200629	201103	Name=GroEL	G3DSA:3.50.7.10
YDL142C	201736	202381	Name=CDP-alcohol phosphatidyltransferase, transmembrane domain	G3DSA:1.20.120.1760
YDL141W	203066	203765	Name=Class I glutamine amidotransferase-like	G3DSA:3.40.50.880
YDL141W	204191	204896	Name=Bira Bifunctional Protein; Domain 2	G3DSA:3.30.930.10
YDL140C	206241	206373	Name=-	G3DSA:1.10.150.390
YDL140C	206736	207138	Name=RNA polymerase Rpb1, domain 7 superfamily	G3DSA:3.30.1360.140
YDL140C	207900	208023	Name=-	G3DSA:6.20.50.80
YDL140C	208026	208200	Name=-	G3DSA:6.10.250.2940
YDL140C	208203	208557	Name=RNA polymerase Rpb1, funnel domain superfamily	G3DSA:1.10.132.30
YDL140C	208572	209016	Name=RNA polymerase Rpb1, domain 3	G3DSA:1.10.274.100
YDL140C	209019	209562	Name=-	G3DSA:2.40.40.20
YDL140C	209259	209436	Name=RNA polymerase ii	G3DSA:3.30.1490.180
YDL140C	209646	209790	Name=RNA polymerase II, clamp domain	G3DSA:4.10.860.120
