Gene	start	end	description	database_name
YML133C	2197	2899	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YML131W	10285	11272	Name=-	G3DSA:3.90.180.10
YML131W	10621	11176	Name=-	G3DSA:3.40.50.720
YML126C	19062	20403	Name=Thiolase-like	G3DSA:3.40.47.10
YML125C	20796	21204	Name=Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	G3DSA:3.40.50.80
YML125C	21207	21513	Name=Translation factors	G3DSA:2.40.30.10
YML124C	22372	22528	Name=Helix hairpin bin	G3DSA:1.10.287.600
YML124C	22531	22873	Name=Tubulin/FtsZ-like, C-terminal domain	G3DSA:3.30.1330.20
YML124C	22876	23680	Name=Tubulin/FtsZ, GTPase domain	G3DSA:3.40.50.1440
YML123C	24105	24822	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YML123C	24930	25617	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YML121W	26933	27488	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YML121W	27491	27860	Name=-	G3DSA:3.30.450.190
YML120C	28268	29681	Name=-	G3DSA:3.50.50.100
YML118W	32604	33822	Name=Endonuclease/exonuclease/phosphatase	G3DSA:3.60.10.10
YML117W	36133	36418	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YML117W	36436	36832	Name=Nucleotide-binding alpha-beta plait domain superfamily	G3DSA:3.30.70.330
YML116W	38400	38988	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YML116W	38991	39759	Name=MFS general substrate transporter like domains	G3DSA:1.20.1250.20
YML115C	40246	40963	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10
YML115C	40966	41290	Name=Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	G3DSA:3.90.550.10
YML110C	50033	50735	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150
YML108W	54796	55108	Name=YML108W-like superfamily	G3DSA:3.10.20.250
YML106W	56779	57451	Name=Phosphoribosyltransferase-like	G3DSA:3.40.50.2020
YML105C	58072	58432	Name=Signal recognition particle, subunit SRP19-like superfamily	G3DSA:3.30.56.30
YML104C	59625	60003	Name=PX domain superfamily	G3DSA:3.30.1520.10
YML103C	62839	63718	Name=-	G3DSA:1.25.10.70
YML102W	68300	69119	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YML102W	69257	69671	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YML101C	69737	69863	Name=-	G3DSA:1.10.8.10
YML100W	71626	72373	Name=Glycogen Phosphorylase B;	G3DSA:3.40.50.2000
YML100W	72376	72970	Name=Glycogen Phosphorylase B;	G3DSA:3.40.50.2000
YML099C	76884	77001	Name=Zn(2)-C6 fungal-type DNA-binding domain superfamily	G3DSA:4.10.240.10
YML098W	77297	77426	Name=Histone, subunit A	G3DSA:1.10.20.10
YML097C	78337	78496	Name=-	G3DSA:1.10.8.10
YML097C	78685	79189	Name=VPS9 domain	G3DSA:1.20.1050.80
YML097C	79231	79555	Name=-	G3DSA:1.10.246.120
YML096W	80002	80470	Name=Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	G3DSA:3.60.20.10
YML096W	80566	81478	Name=HUPs	G3DSA:3.40.50.620
YML095C	81483	81840	Name=-	G3DSA:3.40.50.10130
YML094W	82293	82758	Name=Prefoldin	G3DSA:1.10.287.370
YML092C	85989	86736	Name=Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1	G3DSA:3.60.20.10
YML088W	92250	92493	Name=-	G3DSA:1.20.1280.50
YML088W	92574	93663	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YML087C	94469	94874	Name=Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	G3DSA:3.40.50.80
YML087C	94877	95180	Name=Translation factors	G3DSA:2.40.30.10
YML086C	96009	96411	Name=-	G3DSA:3.30.70.2520
YML086C	96750	97107	Name=FAD-binding, type PCMH, subdomain 2	G3DSA:3.30.465.10
YML086C	97146	97359	Name=FAD-binding, type PCMH, subdomain 1	G3DSA:3.30.43.10
YML085C	98059	98245	Name=Helix hairpin bin	G3DSA:1.10.287.600
YML085C	98248	98590	Name=Tubulin/FtsZ-like, C-terminal domain	G3DSA:3.30.1330.20
YML085C	98593	99397	Name=Tubulin/FtsZ, GTPase domain	G3DSA:3.40.50.1440
YML082W	102633	103347	Name=Pyridoxal phosphate-dependent transferase, major domain	G3DSA:3.40.640.10
YML082W	103386	103809	Name=Aspartate Aminotransferase, domain 1	G3DSA:3.90.1150.10
YML081W	104954	105026	Name=Classic Zinc Finger	G3DSA:3.30.160.60
YML081W	105029	105116	Name=Classic Zinc Finger	G3DSA:3.30.160.60
YML080W	108893	109610	Name=Aldolase class I	G3DSA:3.20.20.70
YML079W	110250	110850	Name=Jelly Rolls	G3DSA:2.60.120.10
YML078W	111038	111548	Name=Cyclophilin-like domain superfamily	G3DSA:2.40.100.10
YML077W	111868	112342	Name=-	G3DSA:3.30.450.70
YML075C	115838	116822	Name=Hydroxymethylglutaryl-CoA reductase, class I/II, catalytic domain superfamily	G3DSA:3.90.770.10
YML075C	116318	116672	Name=Hydroxymethylglutaryl-CoA reductase, class I/II, NAD/NADP-binding domain superfamily	G3DSA:3.30.70.420
YML075C	116825	117077	Name=Hydroxymethylglutaryl-CoA reductase, N-terminal	G3DSA:1.10.3270.10
YML074C	120094	120442	Name=-	G3DSA:3.10.50.40
YML074C	120829	121303	Name=Nucleoplasmin core domain	G3DSA:2.60.120.340
YML073C	123818	124073	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YML072C	125617	126019	Name=C2 domain	G3DSA:2.60.40.150
YML072C	126580	126979	Name=C2 domain	G3DSA:2.60.40.150
YML072C	127009	127387	Name=C2 domain	G3DSA:2.60.40.150
YML072C	127396	127909	Name=C2 domain	G3DSA:2.60.40.150
YML070W	133511	134033	Name=Dihydroxyacetone kinase; domain 1	G3DSA:3.40.50.10440
YML070W	134036	134552	Name=Dihydroxyacetone kinase; domain 2	G3DSA:3.30.1180.20
YML070W	134624	135224	Name=DhaL domain superfamily	G3DSA:1.25.40.340
YML069W	135503	135794	Name=PH-like domain superfamily	G3DSA:2.30.29.30
YML069W	135797	136058	Name=SSRP1 domain superfamily	G3DSA:2.30.29.220
YML069W	136196	136613	Name=-	G3DSA:2.30.29.150
YML069W	136616	136946	Name=PH-like domain superfamily	G3DSA:2.30.29.30
YML068W	138072	138405	Name=Zinc/RING finger domain, C3HC4 (zinc finger)	G3DSA:3.30.40.10
YML068W	138678	138903	Name=-	G3DSA:1.20.120.1750
YML065W	142213	142891	Name=Bromo adjacent homology (BAH) domain superfamily	G3DSA:2.30.30.490
YML065W	143494	144088	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YML065W	144091	144460	Name=-	G3DSA:1.10.8.60
YML064C	145201	145837	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YML061C	150239	150944	Name=P-loop containing nucleoside triphosphate hydrolase	G3DSA:3.40.50.300
YML060W	151874	152129	Name=-	G3DSA:3.30.310.40
YML060W	152234	152624	Name=Hypothetical protein; domain 2	G3DSA:1.10.340.30
YML060W	152627	152858	Name=Helix-hairpin-helix, base-excision DNA repair, C-terminal	G3DSA:1.10.1670.10
YML059C	153563	153911	Name=Cytosolic phospholipase A2 catalytic domain	G3DSA:3.40.1090.10
YML059C	153932	154154	Name=Cytosolic phospholipase A2 catalytic domain	G3DSA:3.40.1090.10
YML059C	155021	155411	Name=Jelly Rolls	G3DSA:2.60.120.10
YML059C	155414	155846	Name=Jelly Rolls	G3DSA:2.60.120.10
YML059C	156890	157664	Name=Jelly Rolls	G3DSA:2.60.120.10
YML057W	160366	161800	Name=Metallo-dependent phosphatase-like	G3DSA:3.60.21.10
YML056C	162607	164107	Name=Aldolase class I	G3DSA:3.20.20.70
YML054C	165589	166726	Name=Aldolase class I	G3DSA:3.20.20.70
YML054C	166768	167050	Name=Cytochrome b5-like heme/steroid binding domain superfamily	G3DSA:3.10.120.10
YML052W	170417	171071	Name=-	G3DSA:1.20.140.150
YML051W	171639	172071	Name=-	G3DSA:3.40.50.720
YML051W	172074	172899	Name=Dihydrodipicolinate Reductase; domain 2	G3DSA:3.30.360.10
YML051W	172632	172782	Name=-	G3DSA:3.40.50.720
YML049C	175668	176751	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YML049C	176928	178089	Name=WD40/YVTN repeat-like-containing domain superfamily	G3DSA:2.130.10.10
YML046W	181738	183061	Name=Tetratricopeptide repeat domain	G3DSA:1.25.40.10
YML042W	193010	194753	Name=Chloramphenicol acetyltransferase-like domain superfamily	G3DSA:3.30.559.10
YML042W	193190	194144	Name=Choline/Carnitine o-acyltransferase, domain 2	G3DSA:3.30.559.70
YML036W	205645	206185	Name=CGI121/TPRKB	G3DSA:3.30.2380.10
YML035C	206481	208038	Name=-	G3DSA:3.20.20.140
YML035C	207483	207753	Name=-	G3DSA:4.10.800.20
YML034W	211685	211976	Name=MAN1, winged-helix domain	G3DSA:1.10.10.1180
YML032C	213447	213882	Name=DNA repair protein Rad52/59/22	G3DSA:3.30.390.80
YML030W	216528	216699	Name=-	G3DSA:6.10.140.1320
YML029W	218100	218412	Name=-	G3DSA:3.10.20.90
YML028W	220141	220726	Name=Glutaredoxin	G3DSA:3.40.30.10
YML027W	221928	222132	Name=-	G3DSA:1.10.10.60
YML026C	223390	223546	Name=30s ribosomal protein s13, domain 2	G3DSA:4.10.910.10
YML026C	223582	223825	Name=-	G3DSA:1.10.8.50
YML025C	224507	225272	Name=Ribosomal protein L4 domain superfamily	G3DSA:3.40.1370.10
YML024W	225892	226075	Name=Ribosomal protein S17e-like superfamily	G3DSA:1.10.60.20
YML022W	228940	229498	Name=Phosphoribosyltransferase-like	G3DSA:3.40.50.2020
YML021C	229796	230570	Name=Uracil-DNA glycosylase-like domain superfamily	G3DSA:3.40.470.10
YML019W	233526	234048	Name=Glutaredoxin	G3DSA:3.40.30.10
YML016C	239460	240639	Name=Metallo-dependent phosphatase-like	G3DSA:3.60.21.10
YML015C	242042	242636	Name=Histone, subunit A	G3DSA:1.10.20.10
YML014W	243300	244062	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150
YML013W	244158	244347	Name=-	G3DSA:1.10.8.10
YML013W	245424	245859	Name=-	G3DSA:3.10.20.90
YML010W	248475	248796	Name=NusG, N-terminal domain superfamily	G3DSA:3.30.70.940
YML010W	249279	249426	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YML010W	249429	249573	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YML010W	250038	250227	Name=Ribosomal protein L2, domain 2	G3DSA:2.30.30.30
YML009C	251306	251513	Name=Ribosomal protein L33	G3DSA:2.20.28.120
YML008C	252009	252873	Name=Vaccinia Virus protein VP39	G3DSA:3.40.50.150
YML007W	254025	254229	Name=-	G3DSA:1.20.5.170
YML007W	255543	255798	Name=YAP1 redox domain. Chain B	G3DSA:1.10.238.100
