Gene	start	end	description	database_name	transposons	transposons_normalized
YKL213C	33363	33405	Name=G protein beta WD-40 repeat signature	PR00320	1	0.024
YKL213C	33606	33648	Name=G protein beta WD-40 repeat signature	PR00320	1	0.024
YKL213C	33984	34026	Name=G protein beta WD-40 repeat signature	PR00320	21	0.5
YKL211C	37583	37622	Name=Anthranilate synthase component II signature	PR00097	7	0.179
YKL211C	37721	37757	Name=Anthranilate synthase component II signature	PR00097	79	2.194
YKL211C	37793	37817	Name=Anthranilate synthase component II signature	PR00097	11	0.458
YKL211C	37844	37892	Name=Carbamoyl-phosphate synthase protein GATase domain signature	PR00099	6	0.125
YKL211C	37859	37892	Name=Anthranilate synthase component II signature	PR00097	6	0.182
YKL211C	37943	37985	Name=Carbamoyl-phosphate synthase protein GATase domain signature	PR00099	22	0.524
YKL211C	37949	37976	Name=Anthranilate synthase component II signature	PR00097	22	0.815
YKL211C	38069	38111	Name=Anthranilate synthase component II signature	PR00097	1	0.024
YKL210W	39283	39355	Name=Ubiquitin-activating enzyme E1 signature	PR01849	2	0.028
YKL210W	39625	39706	Name=Ubiquitin-activating enzyme E1 signature	PR01849	0	0
YKL210W	40555	40624	Name=Ubiquitin-activating enzyme E1 signature	PR01849	2	0.029
YKL210W	40702	40777	Name=Ubiquitin-activating enzyme E1 signature	PR01849	3	0.04
YKL210W	41155	41236	Name=Ubiquitin-activating enzyme E1 signature	PR01849	0	0
YKL196C	74982	75039	Name=Synaptobrevin signature	PR00219	0	0
YKL196C	75042	75099	Name=Synaptobrevin signature	PR00219	2	0.035
YKL194C	77584	77620	Name=Threonyl-tRNA synthetase signature	PR01047	2	0.056
YKL194C	77662	77701	Name=Threonyl-tRNA synthetase signature	PR01047	2	0.051
YKL194C	77746	77830	Name=Threonyl-tRNA synthetase signature	PR01047	0	0
YKL194C	78094	78163	Name=Threonyl-tRNA synthetase signature	PR01047	0	0
YKL194C	78178	78262	Name=Threonyl-tRNA synthetase signature	PR01047	1	0.012
YKL190W	83256	83304	Name=Parvalbumin signature	PR01697	0	0
YKL190W	83376	83415	Name=Parvalbumin signature	PR01697	0	0
YKL184W	97012	97084	Name=Ornithine decarboxylase signature	PR01182	13	0.181
YKL184W	97090	97171	Name=Ornithine decarboxylase signature	PR01182	6	0.074
YKL184W	97096	97150	Name=Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	PR01179	6	0.111
YKL184W	97156	97192	Name=Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	PR01179	1	0.028
YKL184W	97222	97294	Name=Ornithine decarboxylase signature	PR01182	6	0.083
