Gene	start	end	description	database_name	transposons	transposons_normalized
YGL253W	24184	24232	Name=Hexokinase family signature	PR00475	72	1.5
YGL253W	24394	24469	Name=Hexokinase family signature	PR00475	38	0.507
YGL253W	24550	24598	Name=Hexokinase family signature	PR00475	7	0.146
YGL253W	24619	24661	Name=Hexokinase family signature	PR00475	128	3.048
YGL253W	24832	24898	Name=Hexokinase family signature	PR00475	126	1.909
YGL253W	25078	25144	Name=Hexokinase family signature	PR00475	262	3.97
YGL253W	25297	25345	Name=Hexokinase family signature	PR00475	27	0.562
YGL248W	36025	36079	Name=3'5'-cyclic nucleotide class II phosphodiesterase signature	PR00388	148	2.741
YGL248W	36124	36187	Name=3'5'-cyclic nucleotide class II phosphodiesterase signature	PR00388	19	0.302
YGL248W	36469	36502	Name=3'5'-cyclic nucleotide class II phosphodiesterase signature	PR00388	39	1.182
YGL248W	36526	36565	Name=3'5'-cyclic nucleotide class II phosphodiesterase signature	PR00388	4	0.103
YGL248W	36604	36637	Name=3'5'-cyclic nucleotide class II phosphodiesterase signature	PR00388	29	0.879
YGL245W	39638	39674	Name=Glutamyl-tRNA synthetase signature	PR00987	0	0
YGL245W	39680	39713	Name=Glutamyl-tRNA synthetase signature	PR00987	0	0
YGL245W	39725	39764	Name=Glutamyl-tRNA synthetase signature	PR00987	0	0
YGL245W	40163	40193	Name=Glutamyl-tRNA synthetase signature	PR00987	0	0
YGL245W	40211	40235	Name=Glutamyl-tRNA synthetase signature	PR00987	1	0.042
YGL237C	52886	52955	Name=CCAAT-binding transcription factor subunit B signature	PR00616	7	0.101
YGL237C	52982	53048	Name=CCAAT-binding transcription factor subunit B signature	PR00616	33	0.5
YGL216W	85434	85497	Name=Kinesin heavy chain signature	PR00380	4	0.063
YGL216W	85788	85839	Name=Kinesin heavy chain signature	PR00380	1	0.02
YGL216W	85890	85944	Name=Kinesin heavy chain signature	PR00380	10	0.185
YGL216W	86049	86112	Name=Kinesin heavy chain signature	PR00380	3	0.048
YGL210W	93834	93897	Name=Transforming protein P21 ras signature	PR00449	45	0.714
YGL210W	93903	93951	Name=Transforming protein P21 ras signature	PR00449	15	0.312
YGL210W	93957	94023	Name=Transforming protein P21 ras signature	PR00449	10	0.152
YGL210W	94143	94182	Name=Transforming protein P21 ras signature	PR00449	36	0.923
YGL210W	94248	94314	Name=Transforming protein P21 ras signature	PR00449	67	1.015
YGL203C	113245	113284	Name=Carboxypeptidase C serine protease (S10) family signature	PR00724	41	1.051
YGL203C	114049	114124	Name=Carboxypeptidase C serine protease (S10) family signature	PR00724	2	0.027
YGL203C	114220	114250	Name=Carboxypeptidase C serine protease (S10) family signature	PR00724	2	0.067
YGL203C	114253	114289	Name=Carboxypeptidase C serine protease (S10) family signature	PR00724	1	0.028
YGL201C	118768	118792	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657	1	0.042
YGL201C	118837	118873	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657	0	0
YGL201C	118906	118945	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657	0	0
YGL201C	118987	119029	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657	0	0
YGL201C	119164	119209	Name=Mini-chromosome maintenance (MCM) protein family signature	PR01657	1	0.022
YGL201C	119536	119599	Name=Mini-chromosome maintenance (MCM) protein 6 signature	PR01662	1	0.016
YGL201C	119746	119779	Name=Mini-chromosome maintenance (MCM) protein 6 signature	PR01662	3	0.091
YGL201C	119887	119938	Name=Mini-chromosome maintenance (MCM) protein 6 signature	PR01662	2	0.039
YGL201C	120052	120088	Name=Mini-chromosome maintenance (MCM) protein 6 signature	PR01662	0	0
YGL201C	120349	120385	Name=Mini-chromosome maintenance (MCM) protein 6 signature	PR01662	0	0
YGL194C	140877	140907	Name=Histone deacetylase superfamily signature	PR01270	6	0.2
YGL194C	140919	140973	Name=Histone deacetylase signature	PR01271	72	1.333
YGL194C	140985	141024	Name=Histone deacetylase signature	PR01271	57	1.462
YGL194C	141120	141165	Name=Histone deacetylase superfamily signature	PR01270	3	0.067
YGL194C	141156	141204	Name=Histone deacetylase signature	PR01271	0	0
YGL194C	141192	141261	Name=Histone deacetylase superfamily signature	PR01270	1	0.014
YGL194C	141267	141327	Name=Histone deacetylase signature	PR01271	23	0.383
YGL194C	141339	141390	Name=Histone deacetylase signature	PR01271	83	1.627
YGL194C	141432	141486	Name=Histone deacetylase signature	PR01271	25	0.463
YGL194C	141534	141585	Name=Histone deacetylase signature	PR01271	14	0.275
YGL190C	145820	145907	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	1	0.011
YGL190C	146261	146339	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	40	0.513
YGL190C	146342	146417	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	4	0.053
YGL190C	146420	146501	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	0	0
YGL190C	146504	146585	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	1	0.012
YGL190C	146588	146672	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	5	0.06
YGL190C	146675	146756	Name=Protein phosphatase PP2A 55kDa regulatory subunit signature	PR00600	1	0.012
