Gene	start	end	description	database_name	transposons	transposons_normalized
YNL330C	18480	18510	Name=Histone deacetylase superfamily signature	PR01270	0	0
YNL330C	18522	18576	Name=Histone deacetylase signature	PR01271	1	0.019
YNL330C	18588	18627	Name=Histone deacetylase signature	PR01271	0	0
YNL330C	18720	18765	Name=Histone deacetylase superfamily signature	PR01270	1	0.022
YNL330C	18756	18804	Name=Histone deacetylase signature	PR01271	0	0
YNL330C	18792	18861	Name=Histone deacetylase superfamily signature	PR01270	0	0
YNL330C	18867	18927	Name=Histone deacetylase signature	PR01271	0	0
YNL330C	18939	18990	Name=Histone deacetylase signature	PR01271	2	0.039
YNL330C	19029	19083	Name=Histone deacetylase signature	PR01271	2	0.037
YNL330C	19131	19182	Name=Histone deacetylase signature	PR01271	0	0
YNL318C	38907	38943	Name=Sugar transporter signature	PR00171	6	0.167
YNL318C	38949	39012	Name=Sugar transporter signature	PR00171	44	0.698
YNL318C	39243	39273	Name=Sugar transporter signature	PR00171	3	0.1
YNL318C	39750	39807	Name=Sugar transporter signature	PR00171	127	2.228
YNL318C	40086	40116	Name=Sugar transporter signature	PR00171	14	0.467
YNL247W	183055	183088	Name=Cysteinyl-tRNA synthetase signature	PR00983	0	0
YNL247W	183166	183193	Name=Cysteinyl-tRNA synthetase signature	PR00983	0	0
YNL247W	183928	183982	Name=Cysteinyl-tRNA synthetase signature	PR00983	2	0.037
YNL247W	184021	184084	Name=Cysteinyl-tRNA synthetase signature	PR00983	1	0.016
YNL241C	196872	196950	Name=Glucose-6-phosphate dehydrogenase signature	PR00079	48	0.615
YNL241C	197157	197205	Name=Glucose-6-phosphate dehydrogenase signature	PR00079	9	0.188
YNL241C	197208	197259	Name=Glucose-6-phosphate dehydrogenase signature	PR00079	122	2.392
YNL241C	197331	197415	Name=Glucose-6-phosphate dehydrogenase signature	PR00079	4	0.048
YNL241C	197448	197487	Name=Glucose-6-phosphate dehydrogenase signature	PR00079	17	0.436
YNL238W	202926	202983	Name=Subtilisin serine protease family (S8) signature	PR00723	8	0.14
YNL238W	203055	203094	Name=Subtilisin serine protease family (S8) signature	PR00723	3	0.077
YNL238W	203574	203622	Name=Subtilisin serine protease family (S8) signature	PR00723	2	0.042
YNL227C	222245	222305	Name=DnaJ domain signature	PR00625	7	0.117
YNL227C	222314	222359	Name=DnaJ domain signature	PR00625	112	2.489
YNL227C	222359	222413	Name=DnaJ domain signature	PR00625	18	0.333
YNL218W	238754	238799	Name=Disease resistance protein signature	PR00364	1	0.022
YNL218W	238940	238982	Name=Disease resistance protein signature	PR00364	4	0.095
YNL218W	239588	239630	Name=Disease resistance protein signature	PR00364	1	0.024
YNL209W	252083	252122	Name=70kDa heat shock protein signature	PR00301	5	0.128
YNL209W	252164	252200	Name=70kDa heat shock protein signature	PR00301	39	1.083
YNL209W	252230	252254	Name=70kDa heat shock protein signature	PR00301	12	0.5
YNL209W	252491	252551	Name=70kDa heat shock protein signature	PR00301	53	0.883
YNL209W	252677	252707	Name=70kDa heat shock protein signature	PR00301	1	0.033
YNL209W	253061	253109	Name=70kDa heat shock protein signature	PR00301	10	0.208
YNL209W	253157	253217	Name=70kDa heat shock protein signature	PR00301	3	0.05
YNL209W	253241	253298	Name=70kDa heat shock protein signature	PR00301	8	0.14
YNL209W	253484	253532	Name=70kDa heat shock protein signature	PR00301	22	0.458
YNL204C	259019	259082	Name=HIV Rev interacting protein signature	PR00405	11	0.175
YNL204C	259094	259145	Name=HIV Rev interacting protein signature	PR00405	16	0.314
YNL204C	259145	259202	Name=HIV Rev interacting protein signature	PR00405	29	0.509
YNL202W	259656	259707	Name=Glucose/ribitol dehydrogenase family signature	PR00081	98	1.922
YNL202W	259890	259923	Name=Glucose/ribitol dehydrogenase family signature	PR00081	0	0
YNL202W	260028	260076	Name=Glucose/ribitol dehydrogenase family signature	PR00081	1	0.021
YNL202W	260106	260163	Name=Glucose/ribitol dehydrogenase family signature	PR00081	84	1.474
YNL202W	260169	260220	Name=Glucose/ribitol dehydrogenase family signature	PR00081	105	2.059
YNL202W	260274	260334	Name=Glucose/ribitol dehydrogenase family signature	PR00081	147	2.45
YNL180C	299998	300064	Name=Transforming protein P21 ras signature	PR00449	3	0.045
YNL180C	300169	300208	Name=Transforming protein P21 ras signature	PR00449	4	0.103
YNL180C	300361	300427	Name=Transforming protein P21 ras signature	PR00449	0	0
YNL180C	300520	300568	Name=Transforming protein P21 ras signature	PR00449	13	0.271
YNL180C	300574	300637	Name=Transforming protein P21 ras signature	PR00449	5	0.079
YNL164C	325336	325402	Name=Protein IBD2 signature	PR02099	14	0.212
YNL164C	326179	326230	Name=Protein IBD2 signature	PR02099	0	0
YNL164C	326230	326278	Name=Protein IBD2 signature	PR02099	0	0
YNL163C	329593	329620	Name=GTP-binding elongation factor signature	PR00315	0	0
YNL163C	329695	329728	Name=GTP-binding elongation factor signature	PR00315	0	0
YNL163C	329746	329776	Name=GTP-binding elongation factor signature	PR00315	0	0
