Gene	start	end	description	database_name
YDL248W	2009	2303	Name=DUP family	PF00674
YDL248W	2570	2861	Name=DUP family	PF00674
YDL247W	6291	7665	Name=Sugar (and other) transporter	PF00083
YDL246C	8811	9213	Name=Zinc-binding dehydrogenase	PF00107
YDL246C	9333	9663	Name=Alcohol dehydrogenase GroES-like domain	PF08240
YDL245C	11791	13171	Name=Sugar (and other) transporter	PF00083
YDL244W	16252	16918	Name=NMT1/THI5 like	PF09084
YDL243C	17681	18557	Name=Aldo/keto reductase family	PF00248
YDL240W	22907	23105	Name=LIM domain	PF00412
YDL240W	24080	24254	Name=LIM domain	PF00412
YDL240W	25088	25544	Name=RhoGAP domain	PF00620
YDL239C	26411	26810	Name=Septation initiation	PF11778
YDL238C	28996	30181	Name=Amidohydrolase family	PF01979
YDL236W	32377	32689	Name=Haloacid dehalogenase-like hydrolase	PF13344
YDL236W	32977	33205	Name=HAD-hyrolase-like	PF13242
YDL235C	33651	33822	Name=Hpt domain	PF01627
YDL234C	34512	34956	Name=Rab-GTPase-TBC domain	PF00566
YDL233W	37247	37976	Name=LIM-domain binding protein	PF01803
YDL232W	38490	38586	Name=Oligosaccaryltransferase	PF10215
YDL231C	39058	39646	Name=Aromatic acid exporter family member 2	PF10334
YDL231C	39679	40072	Name=Fusaric acid resistance protein-like	PF13515
YDL230W	42856	43672	Name=Protein-tyrosine phosphatase	PF00102
YDL229W	44092	45895	Name=Hsp70 protein	PF00012
YDL228C	45282	45645	Name=NAD-specific glutamate dehydrogenase	PF10712
YDL227C	46648	48025	Name=Hom_end-associated Hint	PF05203
YDL227C	46768	47104	Name=Homing endonuclease	PF05204
YDL226C	51819	52131	Name=Putative GTPase activating protein for Arf	PF01412
YDL225W	52820	53471	Name=Septin	PF00735
YDL224C	54528	54741	Name=RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	PF00076
YDL222C	61186	61774	Name=SUR7/PalI family	PF06687
YDL220C	62405	62765	Name=Cdc13 OB4 dimerization domain	PF18233
YDL220C	63053	63485	Name=Telomeric single stranded DNA binding POT1/CDC13	PF02765
