Gene	start	end	description	database_name
YBL112C	2776	2893	Name=Helicase conserved C-terminal domain	PF00271
YBL111C	3392	3869	Name=DEAD/DEAH box helicase	PF00270
YBL111C	4745	4979	Name=Sir1, ORC-binding domain	PF11603
YBL108C-A	7625	7730	Name=Seripauperin and TIP1 family	PF00660
YBL107C	10011	10437	Name=Caffeine-induced death protein 2	PF09774
YBL106C	11131	12337	Name=Lethal giant larvae(Lgl) like, C-terminal	PF08596
YBL105C	14264	14384	Name=Protein kinase C terminal domain	PF00433
YBL105C	14447	15218	Name=Protein kinase domain	PF00069
YBL105C	16097	16250	Name=Phorbol esters/diacylglycerol binding domain (C1 domain)	PF00130
YBL105C	16310	16451	Name=Phorbol esters/diacylglycerol binding domain (C1 domain)	PF00130
YBL105C	16856	17066	Name=C2 domain	PF00168
YBL105C	17150	17339	Name=Hr1 repeat	PF02185
YBL105C	17498	17672	Name=Hr1 repeat	PF02185
YBL104C	18182	18479	Name=Zinc-ribbon like family	PF17034
YBL103C	22504	22678	Name=Helix-loop-helix DNA-binding domain	PF00010
YBL102W	24344	24674	Name=Got1/Sft2-like family	PF04178
YBL099W	37245	37440	Name=ATP synthase alpha/beta family, beta-barrel domain	PF02874
YBL099W	37611	38280	Name=ATP synthase alpha/beta family, nucleotide-binding domain	PF00006
YBL099W	38301	38676	Name=ATP synthase alpha/beta chain, C terminal domain	PF00306
YBL098W	39157	40225	Name=FAD binding domain	PF01494
YBL097W	40891	42712	Name=Condensin complex subunit 2	PF05786
YBL097W	42724	43057	Name=Condensin complex subunit 2	PF05786
YBL095W	43718	43919	Name=Thioesterase superfamily	PF03061
YBL093C	44264	44840	Name=Rox3 mediator complex subunit	PF08633
YBL092W	46020	46341	Name=Ribosomal protein L32	PF01655
YBL091C-A	46892	47174	Name=MSP (Major sperm protein) domain	PF00635
YBL091C	47404	48316	Name=Metallopeptidase family M24	PF00557
YBL090W	49143	49299	Name=Ribosomal protein S21	PF01165
YBL089W	49580	50909	Name=Transmembrane amino acid transporter protein	PF01490
YBL088C	51021	51111	Name=FATC domain	PF02260
YBL088C	51273	51981	Name=Phosphatidylinositol 3- and 4-kinase	PF00454
YBL088C	58914	59361	Name=Telomere-length maintenance and DNA damage repair	PF11640
YBL087C	60334	60682	Name=Ribosomal protein L14p/L23e	PF00238
YBL086C	61984	62578	Name=N-terminal C2 in EEIG1 and EHBP1 proteins	PF10358
YBL085W	63933	64083	Name=SH3 domain	PF00018
YBL085W	64554	64746	Name=SAM domain (Sterile alpha motif)	PF07647
YBL085W	66213	66555	Name=PH domain	PF00169
YBL084C	67249	67405	Name=Tetratricopeptide repeat	PF13432
YBL084C	67528	67618	Name=Tetratricopeptide repeat	PF00515
YBL084C	67624	67720	Name=Tetratricopeptide repeat	PF13181
YBL084C	67726	67825	Name=Tetratricopeptide repeat	PF00515
YBL084C	69073	69328	Name=Anaphase-promoting complex, cyclosome, subunit 3	PF12895
