Gene	start	end	description	database_name
YML133C	2551	2860	Name=Helicase conserved C-terminal domain	PF00271
YML133C	3067	3544	Name=DEAD/DEAH box helicase	PF00270
YML133C	4420	4654	Name=Sir1, ORC-binding domain	PF11603
YML132W	7451	7745	Name=DUP family	PF00674
YML132W	8012	8297	Name=DUP family	PF00674
YML131W	10285	10561	Name=N-terminal domain of oxidoreductase	PF16884
YML131W	10729	11134	Name=Zinc-binding dehydrogenase	PF00107
YML130C	11935	12976	Name=Endoplasmic Reticulum Oxidoreductin 1 (ERO1)	PF04137
YML129C	14585	14747	Name=Cytochrome oxidase c assembly	PF14880
YML128C	15230	15335	Name=Putative nuclear envelope organisation protein	PF10281
YML128C	15848	15959	Name=Putative nuclear envelope organisation protein	PF10281
YML128C	16073	16181	Name=Putative nuclear envelope organisation protein	PF10281
YML128C	16241	16349	Name=Putative nuclear envelope organisation protein	PF10281
YML126C	19065	19884	Name=Hydroxymethylglutaryl-coenzyme A synthase C terminal	PF08540
YML126C	19887	20400	Name=Hydroxymethylglutaryl-coenzyme A synthase N terminal	PF01154
YML125C	20844	21150	Name=Oxidoreductase NAD-binding domain	PF00175
YML125C	21183	21474	Name=Oxidoreductase FAD-binding domain	PF00970
YML124C	22504	22891	Name=Tubulin C-terminal domain	PF03953
YML124C	23038	23674	Name=Tubulin/FtsZ family, GTPase domain	PF00091
YML123C	24129	25587	Name=Sugar (and other) transporter	PF00083
YML121W	26954	27680	Name=Gtr1/RagA G protein conserved region	PF04670
YML120C	28607	29642	Name=Pyridine nucleotide-disulphide oxidoreductase	PF07992
YML118W	32670	33642	Name=Endonuclease/Exonuclease/phosphatase family	PF03372
YML117W	34423	34555	Name=Putative RRM domain	PF10378
YML117W	34840	35923	Name=RNA-recognition motif	PF10567
YML116W	38424	39624	Name=Major Facilitator Superfamily	PF07690
YML115C	40354	41281	Name=Anp1	PF03452
YML114C	42909	43050	Name=Transcription factor TFIID complex subunit 8 C-term	PF10406
YML112W	45741	45930	Name=CTD kinase subunit gamma CTK3 C-terminus	PF12350
YML111W	47206	48514	Name=Bul1 N terminus	PF04425
YML111W	48880	49696	Name=Bul1 C terminus	PF04426
YML110C	50036	50777	Name=ubiE/COQ5 methyltransferase family	PF01209
YML109W	54202	54352	Name=Activator of mitotic machinery Cdc14 phosphatase activation C-term	PF08632
YML108W	54799	55105	Name=Protein of unknown function (DUF1892)	PF08987
YML107C	55630	55948	Name=C3HC zinc finger-like	PF07967
YML106W	56932	57292	Name=Phosphoribosyl transferase domain	PF00156
YML105C	58099	58387	Name=SRP19 protein	PF01922
YML104C	59004	59343	Name=Sorting nexin C terminal	PF08628
YML104C	59625	59877	Name=PX domain	PF00787
YML104C	61509	62061	Name=PXA domain	PF02194
YML103C	62668	63640	Name=Nuclear pore protein NUP188 C-terminal domain	PF18378
YML103C	64624	67462	Name=Nucleoporin subcomplex protein binding to Pom34	PF10487
YML102W	68327	68423	Name=WD domain, G-beta repeat	PF00400
YML102W	68486	68591	Name=WD domain, G-beta repeat	PF00400
YML102W	68693	68852	Name=Anaphase-promoting complex subunit 4 WD40 domain	PF12894
YML102W	69410	69482	Name=WD domain, G-beta repeat	PF00400
YML101C	69746	69863	Name=CUE domain	PF02845
YML100W	71587	73018	Name=Glycosyltransferase family 20	PF00982
YML100W	73081	73786	Name=Trehalose-phosphatase	PF02358
YML099C	74406	75855	Name=Fungal specific transcription factor domain	PF11951
YML099C	76866	76983	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172
YML098W	77294	77570	Name=Transcription initiation factor IID, 18kD subunit	PF02269
YML097C	78340	78454	Name=CUE domain	PF02845
YML097C	78769	79066	Name=Vacuolar sorting protein 9 (VPS9) domain	PF02204
YML097C	79252	79450	Name=Domain of unknown function (DUF5601)	PF18151
YML096W	80134	80431	Name=Glutamine amidotransferase domain	PF13537
YML096W	81154	81472	Name=Asparagine synthase	PF00733
YML095C	81486	81837	Name=Binding domain of DNA repair protein Ercc1 (rad10/Swi10)	PF03834
YML094W	82347	82698	Name=Prefoldin subunit	PF02996
YML093W	83681	85781	Name=Utp14 protein	PF04615
YML092C	86097	86655	Name=Proteasome subunit	PF00227
YML092C	86658	86724	Name=Proteasome subunit A N-terminal signature	PF10584
YML091C	89891	90239	Name=Mitochondrial ribonuclease P subunit (RPM2)	PF08579
YML088W	92262	92391	Name=F-box-like	PF12937
YML087C	94508	94820	Name=Oxidoreductase NAD-binding domain	PF00175
YML087C	94853	95144	Name=Oxidoreductase FAD-binding domain	PF00970
YML086C	95832	96813	Name=D-arabinono-1,4-lactone oxidase	PF04030
YML086C	96894	97302	Name=FAD binding domain	PF01565
YML085C	98221	98608	Name=Tubulin C-terminal domain	PF03953
YML085C	98755	99391	Name=Tubulin/FtsZ family, GTPase domain	PF00091
YML082W	102987	103761	Name=Cys/Met metabolism PLP-dependent enzyme	PF01053
YML081C-A	104000	104150	Name=ATP synthase j chain	PF04911
YML081W	104963	105026	Name=Zinc finger, C2H2 type	PF00096
YML080W	108902	109844	Name=Dihydrouridine synthase (Dus)	PF01207
YML079W	110340	110781	Name=Cupin superfamily (DUF985)	PF06172
YML078W	111107	111542	Name=Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	PF00160
YML077W	111874	112219	Name=Sybindin-like family	PF04099
YML075C	115823	116960	Name=Hydroxymethylglutaryl-coenzyme A reductase	PF00368
YML075C	117815	118250	Name=Sterol-sensing domain of SREBP cleavage-activation	PF12349
YML075C	118418	118868	Name=N-terminal domain with HPIH motif	PF13323
YML074C	120103	120367	Name=FKBP-type peptidyl-prolyl cis-trans isomerase	PF00254
YML074C	120838	121294	Name=Nucleoplasmin-like domain	PF17800
YML073C	123644	123959	Name=Ribosomal protein L6e	PF01159
YML072C	124849	125065	Name=C2 domain	PF00168
YML072C	125674	125965	Name=C2 domain	PF00168
YML072C	126676	126919	Name=C2 domain	PF00168
YML072C	127099	127369	Name=C2 domain	PF00168
YML072C	127591	127891	Name=C2 domain	PF00168
YML071C	130429	131488	Name=Dor1-like family	PF04124
YML070W	133526	134465	Name=Dak1 domain	PF02733
YML070W	134714	135215	Name=DAK2 domain	PF02734
