Gene	start	end	description	database_name
YFL066C	1613	1922	Name=Helicase conserved C-terminal domain	PF00271
YFL066C	2129	2597	Name=DEAD/DEAH box helicase	PF00270
YFL064C	3582	3816	Name=Sir1, ORC-binding domain	PF11603
YFL063W	5270	5519	Name=Protein of unknown function (DUF468)	PF04318
YFL062W	6630	6927	Name=DUP family	PF00674
YFL062W	7194	7479	Name=DUP family	PF00674
YFL061W	9701	10010	Name=HD domain	PF01966
YFL060C	10321	10948	Name=SNO glutamine amidotransferase family	PF01174
YFL059W	11375	11996	Name=SOR/SNZ family	PF01680
YFL058W	12977	13643	Name=NMT1/THI5 like	PF09084
YFL055W	17175	18528	Name=Amino acid permease	PF00324
YFL054C	21032	21746	Name=Major intrinsic protein	PF00230
YFL053W	23480	24446	Name=Dak1 domain	PF02733
YFL053W	24656	25181	Name=DAK2 domain	PF02734
YFL052W	28250	28358	Name=Fungal Zn(2)-Cys(6) binuclear cluster domain	PF00172
YFL050C	33472	34483	Name=CorA-like Mg2+ transporter protein	PF01544
YFL049W	37055	37460	Name=Chromatin remodelling complex Rsc7/Swp82 subunit	PF08624
YFL048C	39424	40069	Name=Legume-like lectin family	PF03388
YFL047W	40469	40703	Name=Fes/CIP4, and EFC/F-BAR homology domain	PF00611
YFL047W	41114	41288	Name=Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	PF00610
YFL047W	41996	42368	Name=RhoGAP domain	PF00620
YFL046W	42911	43433	Name=Protein of unknown function (DUF1640)	PF07798
YFL045C	43633	44287	Name=Eukaryotic phosphomannomutase	PF03332
YFL044C	44960	45203	Name=OTU-like cysteine protease	PF02338
YFL042C	46058	46490	Name=VAD1 Analog of StAR-related lipid transfer domain	PF16016
YFL042C	46829	47150	Name=GRAM domain	PF02893
YFL041W	49223	49586	Name=Multicopper oxidase	PF07732
YFL041W	49610	49988	Name=Multicopper oxidase	PF00394
YFL041W	50240	50684	Name=Multicopper oxidase	PF07731
YFL040W	51494	52820	Name=Sugar (and other) transporter	PF00083
YFL039C	53571	54684	Name=Actin	PF00022
YFL038C	55476	55956	Name=Ras family	PF00071
YFL037W	56345	56972	Name=Tubulin/FtsZ family, GTPase domain	PF00091
YFL037W	57119	57479	Name=Tubulin C-terminal domain	PF03953
YFL036W	60027	60975	Name=DNA-directed RNA polymerase N-terminal	PF14700
YFL036W	61347	62835	Name=DNA-dependent RNA polymerase	PF00940
YFL034C-B	63180	63681	Name=Mob1/phocein family	PF03637
YFL034C-A	64581	64899	Name=Ribosomal L22e protein family	PF01776
YFL034W	67085	68099	Name=Protein of unknown function (DUF726)	PF05277
YFL033C	70665	71004	Name=Protein kinase domain	PF00069
YFL033C	71601	72045	Name=Protein kinase domain	PF00069
YFL031W	75293	75410	Name=Basic region leucine zipper	PF07716
YFL030W	76951	77866	Name=Aminotransferase class-V	PF00266
YFL029C	78072	79089	Name=Protein kinase domain	PF00069
YFL028C	79685	80135	Name=ABC transporter	PF00005
YFL027C	81141	81690	Name=Rab-GTPase-TBC domain	PF00566
YFL026W	82631	83468	Name=Fungal pheromone mating factor STE2 GPCR	PF02116
YFL025C	86127	86838	Name=PGAP1-like protein	PF07819
