Gene	start	end	description	database_name	transposons	transposons_normalized
YKL224C	1815	2178	Name=SERIPAUPERIN	PTHR31002	97	0.267
YKL222C	3529	5617	Name=TRANSCRIPTION FACTOR PDR8-RELATED	PTHR31405	780	0.374
YKL221W	6200	7502	Name=MONOCARBOXYLATE TRANSPORTER	PTHR11360	1262	0.969
YKL220C	9093	11196	Name=FERRIC/CUPRIC REDUCTASE TRANSMEMBRANE COMPONENT	PTHR32361	1544	0.734
YKL218C	17403	18315	Name=SERINE / THREONINE RACEMASE FAMILY MEMBER	PTHR43050	1996	2.189
YKL217W	22591	24010	Name=CARBOXYLIC ACID TRANSPORTER PROTEIN HOMOLOG	PTHR23508	1819	1.282
YKL216W	25230	26145	Name=DIHYDROOROTATE DEHYDROGENASE (FUMARATE)	PTHR48109:SF1	823	0.899
YKL215C	26838	30684	Name=5-OXOPROLINASE	PTHR11365:SF2	2078	0.54
YKL213C	31989	34098	Name=PHOSPHOLIPASE A-2-ACTIVATING PROTEIN	PTHR19849	169	0.08
YKL212W	34642	36301	Name=PHOSPHATIDYLINOSITIDE PHOSPHATASE SAC1	PTHR45662	60	0.036
YKL211C	36701	38117	Name=MULTIFUNCTIONAL TRYPTOPHAN BIOSYNTHESIS PROTEIN	PTHR43418:SF4	871	0.615
YKL210W	39214	42205	Name=GH24511P	PTHR10953:SF4	48	0.016
YKL209C	42434	46292	Name=ALPHA-FACTOR-TRANSPORTING ATPASE	PTHR24223:SF372	2490	0.645
YKL207W	48200	48950	Name=ER MEMBRANE PROTEIN COMPLEX SUBUNIT 3	PTHR13116:SF5	744	0.992
YKL206C	49044	49803	Name=PROTEASOME ASSEMBLY CHAPERONE 2	PTHR12970	263	0.347
YKL205W	50060	53324	Name=EXPORTIN-T	PTHR15952:SF11	1438	0.441
YKL203C	55946	63059	Name=ATAXIA TELANGIECTASIA MUTATED  ATM -RELATED	PTHR11139	176	0.025
YKL201C	64223	67412	Name=FUKUTIN	PTHR15407:SF28	1176	0.369
YKL198C	68693	69689	Name=SERINE/THREONINE KINASE	PTHR24343	11659	11.706
YKL197C	70808	73691	Name=AAA-FAMILY ATPASE	PTHR23077	4083	1.416
