Gene	start	end	description	database_name	transposons	transposons_normalized
YML133C	562	3859	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	6183	1.875
YML131W	10207	11287	Name=AGL360WP	PTHR43205:SF19	450	0.417
YML130C	11875	13099	Name=ERO1-LIKE PROTEIN	PTHR12613:SF0	50	0.041
YML127W	17067	18522	Name=CHROMATIN STRUCTURE-REMODELING COMPLEX SUBUNIT RSC9	PTHR13964:SF38	91	0.063
YML127W	18522	18804	Name=CHROMATIN STRUCTURE-REMODELING COMPLEX SUBUNIT RSC9	PTHR13964:SF38	13	0.046
YML126C	19062	20409	Name=3-HYDROXY-3-METHYLGLUTARYL COENZYME A SYNTHASE	PTHR43323	29	0.022
YML125C	20763	21687	Name=NADH-CYTOCHROME B5 REDUCTASE	PTHR19370	34	0.037
YML124C	22360	23677	Name=TUBULIN	PTHR11588	838	0.636
YML123C	24135	25650	Name=INORGANIC PHOSPHATE TRANSPORTER PHO84	PTHR24064:SF570	1559	1.029
YML121W	26936	27860	Name=RAS-RELATED GTP-BINDING A	PTHR11259:SF1	392	0.424
YML120C	28271	29783	Name=NADH DEHYDROGENASE	PTHR43706	1105	0.731
YML118W	32640	33816	Name=CARBON CATABOLITE REPRESSOR PROTEIN 4	PTHR12121	1519	1.292
YML117W	34246	37645	Name=PRE-MRNA-SPLICING FACTOR RBM22	PTHR14089	2572	0.757
YML116W	38256	39819	Name=AMINOTRIAZOLE RESISTANCE PROTEIN	PTHR42718:SF14	1130	0.723
YML115C	40189	41680	Name=MANNAN POLYMERASE I COMPLEX VAN1 SUBUNIT	PTHR43083:SF5	123	0.082
YML114C	42048	43554	Name=TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 8	PTHR46338	677	0.45
YML112W	45066	45951	Name=CTD KINASE SUBUNIT GAMMA	PTHR28291	13	0.015
YML111W	47035	49693	Name=BYPASS OF STOP CODON PROTEIN 5-RELATED	PTHR31904	1489	0.56
YML110C	50036	50849	Name=2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL	PTHR43591:SF24	314	0.386
YML109W	51706	54367	Name=PROTEIN ZDS1-RELATED	PTHR28089	1891	0.711
YML106W	56785	57445	Name=OROTATE PHOSPHORIBOSYLTRANSFERASE 1-RELATED	PTHR46683	249	0.377
YML105C	58006	58441	Name=SIGNAL RECOGNITION PARTICLE 19 KDA PROTEIN	PTHR17453:SF0	1	0.002
YML104C	58950	62295	Name=SORTING NEXIN	PTHR22775	481	0.144
YML103C	62650	67432	Name=NUCLEOPORIN NUP188 HOMOLOG	PTHR31431	570	0.119
YML102W	68297	69599	Name=CHROMATIN ASSEMBLY FACTOR 1 SUBUNIT B	PTHR15271	801	0.615
YML100W	70939	73906	Name=TREHALOSE-6-PHOSPHATE SYNTHASE	PTHR10788	2862	0.965
YML099C	74508	77031	Name=ARGININE METABOLISM REGULATION PROTEIN II-RELATED	PTHR31069:SF23	1640	0.65
YML098W	77282	77717	Name=TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 13	PTHR11380:SF15	27	0.062
YML097C	78433	79501	Name=RAB5 GDP/GTP EXCHANGE FACTOR	PTHR23101:SF25	291	0.272
YML096W	79912	81445	Name=ASPARAGINE SYNTHETASE DOMAIN-CONTAINING PROTEIN 1	PTHR45937	609	0.397
YML095C	81492	81996	Name=EXCISION REPAIR CROSS-COMPLEMENTING 1 ERCC1	PTHR12749	257	0.51
YML094W	82281	82734	Name=PREFOLDIN SUBUNIT 5	PTHR12674	424	0.936
YML093W	83093	85784	Name=U3 SMALL NUCLEOLAR RNA-ASSOCIATED PROTEIN 14	PTHR14150	439	0.163
YML092C	85995	86730	Name=PROTEASOME SUBUNIT ALPHA/BETA	PTHR11599	3	0.004
YML088W	92241	94191	Name=DACTYLIN	PTHR14381	1349	0.692
YML087C	94433	95357	Name=NADH-CYTOCHROME B5 REDUCTASE	PTHR19370	958	1.037
YML086C	95841	97344	Name=L-GULONOLACTONE OXIDASE	PTHR43762	974	0.648
YML085C	98074	99394	Name=TUBULIN	PTHR11588	15	0.011
YML082W	101874	103806	Name=-	PTHR42699	1634	0.846
YML081C-A	104000	104156	Name=ATP SYNTHASE SUBUNIT J, MITOCHONDRIAL	PTHR28060	43	0.276
YML081W	104792	108524	Name=MIP31509P	PTHR40626	1378	0.369
YML080W	108842	110006	Name=TRNA-DIHYDROURIDINE(16/17) SYNTHASE [NAD(P)(+)]-LIKE	PTHR11082:SF5	589	0.506
YML079W	110319	110823	Name=RMLC-LIKE JELLY ROLL FOLD PROTEIN	PTHR33387	781	1.55
YML078W	111011	111548	Name=PEPTIDYL-PROLYL CIS-TRANS ISOMERASE	PTHR11071	388	0.723
YML077W	111871	112255	Name=TRAFFICKING PROTEIN PARTICLE COMPLEX SUBUNIT	PTHR23249	3	0.008
YML076C	112515	115290	Name=TRANSCRIPTIONAL ACTIVATOR ARO80-RELATED	PTHR31644	1790	0.645
YML075C	115808	117878	Name=3-HYDROXY-3-METHYLGLUTARYL-COENZYME A REDUCTASE	PTHR10572	1440	0.696
YML074C	120103	120979	Name=39 KDA FK506-BINDING NUCLEAR PROTEIN	PTHR43811:SF19	556	0.635
YML073C	123644	124160	Name=60S RIBOSOMAL PROTEIN L6	PTHR10715	231	0.448
YML072C	124732	129355	Name=TRICALBIN-1-RELATED	PTHR46980	3156	0.683
YML071C	129775	131491	Name=CONSERVED OLIGOMERIC GOLGI COMPLEX COMPONENT 8	PTHR21311	341	0.199
YML070W	133511	135224	Name=DIHYDROXYACETONE KINASE 1	PTHR28629:SF3	1204	0.703
YML069W	135515	137150	Name=FACT COMPLEX SUBUNIT SSRP1	PTHR45849	10	0.006
YML068W	137562	138894	Name=E3 UBIQUITIN-PROTEIN LIGASE RNF217-RELATED	PTHR11685:SF338	564	0.423
