Gene	start	end	description	database_name	transposons	transposons_normalized
YEL077C	266	3830	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	7570	2.124
YEL076C	4466	5111	Name=-	PTHR31583	890	1.38
YEL076C-A	4466	5111	Name=-	PTHR31583	890	1.38
YEL075C	5398	5710	Name=-	PTHR31583	363	1.163
YEL071W	16400	17843	Name=D-2-HYDROXYGLUTARATE DEHYDROGENASE, MITOCHONDRIAL	PTHR43716	1982	1.374
YEL070W	19625	21095	Name=MANNITOL DEHYDROGENASE DSF1-RELATED	PTHR43362	1166	0.793
YEL069C	21575	23111	Name=GALACTOSE TRANSPORTER-RELATED	PTHR48022:SF75	1921	1.251
YEL066W	26763	27195	Name=ACETYLTRANSFERASE	PTHR10545:SF42	1353	3.132
YEL065W	27768	29463	Name=GLUTATHIONE EXCHANGER 1-RELATED	PTHR23501:SF92	1739	1.026
YEL064C	29805	31098	Name=AMINO ACID TRANSPORTER	PTHR22950	1180	0.913
YEL063C	31699	33376	Name=AMINO ACID PERMEASE	PTHR43341	925	0.552
YEL062W	34425	36240	Name=NITROGEN PERMEASE REGULATOR 2/TUMOR SUPPRESSOR CANDIDATE 4	PTHR12991	117	0.064
YEL061C	36537	39534	Name=KINESIN-LIKE PROTEIN CIN8	PTHR47970:SF7	209	0.07
YEL060C	40159	41419	Name=PEPTIDASE S8	PTHR43806	1526	1.211
YEL058W	43300	44917	Name=PHOSPHOACETYLGLUCOSAMINE MUTASE	PTHR45955	41	0.025
YEL056W	47195	48317	Name=HISTONE-BINDING PROTEIN MSI1	PTHR22850:SF214	648	0.578
YEL055C	48515	51524	Name=MYB-BINDING PROTEIN 1A FAMILY MEMBER	PTHR13213	127	0.042
YEL054C	52729	53215	Name=60S RIBOSOMAL PROTEIN L12	PTHR11661	236	0.486
YEL053C	53933	56066	Name=GLUCOSE REPRESSIBLE PROTEIN MAK10	PTHR21373	664	0.311
YEL052W	56652	58089	Name=AFG1-LIKE ATPASE	PTHR12169:SF6	847	0.589
YEL051W	58381	59089	Name=V-TYPE ATP SYNTHASE SUBUNIT D	PTHR11671	2	0.003
YEL050C	59699	60485	Name=39S RIBOSOMAL PROTEIN L2, MITOCHONDRIAL	PTHR13691:SF5	111	0.141
