Gene	start	end	description	database_name	transposons	transposons_normalized
YIL177C	873	4542	Name=HELICASE WITH DEATH DOMAIN-RELATED	PTHR14074	12358	3.368
YIL176C	8798	9152	Name=SERIPAUPERIN	PTHR31002	265	0.749
YIL173W	11495	13568	Name=SORTILIN RELATED	PTHR12106	1000	0.482
YIL173W	13691	16109	Name=SORTILIN RELATED	PTHR12106	3353	1.387
YIL172C	16789	18550	Name=ALPHA-AMYLASE FAMILY MEMBER	PTHR10357	1129	0.641
YIL169C	23196	25323	Name=4.1 G PROTEIN	PTHR23280	384	0.181
YIL166C	30958	32515	Name=PERMEASE-RELATED	PTHR43791	2032	1.305
YIL165C	33723	34074	Name=NITRILASE	PTHR46044	753	2.145
YIL164C	34092	34668	Name=NITRILASE	PTHR46044	713	1.238
YIL162W	37394	38981	Name=EXOINULINASE INUD (AFU_ORTHOLOGUE AFUA_5G00480)	PTHR42800	1229	0.774
YIL160C	40196	41348	Name=3-KETOACYL-COA THIOLASE, PEROXISOMAL	PTHR43853	929	0.806
YIL159W	41849	45950	Name=BNI1-RELATED PROTEIN 1	PTHR47102:SF1	1689	0.412
YIL157C	46957	47503	Name=CYTOCHROME C OXIDASE ASSEMBLY FACTOR 1	PTHR28523	266	0.487
YIL156W-B	47693	47909	Name=CHROMOSOME 16, WHOLE GENOME SHOTGUN SEQUENCE	PTHR28075	439	2.032
YIL156W	48355	51286	Name=UBIQUITIN CARBOXYL-TERMINAL HYDROLASE	PTHR24006	1548	0.528
YIL155C	51767	53687	Name=GLYCEROL-3-PHOSPHATE DEHYDROGENASE	PTHR11985	2479	1.291
YIL153W	55210	56326	Name=SERINE/THREONINE-PROTEIN PHOSPHATASE 2A ACTIVATOR 1	PTHR10012:SF3	155	0.139
YIL151C	57364	60646	Name=EST/SMG-LIKE PROTEIN 1-RELATED	PTHR15696:SF17	1508	0.459
YIL150C	61186	62653	Name=PROTEIN MCM10 HOMOLOG	PTHR13454	188	0.128
YIL149C	63117	67992	Name=NUCLEOPROTEIN TPR	PTHR18898:SF2	1608	0.33
YIL148W	68711	69083	Name=UBIQUITIN	PTHR10666	99	0.266
YIL147C	69817	73405	Name=TWO-COMPONENT HISTIDINE KINASE	PTHR43719	224	0.062
YIL145C	76356	77277	Name=CYTIDYLATE KINASE/PANTOATE-BETA-ALANINE LIGASE	PTHR21299	277	0.301
YIL144W	78077	80135	Name=KINETOCHORE PROTEIN NDC80	PTHR10643	311	0.151
YIL143C	80587	82741	Name=GENERAL TRANSCRIPTION AND DNA REPAIR FACTOR IIH HELICASE SUBUNIT XPB	PTHR11274:SF0	163	0.076
YIL142W	83323	84871	Name=CHAPERONIN	PTHR11353	37	0.024
YIL139C	88062	88701	Name=MITOTIC SPINDLE ASSEMBLY CHECKPOINT PROTEIN MAD2	PTHR11842	233	0.365
YIL138C	89232	89712	Name=TROPOMYOSIN	PTHR19269	102	0.212
YIL137C	89959	92764	Name=PROTEASE M1 ZINC METALLOPROTEASE	PTHR11533	1374	0.49
YIL134W	97425	98322	Name=MITOCHONDRIAL FOLATE TRANSPORTER/CARRIER	PTHR45683:SF3	259	0.289
YIL133C	98837	99401	Name=60S RIBOSOMAL PROTEIN L13A-RELATED	PTHR11545:SF3	390	0.691
YIL131C	100873	102193	Name=CHECKPOINT SUPPRESSOR 1-LIKE, ISOFORM A-RELATED	PTHR45881	1055	0.799
YIL130W	102791	105359	Name=ACTIVATOR OF STRESS GENES 1-RELATED	PTHR47540:SF1	1010	0.393
YIL129C	106256	112772	Name=FURRY-RELATED	PTHR12295	670	0.103
YIL128W	113833	116872	Name=DNA REPAIR/TRANSCRIPTION PROTEIN MET18/MMS19	PTHR12891	923	0.304
YIL126W	118643	122060	Name=SNF2/RAD54 HELICASE FAMILY	PTHR10799	491	0.144
YIL125W	122824	125725	Name=2-OXOGLUTARATE DEHYDROGENASE	PTHR23152	1883	0.649
YIL124W	126228	127065	Name=NADPH-DEPENDENT 1-ACYLDIHYDROXYACETONE PHOSPHATE REDUCTASE	PTHR44169	437	0.522
YIL123W	128154	128601	Name=BETA-GLUCOSIDASE-LIKE PROTEIN NCA3, MITOCHONDRIAL-RELATED	PTHR31316	244	0.546
YIL123W	128592	129576	Name=BETA-GLUCOSIDASE-LIKE PROTEIN NCA3, MITOCHONDRIAL-RELATED	PTHR31316	3603	3.662
YIL121W	132325	133855	Name=MAJOR FACILITATOR SUPERFAMILY	PTHR23502	2052	1.341
YIL120W	134462	136064	Name=MAJOR FACILITATOR SUPERFAMILY	PTHR23502	1476	0.921
YIL118W	139782	140445	Name=GTP-BINDING PROTEIN RHO3	PTHR24072:SF186	56	0.084
YIL117C	140618	141560	Name=CHITIN SYNTHASE 3 COMPLEX PROTEIN CSI2-RELATED	PTHR36089	252	0.268
YIL116W	142937	144068	Name=HISTIDINOL-PHOSPHATE AMINOTRANSFERASE	PTHR42885:SF2	1257	1.111
YIL114C	149148	149973	Name=GH26960P-RELATED	PTHR11743:SF23	155	0.188
YIL113W	150601	151153	Name=DUAL SPECIFICITY PROTEIN PHOSPHATASE	PTHR10159	554	1.004
YIL112W	152474	152906	Name=ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043	PTHR24134	140	0.324
YIL112W	153176	154016	Name=ANKYRIN REPEAT-CONTAINING PROTEIN DDB_G0279043	PTHR24134	486	0.579
YIL111W	155249	155666	Name=AT07685P-RELATED	PTHR10707:SF10	235	0.564
YIL110W	156264	157083	Name=HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN	PTHR14614	278	0.339
YIL109C	157402	159964	Name=SEC24-RELATED PROTEIN	PTHR13803	149	0.058
YIL108W	160902	162969	Name=ZINC METALLOPROTEINASE-RELATED	PTHR21054	3423	1.656
YIL107C	163868	165746	Name=6-PHOSPHOFRUCTO-2-KINASE 1	PTHR10606:SF32	948	0.505
YIL106W	166730	167351	Name=MOB KINASE ACTIVATOR-LIKE 1	PTHR22599:SF8	96	0.155
YIL105C	167640	169638	Name=CYTOSKELETAL SIGNALING PROTEIN SLM1	PTHR31941	1831	0.916
YIL104C	170095	171502	Name=UNCHARACTERIZED	PTHR12967	69	0.049
YIL103W	171844	173002	Name=2-(3-AMINO-3-CARBOXYPROPYL)HISTIDINE SYNTHASE SUBUNIT 1	PTHR10762:SF1	667	0.576
YIL101C	175309	177247	Name=ASPARAGINASE	PTHR43828	3364	1.736
YIL099W	178025	179648	Name=GLUCOAMYLASE, INTRACELLULAR SPORULATION-SPECIFIC	PTHR31616:SF9	1245	0.767
