Gene	start	end	description	database_name	transposons	transposons_normalized
YJL225C	2977	3430	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194	705	1.556
YJL223C	8832	8850	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724	0	0
YJL219W	19689	21042	Name=Major facilitator superfamily (MFS) profile.	PS50850	1565	1.157
YJL219W	20013	20088	Name=Sugar transport proteins signature 2.	PS00217	1457	19.427
YJL219W	20616	20667	Name=Sugar transport proteins signature 1.	PS00216	973	19.078
YJL218W	22390	22474	Name=Hexapeptide-repeat containing-transferases signature.	PS00101	20	0.238
YJL214W	27094	28444	Name=Major facilitator superfamily (MFS) profile.	PS50850	1334	0.988
YJL214W	27421	27496	Name=Sugar transport proteins signature 2.	PS00217	1211	16.147
YJL214W	28024	28075	Name=Sugar transport proteins signature 1.	PS00216	889	17.431
YJL208C	40754	40778	Name=DNA/RNA non-specific endonucleases active site.	PS01070	99	4.125
YJL206C	49710	49797	Name=Zn(2)-C6 fungal-type DNA-binding domain profile.	PS50048	274	3.149
YJL206C	49716	49797	Name=Zn(2)-C6 fungal-type DNA-binding domain signature.	PS00463	274	3.383
YJL203W	53374	53488	Name=SURP motif repeat profile.	PS50128	66	0.579
YJL203W	53626	53746	Name=SURP motif repeat profile.	PS50128	0	0
YJL201W	54922	55456	Name=Rho GTPase-activating proteins domain profile.	PS50238	502	0.94
YJL200C	57454	57493	Name=Aconitase family signature 2.	PS01244	5	0.128
YJL200C	57634	57682	Name=Aconitase family signature 1.	PS00450	7	0.146
YJL198W	60847	61708	Name=SPX domain profile.	PS51382	568	0.66
YJL197W	64096	64402	Name=DUSP domain profile.	PS51283	56	0.183
YJL197W	64897	67135	Name=Ubiquitin specific protease (USP) domain profile.	PS50235	940	0.42
YJL197W	64900	64945	Name=Ubiquitin specific protease (USP) domain signature 1.	PS00972	940	20.889
YJL197W	66961	67012	Name=Ubiquitin specific protease (USP) domain signature 2.	PS00973	119	2.333
YJL196C	68254	68278	Name=ELO family signature.	PS01188	9	0.375
YJL191W	74096	74162	Name=Ribosomal protein S11 signature.	PS00054	39	0.591
YJL190C	74951	75002	Name=Ribosomal protein S8 signature.	PS00053	16	0.314
YJL189W	76023	76071	Name=Ribosomal protein L39e signature.	PS00051	5	0.104
YJL187C	76880	77930	Name=Protein kinase domain profile.	PS50011	365	0.348
YJL187C	77501	77537	Name=Serine/Threonine protein kinases active-site signature.	PS00108	53	1.472
YJL187C	77843	77912	Name=Protein kinases ATP-binding region signature.	PS00107	22	0.319
YJL178C	89599	90037	Name=MRH domain profile.	PS51914	365	0.833
YJL177W	91164	91236	Name=Ribosomal protein L22 signature.	PS00464	9	0.125
YJL176C	92811	92964	Name=SANT domain profile.	PS51293	0	0
YJL176C	92823	92952	Name=Myb-like domain profile.	PS50090	0	0
YJL176C	93324	93615	Name=SWIRM domain profile.	PS50934	11	0.038
YJL172W	98226	98253	Name=ArgE / dapE / ACY1 / CPG2 / yscS family signature 1.	PS00758	0	0
YJL172W	98346	98463	Name=ArgE / dapE / ACY1 / CPG2 / yscS family signature 2.	PS00759	22	0.188
YJL168C	102265	104425	Name=Histone-lysine N-methyltransferase (EC 2.1.1.43) family profile.	PS51568	1471	0.681
YJL168C	103648	103696	Name=Post-SET domain profile.	PS50868	1051	21.896
YJL168C	103717	104068	Name=SET domain profile.	PS50280	998	2.843
YJL168C	104074	104239	Name=AWS domain profile.	PS51215	692	4.194
YJL167W	105305	105347	Name=Polyprenyl synthases signature 1.	PS00723	0	0
YJL167W	105710	105746	Name=Polyprenyl synthases signature 2.	PS00444	0	0
YJL165C	106950	107952	Name=Protein kinase domain profile.	PS50011	296	0.295
YJL165C	107373	107409	Name=Serine/Threonine protein kinases active-site signature.	PS00108	124	3.444
YJL164C	109968	110133	Name=AGC-kinase C-terminal domain profile.	PS51285	98	0.594
YJL164C	110136	110898	Name=Protein kinase domain profile.	PS50011	254	0.333
YJL164C	110505	110541	Name=Serine/Threonine protein kinases active-site signature.	PS00108	168	4.667
YJL164C	110811	110880	Name=Protein kinases ATP-binding region signature.	PS00107	59	0.855
YJL162C	115398	115590	Name=dnaJ domain profile.	PS50076	235	1.224
YJL162C	115410	115467	Name=Nt-dnaJ domain signature.	PS00636	226	3.965
YJL160C	118339	118393	Name=Yeast PIR proteins repeats profile.	PS50256	38	0.704
YJL160C	118351	118381	Name=Yeast PIR proteins repeats signature.	PS00929	37	1.233
YJL160C	118459	118513	Name=Yeast PIR proteins repeats profile.	PS50256	79	1.463
YJL160C	118528	118582	Name=Yeast PIR proteins repeats profile.	PS50256	16	0.296
YJL160C	118540	118570	Name=Yeast PIR proteins repeats signature.	PS00929	11	0.367
YJL160C	118585	118639	Name=Yeast PIR proteins repeats profile.	PS50256	60	1.111
YJL159W	120662	120716	Name=Yeast PIR proteins repeats profile.	PS50256	23	0.426
YJL159W	120740	120794	Name=Yeast PIR proteins repeats profile.	PS50256	0	0
YJL159W	120752	120782	Name=Yeast PIR proteins repeats signature.	PS00929	0	0
YJL159W	120797	120851	Name=Yeast PIR proteins repeats profile.	PS50256	2	0.037
YJL159W	120809	120839	Name=Yeast PIR proteins repeats signature.	PS00929	2	0.067
YJL159W	120869	120923	Name=Yeast PIR proteins repeats profile.	PS50256	7	0.13
YJL159W	120941	120995	Name=Yeast PIR proteins repeats profile.	PS50256	0	0
YJL159W	121013	121067	Name=Yeast PIR proteins repeats profile.	PS50256	0	0
YJL159W	121025	121055	Name=Yeast PIR proteins repeats signature.	PS00929	0	0
