Gene	start	end	description	database_name
YHL050C	2831	3296	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHL047C	8683	9994	Name=MFS general substrate transporter	SSF103473
YHL040C	19426	20761	Name=MFS general substrate transporter	SSF103473
YHL039W	21801	22680	Name=SET domain	SSF82199
YHL035C	28043	28808	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHL035C	28859	29846	Name=ABC transporter transmembrane region	SSF90123
YHL035C	30059	30791	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHL035C	30821	31769	Name=ABC transporter transmembrane region	SSF90123
YHL034C	33261	33642	Name=RNA-binding domain, RBD	SSF54928
YHL034C	33627	33999	Name=RNA-binding domain, RBD	SSF54928
YHL033C	35365	35764	Name=L30e-like	SSF55315
YHL032C	36429	37320	Name=Actin-like ATPase domain	SSF53067
YHL032C	37323	38079	Name=Actin-like ATPase domain	SSF53067
YHL030W	40156	42367	Name=ARM repeat	SSF48371
YHL030W	42895	45640	Name=ARM repeat	SSF48371
YHL029C	46195	46843	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923
YHL027W	51549	51636	Name=beta-beta-alpha zinc fingers	SSF57667
YHL027W	51702	51816	Name=beta-beta-alpha zinc fingers	SSF57667
YHL024W	56922	57375	Name=RNA-binding domain, RBD	SSF54928
YHL024W	57675	57960	Name=RNA-binding domain, RBD	SSF54928
YHL022C	62972	63842	Name=DNA topoisomerase IV, alpha subunit	SSF56726
YHL021C	64479	65373	Name=Clavaminate synthase-like	SSF51197
YHL019C	67745	68774	Name=Second domain of Mu2 adaptin subunit (ap50) of ap2 adaptor	SSF49447
YHL019C	69131	69545	Name=SNARE-like	SSF64356
YHL018W	69744	70059	Name=PCD-like	SSF55248
YHL015W	75475	75763	Name=Ribosomal protein S10	SSF54999
YHL014C	76123	76375	Name=TGS-like	SSF81271
YHL014C	76309	77254	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHL013C	77435	77909	Name=Cysteine proteinases	SSF54001
YHL012W	79173	80319	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YHL011C	80692	81400	Name=PRTase-like	SSF53271
YHL010C	82626	82953	Name=RING/U-box	SSF57850
YHL010C	82872	83055	Name=RING/U-box	SSF57850
YHL009C	84448	84625	Name=Leucine zipper domain	SSF57959
YHL007C	95315	96089	Name=Protein kinase-like (PK-like)	SSF56112
YHL004W	99774	100386	Name=Ribosomal protein S2	SSF52313
YHL002W	102645	103053	Name=ENTH/VHS domain	SSF48464
YHL002W	103200	103452	Name=SH3-domain	SSF50044
YHL001W	104313	104589	Name=Translation proteins SH3-like domain	SSF50104
YHR001W	106187	107345	Name=Oxysterol-binding protein-like	SSF144000
YHR002W	108908	109862	Name=Mitochondrial carrier	SSF103506
YHR003C	110330	111155	Name=Activating enzymes of the ubiquitin-like proteins	SSF69572
YHR004C	111792	112371	Name=HAD-like	SSF56784
YHR005C	113510	114803	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR005C	114023	114710	Name=Transducin (alpha subunit), insertion domain	SSF47895
YHR005C-A	115637	115823	Name=Tim10-like	SSF144122
YHR006W	118420	118528	Name=beta-beta-alpha zinc fingers	SSF57667
YHR007C	120111	121527	Name=Cytochrome P450	SSF48264
YHR008C	122903	123230	Name=Fe,Mn superoxide dismutase (SOD), C-terminal domain	SSF54719
YHR008C	123242	123530	Name=Fe,Mn superoxide dismutase (SOD), N-terminal domain	SSF46609
YHR009C	124177	125617	Name=Nucleotide-binding domain	SSF51971
YHR010W	126530	126929	Name=Translation proteins SH3-like domain	SSF50104
YHR011W	127894	128182	Name=tRNA-binding arm	SSF46589
YHR011W	128224	129103	Name=Class II aaRS and biotin synthetases	SSF55681
YHR012W	129484	130321	Name=Metallo-dependent phosphatases	SSF56300
YHR013C	130864	131443	Name=Acyl-CoA N-acyltransferases (Nat)	SSF55729
YHR015W	134887	135385	Name=RNA-binding domain, RBD	SSF54928
YHR015W	135490	136000	Name=RNA-binding domain, RBD	SSF54928
YHR016C	137054	137225	Name=SH3-domain	SSF50044
YHR018C	140016	141369	Name=L-aspartase-like	SSF48557
YHR019C	141914	142865	Name=Class II aaRS and biotin synthetases	SSF55681
YHR019C	142916	143195	Name=Nucleic acid-binding proteins	SSF50249
YHR020W	144059	144431	Name=YbaK/ProRS associated domain	SSF55826
YHR020W	144578	145379	Name=Class II aaRS and biotin synthetases	SSF55681
YHR020W	145385	145778	Name=Class II aaRS ABD-related	SSF52954
YHR020W	145787	146060	Name=C-terminal domain of ProRS	SSF64586
YHR021C	148423	148585	Name=Zn-binding ribosomal proteins	SSF57829
YHR022C	149601	150273	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR023W	151837	154207	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR023W	154249	154813	Name=Tropomyosin	SSF57997
YHR024C	157815	158487	Name=LuxS/MPP-like metallohydrolase	SSF63411
YHR024C	158505	159135	Name=LuxS/MPP-like metallohydrolase	SSF63411
YHR025W	159447	159933	Name=Ribosomal protein S5 domain 2-like	SSF54211
YHR025W	160080	160461	Name=GHMP Kinase, C-terminal domain	SSF55060
YHR026W	161006	161213	Name=F1F0 ATP synthase subunit C	SSF81333
YHR026W	161258	161465	Name=F1F0 ATP synthase subunit C	SSF81333
YHR027C	162134	164585	Name=ARM repeat	SSF48371
YHR028C	164998	165721	Name=alpha/beta-Hydrolases	SSF53474
YHR028C	165874	167035	Name=DPP6 N-terminal domain-like	SSF82171
YHR029C	167685	168546	Name=Diaminopimelate epimerase-like	SSF54506
YHR030C	169366	170296	Name=Protein kinase-like (PK-like)	SSF56112
YHR031C	170813	171881	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR031C	171728	172286	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR033W	175566	176295	Name=Carbamate kinase-like	SSF53633
YHR033W	176496	176802	Name=PUA domain-like	SSF88697
YHR035W	178273	178387	Name=Zn-finger domain of Sec23/24	SSF82919
YHR035W	178468	179218	Name=vWA-like	SSF53300
YHR035W	179743	180097	Name=C-terminal, gelsolin-like domain of Sec23/24	SSF82754
YHR037W	182097	183654	Name=ALDH-like	SSF53720
YHR038W	184210	184753	Name=Ribosome recycling factor, RRF	SSF55194
YHR039C	185030	186488	Name=ALDH-like	SSF53720
YHR040W	187933	188044	Name=HIT/MYND zinc finger-like	SSF144232
YHR042W	190717	191191	Name=Flavoproteins	SSF52218
YHR042W	191311	192121	Name=Riboflavin synthase domain-like	SSF63380
YHR042W	192118	192616	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343
YHR043C	192870	193527	Name=HAD-like	SSF56784
YHR044C	194133	194787	Name=HAD-like	SSF56784
YHR046C	197505	198243	Name=Carbohydrate phosphatase	SSF56655
YHR047C	199942	200680	"Name=Metalloproteases (""zincins""), catalytic domain"	SSF55486
YHR047C	200707	201295	Name=Leukotriene A4 hydrolase N-terminal domain	SSF63737
YHR048W	204781	206116	Name=MFS general substrate transporter	SSF103473
YHR049W	206480	207167	Name=alpha/beta-Hydrolases	SSF53474
YHR051W	209843	210140	Name=Cytochrome c oxidase subunit E	SSF48479
YHR052W	211202	211724	Name=Ribosomal protein L1	SSF56808
YHR053C	212576	212693	Name=Metallothionein	SSF57868
YHR055C	214574	214691	Name=Metallothionein	SSF57868
YHR056C	217693	217819	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YHR057C	218246	218744	Name=Cyclophilin-like	SSF50891
YHR062C	223074	223671	Name=PHP domain-like	SSF89550
YHR063C	224113	224515	Name=6-phosphogluconate dehydrogenase C-terminal domain-like	SSF48179
YHR063C	224683	225145	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YHR064C	225539	225932	Name=Heat shock protein 70kD (HSP70), peptide-binding domain	SSF100920
YHR064C	225989	226574	Name=Actin-like ATPase domain	SSF53067
YHR064C	226595	227132	Name=Actin-like ATPase domain	SSF53067
YHR065C	227726	228587	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YHR067W	231477	231771	Name=Thioesterase/thiol ester dehydrase-isomerase	SSF54637
YHR068W	232160	233270	Name=DHS-like NAD/FAD-binding domain	SSF52467
YHR069C	233593	234070	Name=Eukaryotic type KH-domain (KH-domain type I)	SSF54791
YHR069C	234076	234352	Name=Nucleic acid-binding proteins	SSF50249
YHR069C	234349	234499	Name=Ribosomal L27 protein-like	SSF110324
YHR070W	235382	236369	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335
YHR071W	237244	237538	Name=Cyclin-like	SSF47954
YHR072W	239401	240238	Name=Terpenoid cyclases/Protein prenyltransferases	SSF48239
YHR072W	240223	241270	Name=Terpenoid cyclases/Protein prenyltransferases	SSF48239
YHR072W-A	241670	241832	Name=Nop10-like SnoRNP	SSF144210
YHR073W	242603	243149	Name=Supernatant protein factor (SPF), C-terminal domain	SSF101576
YHR073W	243239	243527	Name=PH domain-like	SSF50729
YHR073W	244496	245570	Name=Oxysterol-binding protein-like	SSF144000
YHR074W	246208	247048	Name=Carbon-nitrogen hydrolase	SSF56317
YHR074W	247168	248197	Name=Adenine nucleotide alpha hydrolases-like	SSF52402
YHR075C	248504	249299	Name=alpha/beta-Hydrolases	SSF53474
YHR076W	251359	252127	Name=PP2C-like	SSF81606
YHR077C	253404	254034	Name=ARM repeat	SSF48371
YHR077C	254073	254628	Name=ARM repeat	SSF48371
YHR079C	258615	259560	Name=Protein kinase-like (PK-like)	SSF56112
YHR079C	260580	261228	Name=Quinoprotein alcohol dehydrogenase-like	SSF50998
YHR082C	270543	271533	Name=Protein kinase-like (PK-like)	SSF56112
YHR085W	276944	277301	Name=ARM repeat	SSF48371
YHR086W	278297	278594	Name=RNA-binding domain, RBD	SSF54928
YHR086W	278636	279305	Name=RNA-binding domain, RBD	SSF54928
YHR087W	280823	281147	Name=FYSH domain	SSF89895
