Gene	start	end	description	database_name
YLL067C	2645	3674	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL066C	8180	9209	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL062C	16644	17571	Name=Homocysteine S-methyltransferase	SSF82282
YLL060C	21158	21542	Name=GST C-terminal domain-like	SSF47616
YLL060C	21512	21782	Name=Thioredoxin-like	SSF52833
YLL058W	24190	25264	Name=PLP-dependent transferases	SSF53383
YLL057C	25812	26655	Name=Clavaminate synthase-like	SSF51197
YLL056C	27429	28302	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YLL055W	30235	31534	Name=MFS general substrate transporter	SSF103473
YLL054C	35054	35189	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YLL053C	35538	35955	Name=Aquaporin-like	SSF81338
YLL052C	36034	36235	Name=Aquaporin-like	SSF81338
YLL051C	37392	37869	Name=Ferredoxin reductase-like, C-terminal NADP-linked domain	SSF52343
YLL050C	39994	40408	Name=Actin depolymerizing proteins	SSF55753
YLL048C	41360	42146	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL048C	42179	43214	Name=ABC transporter transmembrane region	SSF90123
YLL048C	43490	44207	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL048C	44249	45248	Name=ABC transporter transmembrane region	SSF90123
YLL046C	46764	47364	Name=RNA-binding domain, RBD	SSF54928
YLL045C	47969	48368	Name=L30e-like	SSF55315
YLL043W	50694	51537	Name=Aquaporin-like	SSF81338
YLL041C	53142	53517	Name=alpha-helical ferredoxin	SSF46548
YLL041C	53523	53835	Name=2Fe-2S ferredoxin-like	SSF54292
YLL039C	64067	64295	Name=Ubiquitin-like	SSF54236
YLL039C	64295	64523	Name=Ubiquitin-like	SSF54236
YLL039C	64523	64754	Name=Ubiquitin-like	SSF54236
YLL039C	64751	64979	Name=Ubiquitin-like	SSF54236
YLL039C	64979	65204	Name=Ubiquitin-like	SSF54236
YLL038C	66041	66479	Name=ENTH/VHS domain	SSF48464
YLL036C	66798	67641	Name=Quinoprotein alcohol dehydrogenase-like	SSF50998
YLL036C	68097	68253	Name=RING/U-box	SSF57850
YLL034C	70683	71562	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL034C	71841	72546	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL032C	75058	75295	Name=Eukaryotic type KH-domain (KH-domain type I)	SSF54791
YLL031C	79104	79962	Name=Alkaline phosphatase-like	SSF53649
YLL029W	81797	82217	Name=Creatinase/prolidase N-terminal domain	SSF53092
YLL029W	82832	83600	Name=Creatinase/aminopeptidase	SSF55920
YLL028W	85197	86520	Name=MFS general substrate transporter	SSF103473
YLL027W	87841	88120	Name=HesB-like domain	SSF89360
YLL026W	88641	89100	Name=Double Clp-N motif	SSF81923
YLL026W	89118	90204	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL026W	90291	91203	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL024C	95646	95880	Name=Heat shock protein 70kD (HSP70), C-terminal subdomain	SSF100934
YLL024C	95865	96333	Name=Heat shock protein 70kD (HSP70), peptide-binding domain	SSF100920
YLL024C	96348	96921	Name=Actin-like ATPase domain	SSF53067
YLL024C	96930	97482	Name=Actin-like ATPase domain	SSF53067
YLL019C	105736	106984	Name=Protein kinase-like (PK-like)	SSF56112
YLL018C	109907	110921	Name=Class II aaRS and biotin synthetases	SSF55681
YLL018C	110969	111359	Name=Nucleic acid-binding proteins	SSF50249
YLL015W	117248	118190	Name=ABC transporter transmembrane region	SSF90123
YLL015W	118382	119024	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL015W	119372	120296	Name=ABC transporter transmembrane region	SSF90123
YLL015W	120314	121085	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL013C	122122	123133	Name=ARM repeat	SSF48371
YLL012W	126038	127157	Name=alpha/beta-Hydrolases	SSF53474
YLL011W	127562	128651	Name=WD40 repeat-like	SSF50978
YLL010C	129377	129881	Name=HAD-like	SSF56784
YLL009C	131213	131405	Name=Cysteine alpha-hairpin motif	SSF47072
YLL008W	132638	133493	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLL001W	147902	148913	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR001C	151745	152132	Name=FAS1 domain	SSF82153
YLR001C	152156	152651	Name=FAS1 domain	SSF82153
YLR001C	152603	153038	Name=FAS1 domain	SSF82153
YLR001C	153488	153890	Name=FAS1 domain	SSF82153
YLR002C	154534	155875	Name=ARM repeat	SSF48371
YLR004C	158008	159316	Name=MFS general substrate transporter	SSF103473
YLR005W	160409	160955	Name=vWA-like	SSF53300
YLR005W	161192	161414	Name=Cysteine-rich domain	SSF57889
YLR006C	161952	162387	Name=CheY-like	SSF52172
YLR008C	165594	165777	Name=Chaperone J-domain	SSF46565
YLR009W	166552	166705	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YLR011W	169106	169637	Name=Flavoproteins	SSF52218
YLR013W	171531	171705	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YLR014C	174634	174766	Name=Leucine zipper domain	SSF57959
YLR014C	174775	174901	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YLR015W	175758	176385	Name=Concanavalin A-like lectins/glucanases	SSF49899
YLR016C	176846	177182	Name=SMAD/FHA domain	SSF49879
YLR017W	177707	178493	Name=Purine and uridine phosphorylases	SSF53167
YLR019W	180930	181434	Name=HAD-like	SSF56784
YLR020C	181809	182982	Name=alpha/beta-Hydrolases	SSF53474
YLR022C	184440	184656	Name=Hypothetical protein AF0491, middle domain	SSF109728
YLR022C	184644	184896	Name=FYSH domain	SSF89895
YLR026C	195560	196322	Name=t-snare proteins	SSF47661
YLR027C	196855	198076	Name=PLP-dependent transferases	SSF53383
YLR028C	199542	200712	Name=Cytidine deaminase-like	SSF53927
YLR028C	200727	201300	Name=Methylglyoxal synthase-like	SSF52335
YLR029C	202011	202587	Name=Ribosomal proteins S24e, L23 and L15e	SSF54189
YLR032W	206254	207298	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR032W	207328	208498	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR032W	207688	207886	Name=RING/U-box	SSF57850
YLR035C	213382	213769	Name=Ribosomal protein S5 domain 2-like	SSF54211
YLR035C	213856	214396	Name=ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	SSF55874
YLR038C	224932	225148	Name=Cytochrome c oxidase subunit h	SSF47694
YLR043C	231716	232007	Name=Thioredoxin-like	SSF52833
YLR044C	232422	232995	Name=Thiamin diphosphate-binding fold (THDP-binding)	SSF52518
YLR044C	233064	233529	Name=DHS-like NAD/FAD-binding domain	SSF52467
YLR044C	233532	234069	Name=Thiamin diphosphate-binding fold (THDP-binding)	SSF52518
YLR045C	236068	237631	Name=ARM repeat	SSF48371
YLR048W	242268	242802	Name=Ribosomal protein S2	SSF52313
YLR055C	251331	252552	Name=WD40 repeat-like	SSF50978
YLR057W	255777	257847	Name=Seven-hairpin glycosidases	SSF48225
YLR058C	258000	259365	Name=PLP-dependent transferases	SSF53383
YLR059C	259842	260385	Name=Ribonuclease H-like	SSF53098
YLR060W	260994	261195	Name=Putative DNA-binding domain	SSF46955
YLR060W	261864	262086	Name=Putative DNA-binding domain	SSF46955
YLR060W	262068	262761	Name=Class II aaRS and biotin synthetases	SSF55681
YLR069C	271650	271917	Name=EF-G C-terminal domain-like	SSF54980
YLR069C	271929	272280	Name=Ribosomal protein S5 domain 2-like	SSF54211
YLR069C	272289	272520	Name=EF-G C-terminal domain-like	SSF54980
YLR069C	272529	272922	Name=Translation proteins	SSF50447
YLR069C	272874	273711	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR070C	274257	274776	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YLR070C	274671	275187	Name=GroES-like	SSF50129
YLR074C	282165	282351	Name=beta-beta-alpha zinc fingers	SSF57667
YLR075W	282939	283446	Name=Ribosomal protein L16p/L10e	SSF54686
YLR077W	284343	285516	Name=RCC1/BLIP-II	SSF50985
YLR080W	288081	288732	Name=Concanavalin A-like lectins/glucanases	SSF49899
YLR081W	290431	291808	Name=MFS general substrate transporter	SSF103473
YLR084C	297350	298322	Name=Quinoprotein alcohol dehydrogenase-like	SSF50998
YLR085C	300696	301422	Name=Actin-like ATPase domain	SSF53067
YLR085C	301569	301986	Name=Actin-like ATPase domain	SSF53067
YLR086W	302708	306452	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR086W	304181	304742	Name=Smc hinge domain	SSF75553
YLR089C	318245	319667	Name=PLP-dependent transferases	SSF53383
YLR090W	320731	321028	Name=Chaperone J-domain	SSF46565
YLR090W	321094	321547	Name=HSP40/DnaJ peptide-binding domain	SSF49493
YLR090W	321139	321415	Name=DnaJ/Hsp40 cysteine-rich domain	SSF57938
YLR090W	321604	321859	Name=HSP40/DnaJ peptide-binding domain	SSF49493
YLR092W	325587	326058	Name=SpoIIaa-like	SSF52091
YLR093C	326731	326905	Name=SNARE fusion complex	SSF58038
YLR095C	330342	330420	Name=FYVE/PHD zinc finger	SSF57903
YLR096W	332878	333724	Name=Protein kinase-like (PK-like)	SSF56112
YLR096W	335332	336031	Name=KA1-like	SSF103243
YLR097C	336809	337004	Name=F-box domain	SSF81383
YLR098C	339236	339368	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YLR099C	339752	340709	Name=alpha/beta-Hydrolases	SSF53474
YLR100W	341822	342560	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YLR100W	342563	342815	Name=Cysteine proteinases	SSF54001
YLR105C	347172	347406	Name=tRNA-intron endonuclease catalytic domain-like	SSF53032
YLR106C	349029	349629	Name=vWA-like	SSF53300
YLR106C	356880	357630	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR106C	357783	358542	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR106C	358866	359703	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR106C	359898	360576	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YLR106C	360813	361830	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
