Gene	start	end	description	database_name
YGL259W	8497	8848	Name=Acid proteases	SSF50630
YGL258W-A	9177	9390	Name=Acid proteases	SSF50630
YGL257C	12921	13638	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YGL256W	15177	16299	Name=Dehydroquinate synthase-like	SSF56796
YGL254W	22385	22511	Name=beta-beta-alpha zinc fingers	SSF57667
YGL254W	22478	22589	Name=beta-beta-alpha zinc fingers	SSF57667
YGL253W	23992	24607	Name=Actin-like ATPase domain	SSF53067
YGL253W	24613	25387	Name=Actin-like ATPase domain	SSF53067
YGL252C	26443	27025	Name=Actin-like ATPase domain	SSF53067
YGL252C	27037	27430	Name=Actin-like ATPase domain	SSF53067
YGL251C	29131	29704	Name=Sec63 N-terminal domain-like	SSF158702
YGL251C	30103	31192	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YGL248W	36004	36415	Name=Metallo-hydrolase/oxidoreductase	SSF56281
YGL245W	39224	39512	Name=GST C-terminal domain-like	SSF47616
YGL245W	39629	40565	Name=Nucleotidylyl transferase	SSF52374
YGL245W	40550	41120	Name=Ribosomal protein L25-like	SSF50715
YGL244W	42221	42605	Name=Plus3-like	SSF159042
YGL242C	44756	45161	Name=Ankyrin repeat	SSF48403
YGL241W	45478	48451	Name=ARM repeat	SSF48371
YGL240W	48715	49276	Name=Galactose-binding domain-like	SSF49785
YGL238W	49555	52423	Name=ARM repeat	SSF48371
YGL236C	54890	55685	Name=FAD/NAD(P)-binding domain	SSF51905
YGL234W	56488	56803	Name=PreATP-grasp domain	SSF52440
YGL234W	56809	57490	Name=Glutathione synthetase ATP-binding domain-like	SSF56059
YGL234W	57514	57802	Name=Rudiment single hybrid motif	SSF51246
YGL234W	57832	58324	Name=PurM N-terminal domain-like	SSF55326
YGL234W	58348	58846	Name=PurM C-terminal domain-like	SSF56042
YGL232W	62585	62849	Name=THUMP domain-like	SSF143437
YGL227W	71126	71441	Name=Concanavalin A-like lectins/glucanases	SSF49899
YGL226W	73454	73643	Name=Mitochondrial cytochrome c oxidase subunit IV	SSF81406
YGL225W	77557	77875	Name=Multidrug resistance efflux transporter EmrE	SSF103481
YGL224C	78026	78692	Name=HAD-like	SSF56784
YGL221C	81431	82265	Name=NIF3 (NGG1p interacting factor 3)-like	SSF102705
YGL220W	82416	82725	Name=BolA-like	SSF82657
YGL216W	85311	86304	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YGL213C	90074	91226	Name=WD40 repeat-like	SSF50978
YGL212W	91459	91798	Name=PX domain	SSF64268
YGL212W	92158	92365	Name=SNARE fusion complex	SSF58038
YGL211W	92680	93373	Name=Adenine nucleotide alpha hydrolases-like	SSF52402
YGL210W	93819	94347	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YGL209W	95951	96071	Name=beta-beta-alpha zinc fingers	SSF57667
YGL208W	97827	98076	Name=E set domains	SSF81296
YGL208W	98259	98574	Name=AMPKBI-like	SSF160219
YGL207W	99509	100238	Name=Creatinase/aminopeptidase	SSF55920
YGL206C	102935	103937	Name=ARM repeat	SSF48371
YGL206C	103841	104237	Name=ARM repeat	SSF48371
YGL206C	104210	104825	Name=ARM repeat	SSF48371
YGL206C	104711	105086	Name=ARM repeat	SSF48371
YGL206C	105149	106160	Name=ARM repeat	SSF48371
YGL206C	106031	106487	Name=ARM repeat	SSF48371
YGL206C	106499	107495	Name=Clathrin heavy-chain terminal domain	SSF50989
YGL205W	108557	109088	Name=Acyl-CoA dehydrogenase NM domain-like	SSF56645
YGL205W	109151	109676	Name=Acyl-CoA dehydrogenase C-terminal domain-like	SSF47203
YGL205W	109820	110291	Name=Acyl-CoA dehydrogenase C-terminal domain-like	SSF47203
YGL203C	113179	114586	Name=alpha/beta-Hydrolases	SSF53474
YGL202W	116083	117535	Name=PLP-dependent transferases	SSF53383
YGL201C	118369	119302	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YGL201C	119689	120511	Name=Nucleic acid-binding proteins	SSF50249
YGL200C	122915	123215	Name=Supernatant protein factor (SPF), C-terminal domain	SSF101576
