Gene	start	end	description	database_name
YJL225C	3088	4120	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL222W	11598	12642	Name=Sialidases	SSF50939
YJL222W	12642	13173	Name=Sialidases	SSF50939
YJL222W	13632	15138	Name=Oligoxyloglucan reducing end-specific cellobiohydrolase	SSF110296
YJL221C	16775	16994	Name=Glycosyl hydrolase domain	SSF51011
YJL221C	17015	18503	Name=(Trans)glycosidases	SSF51445
YJL219W	19680	21063	Name=MFS general substrate transporter	SSF103473
YJL218W	21985	22537	Name=Trimeric LpxA-like enzymes	SSF51161
YJL217W	23172	23694	Name=Concanavalin A-like lectins/glucanases	SSF49899
YJL216C	24346	24562	Name=Glycosyl hydrolase domain	SSF51011
YJL216C	24583	26065	Name=(Trans)glycosidases	SSF51445
YJL214W	27097	28471	Name=MFS general substrate transporter	SSF103473
YJL213W	32181	33033	Name=Metallo-dependent hydrolases	SSF51556
YJL213W	32961	33156	Name=Composite domain of metallo-dependent hydrolases	SSF51338
YJL208C	40259	41012	Name=His-Me finger endonucleases	SSF54060
YJL207C	41700	44547	Name=ARM repeat	SSF48371
YJL207C	43014	44709	Name=ARM repeat	SSF48371
YJL207C	45858	47016	Name=ARM repeat	SSF48371
YJL206C	49692	49824	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YJL203W	53347	53506	Name=Surp module (SWAP domain)	SSF109905
YJL203W	53545	53785	Name=Surp module (SWAP domain)	SSF109905
YJL201W	54964	55441	Name=GTPase activation domain, GAP	SSF48350
YJL200C	56467	57130	Name=LeuD/IlvD-like	SSF52016
YJL200C	57163	58711	Name=Aconitase iron-sulfur domain	SSF53732
YJL197W	64102	64399	Name=DUSP-like	SSF143791
YJL197W	64888	67132	Name=Cysteine proteinases	SSF54001
YJL194W	69566	70382	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL194W	70559	70841	Name=Winged helix DNA-binding domain	SSF46785
YJL191W	73820	74195	Name=Translational machinery components	SSF53137
YJL190C	74912	75290	Name=Ribosomal protein S8	SSF56047
YJL189W	75945	76083	Name=Ribosomal protein L39e	SSF48662
YJL187C	76895	77954	Name=Protein kinase-like (PK-like)	SSF56112
YJL186W	80605	81358	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YJL180C	87600	88479	Name=ATP12-like	SSF160909
YJL179W	88802	89108	Name=Prefoldin	SSF46579
YJL177W	90807	91245	Name=Ribosomal protein L22	SSF54843
YJL176C	92814	92961	Name=Homeodomain-like	SSF46689
YJL176C	93318	93627	Name=Homeodomain-like	SSF46689
YJL172W	97995	99450	Name=Zn-dependent exopeptidases	SSF53187
YJL172W	98610	99078	Name=Bacterial exopeptidase dimerisation domain	SSF55031
YJL168C	102913	102991	Name=WW domain	SSF51045
YJL168C	103657	104305	Name=SET domain	SSF82199
YJL167W	105041	106067	Name=Terpenoid synthases	SSF48576
YJL166W	106443	106713	Name=Ubiquinone-binding protein QP-C of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)	SSF81508
YJL165C	106923	107943	Name=Protein kinase-like (PK-like)	SSF56112
YJL164C	110061	110979	Name=Protein kinase-like (PK-like)	SSF56112
YJL163C	111689	113114	Name=MFS general substrate transporter	SSF103473
YJL162C	115398	115608	Name=Chaperone J-domain	SSF46565
YJL156C	126900	127569	Name=Trypsin-like serine proteases	SSF50494
YJL155C	129395	129962	Name=Phosphoglycerate mutase-like	SSF53254
YJL155C	129971	130604	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL153C	134337	135903	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YJL153C	134622	134964	Name=Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	SSF55347
YJL149W	137520	137715	Name=F-box domain	SSF81383
YJL146W	143847	144687	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YJL145W	145508	145952	Name=CRAL/TRIO domain	SSF52087
YJL141C	148233	149298	Name=Protein kinase-like (PK-like)	SSF56112
YJL140W	151099	151621	Name=HRDC-like	SSF47819
YJL139C	151736	152735	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YJL138C	153569	154418	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL138C	154391	154517	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YJL137C	155290	156124	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YJL134W	158380	158899	Name=Acid phosphatase/Vanadium-dependent haloperoxidase	SSF48317
YJL133W	160712	161534	Name=Mitochondrial carrier	SSF103506
YJL130C	165734	166646	Name=Aspartate/ornithine carbamoyltransferase	SSF53671
YJL130C	167030	167840	Name=Metallo-dependent hydrolases	SSF51556
YJL130C	167855	168287	Name=Methylglyoxal synthase-like	SSF52335
YJL130C	168308	169085	Name=Glutathione synthetase ATP-binding domain-like	SSF56059
YJL130C	169082	169436	Name=PreATP-grasp domain	SSF52440
YJL130C	169442	169904	Name=Carbamoyl phosphate synthetase, large subunit connection domain	SSF48108
YJL130C	169889	170696	Name=Glutathione synthetase ATP-binding domain-like	SSF56059
YJL130C	170690	171059	Name=PreATP-grasp domain	SSF52440
YJL130C	171134	171701	Name=Class I glutamine amidotransferase-like	SSF52317
YJL130C	171857	172298	Name=Carbamoyl phosphate synthetase, small subunit N-terminal domain	SSF52021
YJL128C	178201	179050	Name=Protein kinase-like (PK-like)	SSF56112
YJL127C	183416	183734	Name=Acyl-CoA N-acyltransferases (Nat)	SSF55729
YJL126W	184519	185419	Name=Carbon-nitrogen hydrolase	SSF56317
YJL125C	185590	186646	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335
YJL124C	187242	187506	Name=Sm-like ribonucleoproteins	SSF50182
YJL121C	190406	191087	Name=Ribulose-phoshate binding barrel	SSF51366
YJL115W	196290	196752	Name=ASF1-like	SSF101546
YJL112W	206490	207441	Name=WD40 repeat-like	SSF50978
YJL111W	207934	209455	Name=GroEL equatorial domain-like	SSF48592
YJL111W	208336	209095	Name=GroEL-intermediate domain like	SSF54849
YJL111W	208510	209017	Name=GroEL apical domain-like	SSF52029
YJL110C	211034	211193	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YJL109C	212014	214537	Name=ARM repeat	SSF48371
YJL109C	214198	215686	Name=ARM repeat	SSF48371
YJL109C	215524	216835	Name=ARM repeat	SSF48371
YJL106W	221477	222563	Name=Protein kinase-like (PK-like)	SSF56112
YJL105W	225526	225700	Name=FYVE/PHD zinc finger	SSF57903
