Gene	start	end	description	database_name
YEL077C	2393	3425	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL071W	16451	17078	Name=FAD-binding/transporter-associated domain-like	SSF56176
YEL071W	17006	17840	Name=FAD-linked oxidases, C-terminal domain	SSF55103
YEL070W	19628	20471	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YEL070W	20477	21089	Name=6-phosphogluconate dehydrogenase C-terminal domain-like	SSF48179
YEL069C	21677	23051	Name=MFS general substrate transporter	SSF103473
YEL066W	26763	27186	Name=Acyl-CoA N-acyltransferases (Nat)	SSF55729
YEL065W	27867	29376	Name=MFS general substrate transporter	SSF103473
YEL061C	37989	39429	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL060C	40210	41113	Name=Subtilisin-like	SSF52743
YEL060C	41119	41419	Name=Protease propeptides/inhibitors	SSF54897
YEL058W	43318	43594	Name=Phosphoglucomutase, first 3 domains	SSF53738
YEL058W	43501	43795	Name=Phosphoglucomutase, first 3 domains	SSF53738
YEL058W	43843	44173	Name=Phosphoglucomutase, first 3 domains	SSF53738
YEL058W	44644	44917	Name=Phosphoglucomutase, C-terminal domain	SSF55957
YEL056W	47516	48326	Name=WD40 repeat-like	SSF50978
YEL055C	49664	51473	Name=ARM repeat	SSF48371
YEL054C	52777	52993	Name=Ribosomal protein L11, C-terminal domain	SSF46906
YEL054C	52960	53215	Name=Ribosomal L11/L12e N-terminal domain	SSF54747
YEL052W	56886	57333	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL050C	59699	60137	Name=Translation proteins SH3-like domain	SSF50104
YEL050C	60227	60572	Name=Nucleic acid-binding proteins	SSF50249
YEL048C	64780	65152	Name=SNARE-like	SSF64356
YEL047C	65396	66779	Name=FAD/NAD(P)-binding domain	SSF51905
YEL047C	65570	66050	Name=Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain	SSF56425
YEL046C	67760	68744	Name=PLP-dependent transferases	SSF53383
YEL043W	70598	70901	Name=Fibronectin type III	SSF49265
YEL041W	76268	77225	Name=NAD kinase/diacylglycerol kinase-like	SSF111331
YEL040W	78239	78956	Name=Concanavalin A-like lectins/glucanases	SSF49899
YEL039C	79650	79947	Name=Cytochrome c	SSF46626
YEL038W	80471	81134	Name=HAD-like	SSF56784
YEL037C	81412	81556	Name=UBA-like	SSF46934
YEL037C	81652	81856	Name=XPC-binding domain	SSF101238
YEL037C	82036	82207	Name=UBA-like	SSF46934
YEL037C	82375	82600	Name=Ubiquitin-like	SSF54236
YEL036C	83466	84456	Name=Nucleotide-diphospho-sugar transferases	SSF53448
YEL034W	85718	85952	Name=Translation proteins SH3-like domain	SSF50104
YEL034W	85931	86135	Name=Nucleic acid-binding proteins	SSF50249
YEL032W	87219	87873	Name=Nucleic acid-binding proteins	SSF50249
YEL032W	88044	89187	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YEL031W	90768	93846	Name=Calcium ATPase, transmembrane domain M	SSF81665
YEL031W	91017	91410	Name=Calcium ATPase, transduction domain A	SSF81653
YEL031W	91701	92775	Name=HAD-like	SSF56784
YEL031W	91731	92292	Name=Metal cation-transporting ATPase, ATP-binding domain N	SSF81660
YEL030W	94731	95271	Name=Actin-like ATPase domain	SSF53067
YEL030W	95277	95850	Name=Actin-like ATPase domain	SSF53067
YEL030W	95856	96321	Name=Heat shock protein 70kD (HSP70), peptide-binding domain	SSF100920
YEL030W	96225	96534	Name=Heat shock protein 70kD (HSP70), C-terminal subdomain	SSF100934
