Gene	start	end	description	database_name
YDL247W	6291	7656	Name=MFS general substrate transporter	SSF103473
YDL246C	8799	9324	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YDL246C	9219	9735	Name=GroES-like	SSF50129
YDL245C	11797	13159	Name=MFS general substrate transporter	SSF103473
YDL244W	16219	16921	Name=Periplasmic binding protein-like II	SSF53850
YDL243C	17684	18557	Name=NAD(P)-linked oxidoreductase	SSF51430
YDL240W	23003	23204	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YDL240W	23195	23378	Name=Glucocorticoid receptor-like (DNA-binding domain)	SSF57716
YDL240W	24992	25673	Name=GTPase activation domain, GAP	SSF48350
YDL238C	29239	30172	Name=Metallo-dependent hydrolases	SSF51556
YDL237W	31008	31812	Name=PLC-like phosphodiesterases	SSF51695
YDL236W	32365	33208	Name=HAD-like	SSF56784
YDL235C	33423	33909	Name=Histidine-containing phosphotransfer domain, HPT domain	SSF47226
YDL234C	34404	34773	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923
YDL234C	34698	35385	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923
YDL232W	38490	38592	Name=Oligosaccharyltransferase subunit ost4p	SSF103464
YDL230W	42811	43684	Name=(Phosphotyrosine protein) phosphatases II	SSF52799
YDL229W	44092	44629	Name=Actin-like ATPase domain	SSF53067
YDL229W	44644	45220	Name=Actin-like ATPase domain	SSF53067
YDL229W	45238	45706	Name=Heat shock protein 70kD (HSP70), peptide-binding domain	SSF100920
YDL229W	45688	45859	Name=Heat shock protein 70kD (HSP70), C-terminal subdomain	SSF100934
YDL227C	46642	48019	Name=Hedgehog/intein (Hint) domain	SSF51294
YDL227C	46768	47113	Name=Homing endonucleases	SSF55608
YDL227C	47122	47473	Name=Homing endonucleases	SSF55608
YDL226C	51831	52143	Name=ArfGap/RecO-like zinc finger	SSF57863
YDL225W	52499	53183	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL224C	54414	54795	Name=RNA-binding domain, RBD	SSF54928
YDL220C	62960	63518	Name=Nucleic acid-binding proteins	SSF50249
YDL219W	65245	65686	Name=DTD-like	SSF69500
YDL216C	69722	70109	Name=JAB1/MPN domain	SSF102712
YDL215C	70849	71764	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YDL215C	71734	72340	Name=Aminoacid dehydrogenase-like, N-terminal domain	SSF53223
YDL214C	74568	75465	Name=Protein kinase-like (PK-like)	SSF56112
YDL213C	77492	77759	Name=RNA-binding domain, RBD	SSF54928
YDL209C	86530	86857	Name=RNA-binding domain, RBD	SSF54928
YDL208W	87578	87941	Name=L30e-like	SSF55315
YDL205C	92776	93055	Name=Porphobilinogen deaminase (hydroxymethylbilane synthase), C-terminal domain	SSF54782
YDL205C	93064	93730	Name=Periplasmic binding protein-like II	SSF53850
YDL203C	96114	96786	Name=HCP-like	SSF81901
YDL203C	96831	97038	Name=HCP-like	SSF81901
YDL202W	98619	99165	Name=Ribosomal protein L10-like	SSF160369
YDL201W	99843	100302	Name=S-adenosyl-L-methionine-dependent methyltransferases	SSF53335
YDL200C	100530	100773	Name=Methylated DNA-protein cysteine methyltransferase, C-terminal domain	SSF46767
YDL199C	101664	103020	Name=MFS general substrate transporter	SSF103473
YDL198C	103693	104530	Name=Mitochondrial carrier	SSF103506
YDL195W	107247	108189	Name=WD40 repeat-like	SSF50978
YDL194W	111889	113242	Name=MFS general substrate transporter	SSF103473
YDL193W	115113	115779	Name=Undecaprenyl diphosphate synthase	SSF64005
YDL192W	116363	116858	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL191W	117676	117856	Name=Ribosomal protein L29 (L29p)	SSF46561
YDL190C	118736	118982	Name=RING/U-box	SSF57850
YDL189W	122228	122540	Name=R3H domain	SSF82708
YDL188C	123909	124794	Name=Metallo-dependent phosphatases	SSF56300
YDL185W	126853	127066	Name=N-terminal domain of alpha and beta subunits of F1 ATP synthase	SSF50615
YDL185W	127384	127660	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL185W	127633	128995	Name=Hedgehog/intein (Hint) domain	SSF51294
YDL185W	128179	128530	Name=Homing endonucleases	SSF55608
YDL185W	128536	128863	Name=Homing endonucleases	SSF55608
YDL185W	128986	129550	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL185W	129580	129838	Name=C-terminal domain of alpha and beta subunits of F1 ATP synthase	SSF47917
YDL182W	133500	134331	Name=Aldolase	SSF51569
YDL181W	135293	135422	Name=F1 ATPase inhibitor, IF1, C-terminal domain	SSF64602
YDL179W	138447	138726	Name=Cyclin-like	SSF47954
YDL178W	139717	140356	Name=FAD-binding/transporter-associated domain-like	SSF56176
YDL178W	140275	141109	Name=FAD-linked oxidases, C-terminal domain	SSF55103
YDL177C	141217	141694	Name=Ribosomal protein S5 domain 2-like	SSF54211
YDL175C	144972	145041	Name=Retrovirus zinc finger-like domains	SSF57756
YDL175C	145104	145224	Name=Retrovirus zinc finger-like domains	SSF57756
YDL175C	145284	145350	Name=Retrovirus zinc finger-like domains	SSF57756
YDL174C	145852	146596	Name=FAD-linked oxidases, C-terminal domain	SSF55103
YDL174C	146605	147274	Name=FAD-binding/transporter-associated domain-like	SSF56176
YDL171C	149274	149595	Name=Nucleotide-binding domain	SSF51971
YDL171C	149490	150297	Name=Nucleotide-binding domain	SSF51971
YDL171C	150261	150738	Name=alpha-helical ferredoxin	SSF46548
YDL171C	150978	151779	Name=Alpha subunit of glutamate synthase, C-terminal domain	SSF69336
YDL171C	151821	154098	Name=FMN-linked oxidoreductases	SSF51395
YDL171C	154200	155478	Name=N-terminal nucleophile aminohydrolases (Ntn hydrolases)	SSF56235
YDL170W	156342	156468	Name=Zn2/Cys6 DNA-binding domain	SSF57701
YDL168W	159619	160177	Name=GroES-like	SSF50129
YDL168W	160114	160642	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YDL168W	160600	160744	Name=GroES-like	SSF50129
YDL167C	161327	161429	Name=Ran binding protein zinc finger-like	SSF90209
YDL167C	162002	162107	Name=Ran binding protein zinc finger-like	SSF90209
YDL167C	162218	162494	Name=RNA-binding domain, RBD	SSF54928
YDL166C	163532	164021	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL164C	165004	165436	Name=Nucleic acid-binding proteins	SSF50249
YDL164C	165439	166096	Name=DNA ligase/mRNA capping enzyme, catalytic domain	SSF56091
YDL164C	166105	166834	Name=ATP-dependent DNA ligase DNA-binding domain	SSF117018
YDL161W	167723	168143	Name=ENTH/VHS domain	SSF48464
YDL160C	170730	171591	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL159W	173039	173897	Name=Protein kinase-like (PK-like)	SSF56112
YDL156W	175473	176472	Name=WD40 repeat-like	SSF50978
YDL155W	177256	177661	Name=Cyclin-like	SSF47954
YDL155W	177676	178021	Name=Cyclin-like	SSF47954
YDL154W	179165	180083	Name=DNA repair protein MutS, domain III	SSF48334
YDL154W	180086	180869	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YDL147W	191929	192160	Name=Winged helix DNA-binding domain	SSF46785
