Gene	start	end	description	database_name
YNL339C	2477	3506	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL339C	5738	5990	Name=ORC1-binding domain	SSF144005
YNL335W	11554	12016	Name=HD-domain/PDEase-like	SSF109604
YNL334C	12231	12867	Name=Class I glutamine amidotransferase-like	SSF52317
YNL333W	13312	14050	Name=Ribulose-phoshate binding barrel	SSF51366
YNL332W	14847	15549	Name=Periplasmic binding protein-like II	SSF53850
YNL331C	16225	17173	Name=NAD(P)-linked oxidoreductase	SSF51430
YNL330C	18159	19245	Name=Arginase/deacetylase	SSF52768
YNL329C	19558	20452	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL329C	20482	21175	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL328C	22854	23049	Name=Chaperone J-domain	SSF46565
YNL320W	37739	38534	Name=alpha/beta-Hydrolases	SSF53474
YNL318C	38724	40137	Name=MFS general substrate transporter	SSF103473
YNL317W	40841	41750	Name=WD40 repeat-like	SSF50978
YNL316C	42094	42373	Name=ACT-like	SSF55021
YNL316C	42391	43054	Name=Periplasmic binding protein-like II	SSF53850
YNL313C	45541	46120	Name=TPR-like	SSF48452
YNL312W	48404	48815	Name=Nucleic acid-binding proteins	SSF50249
YNL312W	48905	49106	Name=Winged helix DNA-binding domain	SSF46785
YNL311C	51382	51538	Name=F-box domain	SSF81383
YNL307C	56538	57459	Name=Protein kinase-like (PK-like)	SSF56112
YNL306W	58371	58806	Name=Translational machinery components	SSF53137
YNL304W	60567	61338	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL302C	62517	62931	Name=Winged helix DNA-binding domain	SSF46785
YNL301C	64139	64502	Name=Ribosomal proteins L15p and L18e	SSF52080
YNL299W	66955	67492	Name=Nucleotidyltransferase	SSF81301
YNL299W	67456	67885	Name=PAP/OAS1 substrate-binding domain	SSF81631
YNL298W	69107	69440	Name=PH domain-like	SSF50729
YNL298W	70544	71399	Name=Protein kinase-like (PK-like)	SSF56112
YNL293W	81261	81792	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923
YNL293W	81918	82071	Name=Ypt/Rab-GAP domain of gyp1p	SSF47923
YNL292W	82809	83829	Name=Pseudouridine synthase	SSF55120
YNL290W	86254	86923	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL290W	86935	87208	Name=post-AAA+ oligomerization domain-like	SSF48019
YNL289W	87930	88350	Name=Cyclin-like	SSF47954
YNL288W	90762	91320	Name=ARM repeat	SSF48371
YNL287W	92069	93725	Name=ARM repeat	SSF48371
YNL287W	93974	94460	Name=Clathrin adaptor appendage domain	SSF49348
YNL287W	94463	94790	Name=Subdomain of clathrin and coatomer appendage domain	SSF55711
YNL286W	95340	95628	Name=RNA-binding domain, RBD	SSF54928
YNL286W	95811	96009	Name=RNA-binding domain, RBD	SSF54928
YNL284C	103463	103910	Name=Ribosomal proteins L15p and L18e	SSF52080
YNL281W	108479	108917	Name=Activator of Hsp90 ATPase, Aha1	SSF103111
YNL278W	113502	113913	Name=PH domain-like	SSF50729
YNL277W	117427	118696	Name=alpha/beta-Hydrolases	SSF53474
YNL274C	121261	121822	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YNL274C	121717	122149	Name=Formate/glycerate dehydrogenase catalytic domain-like	SSF52283
YNL272C	128601	129036	Name=Sec2 N-terminal region	SSF144284
YNL271C	130106	131300	Name=Formin homology 2 domain (FH2 domain)	SSF101447
YNL271C	133307	134837	Name=ARM repeat	SSF48371
YNL267W	140914	141211	Name=ARM repeat	SSF48371
YNL267W	142183	144052	Name=Protein kinase-like (PK-like)	SSF56112
YNL264C	145649	146201	Name=CRAL/TRIO domain	SSF52087
YNL264C	146237	146537	Name=CRAL/TRIO N-terminal domain	SSF46938
YNL262W	148563	149808	Name=Ribonuclease H-like	SSF53098
YNL262W	149745	151791	Name=DNA/RNA polymerases	SSF56672
YNL261W	155121	155706	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL259C	157661	157841	Name=HMA, heavy metal-associated domain	SSF55008
YNL257C	163051	163399	Name=PH domain-like	SSF50729
YNL257C	163315	164266	Name=BAR/IMD domain-like	SSF103657
YNL256W	164683	165034	Name=Tetrahydrobiopterin biosynthesis enzymes-like	SSF55620
YNL256W	165058	165394	Name=Tetrahydrobiopterin biosynthesis enzymes-like	SSF55620
YNL256W	165514	165997	Name=6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase, HPPK	SSF55083
YNL256W	166111	167086	Name=Dihydropteroate synthetase-like	SSF51717
YNL255C	167334	167454	Name=Retrovirus zinc finger-like domains	SSF57756
YNL255C	167460	167595	Name=Retrovirus zinc finger-like domains	SSF57756
YNL255C	167664	167781	Name=Retrovirus zinc finger-like domains	SSF57756
YNL253W	170198	171095	Name=WD40 repeat-like	SSF50978
YNL251C	173073	173319	Name=RNA-binding domain, RBD	SSF54928
YNL251C	173859	174285	Name=ENTH/VHS domain	SSF48464
YNL250W	175467	179244	Name=P-loop containing nucleoside triphosphate hydrolases	SSF52540
YNL249C	179609	180245	Name=Actin-like ATPase domain	SSF53067
YNL249C	180479	180995	Name=Actin-like ATPase domain	SSF53067
YNL247W	182983	184294	Name=Nucleotidylyl transferase	SSF52374
YNL247W	184402	184846	Name=Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	SSF47323
YNL246W	185514	186180	Name=NAP-like	SSF143113
YNL244C	187172	187487	Name=eIF1-like	SSF55159
YNL243W	188069	188414	Name=ENTH/VHS domain	SSF48464
YNL243W	190190	190793	Name=I/LWEQ domain	SSF109885
YNL241C	196485	197385	Name=Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	SSF55347
YNL241C	197346	197916	Name=NAD(P)-binding Rossmann-fold domains	SSF51735
YNL240C	198660	199803	Name=Fe-only hydrogenase	SSF53920
YNL239W	200575	201928	Name=Cysteine proteinases	SSF54001
YNL238W	202818	203805	Name=Subtilisin-like	SSF52743
YNL238W	203814	204222	Name=Galactose-binding domain-like	SSF49785
YNL234W	210785	211133	Name=Globin-like	SSF46458
