Gene	start	end	description	database_name
YHL047C	8467	9997	Name=Major facilitator superfamily (MFS) profile.	PS50850
YHL046C	11979	11997	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724
YHL039W	21852	22626	Name=SET domain profile.	PS50280
YHL035C	28040	28787	Name=ATP-binding cassette, ABC transporter-type domain profile.	PS50893
YHL035C	28289	28331	Name=ABC transporters family signature.	PS00211
YHL035C	28910	29807	Name=ABC transporter integral membrane type-1 fused domain profile.	PS50929
YHL035C	30032	30764	Name=ATP-binding cassette, ABC transporter-type domain profile.	PS50893
YHL035C	30290	30332	Name=ABC transporters family signature.	PS00211
YHL035C	30860	31739	Name=ABC transporter integral membrane type-1 fused domain profile.	PS50929
YHL034C	33255	33519	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YHL034C	33720	33966	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YHL033C	35464	35515	Name=Ribosomal protein L7Ae signature.	PS01082
YHL032C	36903	36963	Name=FGGY family of carbohydrate kinases signature 2.	PS00445
YHL032C	37698	37734	Name=FGGY family of carbohydrate kinases signature 1.	PS00933
YHL028W	48838	49093	Name=WSC domain profile.	PS51212
YHL027W	51549	51639	Name=Zinc finger C2H2 type domain profile.	PS50157
YHL027W	51555	51624	Name=Zinc finger C2H2 type domain signature.	PS00028
YHL027W	51657	51744	Name=Zinc finger C2H2 type domain profile.	PS50157
YHL027W	51747	51813	Name=Zinc finger C2H2 type domain profile.	PS50157
YHL027W	51753	51813	Name=Zinc finger C2H2 type domain signature.	PS00028
YHL024W	56928	57165	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YHL024W	57687	57909	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YHL019C	67736	68741	Name=Mu homology domain (MHD) profile.	PS51072
YHL019C	68405	68447	Name=Clathrin adaptor complexes medium chain signature 2.	PS00991
YHL019C	68714	68774	Name=Clathrin adaptor complexes medium chain signature 1.	PS00990
YHL016C	72807	74205	Name=Sodium:solute symporter family profile.	PS50283
YHL015W	75547	75592	Name=Ribosomal protein S10 signature.	PS00361
YHL014C	76120	76378	Name=TGS domain profile.	PS51880
YHL014C	76465	77263	Name=OBG-type guanine nucleotide-binding (G) domain profile.	PS51710
YHL013C	77432	77852	Name=OTU domain profile.	PS50802
YHL011C	81178	81223	Name=Phosphoribosyl pyrophosphate synthase signature.	PS00114
YHL010C	82641	82824	Name=Zinc finger UBP-type profile.	PS50271
YHL010C	82881	83001	Name=Zinc finger RING-type profile.	PS50089
YHL009C	84439	84628	Name=Basic-leucine zipper (bZIP) domain profile.	PS50217
YHL009C	84568	84613	Name=Basic-leucine zipper (bZIP) domain signature.	PS00036
YHL008C	93973	94003	Name=Formate and nitrite transporters signature 2.	PS01006
YHL008C	94231	94258	Name=Formate and nitrite transporters signature 1.	PS01005
YHL007C	95324	96077	Name=Protein kinase domain profile.	PS50011
YHL007C	95696	95732	Name=Serine/Threonine protein kinases active-site signature.	PS00108
YHL007C	95990	96059	Name=Protein kinases ATP-binding region signature.	PS00107
YHL007C	96887	96926	Name=CRIB domain profile.	PS50108
YHL004W	99774	99807	Name=Ribosomal protein S2 signature 1.	PS00962
YHL004W	100170	100242	Name=Ribosomal protein S2 signature 2.	PS00963
