Gene	start	end	description	database_name
YML133C	2410	2857	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194
YML127W	18249	18492	Name=RFX-type winged-helix DNA-binding domain profile.	PS51526
YML126C	20049	20094	Name=Hydroxymethylglutaryl-coenzyme A synthase active site.	PS01226
YML125C	21180	21489	Name=Ferredoxin reductase-type FAD binding domain profile.	PS51384
YML124C	23236	23254	Name=Tubulin subunits alpha, beta, and gamma signature.	PS00227
YML123C	24159	25605	Name=Major facilitator superfamily (MFS) profile.	PS50850
YML123C	24525	24573	Name=Sugar transport proteins signature 1.	PS00216
YML123C	25215	25290	Name=Sugar transport proteins signature 2.	PS00217
YML117W	36202	36421	Name=Eukaryotic RNA Recognition Motif (RRM) profile.	PS50102
YML116W	38409	39774	Name=Major facilitator superfamily (MFS) profile.	PS50850
YML110C	50036	50768	Name=UbiE family SAM-binding methyltransferase profile.	PS51608
YML110C	50267	50309	Name=ubiE/COQ5 methyltransferase family signature 2.	PS01184
YML110C	50675	50720	Name=ubiE/COQ5 methyltransferase family signature 1.	PS01183
YML104C	59607	59976	Name=PX domain profile.	PS50195
YML104C	61503	62067	Name=PXA domain profile.	PS51207
YML102W	68321	68450	Name=Trp-Asp (WD) repeats profile.	PS50082
YML102W	68495	68591	Name=Trp-Asp (WD) repeats circular profile.	PS50294
YML102W	68495	68618	Name=Trp-Asp (WD) repeats profile.	PS50082
YML101C	69740	69866	Name=CUE domain profile.	PS51140
YML099C	76896	76980	Name=Zn(2)-C6 fungal-type DNA-binding domain profile.	PS50048
YML097C	78337	78466	Name=CUE domain profile.	PS51140
YML097C	78754	79180	Name=VPS9 domain profile.	PS51205
YML096W	79915	80542	Name=Glutamine amidotransferase type 2 domain profile.	PS51278
YML092C	85998	86679	Name=Proteasome alpha-type subunit profile.	PS51475
YML092C	86658	86724	Name=Proteasome alpha-type subunits signature.	PS00388
YML088W	92250	92388	Name=F-box domain profile.	PS50181
YML088W	93876	93933	Name=Ubiquitin-interacting motif (UIM) domain profile.	PS50330
