Gene	start	end	description	database_name
YPL283C	2275	2722	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194
YPL282C	7992	8010	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724
YPL281C	9802	9841	Name=Enolase signature.	PS00164
YPL274W	23253	23346	Name=Amino acid permeases signature.	PS00218
YPL273W	25105	26050	Name=Homocysteine-binding domain profile.	PS50970
YPL270W	30842	31721	Name=ABC transporter integral membrane type-1 fused domain profile.	PS50929
YPL270W	31820	32540	Name=ATP-binding cassette, ABC transporter-type domain profile.	PS50893
YPL270W	32240	32282	Name=ABC transporters family signature.	PS00211
YPL268W	36043	36148	Name=EF-hand calcium-binding domain profile.	PS50222
YPL268W	36082	36118	Name=EF-hand calcium-binding domain.	PS00018
YPL268W	36382	36796	Name=Phosphatidylinositol-specific phospholipase X-box domain profile.	PS50007
YPL268W	37006	37363	Name=Phosphatidylinositol-specific phospholipase Y-box domain profile.	PS50008
YPL268W	37375	37822	Name=C2 domain profile.	PS50004
YPL266W	39211	40063	Name=rRNA adenine N(6)-methyltransferase family profile.	PS51689
YPL266W	39301	39382	Name=Ribosomal RNA adenine dimethylases signature.; Ribosomal RNA adenine methylase transferase, conserved site	PS01131
YPL265W	41388	41481	Name=Amino acid permeases signature.	PS00218
YPL262W	48362	48389	Name=Fumarate lyases signature.	PS00163
YPL259C	51252	52146	Name=Mu homology domain (MHD) profile.	PS51072
YPL259C	51753	51795	Name=Clathrin adaptor complexes medium chain signature 2.	PS00991
YPL259C	52119	52179	Name=Clathrin adaptor complexes medium chain signature 1.	PS00990
YPL256C	66299	66392	Name=Cyclins signature.	PS00292
YPL252C	73392	73698	Name=2Fe-2S ferredoxin-type iron-sulfur binding domain profile.	PS51085
YPL252C	73557	73587	Name=Adrenodoxin family, iron-sulfur binding region signature.	PS00814
YPL249C-A	76053	76083	Name=Ribosomal protein L36e signature.	PS01190
YPL249C	77463	78000	Name=TBC/rab GAP domain profile.	PS50086
YPL248C	82236	82326	Name=Zn(2)-C6 fungal-type DNA-binding domain profile.	PS50048
YPL248C	82242	82326	Name=Zn(2)-C6 fungal-type DNA-binding domain signature.	PS00463
YPL247C	82918	83026	Name=Trp-Asp (WD) repeats circular profile.	PS50294
YPL247C	83239	83347	Name=Trp-Asp (WD) repeats profile.	PS50082
