Gene	start	end	description	database_name
YGL261C	6346	6364	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724
YGL259W	8671	8965	Name=Peptidase family A1 domain profile.	PS51767
YGL258W-A	9165	9393	Name=Peptidase family A1 domain profile.	PS51767
YGL256W	15681	15765	Name=Iron-containing alcohol dehydrogenases signature 1.	PS00913
YGL256W	15942	16002	Name=Iron-containing alcohol dehydrogenases signature 2.	PS00060
YGL254W	22340	22427	Name=Zinc finger C2H2 type domain profile.	PS50157
YGL254W	22346	22412	Name=Zinc finger C2H2 type domain signature.	PS00028
YGL254W	22430	22517	Name=Zinc finger C2H2 type domain profile.	PS50157
YGL254W	22436	22502	Name=Zinc finger C2H2 type domain signature.	PS00028
YGL254W	22520	22601	Name=Zinc finger C2H2 type domain profile.	PS50157
YGL254W	22526	22586	Name=Zinc finger C2H2 type domain signature.	PS00028
YGL253W	23998	25342	Name=Hexokinase domain profile.	PS51748
YGL253W	24394	24469	Name=Hexokinase domain signature.	PS00378
YGL251C	30010	30556	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194
YGL251C	30670	31192	Name=Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	PS51192
YGL248W	36037	36079	Name=cAMP phosphodiesterases class-II signature.	PS00607
YGL245W	39647	39680	Name=Aminoacyl-transfer RNA synthetases class-I signature.	PS00178
YGL244W	42212	42608	Name=Plus3 domain profile.	PS51360
YGL243W	43535	44180	Name=Adenosine to inosine editase domain profile.	PS50141
YGL242C	44828	44942	Name=Ankyrin repeat profile.	PS50088
YGL242C	44831	44942	Name=Ankyrin repeat region circular profile.	PS50297
YGL241W	45508	45745	Name=Importin-beta N-terminal domain profile.	PS50166
YGL240W	48793	49351	Name=DOC domain profile.	PS51284
YGL238W	49621	49840	Name=Importin-beta N-terminal domain profile.	PS50166
YGL237C	52877	53057	Name=NF-YA/HAP2 family profile.	PS51152
YGL237C	52982	53042	Name=NF-YA/HAP2 subunit signature.	PS00686
YGL236C	54503	54572	Name=Glucose inhibited division protein A family signature 2.	PS01281
YGL236C	54815	54857	Name=Glucose inhibited division protein A family signature 1.	PS01280
YGL234W	56824	57472	Name=ATP-grasp fold profile.	PS50975
YGL234W	57388	57409	Name=Phosphoribosylglycinamide synthetase signature.	PS00184
YGL232W	62513	62852	Name=THUMP domain profile.	PS51165
YGL227W	70841	71447	Name=B30.2/SPRY domain profile.	PS50188
YGL227W	71801	71897	Name=LIS1 homology (LisH) motif profile.	PS50896
YGL227W	71978	72149	Name=C-terminal to LisH (CTLH) motif profile.	PS50897
YGL219C	83687	84254	Name=Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.	PS51847
YGL216W	84915	86199	Name=Kinesin motor domain profile.	PS50067
YGL216W	85887	85920	Name=Kinesin motor domain signature.	PS00411
YGL213C	90263	90386	Name=Trp-Asp (WD) repeats profile.	PS50082
YGL213C	90281	90386	Name=Trp-Asp (WD) repeats circular profile.	PS50294
YGL213C	90287	90329	Name=Trp-Asp (WD) repeats signature.	PS00678
YGL213C	91151	91244	Name=Prokaryotic membrane lipoprotein lipid attachment site profile.	PS51257
YGL212W	91435	91804	Name=PX domain profile.	PS50195
YGL212W	92182	92368	Name=t-SNARE coiled-coil homology domain profile.	PS50192
YGL211W	92638	92749	Name=Uncharacterized protein family UPF0021 signature.	PS01263
YGL210W	93795	94458	Name=small GTPase Ras family profile.	PS51421
YGL210W	93813	94314	Name=small GTPase Rho family profile.	PS51420
YGL210W	93819	94458	Name=small GTPase Rab1 family profile.	PS51419
YGL209W	95909	95990	Name=Zinc finger C2H2 type domain profile.	PS50157
