Gene	start	end	description	database_name
YEL077C	2282	2735	Name=Superfamilies 1 and 2 helicase C-terminal domain profile.	PS51194
YEL071W	16547	17084	Name=PCMH-type FAD-binding domain profile.	PS51387
YEL070W	20282	20318	Name=Mannitol dehydrogenases signature.	PS00974
YEL069C	21701	23051	Name=Major facilitator superfamily (MFS) profile.	PS50850
YEL069C	22070	22121	Name=Sugar transport proteins signature 1.	PS00216
YEL069C	22649	22724	Name=Sugar transport proteins signature 2.	PS00217
YEL066W	26763	27204	Name=Gcn5-related N-acetyltransferase (GNAT) domain profile.	PS51186
YEL063C	33022	33115	Name=Amino acid permeases signature.	PS00218
YEL061C	38106	39429	Name=Kinesin motor domain profile.	PS50067
YEL061C	38373	38406	Name=Kinesin motor domain signature.	PS00411
YEL060C	40111	41086	Name=Serine proteases, subtilase domain profile.	PS51892
YEL060C	40372	40402	Name=Serine proteases, subtilase family, serine active site.	PS00138
YEL060C	40852	40882	Name=Serine proteases, subtilase family, histidine active site.	PS00137
YEL060C	40957	40990	Name=Serine proteases, subtilase family, aspartic acid active site.	PS00136
YEL058W	43435	43462	Name=Phosphoglucomutase and phosphomannomutase phosphoserine signature.	PS00710
YEL056W	47636	47762	Name=Trp-Asp (WD) repeats profile.	PS50082
YEL056W	47696	47738	Name=Trp-Asp (WD) repeats signature.	PS00678
YEL056W	48041	48146	Name=Trp-Asp (WD) repeats circular profile.	PS50294
YEL056W	48041	48167	Name=Trp-Asp (WD) repeats profile.	PS50082
YEL056W	48101	48143	Name=Trp-Asp (WD) repeats signature.	PS00678
YEL055C	49652	49676	Name=DNA polymerase family B signature.	PS00116
YEL054C	52786	52828	Name=Ribosomal protein L11 signature.	PS00359
YEL050C	59825	59858	Name=Ribosomal protein L2 signature.	PS00467
YEL049W	64016	64034	Name=Stress-induced proteins SRP1/TIP1 family signature.	PS00724
YEL043W	70598	70901	Name=Fibronectin type-III domain profile.	PS50853
YEL042W	74404	74449	Name=GDA1/CD39 family of nucleoside phosphatases signature.	PS01238
YEL040W	78242	78893	Name=Glycosyl hydrolases family 16 (GH16) domain profile.	PS51762
YEL039C	79641	79944	Name=Cytochrome c family profile.	PS51007
YEL037C	81418	81538	Name=Ubiquitin-associated domain (UBA) profile.	PS50030
YEL037C	82045	82165	Name=Ubiquitin-associated domain (UBA) profile.	PS50030
YEL037C	82372	82597	Name=Ubiquitin domain profile.	PS50053
YEL034W	85823	85844	Name=Eukaryotic initiation factor 5A hypusine signature.	PS00302
YEL032W	88014	88632	Name=MCM family domain profile.	PS50051
YEL032W	88341	88365	Name=MCM family signature.	PS00847
YEL031W	91719	91737	Name=E1-E2 ATPases phosphorylation site.	PS00154
YEL031W	92700	92766	Name=Hypothetical cof family signature 2.	PS01229
YEL030W	94740	94761	Name=Heat shock hsp70 proteins family signature 1.	PS00297
YEL030W	95292	95331	Name=Heat shock hsp70 proteins family signature 2.	PS00329
YEL030W	95715	95757	Name=Heat shock hsp70 proteins family signature 3.	PS01036
YEL026W	102156	102207	Name=Ribosomal protein L7Ae signature.	PS01082
YEL024W	107629	107902	Name=Rieske [2Fe-2S] iron-sulfur domain profile.	PS51296
YEL022W	113077	113683	Name=SEC7 domain profile.	PS50190
YEL021W	116431	116470	Name=Orotidine 5'-phosphate decarboxylase active site.	PS00156
YEL020C	118955	119012	Name=Thiamine pyrophosphate enzymes signature.	PS00187
YEL019C	120563	120794	Name=Zinc finger SP-RING-type profile.	PS51044
YEL015W	126908	127016	Name=DFDF domain profile.	PS51512
YEL015W	127493	128210	Name=YjeF N-terminal domain profile.	PS51385
YEL013W	129080	129206	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129203	129329	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129326	129452	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129449	129560	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129578	129704	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129701	129827	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL013W	129824	129953	Name=Armadillo/plakoglobin ARM repeat profile.	PS50176
YEL012W	131781	132216	Name=Ubiquitin-conjugating (UBC) core domain profile.	PS50127
YEL012W	131991	132039	Name=Ubiquitin-conjugating (UBC) active site signature.	PS00183
YEL009C	138935	139070	Name=Basic-leucine zipper (bZIP) domain profile.	PS50217
YEL009C	139028	139070	Name=Basic-leucine zipper (bZIP) domain signature.	PS00036
YEL006W	144435	144711	Name=Solute carrier (Solcar) repeat profile.	PS50920
YEL006W	144735	145002	Name=Solute carrier (Solcar) repeat profile.	PS50920
YEL006W	145050	145314	Name=Solute carrier (Solcar) repeat profile.	PS50920
YER003C	158200	158275	Name=Phosphomannose isomerase type I signature 2.	PS00966
YER003C	158710	158734	Name=Phosphomannose isomerase type I signature 1.	PS00965
YER005W	160991	161036	Name=GDA1/CD39 family of nucleoside phosphatases signature.	PS01238
YER006W	163218	163752	Name=Circularly permuted (CP)-type guanine nucleotide-binding (G) domain profile.	PS51721
YER007W	164593	164692	Name=CAP-Gly domain signature.	PS00845
YER007W	164629	164728	Name=CAP-Gly domain profile.	PS50245
YER007C-A	166369	166615	Name=PUA domain profile.	PS50890
